@relation problema

@attribute pkg real
@attribute cpu real
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
10.617371,10.296143,5
10.657654,10.329651,5
10.650757,10.324585,5
10.649353,10.325745,5
10.679321,10.353516,5
10.763672,10.440552,5
10.725708,10.408081,5
10.786865,10.467224,5
10.792053,10.468628,5
10.674927,10.353149,5
11.372803,11.028625,5
11.366577,11.01825,5
11.339783,10.988159,5
11.363281,11.0224,5
11.457825,11.113525,5
11.361877,11.011597,5
11.368347,11.027222,5
11.384033,11.040039,5
11.30249,10.951538,5
11.308289,10.96106,5
15.721497,15.307861,5
15.715698,15.300293,5
15.800598,15.385315,5
15.71167,15.298279,5
15.677185,15.259399,5
15.71814,15.302124,5
15.76532,15.347839,5
15.790222,15.368225,5
15.774658,15.362122,5
15.671631,15.255371,5
10.373047,10.069885,5
10.47644,10.162842,5
10.405945,10.103516,5
10.517212,10.216614,5
10.517761,10.216064,5
10.474976,10.173767,5
10.390869,10.082703,5
10.390503,10.080688,5
10.389526,10.085022,5
10.462097,10.159119,5
15.609131,15.200562,5
15.54425,15.133118,5
15.392883,14.992676,5
15.309204,14.908936,5
15.541321,15.141541,5
15.509216,15.10321,5
15.568115,15.159912,5
15.529541,15.133179,5
15.539429,15.12561,5
15.651184,15.251831,5
21.045288,20.434875,6
20.898865,20.354248,6
21.169495,20.624146,6
20.942932,20.404846,6
20.830322,20.290833,6
20.932007,20.394958,6
21.039795,20.509216,6
20.757263,20.224487,6
20.832764,20.291931,6
20.819763,20.28241,6
24.48999,23.812805,6
24.411011,23.726807,6
24.273865,23.591309,6
24.62146,23.942749,6
24.561096,23.876038,6
24.416321,23.729126,6
24.58783,23.908691,6
24.276855,23.598999,6
24.396667,23.719238,6
24.642151,23.947083,6
6.193909,6.046021,6
6.179138,6.035095,6
6.154419,6.012512,6
6.172729,6.026611,6
6.143616,6.000977,6
6.134644,5.996399,6
6.135559,5.99823,6
6.150574,6.002502,6
6.137939,5.99408,6
6.165222,6.027161,6
22.886841,22.348816,6
22.884338,22.349609,6
22.894836,22.34845,6
23.016174,22.472351,6
23.064453,22.525757,6
22.773315,22.240295,6
22.977173,22.436768,6
22.901306,22.368958,6
22.864563,22.321655,6
22.889526,22.34491,6
7.152893,6.98938,6
7.197083,7.035706,6
7.193787,7.035156,6
7.175171,7.015259,6
7.234131,7.062195,6
7.255127,7.09845,6
7.273132,7.111938,6
7.230469,7.073059,6
7.201477,7.041626,6
7.21814,7.053772,6
20.797546,20.210205,6
20.737732,20.146667,6
20.781067,20.192749,6
20.633545,20.042236,6
20.620667,20.02179,6
20.725891,20.138855,6
20.664917,20.070801,6
20.621948,20.029358,6
20.565125,19.973877,6
20.571655,19.9776,6
7.602295,7.422424,6
7.635742,7.456848,6
7.639832,7.467957,6
7.619873,7.431396,6
7.546326,7.367554,6
7.550903,7.373962,6
7.549255,7.368347,6
7.51178,7.339417,6
7.600708,7.422852,6
7.613098,7.433655,6
8.17218,7.978882,6
8.214722,8.01593,6
8.187866,7.994019,6
8.203552,8.017944,6
8.200195,8.012085,6
8.160889,7.965759,6
8.165955,7.97583,6
8.140991,7.94397,6
8.184387,7.988953,6
8.162415,7.959778,6
18.645874,18.256348,6
18.660278,18.275146,6
18.60083,18.212097,6
18.628906,18.239136,6
18.569397,18.181946,6
18.752563,18.35968,6
18.529602,18.136963,6
18.536316,18.14502,6
18.342285,17.956604,6
18.537781,18.155579,6
7.3125,7.147095,6
7.318298,7.147888,6
7.354065,7.183899,6
7.292847,7.127319,6
7.322327,7.144226,6
7.304932,7.138306,6
7.292969,7.125977,6
7.308838,7.139465,6
7.341125,7.164307,6
7.322937,7.157837,6
7.147278,6.979553,6
7.130676,6.951965,6
7.173706,7.003235,6
7.180847,7.009827,6
7.152893,6.984924,6
7.180664,7.0047,6
7.131042,6.962097,6
7.142517,6.969727,6
7.105713,6.940002,6
7.129456,6.954285,6
7.106445,6.945129,6
7.108643,6.951477,6
7.083618,6.913574,6
7.103699,6.943359,6
7.082336,6.914612,6
7.063416,6.909729,6
7.127747,6.969849,6
7.060486,6.897705,6
7.054382,6.885864,6
7.060852,6.900696,6
22.798828,22.261353,6
23.147339,22.607788,6
23.164063,22.626953,6
23.141479,22.596863,6
23.010498,22.472778,6
23.011963,22.47583,6
23.203735,22.662476,6
23.214417,22.674683,6
23.185364,22.650146,6
23.155457,22.606628,6
23.639404,22.992065,6
23.504578,22.862854,6
24.147827,23.489258,6
23.613403,22.971558,6
24.018616,23.362732,6
23.517517,22.870422,6
23.515198,22.864014,6
23.405029,22.758789,6
23.510864,22.859009,6
23.487183,22.847656,6
11.733398,11.421814,6
11.512634,11.20752,6
11.506714,11.21167,6
11.608032,11.30481,6
11.546204,11.249512,6
11.471069,11.17041,6
11.38855,11.089539,6
11.618408,11.308716,6
11.546753,11.246948,6
11.372498,11.071533,6
9.901306,9.654114,6
9.938049,9.67749,6
9.879456,9.63623,6
9.926025,9.685913,6
9.943848,9.694397,6
10.019531,9.773987,6
9.960693,9.700134,6
10.031799,9.778198,6
9.984192,9.737488,6
9.955688,9.70282,6
18.09491,17.718811,6
18.066406,17.684021,6
18.108337,17.728699,6
18.020142,17.631714,6
18.746277,18.339783,6
18.122864,17.731262,6
18.203064,17.815613,6
18.13562,17.747437,6
18.007935,17.626221,6
18.020264,17.630493,6
18.312622,17.91687,6
18.295593,17.912048,6
18.335388,17.946289,6
18.221985,17.838135,6
18.291687,17.896301,6
18.152161,17.76532,6
18.277832,17.892212,6
18.266052,17.878906,6
18.441284,18.043274,6
18.331787,17.942444,6
8.069092,7.882446,6
8.014465,7.823303,6
8.017761,7.82489,6
8.01178,7.822815,6
8.044983,7.852783,6
7.981689,7.787476,6
7.9953,7.810486,6
8.033264,7.834778,6
7.994141,7.808777,6
8.041077,7.853271,6
17.923218,17.538452,6
17.949585,17.558716,6
18.072693,17.691406,6
18.001282,17.614258,6
17.991089,17.606323,6
18.012695,17.617249,6
17.891113,17.510254,6
17.881897,17.487793,6
17.94165,17.559387,6
17.987793,17.599915,6
11.257996,11.015869,7
11.259888,11.009705,7
11.27417,11.031494,7
11.265686,11.021667,7
11.20105,10.962891,7
11.374695,11.126038,7
11.176025,10.934998,7
11.138123,10.893555,7
11.134033,10.885803,7
11.131836,10.89502,7
43.608643,42.398621,7
43.444092,42.231018,7
43.206177,41.996338,7
43.145203,41.921753,7
43.478394,42.262817,7
43.708557,42.495178,7
43.569763,42.344177,7
43.676758,42.458801,7
43.483215,42.267151,7
43.613708,42.389465,7
32.893005,31.92334,7
32.851929,31.88031,7
33.005127,32.036438,7
33.044006,32.070984,7
33.010498,32.040894,7
32.907471,31.925293,7
32.908813,31.931091,7
32.846741,31.883423,7
32.880676,31.905212,7
32.75769,31.782471,7
13.28363,12.976868,7
13.379211,13.078857,7
13.28894,12.985107,7
13.234924,12.937073,7
13.184204,12.886536,7
13.253113,12.949524,7
13.316223,13.013062,7
13.304993,12.995789,7
13.275085,12.980286,7
13.289795,12.9776,7
42.077881,40.810303,7
42.293823,41.016846,7
42.395081,41.12207,7
42.401001,41.126038,7
42.508423,41.223328,7
42.665588,41.387573,7
42.758911,41.468262,7
42.645874,41.373962,7
42.427979,41.149658,7
42.485657,41.211609,7
22.885681,22.246826,7
22.93866,22.290466,7
22.972107,22.329407,7
22.958374,22.32428,7
22.888611,22.24353,7
22.984375,22.339722,7
22.926514,22.290222,7
22.917908,22.287598,7
22.961853,22.321289,7
22.884827,22.241943,7
27.156433,26.421448,7
27.023743,26.285339,7
27.242065,26.498779,7
27.155396,26.404724,7
27.438538,26.696289,7
27.334045,26.591919,7
27.40155,26.658203,7
27.361572,26.623718,7
27.312988,26.573364,7
27.347412,26.614746,7
29.190491,28.293579,7
29.468445,28.570496,7
29.28656,28.385315,7
29.869263,28.955017,7
29.268555,28.367432,7
29.767456,28.863953,7
29.223511,28.328796,7
29.127441,28.218506,7
29.162415,28.266296,7
29.34082,28.446777,7
29.529297,28.622803,7
29.737915,28.84259,7
29.690674,28.795227,7
29.501221,28.608276,7
29.509033,28.604919,7
29.355957,28.457153,7
29.283325,28.383362,7
29.28125,28.373962,7
29.307434,28.412109,7
29.53302,28.634399,7
12.306396,12.048523,7
12.357056,12.096008,7
12.43573,12.174744,7
12.395569,12.127625,7
12.422974,12.164795,7
12.357361,12.092957,7
12.337219,12.072693,7
12.298035,12.037842,7
12.322815,12.058411,7
12.309082,12.048767,7
5.783142,5.658936,7
5.748413,5.624878,7
5.807556,5.682068,7
5.794617,5.670166,7
5.795593,5.678467,7
5.769287,5.647278,7
5.757324,5.645081,7
5.785706,5.659302,7
5.775452,5.661255,7
5.809875,5.687683,7
26.038635,25.328796,7
26.124695,25.408752,7
26.258972,25.550964,7
26.316284,25.601501,7
26.224426,25.506958,7
26.195862,25.477234,7
26.305481,25.598572,7
26.289063,25.567566,7
26.120911,25.412781,7
26.225891,25.505615,7
8.871521,8.68042,7
8.792542,8.61554,7
8.752869,8.570862,7
8.821106,8.638306,7
8.794495,8.610535,7
8.787476,8.601135,7
8.837463,8.653076,7
8.781738,8.599243,7
8.808228,8.63324,7
8.843201,8.669189,7
32.971313,32.007996,7
33.249756,32.276733,7
33.236206,32.263367,7
33.369324,32.403503,7
33.450562,32.469788,7
33.307251,32.340149,7
33.2901,32.32251,7
33.183289,32.204102,7
33.233887,32.269287,7
33.256226,32.291443,7
18.187317,17.780151,7
18.122437,17.720398,7
18.116577,17.714783,7
18.182739,17.786255,7
18.120117,17.718201,7
18.178284,17.780457,7
18.021973,17.623901,7
18.165222,17.750916,7
18.189026,17.784546,7
18.171997,17.759888,7
33.680969,32.677734,7
33.796692,32.792175,7
33.740417,32.7323,7
33.760071,32.74585,7
33.761963,32.746277,7
33.810608,32.811707,7
33.761536,32.750366,7
33.693298,32.6828,7
33.809387,32.799377,7
34.015625,33.009155,7
29.402344,28.506714,7
29.285278,28.391602,7
29.297119,28.396484,7
29.40686,28.520996,7
29.397949,28.497375,7
29.245056,28.358093,7
29.308472,28.41394,7
29.349609,28.457581,7
29.472168,28.577026,7
29.376709,28.487244,7
29.672668,28.763977,7
29.79364,28.895996,7
29.841003,28.939514,7
29.783447,28.882385,7
29.719421,28.822632,7
29.58374,28.685791,7
29.466187,28.563782,7
29.65741,28.757141,7
29.68219,28.780579,7
29.90918,29.011108,7
8.560852,8.375977,7
8.585327,8.397949,7
8.57135,8.39325,7
8.572937,8.392883,7
8.565002,8.377502,7
8.557007,8.372864,7
8.601074,8.407532,7
8.536377,8.354492,7
8.525085,8.341309,7
8.548035,8.360962,7
6.526855,6.391907,7
6.527832,6.385803,7
6.548218,6.402832,7
6.553528,6.419617,7
6.552673,6.407471,7
6.529541,6.385559,7
6.56543,6.425842,7
6.543152,6.401672,7
6.58844,6.448425,7
6.558105,6.421509,7
13.657471,13.265137,8
13.415283,13.084167,8
13.360474,13.02417,8
13.250183,12.912964,8
13.291626,12.965332,8
13.132385,12.811218,8
13.089783,12.764771,8
13.180359,12.846497,8
13.242798,12.915283,8
13.334839,13.00293,8
12.627197,12.312439,8
12.530701,12.220642,8
12.382019,12.079773,8
12.475464,12.163147,8
12.51062,12.202637,8
12.490112,12.174744,8
12.516846,12.210083,8
12.531128,12.217163,8
12.463135,12.161316,8
12.451172,12.143372,8
18.168823,17.666687,8
18.297607,17.798096,8
18.323242,17.8172,8
18.254211,17.746338,8
18.202271,17.690063,8
18.372559,17.867676,8
18.331177,17.831177,8
18.296936,17.794373,8
18.246033,17.738281,8
18.325562,17.818726,8
5.7276,5.578857,8
5.733215,5.578186,8
5.681885,5.53241,8
5.684204,5.529114,8
5.707642,5.557678,8
5.686035,5.53186,8
5.728577,5.572876,8
5.711914,5.561157,8
5.697571,5.548645,8
5.699463,5.53894,8
25.593079,24.971069,8
25.693237,25.056824,8
25.789063,25.158203,8
25.615967,24.993408,8
25.674683,25.049744,8
25.778137,25.140198,8
25.789429,25.159241,8
25.829956,25.205383,8
25.573364,24.955322,8
25.641785,25.011169,8
14.557495,14.202209,8
14.560486,14.207153,8
14.617859,14.259644,8
14.625061,14.275757,8
14.604065,14.240723,8
14.738342,14.385559,8
14.597839,14.245728,8
14.56427,14.205566,8
14.629639,14.273804,8
14.746948,14.387024,8
8.418457,8.1745,8
8.421936,8.183228,8
8.380066,8.143127,8
8.390259,8.145203,8
8.4104,8.170532,8
8.384705,8.14917,8
8.392029,8.154724,8
8.484009,8.239746,8
8.383545,8.144897,8
8.338501,8.101074,8
8.358643,8.141357,8
8.332275,8.12854,8
8.332886,8.127869,8
8.29657,8.084656,8
8.353943,8.135559,8
8.378052,8.17334,8
8.377747,8.16217,8
8.354004,8.142578,8
8.363037,8.15155,8
8.350891,8.130432,8
10.34436,10.052551,8
10.2854,10.00238,8
10.334473,10.049438,8
10.320801,10.032471,8
10.277588,9.996338,8
10.382874,10.092041,8
10.355957,10.066895,8
10.307251,10.028809,8
10.326355,10.049072,8
10.37439,10.08551,8
9.331299,9.087402,8
9.334412,9.092773,8
9.391907,9.151672,8
9.31897,9.088013,8
9.399231,9.15625,8
9.347168,9.106506,8
9.354309,9.116394,8
9.317932,9.08606,8
9.380371,9.136169,8
9.365784,9.131958,8
10.938049,10.662659,8
10.969116,10.686584,8
10.886169,10.610352,8
10.901184,10.627625,8
10.983521,10.71051,8
10.917786,10.645386,8
10.939636,10.666931,8
10.921875,10.640564,8
10.876953,10.600281,8
10.912048,10.638733,8
10.720886,10.456299,8
10.649536,10.39563,8
10.658203,10.388306,8
10.717896,10.456543,8
10.637695,10.37738,8
10.679565,10.411926,8
10.66803,10.410522,8
10.755676,10.492615,8
10.704041,10.434814,8
10.684509,10.423401,8
9.8797,9.598022,8
9.888794,9.610229,8
9.895813,9.60614,8
9.844055,9.572876,8
9.897156,9.621826,8
9.924988,9.646362,8
9.953674,9.676025,8
9.859619,9.584717,8
9.868896,9.594421,8
10.000183,9.713806,8
30.109253,29.419189,8
29.940186,29.243958,8
30.023132,29.327698,8
29.940247,29.262146,8
29.911072,29.231445,8
29.836853,29.137939,8
29.851563,29.167175,8
30.104248,29.410034,8
30.106323,29.41748,8
30.110962,29.416565,8
10.242981,9.983643,8
10.842834,10.58136,8
10.199402,9.94397,8
10.402466,10.144714,8
10.285461,10.019104,8
10.522034,10.281067,8
10.535706,10.286011,8
10.218811,9.963074,8
10.26709,10.008179,8
10.249207,9.991577,8
13.770508,13.41095,8
13.806641,13.44989,8
13.853455,13.487183,8
13.902161,13.542297,8
13.944336,13.567688,8
13.910889,13.542236,8
13.84375,13.48291,8
13.796448,13.421997,8
13.885193,13.523865,8
13.920227,13.548645,8
8.346313,8.137207,8
8.324341,8.11792,8
8.336365,8.126099,8
8.320862,8.103455,8
8.315247,8.098938,8
8.291443,8.067688,8
8.305969,8.087036,8
8.320251,8.105347,8
8.33252,8.120056,8
8.309021,8.09259,8
25.635925,25.001709,8
25.500916,24.88208,8
25.758423,25.133057,8
25.675293,25.054321,8
25.699829,25.07428,8
25.766602,25.14447,8
25.745239,25.11969,8
25.726624,25.110657,8
25.773132,25.155945,8
25.80542,25.182495,8
10.135925,9.878235,8
10.106628,9.84082,8
9.982971,9.723755,8
10.056885,9.795715,8
10.062622,9.8078,8
10.099304,9.837952,8
10.115417,9.851624,8
10.118408,9.865967,8
10.06781,9.807312,8
10.052429,9.794006,8
8.205322,7.992249,8
8.298157,8.079834,8
8.231934,8.020935,8
8.282776,8.067139,8
8.276306,8.063232,8
8.2771,8.063171,8
8.266418,8.053162,8
8.281067,8.068665,8
8.271301,8.06189,8
8.238647,8.019287,8
2.220703,2.164429,9
2.180786,2.133179,9
2.168396,2.12915,9
2.161194,2.103394,9
2.151672,2.104858,9
2.147461,2.099731,9
2.14209,2.088074,9
2.142517,2.097656,9
2.156616,2.101135,9
2.140503,2.0896,9
2.958557,2.877686,9
2.927795,2.844543,9
2.936157,2.858582,9
2.928955,2.848755,9
2.96051,2.8797,9
2.933228,2.853577,9
3.188599,3.101929,9
2.943359,2.862061,9
2.927124,2.849365,9
2.895508,2.816162,9
7.039612,6.870056,9
7.007263,6.836548,9
7.003479,6.830261,9
7.053101,6.884766,9
7.025391,6.855896,9
7.026917,6.858032,9
7.026917,6.861145,9
7.186218,7.017029,9
7.062317,6.884705,9
7.00647,6.836365,9
2.247131,2.186279,9
2.26532,2.199097,9
2.283264,2.227844,9
2.246338,2.173645,9
2.222839,2.161377,9
2.297913,2.236328,9
2.231506,2.167419,9
2.234314,2.177185,9
2.245544,2.177124,9
2.221313,2.157898,9
5.766479,5.610107,9
5.799011,5.638855,9
5.727905,5.574707,9
5.72937,5.574036,9
5.760437,5.604736,9
5.732483,5.577332,9
5.700928,5.550537,9
5.764099,5.612305,9
5.760498,5.606384,9
5.767151,5.611267,9
10.397949,10.127441,9
10.490173,10.220398,9
10.430054,10.161682,9
10.496765,10.226257,9
10.439209,10.167725,9
10.386719,10.122864,9
10.482727,10.220093,9
10.404419,10.143555,9
10.37915,10.108826,9
10.463318,10.19928,9
2.932312,2.845032,9
2.908691,2.834473,9
2.920166,2.839905,9
2.955627,2.869202,9
2.939758,2.857544,9
2.921875,2.846497,9
2.948853,2.864441,9
2.951172,2.871399,9
2.935242,2.844421,9
2.912964,2.832397,9
3.50293,3.409119,9
3.503906,3.41925,9
3.487366,3.39801,9
3.493896,3.399109,9
3.495178,3.401978,9
3.516907,3.420837,9
3.500732,3.41394,9
3.4552,3.364319,9
3.518494,3.426147,9
3.48761,3.395325,9
4.514282,4.409363,9
4.543152,4.437195,9
4.54364,4.434265,9
4.47406,4.380005,9
4.481445,4.380432,9
4.492249,4.389832,9
4.544739,4.435486,9
4.512024,4.412659,9
4.588257,4.476379,9
4.522217,4.419983,9
2.225098,2.179382,9
2.227295,2.179443,9
2.224243,2.171814,9
2.217346,2.170654,9
2.227722,2.179443,9
2.254883,2.202698,9
2.2276,2.176147,9
2.223022,2.171936,9
2.240906,2.19104,9
2.247437,2.197327,9
4.097412,3.98645,9
4.077026,3.969971,9
4.158203,4.049866,9
4.094177,3.990784,9
4.12262,4.020508,9
4.122864,4.013245,9
4.080261,3.976685,9
4.075989,3.973816,9
4.097168,3.986572,9
4.062866,3.955383,9
4.159363,4.052185,9
4.14679,4.043762,9
4.169373,4.068726,9
4.135803,4.024475,9
4.14801,4.054382,9
4.158264,4.052917,9
4.092163,3.997253,9
4.131592,4.023499,9
4.126038,4.018738,9
4.137451,4.034058,9
5.714172,5.567017,9
5.69397,5.559326,9
5.679565,5.544983,9
5.70105,5.566284,9
5.66626,5.526428,9
5.643982,5.505859,9
5.763977,5.625366,9
5.757446,5.62207,9
5.714722,5.575867,9
5.741211,5.599915,9
3.691406,3.589294,9
3.744873,3.639771,9
3.684082,3.571777,9
3.731262,3.625305,9
3.690674,3.589539,9
3.661438,3.550964,9
3.722534,3.618286,9
3.683411,3.579651,9
3.718811,3.60791,9
3.681274,3.579651,9
3.536255,3.447388,9
3.551331,3.459839,9
3.523438,3.437805,9
3.548035,3.44342,9
3.572205,3.480042,9
3.557007,3.456543,9
3.563049,3.473633,9
3.56543,3.461609,9
3.534424,3.443115,9
3.573486,3.478638,9
3.568054,3.475647,9
3.581787,3.480042,9
3.617371,3.52301,9
3.599792,3.506531,9
3.631653,3.539734,9
3.585999,3.495972,9
3.561401,3.469788,9
3.618408,3.53241,9
3.57782,3.486511,9
3.60199,3.505859,9
6.999878,6.829163,9
7.013611,6.832886,9
7.141052,6.9552,9
7.001892,6.825195,9
6.969482,6.791748,9
7.01123,6.842468,9
6.962341,6.788696,9
6.993896,6.811951,9
7.049438,6.874023,9
7.056274,6.878296,9
3.20105,3.116394,9
3.161865,3.078613,9
3.187744,3.097595,9
3.176941,3.089661,9
3.175842,3.09436,9
3.18634,3.112549,9
3.193604,3.113525,9
3.194702,3.109009,9
3.199463,3.112671,9
3.175171,3.087646,9
4.498535,4.37146,9
4.490234,4.375977,9
4.446716,4.326538,9
4.499573,4.37854,9
4.489624,4.378662,9
4.495911,4.384705,9
4.512573,4.386902,9
4.507263,4.38739,9
4.495178,4.37616,9
4.500183,4.370117,9
5.002991,4.871277,9
4.961548,4.826599,9
4.991455,4.84845,9
4.934937,4.796631,9
4.92218,4.783386,9
4.925415,4.779724,9
4.891296,4.757141,9
4.917542,4.773438,9
5.004333,4.858459,9
4.900208,4.769836,9
8.082275,7.828247,10
7.91571,7.694763,10
7.925476,7.713074,10
7.916016,7.700073,10
7.954895,7.744812,10
7.911682,7.7005,10
8.109619,7.885681,10
7.860901,7.642212,10
7.874695,7.662598,10
7.836609,7.624207,10
13.590881,13.291321,10
13.550293,13.254517,10
13.62384,13.321899,10
13.541748,13.232117,10
13.518311,13.221985,10
13.621216,13.317322,10
13.44989,13.155701,10
13.478149,13.176636,10
13.532288,13.236084,10
13.425354,13.126282,10
16.867737,16.472168,10
16.867371,16.474426,10
16.888672,16.490479,10
16.9422,16.538452,10
16.92981,16.531982,10
16.898071,16.51239,10
17.033203,16.635803,10
16.856567,16.46228,10
16.814453,16.418701,10
16.752258,16.360046,10
9.660156,9.389343,10
9.5849,9.324402,10
9.59668,9.340088,10
9.62915,9.37207,10
9.557373,9.293701,10
9.601929,9.338257,10
9.648376,9.388855,10
9.601135,9.346924,10
9.684021,9.422119,10
9.740051,9.480286,10
8.322754,8.099548,10
8.326721,8.104187,10
8.325562,8.1026,10
8.358765,8.131897,10
8.385376,8.154846,10
8.336731,8.109863,10
8.348022,8.116333,10
8.347473,8.128967,10
8.357117,8.131592,10
8.352478,8.12561,10
15.791382,15.41571,10
15.791382,15.415283,10
15.863708,15.477417,10
15.817261,15.438477,10
15.781799,15.396973,10
15.677307,15.28833,10
15.674011,15.289246,10
15.710327,15.32489,10
15.649536,15.267334,10
15.714783,15.328674,10
11.553223,11.207642,10
11.592285,11.24292,10
11.448425,11.115601,10
11.531006,11.193726,10
11.524414,11.180054,10
11.486023,11.147156,10
11.578735,11.230652,10
11.607422,11.271606,10
11.68811,11.348022,10
11.517578,11.174072,10
12.874146,12.581177,10
12.95459,12.670166,10
12.920288,12.625366,10
12.89563,12.614746,10
12.803284,12.522461,10
12.973389,12.679749,10
12.867554,12.587585,10
13.002991,12.725403,10
12.942444,12.65686,10
12.968689,12.685547,10
13.692261,13.391174,10
13.730713,13.430054,10
13.658142,13.35321,10
13.703796,13.396057,10
13.794312,13.488403,10
13.774231,13.471741,10
13.600586,13.303162,10
13.731995,13.436829,10
13.730713,13.426636,10
13.650146,13.343628,10
16.849304,16.436096,10
16.857239,16.447388,10
16.894714,16.494141,10
16.958557,16.540588,10
16.7771,16.3703,10
16.857117,16.455688,10
16.779846,16.365051,10
16.849304,16.446838,10
16.936768,16.520203,10
16.787659,16.384338,10
21.838745,21.284363,10
21.910706,21.352661,10
21.855591,21.297729,10
21.902222,21.344788,10
21.965271,21.402649,10
21.891235,21.330383,10
21.911011,21.343018,10
21.93335,21.37085,10
22.100769,21.539795,10
21.991882,21.424561,10
17.707581,17.175842,10
17.827576,17.299011,10
17.808411,17.278381,10
17.811584,17.272705,10
17.879395,17.344543,10
17.798157,17.264648,10
17.864807,17.344421,10
17.891907,17.371033,10
17.81012,17.286804,10
17.723694,17.18512,10
5.720093,5.578979,10
5.680908,5.537537,10
5.729919,5.602051,10
5.717102,5.59082,10
5.73291,5.603027,10
5.737,5.592773,10
5.746338,5.615417,10
5.77179,5.635315,10
5.636353,5.495056,10
5.752563,5.622681,10
17.087769,16.688843,10
16.836426,16.433899,10
16.915649,16.514526,10
16.860168,16.463623,10
16.857117,16.456848,10
16.886719,16.487122,10
16.849792,16.443542,10
17.187866,16.786743,10
16.826111,16.430786,10
16.937622,16.53064,10
16.647522,16.195007,10
16.491455,16.03949,10
17.148315,16.691101,10
16.48645,16.031067,10
16.46106,16.012756,10
16.483093,16.029907,10
16.433044,15.984863,10
16.460205,16.00592,10
16.574341,16.115295,10
16.47821,16.034424,10
13.705139,13.397705,10
13.819275,13.511841,10
13.804626,13.500793,10
13.83313,13.524048,10
13.882751,13.576233,10
13.786926,13.475281,10
13.759094,13.453491,10
13.835205,13.526245,10
13.770813,13.464722,10
13.766785,13.468201,10
13.35083,13.055786,10
13.281128,12.988586,10
13.305054,13.015747,10
13.260193,12.966309,10
13.231262,12.942749,10
13.30896,13.01532,10
13.233948,12.945068,10
13.373962,13.072083,10
13.317078,13.023682,10
13.345215,13.057129,10
6.255554,6.095642,10
6.263977,6.109131,10
6.177979,6.031006,10
6.23114,6.08075,10
6.275024,6.117432,10
6.206238,6.055237,10
6.216675,6.065491,10
6.180481,6.038818,10
6.207947,6.064819,10
6.200256,6.048767,10
6.607666,6.448486,10
6.569946,6.416748,10
6.579712,6.418274,10
6.574463,6.410156,10
6.600281,6.436096,10
6.580933,6.429871,10
6.599365,6.430115,10
6.569336,6.415955,10
6.528931,6.372681,10
6.573303,6.414551,10
9.308594,9.053101,10
9.279053,9.024353,10
9.257019,9.001892,10
9.146667,8.89325,10
9.267639,9.01123,10
9.231689,8.983215,10
9.258179,9.011536,10
9.251404,8.98761,10
9.255249,8.998413,10
9.165466,8.909302,10
4.018738,3.917786,11
4.080627,3.990662,11
4.063049,3.978149,11
4.076355,3.974365,11
4.035095,3.945251,11
4.028931,3.932495,11
4.06488,3.979309,11
4.079407,3.982178,11
4.007751,3.912292,11
4.035217,3.949036,11
4.055969,3.95813,11
4.03302,3.937378,11
4.034241,3.942871,11
4.068542,3.976807,11
4.04126,3.943054,11
4.062073,3.970154,11
4.117065,4.022644,11
4.086975,3.998352,11
4.069275,3.971313,11
4.080811,3.98877,11
3.619141,3.533569,11
3.587769,3.514648,11
3.602966,3.525696,11
3.620972,3.524475,11
3.597961,3.516724,11
3.641846,3.552673,11
3.636841,3.546814,11
3.633118,3.545898,11
3.630554,3.548889,11
3.61499,3.525269,11
3.720093,3.63092,11
3.681519,3.595459,11
3.725586,3.635254,11
3.723328,3.634766,11
3.706116,3.624329,11
3.675964,3.595398,11
3.692993,3.603943,11
3.684753,3.596619,11
3.699402,3.612488,11
3.717407,3.624329,11
3.500427,3.418762,11
3.501404,3.422363,11
3.483337,3.401184,11
3.50647,3.422485,11
3.486816,3.399963,11
3.492004,3.408813,11
3.488159,3.402893,11
3.497009,3.420959,11
3.526367,3.444641,11
3.50061,3.422913,11
3.61377,3.528076,11
3.615234,3.525208,11
3.588501,3.502075,11
3.61261,3.526123,11
3.604675,3.519409,11
3.634888,3.548035,11
3.651184,3.565796,11
3.635193,3.552551,11
3.597595,3.509277,11
3.583801,3.498779,11
3.405273,3.323975,11
3.398865,3.318909,11
3.423279,3.34314,11
3.406433,3.3302,11
3.411682,3.329956,11
3.383667,3.310059,11
3.421753,3.339172,11
3.431091,3.348877,11
3.441284,3.362671,11
3.422791,3.338379,11
3.144714,3.072754,11
3.155029,3.084961,11
3.176208,3.097229,11
3.175232,3.098938,11
3.14386,3.075562,11
3.152893,3.081604,11
3.153687,3.079407,11
3.159119,3.077576,11
3.145508,3.063416,11
3.137207,3.06311,11
3.238403,3.161316,11
3.254089,3.172974,11
3.260986,3.181702,11
3.232666,3.150146,11
3.269043,3.192017,11
3.244568,3.161377,11
3.239197,3.161316,11
3.242188,3.165771,11
3.243591,3.16272,11
3.251831,3.176514,11
3.589417,3.509277,11
3.579895,3.49646,11
3.586243,3.50354,11
3.60437,3.511292,11
3.571533,3.484131,11
3.592041,3.510498,11
3.630188,3.534546,11
3.583618,3.503784,11
3.5401,3.465759,11
3.552429,3.475525,11
4.765564,4.654236,11
4.871277,4.749756,11
4.80426,4.693054,11
4.916565,4.802429,11
4.897217,4.788147,11
4.785034,4.662842,11
4.840515,4.72937,11
4.825134,4.708862,11
