@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-ram/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
551508925,5872780,214110509,3333708,214275914,3353383,3207791,16115442,811842923,49519,552018365,27254,17069,1561823537,4233,2.67,0.14,218737157,210461000,7979000,232921016,8
236431781,16852897,131401573,488078,131359148,471570,6448636,27161076,448245636,236508,223960579,40273,19494,780129885,4236,1.52,0.13,121101040,111809000,8984000,135028091,8
236556689,5896941,135611405,2504216,139855499,2520230,3052486,13554605,467522566,58450,247429474,22909,21236,843949287,4622,1.52,0.09,127119200,119815000,6989000,141163269,8
274825475,12072405,153756610,2547322,148940824,2558560,10235433,28252928,585025628,3343747,270167109,31970,36417,911284545,9903,1.93,0.16,157204298,140788000,16090000,171510442,8
251120515,8396595,148430866,2735776,150590394,2719527,3888827,17715150,533462838,82071,258232249,18417,17727,884281294,4620,1.7,0.11,144933386,134574000,9968000,159155694,8
357056651,7466361,177464124,2749632,177206117,2763572,4053932,18487661,610937396,69554,345950691,41492,21148,1107372403,4623,2.0,0.12,164709083,156370000,8019000,179030351,8
283467280,5733301,192759175,5102262,196080119,5089763,3979465,15289766,598290054,37475,292671456,28635,20021,1005691502,4624,1.96,0.12,161624479,149339000,11947000,175704808,8
269067572,16164361,150049704,2787454,153554037,2841918,7525630,27128799,547751536,245218,276856118,19237,21253,933055827,4626,1.78,0.15,148886990,138474000,10034000,162997696,8
1019201538,37037267,447430448,2138186,451089182,2151837,4122857,58573010,1577524831,82460,1020654174,22428,18709,4565764926,1704,5.41,0.27,424767603,420351000,3993000,439003547,8
338819024,6116182,166952008,2751194,170549478,2764383,3188766,15196620,580563683,63740,346804497,14870,24956,1074405963,4622,1.87,0.11,156672624,146431000,9961000,170812605,8
365892788,10087306,226817681,3534470,228493837,3548243,6803535,25444776,814177089,2601482,368833374,41088,29666,1311964773,5377,2.56,0.17,220949646,208681000,11981000,234975711,8
241138427,6179456,148082407,2790666,147108361,2777027,4174718,15316409,470704039,63193,229935878,21870,19087,860545173,4426,1.52,0.1,127037311,118752000,7983000,141098310,8
705931680,6526532,423860793,3958794,427449275,3976811,3086014,16861971,1431481249,267572,719425691,33466,224193,2218596463,4616,4.63,0.23,386523490,326206000,60037000,400504692,8
286228647,8000504,158068667,3272413,158093200,3247172,3917381,16668219,566661683,56563,281396827,17250,20928,1099469453,4232,1.84,0.12,153174651,144785000,8043000,167320934,8
242670131,6326430,134945850,2572979,139078581,2586867,3890791,14346101,464581579,60214,253353167,13820,20278,822220663,5141,1.48,0.1,125393654,114082000,11007000,139312310,8
44156256,138344,25053273,54048,24235414,67127,181626,1151091,46721201,11126,38344408,6255,2119,116052977,623,0.09,0.02,32814989,28231000,4033000,94088711,9
1910142,156153,4515617,33494,6551623,34994,108842,483637,15609540,2350,14272695,4285,?,?,407,0.05,0.0,3857424,2725000,908000,17944935,9
151545017,436222,80174271,96184,81083830,99387,297064,1557354,175727246,10141,150954107,12181,3414,391777741,1651,0.61,0.03,47458707,46163000,1003000,61549709,9
1934029,157407,4227260,36254,5626978,35718,107394,481658,13121097,2193,5695365,2212,?,?,404,0.05,0.0,3571259,1083000,2167000,17742189,9
73803695,238726,37752743,70061,36772175,69516,293551,1214947,71758494,6800,69450844,3504,1749,207421636,1377,0.25,0.01,19335838,17957000,997000,33562924,9
152724522,2040601,102354520,115822,101435445,116218,2354116,4212797,207198129,52596,164044214,26896,7859,522783715,6234,0.71,0.04,56565097,42189000,14063000,70728822,9
46891515,521431,24235708,59687,24144134,59894,411978,1223326,55756849,4546,48835126,12722,2945,132176331,2089,0.2,0.01,15154293,9913000,4956000,29199255,9
38463883,227322,21094622,66997,20816179,60561,123087,556829,39255203,1739,43621522,1849,1093,117469048,385,0.14,0.01,10478550,8191000,2047000,24446306,9
146641151,330970,77373799,77081,76239469,77522,349058,1437024,162563224,8538,147344543,3083,1573,384607061,1374,0.56,0.02,44225394,39939000,3993000,58463994,9
40363864,417546,20187659,61058,19238918,60297,246007,778113,47000623,2887,56352054,7341,2224,122071284,1354,0.16,0.01,13266864,8983000,3992000,27401681,9
66377525,234212,37432749,69914,36245837,71648,159249,871941,62806281,3731,66792878,4950,1300,189082040,612,0.22,0.01,16993529,11801000,4917000,31101552,9
67959827,246095,37160796,69299,36132686,69174,166334,898859,64686330,3637,68052032,4819,1503,194676821,656,0.23,0.01,17432072,16163000,1010000,31794596,9
137605902,236822,75761361,74058,75738919,76526,147673,1004251,149882020,4364,142904129,1984,1659,364829151,374,0.52,0.02,40671250,39298000,1007000,54582108,9
1410964,179610,4373120,38516,5604600,35518,106226,468109,14134486,2031,9616281,1237,?,?,401,0.04,0.0,3891165,2761000,920000,17908709,9
39805728,206794,22489591,58181,22466529,60297,146611,733173,47322433,1805,51067241,2120,2351,115374353,1356,0.16,0.01,12806846,10593000,1926000,26729034,9
38388770,174837,22027198,60030,22106925,60793,122139,593100,44080308,1329,51853400,792,761,131523887,179,0.15,0.01,11884212,10629000,966000,25856486,9
136555881,240526,76435406,76741,76439600,75473,144233,1131310,155579878,4908,145321031,2678,1614,367074794,624,0.53,0.02,42148288,39878000,1993000,56298316,9
37843780,218105,22728537,61733,22886097,62177,140603,625418,44959503,1756,47299898,2156,1380,116477761,623,0.15,0.01,11844590,8426000,3159000,25832206,9
66194197,209022,35799479,71894,35109128,73640,139028,847367,60335847,3447,66715507,3073,979,185304809,392,0.22,0.01,16627697,15249000,1016000,30435264,9
1103042,210773,4861931,52559,6990991,38656,114589,538742,18089642,2259,15320728,949,2293,36047830,445,0.07,0.0,5036618,4710000,0,18862877,9
105159757,2843101,75396173,343834,72422369,381169,2790891,7737086,254389394,158167,106046264,25974,7952,381780683,4305,0.7,0.08,98373677,74941000,22982000,161560319,10
262690728,1137904,157002191,1098108,157189769,1156005,548755,4237239,340287943,16741,268137801,19528,8894,800226844,2082,1.21,0.05,91855464,88593000,2986000,106269266,10
303745383,2379082,191866016,755656,188443447,749419,2551903,7226186,461140019,205030,300341348,30617,7994,935093669,3517,1.58,0.09,124294427,118914000,5038000,138543255,10
123335864,3463850,89180107,665160,88830043,673855,3505220,8192332,315943076,232256,125884871,35870,8098,460800658,5751,1.02,0.08,85100898,74833000,9977000,99169964,10
113237067,3086274,75841229,298914,73216282,294416,3271713,7707602,277556877,192590,108765233,33971,10322,405295351,5990,0.86,0.07,75415319,67007000,8000000,89531658,10
276542370,2860275,171408260,752307,174378241,736394,2865589,8206673,456407893,191960,275080768,33700,10387,854514148,5986,1.52,0.09,123163628,111882000,10988000,137636825,10
147826813,4295220,110523679,683673,107658474,635522,6380931,11707183,441966960,582166,144125216,39448,18045,547941681,6255,1.34,0.12,119427842,105139000,14018000,133661950,10
261424610,1000812,157115854,810988,154104538,836609,626443,4386309,335769593,16439,268984041,21103,6419,794651685,2016,1.18,0.05,91248254,87904000,2996000,105461924,10
267197405,1289468,162354895,1171506,158020408,1304836,574677,3466121,348059438,18723,264136007,20086,4507,802564776,2020,1.2,0.05,94368702,91083000,3002000,108420931,10
292726753,3338026,185737384,863693,183627131,880646,2853184,7684392,477911487,163217,293230350,39083,15878,910364550,5798,1.6,0.1,128744621,119445000,8958000,143246169,10
349844275,4771382,244030412,1052084,247780404,1054217,6114938,12724679,671344308,562543,336635775,62986,16826,1118614498,7683,2.19,0.15,182068495,166732000,14975000,196431445,10
135122278,10205183,103466874,3392751,103646150,3432512,9619714,24263304,720722952,1349403,136260780,44287,19208,492231781,7147,2.09,0.19,194567579,179111000,15009000,208600460,10
97462021,974246,62765511,596326,64988991,488662,635235,3909835,170469089,21235,99056361,16972,4068,337996866,2071,0.57,0.03,46191427,42820000,2987000,60574257,10
309381868,2625484,202110413,1075873,198126198,1153614,2184633,6469082,463240634,105767,312054902,29802,9285,966133128,4231,1.55,0.09,126588935,116338000,9943000,140977043,10
208650828,14050965,163934372,804975,161226997,782854,3616761,9862702,479612128,55377,205450168,44864,14815,706123263,7929,1.48,0.1,130002271,114619000,15081000,144160948,10
266167734,1313313,162117524,1150845,159326467,1259222,655199,3623904,349609162,22272,265495859,18491,6089,800587923,2017,1.22,0.05,94826833,91434000,3014000,108941443,10
267504459,1188939,159523208,1050467,156605689,1103021,643237,4353891,341632841,19798,265589927,17333,4318,799106563,2020,1.2,0.05,92392068,87015000,5000000,106658472,10
96422735,1281193,66485713,221549,66356930,199353,746215,3631059,160464574,12585,98276869,8821,2369,336618387,2024,0.53,0.03,43448686,37945000,4992000,57855006,10
92468120,1036902,60545941,783935,61906892,629457,729188,3760808,174943349,15977,95500666,12553,3870,330387625,2801,0.58,0.03,47886460,37609000,9897000,62112597,10
124703734,3015080,87327154,333345,85256181,317711,3209740,8035888,292309542,187244,122817408,27148,14161,442561911,5894,0.91,0.07,78541028,65381000,12878000,92862664,10
76684311,13511522,57007096,4996080,56466608,5028872,109519,1761758,233480274,10662,79089400,2558,2730,252826001,171,0.65,0.05,89849752,87405000,1986000,138311161,11
67669626,13780280,30252885,4710679,35044937,4583646,107530,3090106,239499011,6795,77106953,2403,2087,161313619,207,0.75,0.04,66002357,63730000,1991000,79965202,11
66003819,13138116,28662647,4431820,29140104,4436122,113224,1264389,209269380,6029,66893661,555,1309,150512109,214,0.67,0.03,57375182,55080000,2002000,71436604,11
65923216,5989369,41740802,4584297,41339164,4587645,111438,1299278,217408606,6732,65474747,726,1418,184124271,184,0.7,0.03,58969340,58691000,0,73176478,11
77315637,13789548,29261385,5196664,29211312,5204616,118172,3187067,211710142,5461,77806983,731,1284,157512985,213,0.7,0.03,57108464,55724000,995000,71428977,11
65747404,13149053,29347351,4361671,29191605,4358447,113320,3532769,219063973,6860,65582688,768,1526,136886420,222,0.69,0.03,59547401,58251000,1004000,73681817,11
65890151,14273250,29253334,5129265,29151381,5095488,125492,2206772,207055090,5861,66227821,763,1650,150896831,175,0.66,0.03,56379220,56127000,0,70571820,11
65858538,6105785,28337520,4972990,29278878,4986125,127048,1132941,199181918,5724,67817538,738,2151,137353991,180,0.61,0.03,53654981,52302000,1005000,67798027,11
66072685,13511912,29393945,4747953,29676744,4757604,110411,1919662,197459924,5419,67350663,1200,2049,133037222,243,0.62,0.03,53543784,53207000,0,67657142,11
66094789,13717790,28778625,4802965,29205428,4803202,118910,1319422,212060932,6362,66827225,701,1256,150276247,224,0.65,0.03,57467304,55173000,2006000,71394307,11
73466789,24391536,43555201,9564640,48330077,9302063,115563,1772950,327079515,9818,83560403,2358,2164,203613560,178,1.03,0.05,88230529,86943000,999000,102556137,11
800186646,23602816,653876208,5773067,654716221,5773409,204406,22467486,1216203341,32802,803456607,5515,8823,2750466582,239,4.39,0.17,328880906,327459000,998000,343150810,11
66032187,6085643,33993433,5317980,34341265,5315238,125339,1253187,207679142,6150,66824852,871,1817,155945592,187,0.64,0.03,56983534,55719000,994000,71048348,11
65566820,14121369,29101256,5107555,29073161,5107803,109751,1288828,207200099,5349,66556324,713,1343,150842368,176,0.65,0.03,56130532,54849000,997000,70234788,11
134213028,11893764,59034616,9555327,59678855,9544874,125867,1896158,407923125,10799,135537962,1595,3412,298504398,184,1.29,0.06,109896986,108624000,996000,123934933,11
1543594856,40042413,1264616357,11530190,1264578365,11492352,233767,41711072,2263814844,58525,1548006052,9866,15588,5367395493,228,8.21,0.31,611940810,609415000,1998000,626062599,11
66132070,14431142,28439454,5009664,29128494,5008862,115036,2704702,211262811,7308,67372662,655,1434,150828314,213,0.66,0.03,57557407,55368000,1977000,71475919,11
65706103,13397049,29429048,4703270,29210511,4648475,108513,2506349,221859719,6616,65342080,1324,1960,136788080,173,0.71,0.03,60412648,60137000,0,74573989,11
79268299,24218090,29305460,5197617,30686347,5198060,131640,14554886,252320874,6572,81130686,917,2065,160247782,263,0.82,0.04,67953193,65693000,1990000,82157265,11
66203018,13379965,28649649,4352100,29187686,4327598,115637,5078082,218739648,7150,66639831,878,1306,137410916,220,0.69,0.03,59572571,57245000,1973000,73837585,11
253981820,22818968,179593266,2353387,176650373,2467187,1510636,21373344,906989547,47714,239336354,52539,17652,795136451,5698,2.45,0.15,270175188,257612000,11981000,334227086,12
310438010,775988,199812903,592979,198795241,583832,232532,2264963,364353302,11928,319408345,18869,4079,933124240,1034,1.31,0.05,98048637,93781000,3990000,112268985,12
316510873,558309,195304662,531761,193349418,524806,217718,1948359,349111881,11047,319196596,15937,3411,955977577,522,1.25,0.05,94121711,92833000,998000,108364687,12
453917048,18769782,289092739,996144,288912652,1003128,3798149,10602352,871804954,79406,459366193,88053,17494,1426263963,10648,2.78,0.16,235143249,215833000,18985000,249191679,12
311562469,534877,195644774,524723,194694023,531815,240270,2080431,349754047,10901,312155139,15567,3545,927652917,519,1.25,0.05,93731431,90351000,2978000,107943798,12
327010341,1129450,215448438,631404,213394598,621665,316867,2831847,371967968,16985,330728096,25555,5059,974327961,1940,1.34,0.05,100497052,98136000,2002000,114750889,12
97910428,629826,63956262,73834,62681025,88629,272111,1989027,130650666,12797,94653831,2525,1703,328999911,915,0.39,0.02,36528539,33212000,3019000,50643426,12
94534900,213272,63297480,100147,65681923,126958,197243,1379066,122177197,6622,92866678,2430,1763,308714043,527,0.41,0.02,33397932,31079000,2005000,47536163,12
394331219,9024853,259096801,906002,263562227,923339,1111376,4664152,658539500,33855,403628963,52884,9985,1187543051,4815,2.15,0.1,178367688,167869000,9992000,192540055,12
397193675,10718874,294652652,1611205,298749737,1637661,1397704,5874567,719162070,39664,408943059,56733,28343,1381391217,6379,2.4,0.11,194279375,182945000,10936000,208555978,12
93257562,326526,61905575,76591,65051551,102273,190044,1316246,127387258,8951,92836105,2333,1685,312182904,522,0.39,0.02,35925403,32682000,2971000,50037096,12
327232822,1091543,211355653,604462,210047231,611524,333777,3110668,384322682,16592,330758338,21832,5206,979682073,1938,1.36,0.06,103365758,102087000,1000000,117584303,12
105667589,439612,80612491,90772,77816593,111575,225390,1727917,150078269,6525,99930513,6835,2901,354329270,1040,0.5,0.02,40699547,38283000,2014000,54842054,12
163097726,16184050,145546841,743882,141038387,734049,1377023,4874228,428345411,27427,159643362,31616,11477,600752611,4822,1.28,0.07,116574406,104245000,12028000,130808188,12
329040844,995029,211389151,596230,211038721,609341,337553,3147806,384667920,17535,330604944,20225,5547,974984048,1942,1.36,0.05,103621157,97362000,5960000,117729799,12
142164687,9751933,103820590,453073,106251172,462517,892341,3358370,380838218,19508,143383512,19785,7685,448418129,3260,1.09,0.06,101455874,96199000,5010000,115638889,12
179813787,16294698,146765495,472182,142124929,466998,1386918,4515971,429992598,30922,175480236,40218,9396,599838332,4824,1.27,0.07,116057146,102790000,12973000,130411392,12
91137092,1143779,76657702,162936,78027010,147451,292913,2127782,159553649,11305,98907800,11165,4295,330295605,1943,0.54,0.02,43386173,40088000,3006000,57584565,12
180204729,11130774,133678599,506747,134216931,503367,1841816,6258637,504606788,34674,175548640,53493,10939,593142400,6383,1.47,0.09,135755025,118520000,16931000,149963178,12
404466364,10730587,261312115,1246859,260433513,1250601,1565779,5740665,728974352,40195,409925718,54679,11666,1221823193,6378,2.29,0.12,197577855,188225000,9010000,211684253,12
32026459,74621,19090654,48451,16917612,63486,107235,777834,36924106,4557,28997353,3107,1729,98926384,134,0.07,0.01,24397288,21889000,2084000,91956698,13
77431340,142703,44823724,62610,44857113,54289,94184,650252,87462916,2600,78749694,1926,1159,226648240,128,0.31,0.01,23544196,22344000,971000,37557303,13
86513429,380123,52189639,86827,51835248,86737,161444,1388683,96905354,8958,88517543,2157,808,256217686,519,0.27,0.02,29777041,27615000,1972000,43845647,13
31265965,165980,16082198,61736,15571984,60992,155456,647707,41142819,5011,33479424,718,781,102069880,523,0.13,0.01,11261914,9899000,1099000,25291241,13
81546967,519482,51891942,93284,51991601,90921,170467,942598,96973896,6316,89260261,3210,823,256638886,517,0.32,0.01,26735133,23567000,2945000,40824507,13
85092539,256589,50125310,74386,49886359,71962,139106,793976,91886986,4439,86902147,4654,1250,264039848,325,0.32,0.01,25201293,24001000,1000000,39250961,13
82356673,288510,51567658,86727,51599737,77199,139221,800177,95159194,5139,87716393,5193,1117,254967913,322,0.33,0.01,25737627,25494000,0,39781255,13
30324702,92066,15453605,59772,15235351,56428,99996,500846,36517186,1842,31666024,577,747,97994443,134,0.12,0.01,10277021,9077000,1008000,24459005,13
82121478,136597,44929506,64628,43734120,62449,146214,805631,89029993,4658,82488735,4248,1213,237620042,520,0.32,0.01,24325896,22071000,2006000,38524639,13
77917169,136176,44874840,61493,44705401,53729,97798,657211,87386675,2618,80051700,3330,1166,230750899,130,0.3,0.01,23641983,23416000,0,37743146,13
77214821,173161,44299661,65586,44458098,57364,119284,752360,90163153,3247,81612519,3698,1361,234780290,327,0.3,0.01,24039463,21835000,1985000,37997278,13
28566087,152670,16771671,60567,16755262,53668,96910,485266,39594586,1290,31819837,734,729,100081046,132,0.12,0.01,10397574,8136000,2034000,24287452,13
79516151,108498,44793656,66217,44865138,58996,108459,705460,86793190,3588,79780122,3895,1150,229361802,130,0.3,0.01,23543544,22325000,1014000,37666316,13
91096188,408106,54455533,92604,54373509,85534,148119,1091932,106785989,5669,97818086,6091,1517,282041164,423,0.37,0.02,28854380,27609000,986000,42913452,13
76466434,154447,44804721,65902,45506842,55480,92795,647450,88066699,2990,79592448,3278,1290,229019134,130,0.31,0.01,23463479,22199000,1009000,37267469,13
76222636,152649,44553077,63190,45307654,53512,92749,659170,88049744,3233,80321041,2009,1079,231447549,128,0.31,0.01,23337518,22094000,1004000,37302588,13
81018065,295733,51490518,84749,52094118,84390,144930,1054601,97456530,5901,89451937,5442,1004,255281234,324,0.27,0.01,28605658,25440000,2935000,42810162,13
75358179,155532,44246852,61911,45153115,53078,89095,628996,87563498,3200,80382039,3776,1095,231032858,130,0.31,0.01,23239168,21995000,999000,37406495,13
81116429,320602,48845486,74438,48758250,68491,139852,782121,97272775,3542,87557926,4312,1297,262196223,324,0.34,0.01,25802571,24520000,980000,39806291,13
79766050,91842,44133148,60597,44103969,55009,96137,652072,85818112,3645,80376190,2082,1120,229960398,129,0.3,0.01,23541885,22273000,1012000,37706600,13
81852810,1440265,98750559,2447078,101292791,2577910,491298,3247949,223042026,16712,81355122,16511,15490,450983304,3659,0.61,0.04,74512650,60004000,14000000,121446647,14
96648446,1887421,154251219,16371960,154671126,16847330,578344,4703162,611559678,22200,87657980,18314,12431,678314265,3622,1.78,0.09,166443935,163004000,3000000,180626132,14
137340355,8303947,160526887,5302610,153861902,5009983,4559109,19229335,1543144508,115420,140485455,16784,15070,816183216,4238,4.66,0.27,416683088,409255000,7004000,430936461,14
132547812,19514495,239529520,17017615,244964318,16985638,3366723,24212136,810926284,80289,132551832,86153,62523,974839144,9632,2.29,0.12,196713362,186347000,10018000,211107468,14
147399148,17747862,256805916,17865824,257789310,17593317,2580359,11334798,827563113,55665,146912308,35469,31326,1059164579,8299,2.48,0.13,222815855,208508000,13967000,237260501,14
81169449,3338364,177736896,16239681,181138786,15949934,1534687,7757960,688249798,38522,79090902,25112,30067,630539418,7140,2.04,0.11,186274506,170902000,14991000,200684920,14
113362150,25679205,217229371,18155464,216866865,18174310,885319,20070311,778018981,31261,108966241,24852,18839,998998798,4236,2.33,0.12,210278948,200996000,8999000,224444196,14
79060799,1506048,167977984,21043603,166948645,21184710,425520,5157244,734832278,23998,75927887,6591,8939,652721325,2030,2.17,0.1,198816555,191545000,6983000,213022299,14
151429192,17922212,259477193,18182868,257229604,18563730,2914669,10812807,822382696,55355,153958835,33667,32105,1096289506,8296,2.44,0.14,221988153,211656000,9983000,236084828,14
88145812,2744455,209049929,15617942,209901809,15543271,1402669,6830217,658533160,32171,86145088,24573,20475,762643100,7145,1.93,0.1,178507455,164130000,13926000,192787700,14
134900991,11172719,156859490,5044485,153988703,5082347,3128085,9992078,410668779,37945,128032514,39784,29626,756895752,8302,1.29,0.08,110939851,95681000,14950000,125178984,14
191843743,15625306,264548195,18041013,262113896,17553882,2716600,10455566,796873351,59836,189760018,38376,25462,1193665389,8296,2.34,0.13,215229721,198903000,15992000,229417104,14
117814835,16449635,223597129,15668548,223962081,15610348,1976278,14397532,719742591,37794,119163804,38686,28811,917874522,8303,2.13,0.11,193480027,180118000,13008000,207634508,14
151110724,17397271,254970796,17558412,256753498,17378964,2520498,11114199,886281399,63855,149170487,21724,26985,1211244474,8303,2.67,0.15,240751116,230414000,10018000,254891816,14
86772615,242629,125128198,12872860,125423052,12903318,159207,2575882,619189757,16580,86958957,2151,3932,494369004,135,1.76,0.09,166908343,165541000,997000,181079497,14
77070136,151003,76633645,620167,76405772,627628,100807,1174727,213945150,6524,78887107,655,1424,399211136,137,0.67,0.03,57909711,56628000,993000,72267685,14
115835399,14207416,136398469,3041764,138218723,3120212,1760071,11956555,321188009,32896,109599545,46148,29227,636262673,8300,1.02,0.06,86917012,76697000,9960000,101084644,14
65798593,795026,93383806,2053713,93365169,1957714,196964,1678181,182872755,11979,68271263,7420,7757,434792328,1736,0.53,0.03,50843869,47520000,2970000,64863552,14
148354569,16086722,177499766,4944414,182005845,4968170,2956033,10327404,441053968,38925,143568902,39112,28301,840636415,8304,1.41,0.08,119097211,105807000,12976000,133561466,14
109130648,5052265,171994162,18116821,174413357,17437977,2694271,10631056,700859718,56636,112986970,24867,26817,732243373,8297,2.07,0.12,189624568,174351000,14944000,203808344,14
18299202,715126,21726295,1445356,20057091,1547565,286038,1723065,85180904,10655,17988880,3455,1706,127382567,519,0.16,0.02,36316818,30969000,2903000,81053193,15
107966429,1256462,78572074,1706055,77906602,1680318,322162,2207564,199501050,8175,119906608,9937,4979,365091285,1945,0.64,0.03,53789511,49333000,4027000,68131711,15
110752610,677829,78362861,1697630,78349962,1709029,256599,1686394,197319245,7263,119204172,5510,3569,364899394,1041,0.65,0.03,53638902,52353000,1006000,67783852,15
115337581,854067,80890800,1662251,79064697,1672610,505941,2310974,209625869,8938,120926630,5058,2356,385941829,2214,0.67,0.03,56269741,52977000,2998000,70604936,15
108735396,590749,77352218,1916593,77974398,1830413,208733,1467659,188814297,6975,114182964,2475,2291,358674726,525,0.59,0.03,51219691,49991000,999000,65427060,15
110804321,999920,75583015,1915706,76542378,1757921,284661,1916629,185706029,8589,115167483,2846,2631,365758152,920,0.58,0.03,50228640,46884000,2992000,64618591,15
111821636,563149,73182259,1797322,72122286,1777417,203831,1478910,187737047,7247,117006823,3004,2231,361544269,525,0.6,0.03,50851847,47490000,2968000,64954167,15
112881524,1001236,71672165,1796224,71945586,1681060,279451,1925311,183999363,7922,116624897,2228,2258,364322862,916,0.59,0.03,50454658,47177000,3011000,64709769,15
937470385,6298251,679775001,2052854,682900585,2090230,3251829,15955236,1141783909,137180,949383057,31406,11604,3110748810,4356,3.97,0.19,308994941,295699000,12986000,323445429,15
424677423,984147,262634380,2365020,261013677,2419083,328965,3009855,502575885,16114,426544359,11735,4622,1237529847,913,1.76,0.07,135279491,130992000,3999000,149366619,15
111684942,930750,78269717,1786833,75583105,1847817,289621,1966474,184694690,7988,114726782,2998,2354,367024498,914,0.57,0.03,51317881,49984000,999000,65425141,15
111022633,634997,76126202,1802959,73484520,1834677,200250,1519559,185597854,6964,115988640,4118,2826,356155116,524,0.57,0.03,50956497,46708000,3975000,65163851,15
107820316,641028,78326216,1768658,79213380,1615226,337165,1791337,196393159,7893,114246775,4482,5084,361957531,524,0.63,0.03,52951987,50567000,2022000,67361224,15
426084272,945191,263882043,2193804,260748781,2164667,300623,3053165,502319578,16130,423503967,12968,4879,1236608190,909,1.75,0.07,136538076,134287000,2004000,150780415,15
116030228,718557,82675874,1667835,82882246,1641666,257544,1689114,201620253,6857,125628876,6069,3313,390527178,1040,0.64,0.03,54137231,50816000,2989000,68265201,15
125189409,904416,84467609,1654584,81541779,1608261,331345,2214518,198488502,14445,125380337,3544,2180,401511386,914,0.64,0.03,54071683,52823000,1015000,68105013,15
110264607,695460,78729424,1693338,78803717,1707361,252747,1699482,199156640,7219,118709462,4686,3590,364141092,1040,0.64,0.03,53759861,51552000,1982000,67853606,15
446836993,5715053,301039291,3071014,300194521,3062781,2922193,13628405,811743562,425316,451337882,37773,10367,1376079813,3256,2.63,0.14,218505845,211035000,7001000,232811670,15
107757921,1191579,75891657,1788261,78122907,1791598,256542,1805969,194522530,8926,113641417,13247,4713,356866704,1696,0.63,0.03,52542136,49187000,3011000,66842905,15
435137027,632547,269394368,1918835,270623367,1892203,225325,2544722,499324864,14761,435857349,16654,4546,1267530927,519,1.76,0.07,135132469,132725000,2010000,149461471,15
417275912,20655219,352811838,545238,352314950,560357,27401151,40521432,1175167847,778582,413452916,552341,307844,2103609649,98767,3.8,0.35,335917511,126812000,208691000,401682698,16
312152535,393980,208878950,1133407,205762352,1118959,514985,2836443,531610969,20868,305366277,5466,6223,1467263752,2083,1.57,0.08,144059925,139819000,3994000,158229672,16
311474441,436857,208513382,1136509,206104691,1118852,528625,3004329,545717432,33484,306470189,6618,6013,1459547247,2086,1.65,0.08,147567884,141250000,5968000,161601474,16
214357979,359367,210754483,1106901,206674647,1080092,524665,2076009,292007470,30746,205086139,7648,6071,1062244849,2084,0.92,0.05,79094699,73764000,4984000,92993285,16
306797316,291364,204153458,1135497,203715936,1137675,238333,2453312,526879118,18903,305512352,4747,6482,1541285179,1108,1.62,0.07,142914844,138665000,3990000,157154585,16
311426757,410499,207795032,1138011,206431976,1130550,486672,2975732,547747819,20932,304369739,11392,6957,1455447178,2082,1.63,0.08,147483139,145159000,2002000,161668542,16
304946832,359666,204171075,1146397,204006910,1143024,211841,2408955,529067743,16930,306410106,3735,6545,1541977622,1109,1.61,0.08,142901605,140542000,1993000,156944865,16
307107128,352187,205126926,1132922,204354348,1137921,335241,2598022,563844522,18016,306732785,2546,5186,1342842337,1107,1.67,0.08,152043653,147703000,3991000,165932069,16
210116395,13367263,209016140,96836,204139474,100730,6894204,27208667,331166311,176324,203875785,7317,6170,1140925291,2086,1.13,0.13,89544263,83221000,5944000,103786914,16
308191178,325361,304873122,1120067,302561037,1121206,302518,2548566,528221501,17085,306649951,1667,3667,1761405067,1112,1.65,0.07,142948169,139525000,3011000,157217216,16
311135004,411183,311044070,1140292,306206142,1120941,592119,3260120,542227573,36978,305905831,17788,6716,1565636427,2086,1.8,0.08,146855566,143443000,3009000,160833503,16
310940452,302229,207825013,1127887,205309865,1119463,325565,2812169,527078619,26091,304338886,5111,3586,1565090283,1109,1.56,0.07,142604994,138385000,3982000,156794104,16
581617941,28235698,304508792,608967,303602506,630411,28043620,54136240,1265751562,311028,567142368,438301,317582,2288092746,98952,4.11,0.39,341007111,186395000,154327000,355101523,16
308582805,6530035,606813927,181399,599429581,188411,569472,15551204,389931281,15769,296944915,2473,3092,1946196694,1110,1.3,0.06,105580276,102390000,2982000,119706422,16
306261095,450461,205974124,1156698,206070653,1149217,298116,2454280,538286494,19777,306615108,6935,9907,1437231874,2081,1.59,0.08,146486359,140774000,4991000,160596201,16
310597947,392452,209614551,1149488,207180271,1132207,618004,3359643,594221868,39835,305143675,8806,8267,1252411632,2082,1.73,0.09,159903937,155721000,3992000,174045454,16
