@relation problema-weka.filters.unsupervised.attribute.Remove-R5-7

@attribute pkg numeric
@attribute cpu numeric
@attribute mem numeric
@attribute gpu numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
41.217255,33.457382,0.647934,?,3
41.345169,33.506729,0.652374,?,3
41.293579,33.380432,0.657822,?,3
41.315125,33.45195,0.654709,?,3
41.252502,33.26329,0.658859,?,3
41.288971,33.396103,0.655533,?,3
18.49234,14.667877,0.315613,?,3
18.680756,14.739777,0.322052,?,3
18.758713,14.919098,0.313477,?,3
18.367188,14.530777,0.313675,?,3
18.588547,14.748032,0.314606,?,3
18.31575,14.434036,0.317322,?,3
18.613434,14.780121,0.316132,?,3
18.424118,14.544693,0.31958,?,3
18.774857,14.833557,0.323074,?,3
18.639313,14.853226,0.312881,?,3
43.25087,34.877289,0.691742,?,3
43.19577,34.92543,0.682083,?,3
42.640762,34.320694,0.683685,?,3
43.276108,34.990234,0.682404,?,3
43.190262,34.85289,0.69371,?,3
43.24675,34.840317,0.691895,?,3
43.505219,35.133057,0.693481,?,3
43.059128,34.695984,0.68631,?,3
43.572159,35.16185,0.691483,?,3
43.148834,34.850204,0.690201,?,3
30.41098,24.324921,0.500778,?,3
30.593262,24.500214,0.503586,?,3
30.887589,24.860474,0.497269,?,3
31.180862,25.202286,0.495483,?,3
30.517822,24.420914,0.50325,?,3
30.707367,24.664948,0.499359,?,3
30.784943,24.735413,0.49968,?,3
30.880142,24.850708,0.501572,?,3
30.931625,24.966202,0.495758,?,3
30.303665,24.309219,0.496475,?,3
25.677414,20.428238,0.435104,?,3
26.105392,20.796661,0.439331,?,3
25.924484,20.681183,0.430542,?,3
26.044617,20.738342,0.436722,?,3
26.282791,20.945847,0.44043,?,3
26.065872,20.728439,0.439926,?,3
25.74231,20.470596,0.43631,?,3
25.727264,20.461823,0.433731,?,3
25.966095,20.652405,0.437424,?,3
26.028854,20.710693,0.43782,?,3
16.774094,13.395325,0.279831,?,3
16.864838,13.374084,0.285965,?,3
16.99353,13.576447,0.281464,?,3
16.898529,13.509796,0.277695,?,3
16.811356,13.359497,0.28537,?,3
16.701874,13.262039,0.282623,?,3
16.923203,13.447006,0.285675,?,3
16.744751,13.289032,0.28476,?,3
16.882401,13.488113,0.280609,?,3
16.803009,13.419785,0.280411,?,3
51.64743,41.744919,0.824097,?,3
51.243408,41.359207,0.818893,?,3
51.551086,41.730164,0.816223,?,3
51.114395,41.213348,0.814468,?,3
51.207672,41.464493,0.809158,?,3
52.157852,42.085602,0.830551,?,3
51.389023,41.540466,0.816864,?,3
51.284515,41.424332,0.808487,?,3
51.260666,41.461899,0.811493,?,3
51.677902,41.778366,0.816818,?,3
44.171783,35.759888,0.690582,?,3
44.423553,35.950195,0.699234,?,3
44.56691,36.119781,0.704208,?,3
44.424179,35.981125,0.703918,?,3
44.564148,36.064713,0.701202,?,3
44.067139,35.734406,0.691162,?,3
44.069611,35.665405,0.696518,?,3
44.193497,35.807877,0.697784,?,3
45.228546,36.78392,0.701035,?,3
43.899292,35.413849,0.702805,?,3
19.203445,15.343018,0.317795,?,3
18.94133,15.066818,0.316498,?,3
19.15625,15.318024,0.313705,?,3
19.239487,15.342041,0.319534,?,3
18.929199,15.038849,0.321243,?,3
18.94046,15.051971,0.321014,?,3
18.731781,14.869385,0.318497,?,3
18.963608,15.038818,0.321152,?,3
19.415756,15.469986,0.322693,?,3
18.792297,14.864166,0.322998,?,3
43.155594,34.98175,0.677216,?,3
43.471054,35.108032,0.694199,?,3
43.099319,34.846634,0.68483,?,3
43.561096,35.2509,0.687057,?,3
43.800644,35.400299,0.696442,?,3
43.713791,35.397507,0.689102,?,3
43.80896,35.387497,0.690765,?,3
43.311325,34.936478,0.688461,?,3
43.805969,35.466568,0.692444,?,3
44.176544,35.764938,0.700867,?,3
16.708084,13.295532,0.281326,?,3
16.870865,13.432602,0.282196,?,3
16.621368,13.169724,0.285797,?,3
16.949188,13.542007,0.280518,?,3
17.141434,13.748993,0.279251,?,3
17.150391,13.629227,0.288681,?,3
16.620468,13.160034,0.285599,?,3
16.793686,13.321228,0.28447,?,3
16.992294,13.590393,0.276077,?,3
16.67981,13.264664,0.281967,?,3
16.760483,13.282883,0.287399,?,3
16.910721,13.439011,0.284515,?,3
16.864426,13.389023,0.285858,?,3
16.729782,13.23941,0.288483,?,3
16.857101,13.357086,0.287659,?,3
16.77684,13.394958,0.279266,?,3
16.717255,13.23735,0.287354,?,3
16.602661,13.17688,0.282669,?,3
16.786377,13.343552,0.282791,?,3
17.094162,13.68187,0.279663,?,3
43.457932,35.062119,0.691727,?,3
43.694153,35.322708,0.696884,?,3
43.226761,34.83757,0.693542,?,3
43.622711,35.284119,0.689285,?,3
42.910568,34.539474,0.691193,?,3
43.527634,35.15799,0.696396,?,3
43.696548,35.307678,0.698288,?,3
43.804092,35.418442,0.69516,?,3
43.612106,35.319687,0.690369,?,3
43.687836,35.225586,0.696182,?,3
16.364136,13.025299,0.275787,?,3
16.685898,13.357025,0.2724,?,3
16.444275,13.065735,0.276001,?,3
16.799149,13.391922,0.279602,?,3
16.415359,13.00856,0.279236,?,3
16.589737,13.235748,0.277237,?,3
16.425766,13.02272,0.279022,?,3
16.415054,13.074844,0.276306,?,3
16.582947,13.183685,0.281357,?,3
16.403549,13.075562,0.275955,?,3
52.491745,42.298523,0.840927,?,3
52.579544,42.296097,0.842133,?,3
52.469025,42.212143,0.835281,?,3
52.587006,42.352646,0.84375,?,3
52.503326,42.287476,0.83577,?,3
52.624237,42.365463,0.844681,?,3
52.539078,42.269241,0.836792,?,3
52.575394,42.279968,0.842209,?,3
52.830872,42.504242,0.844681,?,3
52.725479,42.514313,0.841568,?,3
43.215286,34.877686,0.690872,?,3
44.000183,35.504333,0.695679,?,3
43.218674,34.929214,0.687332,?,3
43.581955,35.195496,0.6875,?,3
43.058197,34.695145,0.687347,?,3
43.969879,35.522217,0.695587,?,3
44.020859,35.737549,0.682922,?,3
43.842682,35.412857,0.695526,?,3
43.732361,35.435425,0.687027,?,3
43.5681,35.161972,0.690048,?,3
30.648651,24.58345,0.50032,?,3
30.479156,24.477524,0.493408,?,3
30.642197,24.554413,0.500626,?,3
30.883881,24.749435,0.502884,?,3
30.484634,24.480087,0.498062,?,3
30.766953,24.664017,0.500961,?,3
30.767563,24.705551,0.497101,?,3
31.02388,24.91362,0.500504,?,3
30.735184,24.675522,0.496994,?,3
30.857544,24.78093,0.498657,?,3
16.988602,13.549484,0.282028,?,3
17.009171,13.571167,0.2827,?,3
16.792236,13.385666,0.280792,?,3
16.614655,13.154404,0.285263,?,3
16.676422,13.24736,0.282944,?,3
16.773941,13.352615,0.280853,?,3
16.724091,13.331467,0.279297,?,3
16.807663,13.387085,0.281387,?,3
16.867035,13.458939,0.279648,?,3
16.640961,13.217606,0.282455,?,3
42.379166,34.097473,0.680649,?,3
41.814316,33.583893,0.675629,?,3
41.82814,33.551895,0.679916,?,3
42.311172,34.072922,0.672974,?,3
41.969864,33.76355,0.675064,?,3
41.996368,33.729523,0.681168,?,3
42.254486,34.00322,0.680222,?,3
41.954788,33.727264,0.678635,?,3
41.850052,33.637192,0.679413,?,3
41.984131,33.839981,0.673843,?,3
17.065582,13.594223,0.285522,?,3
16.896606,13.444504,0.28096,?,3
16.684143,13.257996,0.282257,?,3
16.691376,13.294952,0.280136,?,3
16.540802,13.085388,0.284958,?,3
16.91687,13.416824,0.286179,?,3
16.643326,13.221939,0.282242,?,3
16.802597,13.345215,0.28421,?,3
16.819,13.393631,0.282516,?,3
16.612839,13.149933,0.286392,?,3
30.361649,24.317001,0.497009,?,3
30.187164,24.203827,0.494476,?,3
31.238083,25.16806,0.501999,?,3
30.655472,24.618179,0.499451,?,3
30.424606,24.411255,0.498825,?,3
30.382996,24.432846,0.485428,?,3
30.362366,24.366882,0.495728,?,3
30.431824,24.399933,0.496948,?,3
30.255112,24.228348,0.498245,?,3
30.404037,24.525101,0.48732,?,3
44.313629,35.809616,0.705109,?,3
44.470825,36.035736,0.695465,?,3
43.860016,35.412735,0.698776,?,3
44.297836,35.854263,0.70105,?,3
43.915359,35.523087,0.69841,?,3
45.148178,36.575256,0.710388,?,3
44.74794,36.31987,0.699295,?,3
44.170746,35.748352,0.700119,?,3
44.42601,35.990631,0.700897,?,3
44.482132,36.068802,0.697815,?,3
30.746368,24.649063,0.502045,?,3
31.101196,25.010269,0.501404,?,3
30.706696,24.678406,0.499329,?,3
30.968674,24.822311,0.505356,?,3
31.104156,25.02182,0.501816,?,3
30.73082,24.714417,0.499008,?,3
30.542709,24.529419,0.498978,?,3
31.012543,24.899506,0.503998,?,3
31.055054,25.065308,0.495102,?,3
30.768738,24.720657,0.502518,?,3
16.327194,12.96991,0.275146,?,3
16.444122,12.981003,0.28334,?,3
16.330734,12.920273,0.281723,?,3
16.289032,12.946838,0.274429,?,3
16.198853,12.791977,0.280289,?,3
16.469086,13.129517,0.275055,?,3
16.285522,12.842041,0.282043,?,3
16.498886,13.159805,0.274353,?,3
16.170746,12.818985,0.276077,?,3
16.272018,12.948624,0.273712,?,3
16.046509,12.720413,0.273804,?,3
15.915436,12.565414,0.275421,?,3
16.010254,12.666214,0.275146,?,3
16.219681,12.855957,0.275864,?,3
16.260666,12.964264,0.270599,?,3
16.113235,12.773788,0.275116,?,3
16.019165,12.7052,0.273666,?,3
16.142639,12.79686,0.27417,?,3
15.882919,12.521149,0.276627,?,3
15.986633,12.666855,0.273956,?,3
16.90715,13.374252,0.289749,?,3
16.690018,13.158646,0.290619,?,3
17.116699,13.555481,0.291046,?,3
16.719635,13.226501,0.287674,?,3
17.03093,13.533752,0.288696,?,3
16.948624,13.378265,0.29451,?,3
16.993164,13.485001,0.288834,?,3
17.050644,13.553818,0.286819,?,3
16.986252,13.452957,0.291306,?,3
17.106598,13.602341,0.288605,?,3
30.21698,24.232498,0.495239,?,3
30.144714,24.069748,0.497589,?,3
30.469452,24.335083,0.504166,?,3
30.157272,24.147507,0.496399,?,3
30.323013,24.331848,0.493958,?,3
30.119385,24.090683,0.495514,?,3
30.435318,24.412689,0.497787,?,3
30.280731,24.281052,0.497009,?,3
30.627426,24.588547,0.501511,?,3
30.106613,24.170609,0.492645,?,3
44.285461,35.869949,0.699142,?,3
44.372833,35.837555,0.70285,?,3
43.302826,34.942551,0.693344,?,3
43.542664,35.260895,0.687027,?,3
43.749634,35.44194,0.689377,?,3
43.720078,35.344467,0.69783,?,3
44.579865,36.085098,0.707794,?,3
43.380035,35.040955,0.692856,?,3
43.726776,35.356628,0.695404,?,3
44.146729,35.694275,0.696503,?,3
16.95285,13.523804,0.281372,?,3
16.686096,13.17543,0.288223,?,3
16.779205,13.329391,0.284592,?,3
16.810745,13.288254,0.289108,?,3
16.786804,13.359879,0.283157,?,3
16.860977,13.406052,0.283615,?,3
17.003891,13.639679,0.278687,?,3
16.715652,13.20842,0.288864,?,3
16.811752,13.380341,0.283417,?,3
16.782135,13.319504,0.284348,?,3
18.711746,14.94725,0.309128,?,3
18.914948,15.162888,0.307907,?,3
18.711151,14.898087,0.312531,?,3
18.773651,15.003571,0.305923,?,3
18.574509,14.835648,0.307877,?,3
18.708786,14.963348,0.308304,?,3
18.949905,15.27684,0.301804,?,3
18.705856,14.943359,0.310074,?,3
18.679672,14.978699,0.302658,?,3
18.560104,14.803314,0.30835,?,3
26.130173,20.982941,0.425156,?,3
26.308563,21.086792,0.430328,?,3
26.358246,21.182373,0.426285,?,3
26.325974,21.170593,0.426132,?,3
26.008896,20.851013,0.426819,?,3
26.45816,21.255066,0.42749,?,3
26.240494,21.042038,0.429993,?,3
26.723953,21.442093,0.434265,?,3
26.014084,20.791199,0.427979,?,3
25.696457,20.513229,0.42746,?,3
30.575439,24.532471,0.502213,?,3
30.662567,24.670761,0.494049,?,3
30.691208,24.645721,0.498474,?,3
30.418869,24.377274,0.500916,?,3
30.510956,24.473053,0.500793,?,3
30.526688,24.457748,0.499176,?,3
30.466171,24.422577,0.497589,?,3
30.981461,24.964859,0.499481,?,3
30.335129,24.32988,0.498337,?,3
30.82341,24.797729,0.496323,?,3
44.396194,35.929626,0.70108,?,3
43.786346,35.331299,0.698059,?,3
43.899673,35.493729,0.697372,?,3
44.602676,36.118683,0.69783,?,3
43.63533,35.240341,0.696167,?,3
43.854126,35.483795,0.693771,?,3
43.831635,35.371414,0.701508,?,3
44.332504,35.773407,0.702103,?,3
44.417938,35.937744,0.703842,?,3
44.332199,35.783508,0.709427,?,3
16.860641,13.426208,0.280716,?,3
16.614105,13.145523,0.283005,?,3
16.761658,13.339752,0.282501,?,3
16.964951,13.530304,0.281906,?,3
16.808716,13.376785,0.281387,?,3
16.811768,13.357056,0.283707,?,3
16.744095,13.28064,0.285599,?,3
16.538254,13.028702,0.287659,?,3
16.609802,13.219482,0.279785,?,3
16.56311,13.110703,0.282364,?,3
43.378067,34.999283,0.69101,?,3
44.019928,35.573318,0.698273,?,3
43.791824,35.432434,0.692139,?,3
44.274567,35.826691,0.696487,?,3
43.609528,35.215103,0.690674,?,3
43.686371,35.322678,0.691132,?,3
43.610107,35.283401,0.691147,?,3
44.017532,35.597107,0.692261,?,3
43.801331,35.3405,0.697891,?,3
43.339066,34.955902,0.685379,?,3
16.277405,12.826172,0.281921,?,3
16.466446,13.057312,0.27858,?,3
16.210739,12.741089,0.283508,?,3
16.201111,12.755692,0.282394,?,3
16.353027,12.920151,0.27951,?,3
16.520477,13.071304,0.282684,?,3
16.197861,12.729034,0.282928,?,3
16.606705,13.144821,0.28334,?,3
16.407013,13.07666,0.273972,?,3
16.139877,12.730988,0.280563,?,3
20.162811,16.069641,0.334839,?,3
19.852585,15.775497,0.336639,?,3
20.027527,15.972794,0.334366,?,3
20.007233,15.969177,0.33374,?,3
20.119888,16.055603,0.334885,?,3
20.056732,16.021515,0.332657,?,3
20.473495,16.388672,0.334641,?,3
20.199753,16.1492,0.334152,?,3
20.02681,15.961014,0.335358,?,3
20.192902,16.125412,0.335739,?,3
30.895126,24.966797,0.487701,?,3
30.500687,24.470306,0.497574,?,3
30.594849,24.494522,0.50148,?,3
30.830078,24.658508,0.507462,?,3
30.947922,24.868286,0.499771,?,3
30.599075,24.462753,0.504623,?,3
30.671921,24.562912,0.50441,?,3
30.467621,24.39679,0.49942,?,3
30.626221,24.602158,0.495911,?,3
30.732025,24.754318,0.496277,?,3
30.200424,24.33783,0.485687,?,3
30.061386,24.085678,0.489944,?,3
30.183151,24.206116,0.492935,?,3
30.196152,24.322342,0.484924,?,3
30.325836,24.403503,0.487564,?,3
30.359192,24.448074,0.490692,?,3
30.028336,24.029282,0.494904,?,3
30.099808,24.115936,0.491486,?,3
29.98262,23.983475,0.493607,?,3
30.34726,24.46637,0.486679,?,3
29.642502,23.926834,0.46936,?,3
29.639771,23.945709,0.469696,?,3
29.511398,23.769821,0.473083,?,3
29.96463,24.135193,0.477798,?,3
29.839706,24.01915,0.478714,?,3
29.383743,23.583878,0.47673,?,3
29.411301,23.62764,0.476013,?,3
29.507645,23.711151,0.475296,?,3
29.645264,23.826584,0.479172,?,3
29.591507,23.822769,0.474945,?,3
43.65416,35.253036,0.690201,?,3
43.860809,35.441437,0.694168,?,3
44.050613,35.577225,0.700806,?,3
43.627457,35.168259,0.693283,?,3
43.464905,35.086975,0.685303,?,3
43.470779,34.988403,0.695313,?,3
43.767151,35.284927,0.694427,?,3
44.61438,36.258438,0.693527,?,3
43.846924,35.418762,0.692627,?,3
44.06192,35.600388,0.699203,?,3
44.441116,35.936127,0.700745,?,3
44.250183,35.700256,0.70343,?,3
44.524887,35.953369,0.709747,?,3
44.560593,35.997253,0.704422,?,3
44.723206,36.171402,0.706146,?,3
44.535843,36.004929,0.699356,?,3
44.31781,35.802155,0.700577,?,3
44.481644,36.042892,0.699081,?,3
44.238647,35.662689,0.704208,?,3
44.359344,35.833664,0.705368,?,3
16.688553,13.209137,0.283524,?,3
16.731735,13.32991,0.281265,?,3
16.744568,13.253006,0.286926,?,3
16.672211,13.274475,0.280243,?,3
16.861557,13.408051,0.283447,?,3
16.749176,13.323029,0.279572,?,3
16.92485,13.505844,0.280655,?,3
16.615387,13.104935,0.287354,?,3
16.892395,13.483353,0.280182,?,3
16.927444,13.515427,0.277176,?,3
30.719162,24.705978,0.496872,?,3
30.944168,24.87677,0.502411,?,3
30.489792,24.402603,0.503082,?,3
31.026321,24.877289,0.503967,?,3
30.351761,24.351318,0.496765,?,3
30.951126,24.938065,0.498047,?,3
30.576965,24.546005,0.499847,?,3
30.544998,24.540909,0.49736,?,3
30.643723,24.683914,0.492859,?,3
30.654633,24.625137,0.501175,?,3
16.432968,13.051468,0.277725,?,3
16.427322,12.988525,0.282516,?,3
16.527802,13.16272,0.275574,?,3
16.561661,13.189545,0.276886,?,3
16.339844,12.970459,0.276535,?,3
16.500488,13.15004,0.274796,?,3
16.455963,13.064743,0.278885,?,3
16.316742,12.878113,0.281631,?,3
16.495651,13.116913,0.276566,?,3
16.244171,12.876465,0.274796,?,3
44.478592,35.971863,0.700378,?,3
44.518723,36.001587,0.703918,?,3
43.84201,35.404938,0.69809,?,3
43.912933,35.517654,0.695282,?,3
44.877686,36.278473,0.704514,?,3
44.454956,35.988953,0.700684,?,3
44.05304,35.611572,0.698578,?,3
43.905624,35.42215,0.696106,?,3
43.759033,35.349991,0.698959,?,3
44.425262,35.95311,0.701935,?,3
16.571411,13.11441,0.283966,?,3
16.881775,13.381226,0.285217,?,3
16.674606,13.284729,0.279144,?,3
16.876083,13.407806,0.281296,?,3
16.8564,13.428253,0.282028,?,3
16.711899,13.257202,0.284637,?,3
16.666153,13.286331,0.278229,?,3
17.065506,13.647064,0.277802,?,3
16.674286,13.212723,0.284576,?,3
16.775024,13.283401,0.284607,?,3
17.851456,13.986542,0.31514,?,4
17.534653,13.70372,0.310608,?,4
17.499252,13.695313,0.307968,?,4
17.321518,13.473557,0.311707,?,4
17.563995,13.808624,0.303558,?,4
18.12352,14.340683,0.305161,?,4
17.226135,13.400864,0.310867,?,4
17.567261,13.73584,0.309738,?,4
17.91069,14.144913,0.304947,?,4
17.541504,13.721115,0.310242,?,4
17.625244,13.754791,0.314392,?,4
17.737625,13.904922,0.311859,?,4
17.759079,13.918015,0.310669,?,4
17.860886,14.015549,0.31105,?,4
18.041718,14.210648,0.310318,?,4
17.772354,13.912628,0.311813,?,4
17.853317,13.98056,0.312637,?,4
17.972488,14.115723,0.31282,?,4
18.051315,14.224228,0.310608,?,4
17.932129,14.073151,0.313019,?,4
33.124435,26.456726,0.546478,?,4
33.226196,26.462708,0.552612,?,4
33.517929,26.776672,0.548615,?,4
33.153,26.445847,0.54776,?,4
33.062851,26.374146,0.546753,?,4
33.263321,26.575897,0.548233,?,4
33.171021,26.427567,0.549133,?,4
32.875519,26.165909,0.548843,?,4
33.267212,26.564133,0.545944,?,4
33.084152,26.376221,0.548218,?,4
30.132645,24.108536,0.495407,?,4
30.151108,24.089798,0.496582,?,4
29.655167,23.598312,0.496353,?,4
30.236649,24.130447,0.498962,?,4
30.059372,23.984024,0.49527,?,4
30.160233,24.106888,0.495224,?,4
29.667862,23.609436,0.497223,?,4
29.877426,23.794525,0.498566,?,4
30.112762,24.062561,0.495834,?,4
29.849518,23.811691,0.493423,?,4
17.318329,13.657837,0.296478,?,4
17.167236,13.496063,0.297043,?,4
16.831665,13.200394,0.294403,?,4
17.256897,13.646927,0.291977,?,4
17.041107,13.392883,0.295273,?,4
16.897705,13.251587,0.294174,?,4
17.37207,13.750015,0.293289,?,4
17.269363,13.628525,0.294159,?,4
16.947586,13.313034,0.294693,?,4
17.041367,13.431122,0.291916,?,4
15.821854,12.369186,0.280151,?,4
15.825012,12.393631,0.278259,?,4
15.822678,12.404312,0.278107,?,4
15.934494,12.457718,0.281494,?,4
15.994324,12.558548,0.277512,?,4
15.914139,12.478424,0.278809,?,4
15.908661,12.42308,0.28215,?,4
15.732697,12.288132,0.278717,?,4
15.924728,12.449402,0.280853,?,4
16.013809,12.648148,0.271698,?,4
14.785507,11.540726,0.262329,?,4
14.838257,11.610962,0.260422,?,4
15.055511,11.81929,0.259186,?,4
14.746933,11.510864,0.262299,?,4
15.055801,11.840469,0.25975,?,4
14.959351,11.788498,0.256424,?,4
14.912292,11.658401,0.262039,?,4
15.121704,11.908203,0.258911,?,4
14.829086,11.599655,0.26059,?,4
15.039276,11.797852,0.262039,?,4
29.832642,23.810104,0.495132,?,4
30.131409,24.115128,0.489578,?,4
30.027451,23.986343,0.493484,?,4
29.947952,23.952301,0.491043,?,4
30.24939,24.201813,0.493301,?,4
30.348297,24.322449,0.490631,?,4
30.091507,24.106216,0.489197,?,4
30.131226,24.069092,0.493805,?,4
29.939087,23.945862,0.490906,?,4
30.323105,24.310135,0.488663,?,4
17.807007,14.025833,0.30426,?,4
17.799713,13.976776,0.307602,?,4
17.825272,14.027802,0.306168,?,4
17.83815,14.029266,0.305923,?,4
17.765717,13.963379,0.307159,?,4
17.939636,14.14946,0.305176,?,4
17.888474,14.131653,0.302277,?,4
17.99176,14.182785,0.306992,?,4
17.690109,13.894745,0.307068,?,4
17.669388,13.875748,0.304977,?,4
29.965622,23.972397,0.490875,?,4
29.986786,24.046387,0.48851,?,4
29.949997,23.956238,0.491226,?,4
30.083511,24.083191,0.490616,?,4
30.010651,23.977142,0.494568,?,4
30.165512,24.14978,0.49295,?,4
29.794022,23.78511,0.492645,?,4
29.945175,23.905853,0.489944,?,4
29.948685,23.922791,0.493607,?,4
29.960327,23.888962,0.492447,?,4
27.721115,22.15799,0.454697,?,4
28.159622,22.672806,0.44989,?,4
27.960678,22.319351,0.459976,?,4
27.844696,22.278839,0.454849,?,4
27.797302,22.250534,0.452469,?,4
27.711105,22.167938,0.456512,?,4
27.880478,22.317963,0.454727,?,4
27.85199,22.385605,0.450287,?,4
28.027649,22.501358,0.450516,?,4
27.848053,22.331635,0.448425,?,4
29.084183,23.258423,0.475998,?,4
29.178589,23.395996,0.470047,?,4
29.237381,23.416275,0.473618,?,4
29.114212,23.345276,0.47319,?,4
28.903381,23.117294,0.474686,?,4
29.073135,23.22081,0.474792,?,4
29.150101,23.327637,0.471848,?,4
28.930374,23.147949,0.473984,?,4
29.006104,23.231659,0.470581,?,4
29.262421,23.433167,0.474747,?,4
14.920502,11.779434,0.253021,?,4
14.848175,11.659775,0.256775,?,4
14.698593,11.531555,0.256592,?,4
14.96077,11.806427,0.253662,?,4
14.766739,11.598267,0.255951,?,4
14.585403,11.348846,0.259888,?,4
14.611664,11.424011,0.257874,?,4
14.860168,11.671585,0.2556,?,4
14.722992,11.523224,0.258255,?,4
14.74353,11.587204,0.253876,?,4
33.066864,26.445602,0.540634,?,4
33.841476,27.141357,0.53978,?,4
34.043442,27.378357,0.539322,?,4
33.6017,26.863113,0.541992,?,4
33.155609,26.51442,0.538956,?,4
33.034775,26.359711,0.543488,?,4
33.763779,27.078522,0.53952,?,4
36.338898,29.632965,0.546082,?,4
33.181793,26.50708,0.540878,?,4
33.345947,26.69249,0.537262,?,4
16.55162,13.08873,0.276779,?,4
16.290787,12.846283,0.275726,?,4
16.040894,12.530945,0.278992,?,4
16.045898,12.517181,0.281723,?,4
16.276703,12.766754,0.279602,?,4
16.270676,12.825317,0.275879,?,4
16.169464,12.723099,0.273575,?,4
16.207016,12.69635,0.278992,?,4
16.271194,12.791183,0.278015,?,4
16.300766,12.883575,0.273315,?,4
17.225296,13.503601,0.297226,?,4
16.984207,13.254562,0.29744,?,4
17.153702,13.515244,0.292664,?,4
16.97612,13.221466,0.300095,?,4
17.111191,13.468246,0.292435,?,4
16.823456,13.077042,0.298203,?,4
17.253479,13.566208,0.2939,?,4
17.125275,13.437622,0.297394,?,4
17.067017,13.405426,0.293793,?,4
16.862793,13.11554,0.298691,?,4
17.490524,13.768784,0.297119,?,4
17.383286,13.620224,0.298752,?,4
17.558685,13.816269,0.298279,?,4
17.539536,13.766556,0.30043,?,4
17.27803,13.520599,0.301315,?,4
17.345398,13.516006,0.305328,?,4
17.238007,13.504898,0.299606,?,4
17.210754,13.443008,0.299881,?,4
17.451797,13.679291,0.301788,?,4
17.344421,13.565399,0.301102,?,4
21.875214,17.225174,0.371155,?,4
21.774658,17.144897,0.369995,?,4
21.777695,17.154465,0.369247,?,4
21.653412,16.990768,0.371078,?,4
21.45253,16.82077,0.371292,?,4
21.819717,17.183533,0.368134,?,4
21.624451,16.977005,0.367004,?,4
21.670456,17.05072,0.368896,?,4
21.540466,16.912537,0.366898,?,4
21.861572,17.277222,0.365387,?,4
22.444763,17.739685,0.375839,?,4
22.047012,17.312424,0.378204,?,4
22.319366,17.597488,0.376709,?,4
22.42981,17.657791,0.379822,?,4
22.071548,17.385269,0.376297,?,4
22.027924,17.347824,0.375793,?,4
22.342361,17.624893,0.379623,?,4
22.145096,17.491623,0.374084,?,4
22.257492,17.576263,0.375809,?,4
22.473022,17.800095,0.375214,?,4
28.454559,22.717606,0.465286,?,4
28.368668,22.669113,0.463989,?,4
28.68512,22.991684,0.462067,?,4
28.669357,22.928101,0.463974,?,4
28.550156,22.859146,0.463058,?,4
28.516602,22.88887,0.458466,?,4
28.684448,22.910461,0.466583,?,4
28.348572,22.669968,0.462036,?,4
28.70636,22.946457,0.464066,?,4
28.741348,23.000656,0.463837,?,4
17.567657,13.744736,0.303055,?,4
17.690079,13.914337,0.30249,?,4
17.883804,14.089172,0.301147,?,4
17.523529,13.793732,0.298462,?,4
17.50885,13.71402,0.303375,?,4
17.529251,13.812103,0.297241,?,4
17.551682,13.702515,0.307144,?,4
17.459961,13.710938,0.300949,?,4
17.691895,13.884628,0.305283,?,4
17.321609,13.564316,0.302582,?,4
42.465714,33.801758,0.694,?,4
43.177429,34.525894,0.694427,?,4
42.02713,33.434982,0.694839,?,4
42.744095,34.049225,0.698273,?,4
42.216705,33.603256,0.696671,?,4
42.745071,34.085098,0.698456,?,4
42.921738,34.298828,0.692657,?,4
43.101089,34.375305,0.697983,?,4
42.701706,34.052689,0.693939,?,4
42.436096,33.780914,0.69281,?,4
21.004471,16.542191,0.355774,?,4
21.061874,16.560989,0.355896,?,4
20.869736,16.392105,0.357666,?,4
21.004654,16.52066,0.356033,?,4
20.848007,16.390732,0.355331,?,4
20.750381,16.29628,0.357346,?,4
21.09494,16.634659,0.355469,?,4
20.892181,16.406525,0.354507,?,4
20.969238,16.514984,0.354584,?,4
20.70929,16.21759,0.356552,?,4
30.297272,24.244232,0.489029,?,4
30.143631,24.094589,0.488251,?,4
30.248001,24.204163,0.487335,?,4
30.135574,24.073975,0.488724,?,4
30.167923,24.107498,0.490784,?,4
30.03801,23.999725,0.487244,?,4
30.324326,24.360336,0.484344,?,4
29.994049,23.962158,0.486786,?,4
30.254135,24.225922,0.488907,?,4
30.215302,24.199997,0.48764,?,4
34.901871,27.825882,0.568512,?,4
35.101746,28.000916,0.572113,?,4
35.245239,28.16687,0.573578,?,4
35.320267,28.252579,0.569168,?,4
35.143372,28.14592,0.567261,?,4
34.935257,27.88356,0.571686,?,4
35.165115,28.109131,0.569717,?,4
34.896439,27.808655,0.569092,?,4
35.169006,28.092392,0.568039,?,4
35.1978,28.198654,0.567963,?,4
17.380295,13.734985,0.294754,?,4
17.188583,13.53743,0.294846,?,4
17.352386,13.651611,0.296249,?,4
17.480331,13.817642,0.291794,?,4
17.36705,13.702026,0.292923,?,4
17.405899,13.727951,0.295288,?,4
17.36441,13.748978,0.293396,?,4
17.45459,13.809937,0.292175,?,4
17.403656,13.728516,0.29303,?,4
17.378891,13.693619,0.295029,?,4
16.395416,12.833084,0.284424,?,4
16.600098,13.070801,0.282745,?,4
16.496704,12.920517,0.288757,?,4
