@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
1330349,84593782,75405387,38388,76257743,36975,218548,1734205,150172796,7952,93723371,1944,3866,5012,332609878,12
3292531,320829558,202393746,536678,197256408,542447,1025818,4029412,419921196,29183,319248659,6301,12545,26715,991287895,12
1339818,72730747,100901279,41432,102643528,40034,244818,1648741,167590647,9332,86784652,1942,3892,4962,369109860,12
213402,91363873,73326690,102897,78671392,152979,192518,2371326,123503820,6084,85520364,916,2440,1845,312369670,12
9729674,391709680,312179280,1657034,314072426,1650163,798240,4133879,673699126,31984,392914595,4816,12023,49197,1342208426,12
8981394,391440019,265361632,1079755,268554481,1091771,853615,4213894,663693634,32497,394938231,4816,11334,49541,1174235286,12
10906907,177933654,124444577,442104,129590950,465038,1473796,4785822,491645051,31159,186491190,6385,12273,49418,605810246,12
1060284,319894979,218687048,699580,219053485,722602,218297,3143517,387514970,14983,306214225,2330,13396,20744,958244280,12
581814,67830898,87580205,90518,92003246,162778,198975,2542467,169448958,10220,97029917,1907,2660,6998,268436605,12
3104575,84032556,79394833,55279,81689795,50436,332736,2176431,167602976,14041,104236042,3749,5395,8569,350331389,12
7676087,451944486,330055308,786906,323665863,829633,4146107,13267668,607691472,46574,455409004,8630,18253,49320,1521114171,12
2937234,83643897,79039713,43607,81035554,41063,285535,2341868,164591688,12578,102237714,3750,10169,8174,348826148,12
2901267,83495533,79438855,42150,81513725,46040,298428,2454570,165935071,13058,103152882,3749,10653,6894,334966167,12
3426710,89008421,75915628,40207,78075847,39803,226135,1585863,158648043,13287,103944964,3748,5150,11569,357485149,12
1218332,312007019,219037962,539537,214337074,560610,219766,3055293,394861951,14907,299814042,1940,7087,23552,942297939,12
11573749,399811098,254968104,1037337,264737567,1071625,1568989,5743450,720483886,44641,421548348,6379,15699,70011,1240179988,12
1514690,84998758,71463001,38780,73977133,38456,198131,1524605,147979997,8517,100400172,1945,5710,4300,352496052,12
176371,88135311,72953056,158079,76052930,184209,103849,1317288,122176543,5744,90757956,526,2097,2407,304926349,12
1361892,79986559,80104264,34062,81198281,36942,227223,1683944,160620083,8383,92700931,1944,3240,3453,328457434,12
591292,325660624,226265262,696935,228330405,720859,378475,3465165,372109742,16949,318559543,1938,7230,21465,969267885,12
66696,69038219,47558460,41941,47834249,39947,59630,618666,87135823,3537,79145402,130,759,2979,226397680,13
62259,71768886,49979534,17154,49990123,17276,37955,389921,90263859,3014,81359575,127,687,3002,233183886,13
369954,17487426,31400920,11205,31369389,10640,11695,264210,54360946,2540,37939972,261,1885,1747,155114730,13
169412,4191796,21938303,8460,21926519,11936,24208,284238,40293709,2934,30218810,135,3150,?,?,13
50062,72535044,48699008,26743,49248218,24772,36784,415440,87702536,2569,80905898,129,961,1921,234328629,13
47859,74377651,49827799,16727,49746061,16781,11433,341577,86782099,2459,80979654,128,997,2925,233411952,13
177050,4935291,21585965,8825,21614138,16611,26705,292425,41269087,2992,30105078,132,7493,?,?,13
46473,72482965,50605844,22518,50360697,20977,34787,376323,87565550,2417,80995490,127,870,2982,234642447,13
130358,75437333,53270286,18357,53315453,20186,50701,425770,96107640,3158,87717069,517,1483,5408,252377970,13
254624,8070269,21492201,8746,21278955,17433,25665,319272,39063155,3485,28013453,133,?,?,?,13
45850,74605948,49963423,18505,49777885,17554,12061,349411,86687978,2366,80922918,128,657,4209,233978678,13
75391,78672661,55445474,19005,54939019,20874,25698,437210,96544373,2847,90138604,325,953,3744,259999833,13
129081,79087889,55106128,21178,55061255,20745,19807,476914,97888835,2663,90647235,522,950,3551,259479216,13
156195,4614378,21639778,12592,21763654,19646,34367,327593,40047622,3232,29863257,134,?,?,?,13
442884,12368863,20870686,11210,19552083,19999,38643,328307,37690860,3385,25575331,140,?,?,?,13
139798,80688011,52084924,32669,51918129,30080,72596,591034,99665797,3865,88563806,779,1648,10700,253348580,13
91488,71410463,49825607,17620,49821522,18539,16884,362720,88579049,2647,81241344,129,670,4100,233499790,13
60229,75316793,51027980,20429,50903436,18532,12967,390854,90381959,2426,82475194,324,859,4558,237986380,13
78349,69904676,49565811,17932,49580365,16247,10472,325391,86979788,2301,80894761,128,852,2580,232810099,13
142082,75738120,54947141,22909,54680216,22705,29779,436566,95962961,2609,88995843,326,942,4168,256814161,13
5986750,158761042,220669114,19676386,224515617,19718333,1632643,9629427,802863666,47942,161427602,8302,38082,50071,936778788,14
1624820,68993883,86355678,3010036,87276542,2999043,440195,2705074,231876835,13934,89209680,3621,6469,10761,482514713,14
20228743,134963957,224661973,17412762,233388160,17260059,1614858,17966390,853375851,41809,133343739,8302,25664,39742,932445297,14
19976627,161331498,254458828,19261098,252038269,18576178,3176888,10856381,824806441,47554,141671210,8302,32480,46204,1215670529,14
19134650,112610354,148200040,3646514,130703671,3927304,2137796,13829055,359723581,32081,119401840,8302,11781,51926,781368955,14
14847577,147494844,266687730,17501612,271727904,16522173,3405965,11439225,791290876,55952,156772999,8297,28848,25584,1094734269,14
618619,76470482,126595255,986881,117486410,1413937,429264,1854900,191371030,10012,73825899,1744,1169,723,485488996,14
24244259,112255235,222360622,17806369,216765651,17564090,1444258,19588779,759954542,30303,98996877,4236,10131,14882,878022713,14
3428054,125916527,99996503,3333883,90773038,3320846,2756179,8375598,355005772,56108,118404476,12136,37395,56594,669847391,14
194446,54384982,101529377,13250675,101842686,13213695,36572,1614040,466420932,12229,52224857,132,4350,2515,327464643,14
751708,53265257,58416130,6786081,57903869,6774500,170062,1007867,227475544,9873,50906455,2304,7737,10440,286946042,14
3109597,87768913,54032921,4115686,54834539,3899702,949736,4972454,247546568,19567,79044105,7143,24949,38447,385708724,14
18421108,111173735,238219629,14517221,235051174,14752465,2610709,14016284,698457231,45555,118458780,8301,25553,32289,835100503,14
19965391,118732061,227450216,16692112,228561603,15822389,1504475,10352955,736332874,46855,118941112,8297,34736,40518,1068233230,14
104357,36992440,79619718,11629180,79131326,11462217,31768,1379761,360032031,10758,36036756,136,2419,1191,292329877,14
708348,251159378,223488969,7530128,223602384,7655282,173835,3279723,614605445,20223,250728197,1194,6534,9957,1373636440,14
15349722,150040172,254379171,17157080,264038922,16439720,3412025,11527448,797507631,61054,157816337,8303,12555,28504,1122825505,14
2165823,81209265,183647240,13827981,188532546,13988504,958052,4859327,696558780,25180,81386925,3345,10708,25875,775727478,14
2315688,87605688,99978175,2139399,93571216,2583788,1486026,5320140,266977575,21808,80827030,7147,18678,50617,484671022,14
4435126,106707272,166072865,18169275,170033156,17162760,3082923,11428652,703503974,61222,117093367,8296,25085,29487,727667357,14
1196724,417349094,279258040,2408471,279800332,2319750,258249,3290970,524244875,19550,460581947,1939,10343,21776,1287651950,15
634693,103370000,86858858,1525733,90654382,1149411,157438,1531184,202034439,10818,140671504,1041,3266,5613,391943381,15
535188,398366419,290668523,1035598,278493671,1611618,162489,2379854,496941492,13951,405296451,520,5813,18080,1178061369,15
4658483,158038711,104027197,1455360,107339236,1422633,3887162,13201265,297494801,99223,150901976,2870,7025,19953,547289624,15
1211146,100213446,95980462,772818,97081783,593092,214627,1808774,195206809,7682,136075666,917,1744,1775,362651577,15
521189,415713996,292767735,1262370,284373902,1707650,110893,2261427,501349230,14452,420670570,519,6749,15651,1262653591,15
534362,398620912,293408225,962671,281278469,1563173,134508,2330975,497858756,13790,407243443,518,6330,16786,1178664096,15
632951,94043639,83287938,1510369,88497281,1139933,159245,1568758,196952628,10479,141480019,1042,5793,6543,358457608,15
653659,92720826,83562000,1451792,89038884,1089965,171857,1537696,198666836,10484,139215612,1041,2665,6748,356729256,15
768009,399390402,292518933,606218,290487092,1142878,511491,2933067,514863412,16783,415510157,1034,7181,19101,1172241314,15
757657,414274761,296480771,906460,287393986,1472225,127548,2518763,502925946,14223,420631745,908,6529,18106,1271098417,15
18266771,298096611,244516051,12307580,243670479,12503792,8674681,42908150,997251043,568886,323036920,11165,18329,75909,1106040924,15
524936,399376865,291908768,933344,280405505,1537360,141080,2408679,496961704,14061,407496679,519,5305,16858,1181117963,15
749546,101882524,91739120,1746407,91865808,1393342,245109,2906488,203708967,11109,139217280,916,3646,3447,423931738,15
5762616,426719131,312956330,3122392,313134078,3101101,2606631,13741495,812016572,412615,458285962,3255,11953,41851,1330847880,15
1246708,83088121,87175146,193728,92196203,167010,618305,2160649,193604356,10344,130036847,1696,3785,6703,316669014,15
533482,89048336,84506493,1143245,90305188,873579,143184,1442510,195165516,8127,137210019,527,2828,3445,344976583,15
524290,97189997,87801968,1588333,91705730,1181055,146275,1415802,196956044,7481,139565838,522,1791,2060,401707556,15
632924,112282725,91388400,1875069,93122601,1735331,102112,1595302,209587224,9856,141577705,1041,5281,7804,403873344,15
600308,417124210,285953275,1542265,278282299,1912198,385259,2743212,503236723,14270,420988328,518,6365,17794,1242979101,15
582198,1220653956,698791367,1417642,702916278,1439651,877928,5740784,1342612603,37879,1227173443,2806,8523,4130,3892263010,16
332332,309249051,207406268,1198760,208777330,1178659,730749,3156375,604134771,16584,313418373,2086,3966,1886,1470282119,16
314586,308647021,206059587,1124982,207839928,1127054,333126,2611056,597582526,17697,312899639,2085,3892,1611,1362942164,16
376689,1009215126,612057251,1181862,612196997,1182287,77112,3581610,994291876,25856,1019726224,1265,6164,3363,3568959792,16
3338871,2235605985,1327548668,2448534,1326698225,2445040,3253097,12332929,2440466499,97068,2235669738,16733,33795,145870,8942036806,16
310213,303448002,206839038,1122733,206939544,1125347,108893,2158291,553918042,15069,309534144,1106,4670,2611,1342121525,16
515876,1215419587,909995488,1434005,913305156,1434130,320904,5195672,1401805254,36471,1223312852,1830,9041,5661,4488822046,16
292301,302691473,311374537,1126524,311515816,1127104,89117,2123535,567237454,14127,309429048,1111,3389,1854,1555913952,16
318729,309491575,206791268,1126011,208177362,1131557,234787,2444620,589003138,16109,312965990,2089,3493,1669,1258170317,16
326304,207645741,311236643,1114157,316146795,1120018,365314,2061812,404343178,10039,214518328,2085,2649,1252,1595963114,16
378113,307893598,315048244,1132733,315809526,1132665,204083,2198764,572214201,15676,313955666,2084,4497,1943,1474444759,16
352958,404525484,207764883,1136030,207997649,1132188,90655,2447880,639130959,16945,414115440,1106,5541,2781,1545230570,16
529942,1210051853,713370891,1407668,714454702,1411074,253809,4455280,1201383468,32241,1224110052,1831,8146,5178,4684535634,16
539903,1117403585,699793631,1373230,709483883,1379175,696817,4576653,1061527534,28426,1134345383,2812,6575,3864,3720911821,16
497390,1113506189,615701505,1405954,615460130,1400987,342082,4511519,1106472215,31470,1116794711,2169,7848,8263,3585585259,16
318093,308590096,210987136,1141088,211036945,1140958,199835,2302774,588225912,14457,313147025,2089,3947,1421,1261478678,16
248176,307241157,416407976,1432436,415016002,1424277,137004,2238123,574160973,14823,311044905,1108,3444,1787,1672194592,16
586966,217351050,420548065,2040450,420104068,2044503,309687,3023393,719294051,23191,218973780,4614,7699,39003,1481849612,16
298030,311455066,208147263,1119662,210218800,1124415,330658,2488319,530051384,15611,312663453,2090,3863,1680,1487509389,16
363377,315691961,200886947,1060571,205026906,1093876,816180,3086707,601288430,21416,318289591,4041,3896,1888,1292869040,16
793439,309450391,207570827,1275182,207523607,1273408,214762,5475705,1543283152,50241,307756739,4033,26551,35871,2039411307,17
207894,203344061,202904896,1077270,206268385,1084559,133867,1350030,270977918,8355,210988352,1110,1631,856,1182586896,17
332382,303840906,208003332,1137651,208188043,1146439,409672,2719148,654890663,16526,308024159,1111,4118,1942,1345032754,17
478774,407261467,205895901,1238750,206200207,1240066,197308,4975474,1418479848,38477,408425286,1111,9113,2901,1837835608,17
715033,308217837,207592505,1275244,207571184,1273236,273876,5344273,1536679299,49190,307368345,4038,23380,30240,1840152511,17
737447,308243115,207416841,1264937,207352538,1264245,214390,5499504,1538818039,51971,307687138,4040,22414,35687,1843538435,17
686404,307827846,207967188,1285236,207384779,1279948,454033,5759146,1538130747,41858,306816694,2086,10508,5935,1946716008,17
667298,308328307,206417182,1265840,206793252,1272891,243080,5488808,1542789973,51382,307919199,4036,15263,35462,2046098462,17
531518,1109017418,607598265,1474898,608836309,1478072,287407,5464914,1487137945,39100,1118381089,1688,8972,5456,4373483755,17
572308,307084964,131183984,262629,130976524,261253,262571,5727030,1516397711,41889,307650863,2088,10766,5221,1645767207,17
416796,304056436,209951171,1150960,209687793,1147371,247965,2491800,627574790,26682,307396405,4039,16729,32928,2035106497,17
622624,317054567,503294730,1397563,508762507,1405344,695231,5335102,1260747844,33496,317666107,2663,9169,5724,2690316162,17
465264,408031392,206014750,1234075,205984181,1244930,192786,5128839,1419854827,37273,407714372,1106,9862,4631,2039707382,17
459931,305106994,205948415,1257975,205900739,1250912,180190,5094939,1410069697,36646,305405686,1114,9610,4209,2037263997,17
537021,305736873,206147264,1259766,206063195,1252916,220687,5120003,1418168906,37162,306801661,1106,9572,4599,1841944579,17
644301,1219528639,896959457,1450912,900201055,1454072,907625,6721779,1585248747,45304,1221622813,2807,11013,4979,5922262179,17
698714,307535512,309544894,38379052,309211419,38472728,424543,7117315,1898867181,50294,306677759,2088,11958,5736,1539171612,17
864574,312075344,207032945,1257512,206893448,1265485,288369,5336470,1529568724,40095,309529621,2083,10806,11233,1858927816,17
689798,307595996,207309335,1278788,207157812,1274676,245184,5590000,1536818541,41392,307261603,2088,11436,6028,1942288298,17
579818,1223071573,598353278,1409029,605415485,1435424,852004,5840019,1311965217,37001,1231977294,2812,8381,4432,4629716693,17
27837180,580370771,293351219,573313,294466500,553518,28532106,57085705,1830591745,328714,567372427,98805,304724,451358,4368471255,18
6693244,207817460,103081802,71552,99207893,68409,298430,14581212,389919590,9631,205480193,1110,3417,2255,1490138981,18
6728985,312907054,212201551,83887,209069601,98811,513275,15865101,529522514,16256,295458692,1106,3431,1446,1861770207,18
12785546,203201509,201399516,113794,203988553,105987,8007298,29319224,555855917,211060,208459359,4036,4577,2630,1820637090,18
6957354,215085245,89763726,81960,95764047,70081,714476,14940251,267763124,7396,220647123,2083,1644,853,1120482024,18
28112722,581426024,305304083,460535,302726118,470388,27828291,55860559,1436462820,319326,569340634,99790,270544,492875,2691093831,18
12878001,205287947,106696453,124692,106416554,117968,8305728,30467567,600046923,214030,203954393,2082,3800,1934,1619942500,18
12702428,203598105,201845016,124237,205668156,111639,8777848,29594398,560313274,210141,208253283,4036,4478,2478,1817253012,18
28081813,571953036,300052121,537850,299390609,534192,27123602,58265435,1873492697,333428,563198701,98806,306337,448117,4415715097,18
13057971,208946597,212095156,89475,213562263,106134,7903001,30093943,526815212,189459,199038549,2082,3244,2089,1729113696,18
13546041,214986968,102112983,103864,101807218,112637,7617656,27984169,526803579,220147,202653963,4042,7492,2633,1607587465,18
12876812,203697677,209244448,118217,209284070,114602,8462366,30780353,604550326,213775,204172581,2090,4116,2015,1718594690,18
12909211,207901055,104282712,97497,105763456,107322,8664186,29013017,525179235,213711,201960233,4032,3499,1594,1523463442,18
13551807,214323333,98993008,112074,97954176,110034,8085659,28182990,518468652,209946,204529489,2089,3233,1824,1611548694,18
13063679,209491135,211129934,91508,213555936,92296,8565021,29398493,531805278,190170,198579176,2085,4359,2152,1714384171,18
13117920,211166934,216472025,99627,216285772,108988,8407879,29252654,533678984,186068,198132649,2088,3786,1744,1742994021,18
13053027,210273961,215720421,87799,215705278,101524,8288285,30044128,529777557,189213,198562443,2091,3819,1914,1735601120,18
28265245,578978990,300965731,446216,301522966,454780,27136987,55801667,1433830775,323279,567552284,99789,283727,463117,2693201752,18
28016788,575345551,303846565,460514,302116074,468198,27513848,56001493,1410360956,327113,557603653,99782,313850,596581,2752888418,18
12907712,207103665,211841539,88461,214192718,89691,8343560,29662181,529920724,191936,199025761,2088,4602,2849,1712410127,18
64749892,423750978,196867913,1087457,196021698,1075979,4316022,83048931,734115205,559611,444256824,23575,61427,148133,1676205988,19
7044485,133903973,62259500,956226,62223407,956410,4056435,6710477,338067627,52169,133458133,20590,30549,166652,493520503,19
8481657,82941317,43859229,887764,43865022,889456,15696,2854991,173390799,4332,86037919,158,1103,480,364903542,19
6648415,239947647,112420378,110560,112675332,109815,4057747,7156110,377831312,74666,251349757,20591,27165,160191,837089928,19
39736991,1136742394,441898825,2361490,437984212,2348401,9140802,47853519,1460318660,817198,1113957142,41145,59587,274919,3283548037,19
3854114,160428716,89471929,4241624,94121639,4171559,2766968,6912089,456238330,56382,163747960,23389,23436,104026,607755758,19
2864849,81024727,44258046,900273,44226195,900195,20513,622539,164820537,4174,86353316,143,1062,482,366339110,19
4682197,142849691,96911408,3608987,95158859,3845293,3858666,6562253,441889225,160460,141958665,20542,24863,67996,552996075,19
12498735,238694421,144394768,180793,140608432,182668,7720105,12424025,550761997,112539,207022364,40996,60118,290942,905273696,19
12553982,169387830,79995823,1006890,80247512,1010169,8194148,12564181,509145506,104851,158502622,40994,53261,206525,603191977,19
21816133,825249525,329636698,2203454,332096655,2182336,5009512,25916426,1019563598,660304,800501875,20664,34187,168181,2637719072,19
6822571,211283393,106097947,856173,105803677,859746,3841096,6809124,351885807,50834,210099676,20589,73732,162957,635367283,19
3592944,157801877,109042462,106296,108839570,110014,2124520,6464694,387016835,53559,160439351,23393,24701,90370,865114932,19
9048792,217129879,140441490,194223,149888363,202411,10951411,14445404,559153174,298191,226574168,40943,44243,207323,910185406,19
27809231,966637696,420303572,2271400,416381272,2238630,5550829,32513857,1274592525,833089,936797030,20698,37675,163373,3121488721,19
12979576,149387368,65144751,207678,62477230,196117,7761466,12561161,515743537,106343,136209897,40998,51903,319976,586683302,19
10418236,713527128,338951753,2187114,340051413,2199123,5100092,15245218,1096281153,98669,711125690,24735,77492,110462,2463980317,19
112780954,860710499,357736089,404121,363488604,397077,9378158,180831771,1591617622,10025194,861400128,49270,61633,216405,2941197660,19
10994508,238883619,170986740,863300,170096850,887922,14006832,20856739,603480967,301186,199773454,40942,133480,131599,1074774470,19
4552380,141818366,94601192,3315638,94976359,3340928,3847704,6252886,406626271,132337,152781866,20538,23187,62882,573222935,19
340629,11095461,27776271,12757,27757096,12046,48529,782747,50758317,2842,35791450,914,2192,2531,114211922,20
28887,967670,?,?,?,?,?,?,?,?,?,137,?,?,?,20
39421,1492485,?,?,?,?,?,?,?,?,?,127,?,?,?,20
159248,89947935,76541869,78881,81003242,87159,81587,2126856,116299875,5379,94650130,912,2530,4172,287377071,20
903428,54863015,36024861,19063,35957401,18789,71351,364354,66672281,2530,56078026,522,2482,2243,196519056,20
37838,992058,?,?,?,?,?,?,?,?,111825,130,1021,912,919795,20
90454,85550774,53360651,29968,54820186,27812,32886,573257,101215842,2561,94265501,520,762,5679,272853858,20
96030,76137165,52776456,22971,53147194,20485,26008,459757,92460516,2346,86197291,520,657,1937,247129055,20
512350,93361822,86846176,292623,88245606,289836,116470,1893811,142298123,4800,93044369,912,2557,3824,333421745,20
242857,89544631,80726206,133543,75199549,128739,128345,1257314,117949625,7248,95822072,1037,2929,14117,292797368,20
191544,25746330,32704121,14864,33211252,15186,60508,475400,60516538,2834,39728152,977,2495,2916,146415395,20
265844,8777180,22508128,12960,21505706,12085,62141,575636,45372755,6324,31458268,1044,4956,7370,31279896,20
299008,89380290,82130974,117947,74209984,111771,95939,1129743,115055923,7293,93926359,1036,2886,14100,289878911,20
452195,78725529,54743089,67996,52026863,59879,136304,1328803,107038766,7729,90984609,1899,9148,14516,251967875,20
2442769,81350867,42342042,106998,42445087,120231,3006443,4595975,282602931,81299,48283612,31044,111770,172703,250850308,20
593382,33155190,31500149,17847,28493074,17495,76723,670827,61737589,4658,43454667,1041,1940,1251,185713383,20
576371,31916487,32173461,32186,31968053,26834,114241,811107,68251159,4139,46703314,1042,1543,1142,133711189,20
41120,1465299,?,?,?,?,?,?,?,?,?,130,?,?,?,20
107667,93941994,73446141,129036,68845733,105661,65405,965485,110457326,5564,100218637,520,1064,7187,298112023,20
98072,91740707,80114801,130081,73885902,107029,70514,1013624,112185831,5819,100580874,521,868,6257,297758708,20
697805,22019209,11623873,31872,11735589,26815,190683,1031978,73827440,7785,25201268,4201,4337,11454,75302781,21
145915,6198400,7514927,23658,7302746,26466,197343,706186,32941740,7021,11312852,2135,?,?,?,21
236966,332616289,505064532,760768,505456653,781646,60465,1959327,542230522,16946,335132851,136,4129,2421,2182948723,21
205614,334949543,509610126,601572,508684009,622811,49613,1917423,528675938,15007,337056906,132,3562,1561,1867022195,21
1101671,13241979,12369784,27277,11955753,25236,506946,1292445,64753417,14244,17098229,6100,8212,45595,60777571,21
285805,9790494,36740578,95120,37310818,92099,653190,3711908,49305546,10183,35752337,2083,3138,3824,56609959,21
296276,348507572,488478399,641262,488725111,633014,1320022,4515310,919086137,45594,347288210,4036,5432,2871,3848345580,21
10578342,187227574,179871318,183524,173207792,158950,5289990,12269858,291941215,52402,176939591,9998,13171,48864,751231013,21
579618,26075069,17518772,62718,16047231,60428,1227110,1891194,109789416,35962,17102002,8647,12876,50965,77632567,21
70494,3153370,?,?,?,?,?,?,?,?,?,137,?,?,?,21
171636,5281263,?,?,?,?,?,?,?,?,?,131,?,?,?,21
331764,333000541,504347531,619185,504617307,623699,41393,3003700,878001207,23591,336654856,143,6786,4106,2345047827,21
150241,3942874,?,?,?,?,?,?,?,?,?,136,?,?,?,21
85887,3180878,?,?,?,?,?,?,?,?,?,132,?,?,?,21
141346,169636855,495076597,592159,499724958,567395,37275,1615869,430618374,11186,171514297,135,2751,937,2030063026,21
161539,329875182,340193128,505075,339680452,508114,14967,1381366,418006791,10364,338717341,139,2465,842,1860165916,21
340006,333935683,336954471,596208,336555597,608276,43988,2466254,705355551,20302,335419552,131,5085,2905,1847921571,21
1801153,76708736,13255723,37498,24602727,86263,552004,2811621,92351316,8166,80625848,3136,571,294,292795466,21
1084468,13559535,12079162,24692,12134381,23555,461972,1291589,63702337,14451,15822078,6093,8064,27452,57676263,21
90978,3411746,?,?,?,?,?,?,?,?,?,135,?,?,?,21
62259,69887014,48322983,16867,47935278,18352,20930,344216,85892664,2385,79650934,128,641,2576,231497210,22
86523,77089421,52640467,23768,52870388,21284,37619,481952,94634149,2424,87888688,909,727,2052,251615950,22
242433,8430095,21912877,8855,21963745,16751,29630,441340,40923226,3360,26401317,331,?,?,?,22
97464,81870854,55790750,23501,55893717,22143,47209,492040,100496917,2583,92497681,1299,775,3664,264854030,22
522672,16710237,23382705,9239,23306291,16386,24707,305631,41319155,3117,32252503,135,2386,?,?,22
46922,73735829,47941465,14961,48700028,16902,11890,333777,88608192,2291,82182009,129,699,2795,236353557,22
437067,8780475,21776504,10160,20867006,18811,54737,528041,38908343,3740,25254047,526,2936,?,?,22
467382,18372368,24965317,15463,26577664,15307,70450,699944,57654024,5327,37531924,1042,1999,1711,159419969,22
179599,5779276,21898293,10972,21976490,16225,46751,512766,41054801,3593,29137953,525,8869,?,?,22
116675,73626324,51213598,24680,50979458,21219,47450,461458,88895152,2479,83495078,518,916,1551,241008698,22
81494,76887197,50997980,24671,50919655,25187,47599,500388,89352149,2676,84087834,520,740,3205,240128104,22
216879,7604470,22721197,14851,21203358,14629,80224,580240,44974252,6473,29082952,1041,6359,11071,13525973,22
80230,76064356,50900367,18442,50797690,17355,20508,434899,89810194,2293,83683342,519,697,1855,240203856,22
250817,8071307,22017704,9339,22046365,10437,39202,495651,42065724,2896,29000454,523,7988,?,?,22
191454,5761962,21709756,11667,21846943,14440,47538,502473,40193382,3494,29654272,525,7323,?,?,22
91534,75985798,50313198,16709,50335084,16142,15571,414668,88424462,2484,84052314,519,671,1305,240896897,22
46973,73662183,48405437,20524,48776004,20063,23734,351046,87313705,2418,80760462,128,793,3972,232980271,22
271803,8281855,22400473,8724,22130977,16185,46129,494408,40356349,3196,27500889,525,?,?,?,22
237992,8278902,21879862,8935,21826399,16837,40740,391900,39563489,3494,29420655,526,?,?,?,22
211588,5936478,21739452,10743,21869094,17271,46943,505812,40184125,3668,28417243,525,10196,?,?,22
3563158,334172801,210718113,1096056,198256159,1208876,1834165,9312204,489263062,62797,294522513,7058,49073,80483,996358659,23
2416401,113955080,64400800,895778,63928996,919090,1396907,9944374,219749268,54145,106553469,1988,4506,9168,398743779,23
2698135,310126361,196397137,866194,203578462,868752,1043985,8387300,446972473,40017,340299099,2556,6843,26893,981052744,23
3185679,106689732,75768869,744507,72404166,738529,1608027,8091555,241327605,153337,90649693,2378,4711,11845,360365119,23
2154536,110276921,68847931,1131322,73190323,1244375,1493081,8941814,206995728,20298,110487977,1808,4258,9984,393922183,23
2615231,314797909,193637672,1366733,193630786,1299732,1215985,9193685,460244803,43384,326291187,2063,8334,27318,984230746,23
2662698,115486621,67658174,756820,67235451,792325,1395541,7995285,224212416,45509,103270612,2095,4460,9411,406595859,23
975752,277499320,185088596,684731,184937723,683872,65417,2855874,338186531,9154,300533462,341,3390,19707,866954062,23
2602054,116226087,67209622,964558,66805750,962146,1445568,9646536,229000755,62947,99882505,2041,42551,55167,386012670,23
3164038,292005070,208434546,886436,210853026,906992,970427,7960983,432992686,26734,341027546,2049,6376,28650,926088675,23
2928189,107678502,79139372,587065,74759692,686776,1200021,9269020,230256635,84537,94351558,2093,42437,27846,355687560,23
2580486,111981063,64631721,856881,64085066,854484,1352533,8925652,219489589,43566,103846296,1936,4382,10008,405006840,23
2465718,113311527,71949529,809564,71725974,818597,1252740,8084952,235031908,45869,101536419,1958,41738,53514,386891429,23
4225436,99025874,89760971,558395,89993604,675547,1487063,9134405,237739690,142025,99837456,2511,6103,13220,332294791,23
1585367,293406824,164419458,1181621,167982669,1101379,101995,3878729,362781859,11435,296820359,478,3154,20427,873101444,23
3362948,297499471,205708802,859487,206567978,884160,1071494,8462915,437466368,31253,340563914,1848,5794,29390,938917006,23
2983149,311353373,195130352,841107,201634962,856167,1224861,8493067,447503957,39852,337613263,2606,5682,32621,985709425,23
2772666,282805101,211068905,912499,210733441,916475,633878,6696811,426580589,27168,332671066,1777,7414,18127,905897608,23
4212177,103031735,92033086,538030,82603324,621406,1882605,9210103,250118930,205552,93188707,3319,4422,12727,341738879,23
976658,87066114,66076758,201820,62252973,341654,63209,2995470,136561701,5865,81293760,584,2636,2860,287209194,23
2071077,105753259,80394321,619878,79610813,582539,910586,7728638,196807266,20069,112959027,1879,3067,9965,384898931,24
3826179,120494785,78541974,428982,78237039,427674,1542767,6950870,244149573,33454,106982353,7234,5210,13885,429183931,24
2088297,109105418,66932105,934603,75936756,752524,1054232,7923049,205546434,23959,116065400,1865,3488,8736,393984485,24
3074889,288598088,208861113,855697,208510595,855508,704191,6803001,412914526,30604,323262299,2053,6282,23388,904076212,24
3131160,111238325,98374786,545667,95798026,561365,1915577,8895497,268510697,86921,116296395,4228,10131,33073,408391817,24
2957823,108498746,86794802,590679,79305005,882505,1806676,8456309,227170609,73729,98725631,2684,16318,13042,373199943,24
2416454,323259069,217357119,1044638,214611823,957326,1707785,10148632,450907355,34685,336254526,2519,6574,22010,1013915277,24
2706268,114823308,78341117,2014602,78145702,2043912,864920,6372392,235916614,16508,102075393,1958,4791,8524,400613671,24
2879774,291161903,207059554,847467,207273851,851815,729512,6881286,416163326,28165,326715123,1952,5498,21533,912293104,24
3022661,108492666,87878908,507691,85166866,765777,1700398,8532913,230590185,77436,104166263,2683,14286,10678,372304744,24
