@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
8133453,337353136,180489970,2595838,1491046,4261554,152556,239859,268880530,995210,268242008,992905,5639448,17037971,814229986,925046,396898425,19390,202469857,3451,19709,30658,1094440020,220238300,215975000,3999000,234557473,5
9378567,137919044,72640046,2443145,1353672,2850492,752710,1695586,137206958,679821,136573973,676785,6303952,17562192,558964557,809734,167278902,96152,78189692,7362,125327,32793,512580121,151020509,131525000,19076000,165528212,5
8062214,337905387,179991311,2559376,1513757,4332022,309563,227875,268952176,988014,268652118,988099,5658236,17012648,816692734,913092,401786122,19001,205116097,3452,10165,115016,1109018791,220074278,213667000,5990000,234536910,5
6290419,237209301,132493375,4277738,1226423,2738222,1078607,1694949,153919315,817331,153035710,1064112,10054639,22425492,684010213,760069,226800841,261680,134708349,14981,101943,88229,947221990,185222350,156936000,27988000,199620405,5
6140027,166774197,79900559,1801286,1388280,4047963,160043,371012,93164786,914699,100705030,876738,6203099,17932989,586873702,953079,187816386,12590,102260980,3460,7984,13855,658277451,158830841,154534000,3987000,173366003,5
8214716,157934238,85748695,2589761,1421757,2559048,763959,1870812,132672617,736958,125391925,972026,9318796,21313418,628676724,915508,152590253,55838,73974788,7164,217410,38779,544667522,169527986,153192000,16020000,183878228,5
11678764,479075195,263912057,4279158,2307982,4505918,1822790,2325743,297077212,1296042,304131023,1344404,13764016,26546672,1165926018,1522675,454072005,366883,248961461,15755,163657,96123,1504132867,314656743,289247000,25021000,329289222,5
5791745,190483559,97756248,2271055,1305906,3262046,427440,467963,109432773,1385542,106087802,1475635,9459186,21005641,605687898,951494,163022904,27767,91455366,5410,66201,23107,674122601,163423867,156113000,6960000,177937045,5
8454257,206135591,108457405,2742308,1625200,3881343,701591,776716,137901341,862199,140665989,824505,11484309,23819110,690029395,1152334,212650300,224578,123589061,8203,12809,37472,806691176,186083477,168577000,17058000,200499986,5
7257373,187442611,103752655,2516114,1454490,2981399,584482,619854,115295710,1702946,115000633,1816415,11992347,24805739,693981802,1174425,156910911,182113,84995866,6390,184479,32743,644180431,186960088,172613000,13968000,201451121,5
6695368,329104691,178632040,2576258,1362163,3412523,152039,234304,266312427,1213371,255594886,1202437,5344079,15108646,814187623,868082,358315320,14831,190677042,3255,12002,43505,1077261223,220918356,213608000,6987000,235523945,5
7209638,380516626,206978560,2630176,1362037,2946898,182608,915489,266966084,1066525,260518632,1070111,7262541,20152238,873821008,1004728,373255323,44659,199015570,3456,17506,39130,1219709565,234953292,227640000,7019000,249245549,5
9132324,345982522,189834464,3209941,1625054,3394994,787567,1147980,274008360,1264921,273542726,1351869,7677672,20093155,815326457,1344172,398098186,243186,203716625,8917,34155,56891,1099352041,219657659,203286000,15944000,233891992,5
9682388,145270260,91440806,2639124,1741905,4370696,487887,691420,150145020,1022888,151134409,1229120,9077225,23385539,718630561,1109679,151253391,38829,82996041,5689,91814,34139,588381831,194051635,183621000,9979000,208401424,5
7708964,196650356,104491098,3497803,1221540,2376365,930228,1229203,165648413,705250,166186101,936694,7403146,17734431,647495499,765927,215345211,233775,112551751,11073,58079,62672,735811159,174360128,152898000,21124000,188540809,5
10872362,216737286,116388386,3862502,1927206,4302878,1399787,1194645,182105157,767219,187363538,740549,11212158,24287221,792796745,949802,269161570,90973,140099275,14199,94677,80646,872772436,214117309,182652000,31111000,228483362,5
11037359,196332949,102333563,2929025,2162797,3796563,1258390,1751393,114591717,1006064,116992818,1241545,14464289,28905024,785048832,1281829,166875581,181912,84527371,9122,208662,41722,633008210,210978654,191567000,18957000,225488354,5
7315047,202374242,113965150,3093951,1172018,2158623,1000785,1763128,162491053,795872,150073841,780482,8782716,19001988,633292353,1003197,160160953,371042,82514511,10879,191868,74165,648426425,171131066,142616000,28121000,185549298,5
5811252,160894519,76109797,1966203,1291656,3292142,151050,224878,93344138,854887,109818450,827297,5643993,15604896,564476965,817774,194029149,15969,97979261,3461,33041,15769,609942099,157194529,149892000,7041000,171643291,5
8342504,423525447,230853210,4421321,1657789,3515033,1017345,1228972,313874031,969530,314379518,971537,6580181,15879325,923270616,722334,462490781,310650,256093435,14970,49820,99309,1442681578,249066513,217786000,30969000,263721368,5
6146897,170262233,91663344,2237055,1086979,2088817,768159,811787,115628362,643157,112573764,840247,7625208,19526853,539511854,815934,142958330,159760,70766647,6582,131198,43803,555985788,146228561,137885000,7993000,160623684,5
8650217,154122975,70448435,2465258,1795741,4215009,629704,1246488,142782997,806773,142947807,1001614,7985452,18991973,654110364,963687,204266958,58519,94647892,6584,180960,48444,588993280,176603767,163190000,13015000,190812665,5
8830830,224626274,114694364,3770276,1458499,3664539,810391,1335452,140826038,879237,144861610,837088,8455346,19118101,673205243,826346,236525636,115121,128257723,12636,137682,140117,824785136,182662997,150333000,31858000,197243468,5
7155571,150706153,74693809,2696961,1473153,3094343,503718,633482,140868257,678903,141228557,826711,6452414,16233510,575356052,787224,196944891,159558,93624748,9119,92714,51974,591840951,155083957,135751000,18965000,169335396,5
9147562,185350493,97548776,2834654,1899662,3738901,1370232,1978987,162364493,770233,165977634,778359,8108381,18366506,686711050,980948,217624466,95978,114874448,11464,14564,63752,700756455,182638759,162168000,20020000,196964630,5
13366815,208584817,114966755,3362116,2883433,6680445,489831,731113,151474442,1028954,146537524,1031391,14463323,31200345,990121794,1605605,184312144,52132,98161528,8090,19095,66941,715996768,266517892,256037000,10001000,280930277,5
6890259,369068164,191520243,2474589,1638115,4751848,759121,507551,262350375,998150,265507201,999508,5763598,17203860,825752349,904900,420979571,14725,225267370,4038,9628,33548,1215790702,224070407,214768000,8990000,238566528,5
6649270,162209304,85248543,2119368,1310591,2535558,932708,820916,125057264,698167,120533199,772662,7695785,21540384,544240035,907710,150974951,173536,73077945,5996,14854,28990,524461448,147031827,135622000,10969000,161563570,5
10491235,234687424,125872951,4295218,1530441,3091755,2108383,2752631,143475009,829766,148822469,807884,10064384,19896222,748016317,985073,241303245,283723,142857471,16932,104630,152593,905135001,204934651,166514000,38117000,219280872,5
10073564,168043033,82272117,2548429,1915164,4701066,1478336,2351767,106839391,1490983,119557637,1561823,11613037,25593329,743845632,1194223,200592873,275567,103594049,6675,104801,40039,633148856,201421283,189092000,11942000,215493394,5
6709245,184400378,98877376,2173241,1214901,2458556,1130256,1587609,103550876,1219687,104858483,1209444,10049131,21838850,613048659,971206,140276674,143464,74967161,5562,73867,26689,583781004,166281037,155875000,9992000,180419439,5
7821087,162224414,86789887,2441267,1462560,3140407,527168,649402,126931269,828830,121250336,1110670,9021877,21224542,627768655,922661,150811844,35320,72311078,7164,151017,41389,550399120,169113758,158793000,9987000,183591418,5
31641592,317951492,147095605,8343579,4304176,14321644,1468613,2624959,216639208,11751517,220855696,11738916,26038345,72749839,1993163450,3575698,309429581,188499,150642169,18493,158837,125091,1159554142,539308391,505987000,32999000,553968362,5
7909788,142041781,70618326,2054747,1573510,3202223,1208385,1916199,113634905,747634,119422422,758935,8367279,19145698,643251198,1159851,164467915,181751,77148715,5219,45415,14575,498715402,174117781,163712000,9982000,188532300,5
8086983,382552537,214058924,3799027,1667954,3394834,681813,1307595,267713514,1596503,260636415,1683670,12225147,26411786,948470378,1101207,385436740,209972,208937832,7162,174675,58972,1211725868,257169478,246757000,10030000,271615847,5
5357522,397692647,213575947,2623284,1374560,3140920,387716,326489,244943674,1242277,244369180,1255583,7946197,19800866,854366038,992128,403926752,37163,226801662,4429,91576,32953,1289631509,231023551,221710000,8988000,245379179,5
8280182,145677820,74634664,2355014,1592269,3099965,920393,1037449,135116078,756826,134037237,1105028,8781235,18842362,635949959,989096,159560753,97773,72387950,6399,63126,37470,500022514,171397948,155180000,15017000,185694731,5
5914365,173812366,92668920,2293556,894721,1951174,584418,1179057,109719565,655804,109765599,735944,7532942,20220157,538338624,730129,145289599,67899,74599096,7167,201296,48355,596428073,145126817,121857000,22973000,159622658,5
9612309,196879937,102934579,2876492,2496405,4633865,1315267,1414182,121325160,885363,139009929,879283,13891116,27291744,892867936,1812338,230733685,225055,123138626,8339,28103,49270,768754497,240984734,226585000,13974000,255268387,5
18199010,499941610,278261773,5556831,3640596,6793369,3021180,4564786,321868664,1024579,320930992,1027220,21723573,40080723,1326840924,2809478,476117175,496576,270904485,22102,70326,162658,1623257760,360003059,317694000,41959000,374586378,5
8211156,149789229,77754981,2435092,1581201,3078040,667678,1028311,131250823,757111,127359959,863378,8944663,19735739,637564359,1008595,155089213,84711,70198423,5995,146182,33334,492973279,171468185,157644000,12970000,186138682,5
6790747,375050969,205011797,3080195,1638349,3439194,644512,1727444,246725571,1640867,251799537,1447238,8895533,20483104,851208685,875689,404062457,61344,220348015,6378,12909,61491,1213224629,229402566,213955000,14996000,243739512,5
12842807,505450595,279975916,3910840,2817188,6613973,1900791,2197599,300599369,2782371,299938480,2438686,14177770,42460978,1332194563,1587681,484648421,357415,279402064,11633,129354,58994,1631680102,360421207,338031000,22002000,375044114,5
6961245,155253691,80757510,2635909,1212630,2754858,483580,955946,137080835,826300,126264906,781162,7324724,18030044,547264498,918785,142702460,183459,71087140,7946,52158,61366,529287977,147834936,130473000,17061000,162307094,5
7289391,180012875,96817848,2459500,1598853,3237217,617433,560620,110387574,1393760,111243689,1414213,11264509,24090526,705508813,1217858,145922353,91572,75679120,5862,58751,30404,586124105,188413509,172045000,16004000,202775738,5
10075570,352806544,189383404,3017822,1968770,3799206,277061,383670,268554926,1178516,268081413,1173559,6459806,16353300,895074318,1033131,390978817,160331,200624047,4991,98435,48874,1082029222,241441693,236114000,5002000,255959541,5
5692009,387258912,208707728,3106561,1192160,3057233,590259,1282312,249278159,1020850,248956102,1060563,8900127,21951816,786248542,735742,398859729,51070,215498641,7161,88097,44494,1255071011,211647443,186404000,24920000,226239562,5
8960828,407831001,218234670,3175446,1494085,3620283,550095,3788096,247698623,1666306,248738456,1669775,10306085,32258717,952819564,1138637,396345851,45962,216411276,5999,162723,29541,1305135716,256471271,241131000,15008000,270991773,5
9431186,404371838,214168732,3419643,1930604,5042819,871081,1290452,239318117,1463970,247644962,1461939,10841563,26332208,925278627,1049736,427145151,54025,234272446,7161,126309,52568,1301604881,250786780,240196000,10008000,265246025,5
7336723,378314078,211568245,3192052,1120964,2562572,769935,5689495,264857304,1406136,257728189,1237314,8270414,24274983,790996380,874184,371153942,91849,201760462,7354,82413,54174,1186493549,213074465,195657000,16970000,227423375,5
7272836,153358117,82259443,2478167,1227426,2501697,608327,1238204,137693518,694876,130306847,881970,7444062,19823371,551753508,752081,154933983,60516,75805165,7947,108377,41270,529628650,148606074,132265000,16032000,163408717,5
9015737,150443625,71373367,2649394,1573340,3403733,933900,879301,141463575,687396,140915383,689173,5517767,13200397,564742052,726760,185960548,267577,88769392,8537,137460,36622,567997334,153310170,139995000,12999000,167712204,5
8400644,148376473,84750865,2670808,1532515,4171638,620769,704094,155226652,696805,154279072,696955,5763363,15226948,581287895,718702,169045935,194781,104693863,8530,139221,70930,671030565,156899801,137636000,18949000,171347438,5
7128713,202485985,115688685,3264608,1096892,2520378,673849,1409104,128486979,1072893,129043816,1147070,9682118,23450290,618338161,901489,173188991,77448,99558824,10289,14142,93095,728622264,167026798,151626000,15062000,181545607,5
5968446,168407575,95339496,2081854,1240326,3607108,271742,438126,108419868,1342065,109072431,1327444,8605641,23025782,612268531,980626,156069539,20376,88568711,4158,31830,22217,659605193,165107568,157736000,7032000,179513788,5
5284656,388774521,210618362,3112793,1214190,2998549,737381,1157725,246464135,902259,246586157,1145754,8749190,20128381,774664945,702925,404526720,157280,220851184,7163,57519,56003,1277214786,210566594,192115000,18010000,225023285,5
8005512,370623924,199219071,3404669,1447918,2829274,791561,814977,263520752,1819322,263774738,1708139,7140933,17452679,808799900,837846,399866256,197628,211577914,8333,30047,59567,1164771138,219144604,196707000,22079000,233717038,5
13882756,478503761,258517134,5168738,2022600,6026320,1075646,1313037,354142286,3796877,352119431,3778729,10861666,29604365,1239507740,1167273,487253769,323539,262017962,14790,51886,107680,1583916232,335065504,302802000,31873000,349554676,5
12393824,275513355,153202508,5438389,1245087,2345645,2105125,2621398,199835635,780245,199153195,782222,9342534,19863880,811949339,895936,256667253,269665,140481640,21621,175172,106240,1045028670,219759616,187557000,31924000,234316487,5
10868310,219395674,118116026,4547317,1277315,2554447,1856832,2356138,165040320,741074,169380431,747537,7054673,16653296,738879038,772738,229699649,368489,117868958,18300,101349,103289,801246392,198536100,165179000,33035000,212841979,5
6930237,160861301,84761037,2339813,1032136,2173872,1046766,1394069,134756482,654790,123980240,665388,7619392,19114440,552512377,824686,150263246,132424,71602718,7173,125633,28423,538872047,148800693,130544000,17937000,163200137,5
4960728,784411061,447754777,2759207,128349,2574098,614351,679677,425974707,4971090,428203495,4976968,1345424,15629109,1070757510,75757,767392681,16129,446412780,3256,10854,27329,2367930344,298313947,284637000,12983000,345780017,6
2321423,658802757,334938087,2058864,49418,1047349,15920,110455,397306573,4884323,396857738,4855847,206777,9649633,781464811,24968,650289979,17323,347692694,1558,9991,32373,1972190462,211224951,206901000,3998000,225552881,6
9206093,198277334,94278646,1460726,78742,5392343,26572,87355,147665526,2539258,141251404,3040963,1050482,23487078,380547194,22761,189951790,4404,86922427,1695,4069,8170,584617659,102761248,96456000,5966000,116990158,6
26556052,275955653,111305406,5147845,3665706,12913346,1228931,1425741,218964805,10331762,220344610,10339160,19743237,63139582,1757001794,3004735,292337708,82875,117572987,10121,27811,58039,934205021,474872485,451561000,22977000,489296742,6
27119706,324073635,116017866,4993809,3820658,13518549,1067445,928343,242657570,11545652,244601800,11516182,17775950,57187397,1783688275,2607728,348849441,62813,128389214,10095,31051,58283,1079670061,481627858,465268000,15974000,495903798,6
10373533,694104728,351261634,3377395,335648,3999415,258758,422290,460571575,4962844,460555922,4937982,1893153,19224994,1135860969,144565,682727800,20968,351952933,3838,14468,50920,2161294637,307438255,304082000,3000000,321603575,6
4671912,662987251,349791794,2614778,53507,274442,38753,168281,418712125,6257563,407219016,6139359,1004802,14074220,878527066,61777,631798308,28959,342167495,4280,14721,30102,1977155828,236250853,231933000,3998000,250556005,6
9502606,223136664,96447931,2012412,551439,3626119,101476,323371,163805473,3349566,166748279,3284400,3673931,18658623,518127950,180087,247704926,32607,109372439,4968,15443,31349,814456996,139520839,130194000,9013000,154032001,6
14954161,371641967,196244092,4430871,1386988,4234304,2580950,2298081,271207138,6676433,268682923,6860164,11215696,27997831,1215304564,1386725,390206879,389814,195359552,40712,49906,226054,1366415239,328041647,261549000,66138000,342479719,6
10019840,209317152,81997587,1960762,393112,2327950,275158,367084,199153823,2805195,198141639,3126646,2462045,16123026,653760283,132271,208210739,18337,77067408,3845,10176,26092,815905308,176306107,169885000,5995000,190740081,6
10147897,690279379,347876279,3137041,320258,2732549,275921,399318,475093849,5016229,477841160,4898969,2861249,16105677,1119496250,134529,700887143,19949,357767178,3842,12851,59936,2164207647,297822693,288505000,8984000,312022317,6
16256006,181846858,81188633,2469467,621681,10240042,191393,356955,178142124,8090427,175551067,7729792,3026140,42173034,667337606,363363,209450828,49409,83256485,7775,13152,48496,700286168,180339558,165003000,15000000,194607124,6
1686816,166939085,70251451,959932,48109,180640,9068,44946,133939274,2003853,131357217,2523876,351998,3107019,296176046,10621,157022233,1526,62917142,1324,6238,5566,534778005,79906968,74616000,4974000,94273536,6
2970689,133395393,76686788,1201891,71338,1133001,25758,65049,178663172,2771405,178741995,3004268,471021,3095100,324617907,11257,137100972,2161,77693405,1890,6470,11687,595640996,87748366,82386000,5023000,102115057,6
3684282,654003177,333810777,1878445,47157,2468752,19413,90138,392477576,4811621,392783109,4803545,233767,14321000,785160423,25981,637512166,10698,341724242,1105,8343,27666,1951071896,211702050,209331000,2003000,225914951,6
35395797,713080405,349784901,3680600,985068,8275724,252556,688177,441731372,5796692,446938815,5808583,4852775,36916159,1346696002,275276,715603154,30882,355488581,4579,22452,55792,2117387348,363334768,355977000,6999000,377726576,6
6996650,144302163,60495177,1503121,63539,3169363,55481,248300,144623465,3088412,144324112,3084729,823254,16661062,371006528,23742,177826863,30316,67124434,3248,17059,19887,550002594,100861287,92488000,7955000,115157178,6
26065572,287649959,105819449,4431928,1208438,7390800,512276,1181638,229384735,12246952,227988940,12218936,9510147,46439456,1365708267,814269,285697680,46553,100514510,8552,15005,59941,942297228,369540887,352189000,17009000,383850499,6
11477887,647452562,336999999,3784943,526244,7923489,251268,457732,427708965,5043091,423057853,5020879,3852951,29412548,1135099358,531942,642919477,44989,331891899,4426,13529,51722,1912502416,306218787,297889000,7997000,320683302,6
5122095,153825461,62536688,1474804,47636,2039829,35617,156809,126055037,3540439,129668915,3146814,328019,6885341,359992105,15605,194709695,16601,75697763,2365,350602,19505,567461712,97513145,93150000,4006000,111753803,6
27136114,280359289,109849159,5300456,3885608,13617247,999335,1700570,215605473,9720065,212926396,9808201,19092164,59916815,1764496116,2928882,278578642,74106,109779492,10098,23613,63348,931740010,478449757,457025000,21001000,492791374,6
9968712,189905745,77669409,1375638,855036,5161996,415434,490210,141616440,3107828,144555053,3041401,4532533,20373702,454948164,144563,214009930,14091,92736938,3652,7972,9596,675718954,122536805,114207000,7944000,136759180,6
8189193,155134658,65706739,1393207,154978,5413065,130898,184745,127558131,2163616,127326090,2760810,923083,23584915,356062409,18186,161258098,8217,63128515,1697,3973,10591,517102542,96543790,87234000,8921000,110839031,6
27350273,739424909,370480946,6832939,3671918,13501222,559166,963206,486501509,10828713,485253595,10769332,19061210,64128070,2244000849,3010373,753720014,77906,375478128,10092,30727,73376,2226780671,606629324,586200000,19972000,621061208,6
16283715,219468945,80685423,2490497,438064,2730539,271895,359002,181965327,2729503,181133730,2686026,3563310,20147205,718596381,137184,241190962,16810,85202668,4431,183424,27387,723623954,194061665,182721000,10983000,208366258,6
11011217,705424687,353488099,3101954,506597,3165633,234913,336097,430374189,4534596,430449688,4515629,3386880,17934952,1126122390,176323,706637153,29729,358988357,4230,14306,54925,2112196159,304367982,291785000,11991000,318743031,6
32168339,681674443,359075460,3449797,5147889,22778929,818805,973569,462382256,4288005,450538434,4223212,16680221,61903067,1247541097,3366969,680734066,133696,356734209,10938,27680,83292,2083218277,335679459,318318000,17017000,350050237,6
26199391,733138593,369442986,6555540,3659150,13414201,958423,1523026,494838592,10853151,493541458,10856404,20530661,66039562,2227278275,3011997,759803415,60368,376358206,10091,24284,67959,2225404836,601845029,584449000,16983000,616021603,6
27348447,746557920,371785687,6918378,3999123,14069101,1234745,1733688,495467776,10603312,490666869,10713128,19209719,62750855,2266165288,2976632,742927968,80528,373405590,10091,273656,92371,2244632986,611064531,578668000,31981000,625278935,6
27561034,743335612,370711278,6865298,3695318,13322907,786433,964389,481712381,10769469,482918735,10797717,19335842,63382767,2241561418,2974603,756281928,78358,378213995,10091,27529,79903,2247372082,607077512,586618000,20021000,621413574,6
6150896,148833982,63518625,1080018,60739,3145041,11591,45103,151959180,2146405,151452547,2511838,247353,12751114,344509505,9683,164236452,1103,61307681,1306,3143,2808,542235732,93022211,88621000,3982000,107167068,6
24799912,275753278,115123464,5959910,3690329,11784750,701393,1170514,228025751,10422636,226635225,10312775,21578637,61707768,1866358410,3479979,280096258,68472,106687376,12245,57450,79149,897284837,507683971,487305000,19971000,521850011,6
25303785,285083212,122158129,6537926,3605666,12233846,646970,1108421,228472469,10568617,220604521,10331392,21874734,62247396,1882407673,3554582,271704225,68955,109053657,12243,35593,100236,939679850,507354357,486007000,21000000,522007851,6
10687728,1163425885,654820601,3380145,451912,4337676,444258,634753,822978345,3761432,824646922,3775522,6281589,28148555,1499450523,221478,1162632741,30181,655471916,3644,14238,25706,3774805539,404503979,392076000,12002000,418988020,6
8554397,153288069,62129608,1349561,201979,6684323,128681,182506,129805538,1965501,129867059,2799615,1046407,23920752,355304015,17324,162791448,8088,62374931,2087,4568,12339,513194123,95383320,91064000,4002000,109879123,6
30686645,221277727,86238762,2845731,894418,7332072,236199,578417,203257878,7005480,201414840,7119552,5009878,39060259,910839622,220025,254693898,52681,84128027,6317,22276,42205,762782140,245782468,230392000,15025000,260123616,6
10458691,168331140,67677370,2619399,160546,5050358,146264,408951,158218762,3549583,161031332,3537688,590526,20772477,429311387,18383,222052632,26076,88248372,5578,6085,37006,640624914,115711071,104226000,11024000,130180954,6
25168152,731547959,363554726,6446073,3055523,12847626,726340,1049196,492041784,12411142,491356049,12453793,16955337,60116946,2179821251,2615322,738495356,54850,364675837,7755,24742,82764,2228077625,587911619,573552000,14013000,602132025,6
5500167,170216091,71446361,1456730,64836,1881947,225046,137244,169048696,6725552,165716693,7184169,375570,12239858,481176192,14548,169040288,18451,63296097,2605,6532,18524,623968063,129932839,127584000,2009000,144118882,6
28505475,299131284,116862093,5095518,3966636,8847986,1355422,1638897,226078511,7991712,241382272,7911371,29098146,55134394,1727727061,1570296,355690849,57076,131486458,14801,49010,86523,1055154486,466368837,439034000,27002000,480761184,6
5294616,191898854,91045290,1113533,54937,2293751,12874,66157,141539611,3011565,131060779,2699526,1003903,9735946,365876568,26055,199891877,16701,95840571,2091,4126,2917,598664665,98728146,93351000,5018000,113072757,6
3768155,152435259,60840338,1049976,114450,2042868,40887,84679,146393006,171894,138802247,1017357,485377,10898322,344262389,12043,161441042,3098,60849243,1696,4491,5590,515450700,93155785,84846000,7985000,107598334,6
24996554,274565041,114910420,5938195,3689493,12089205,715586,1259645,224824123,10365505,220730310,10276357,22089351,62655444,1885134049,3551871,275573842,104566,112496088,13023,57317,130336,915284350,508933551,479647000,28978000,523397175,6
6952149,145291873,60875285,1427227,78956,3113327,59891,239770,143607659,3012683,142843408,2989547,1030245,16003740,371473313,25329,177261476,34149,67825100,3249,11169,17007,549188697,99938408,93532000,6034000,114192714,6
6660013,150867539,61298279,1051816,55584,3923542,9742,45521,145291543,2080033,145089890,2113877,217865,14929571,339958089,10141,170467512,938,61922508,1111,2713,2467,512670161,92057069,86717000,4983000,106568757,6
27381383,741117351,368545284,6898460,3807875,13769027,935320,976826,484551290,11042777,484196466,11061858,19202557,64146222,2253559491,2944800,751170902,80030,374951671,10093,32757,83070,2233675285,609185302,588804000,19993000,623382866,6
6329071,159199868,67385156,1434030,59430,2642579,56600,239962,147013722,2777643,146781408,2705605,666640,13549273,367805552,17742,178936057,37304,71278502,2847,7386,23055,596692181,99180621,91580000,6968000,113626482,6
4982469,675937314,358592821,3103367,920382,2675828,210276,343010,446037451,3789095,437959762,3818960,4990627,14384585,951219996,164149,650113423,70098,354529141,9330,15691,58260,2016679758,256746592,238368000,17952000,271111102,6
8035662,680660750,349863274,2444698,329676,3598872,440684,563991,436006576,3863062,433008346,3963037,6283759,21369235,943151283,161617,663837373,18326,349213345,3451,9938,28873,2039488574,254942722,243562000,11025000,269406923,6
39904547,573831912,293092131,7818818,3209796,13046738,777892,1226398,422053750,12031967,421831192,12004478,21639565,67456537,2063277140,2004310,597387639,120922,316107678,15737,58271,205282,2155530414,548069065,516539000,30972000,562469798,6
9854891,194438000,94066781,1254094,57733,5393906,372651,104321,147259657,2724300,148373619,2790277,1031727,20704527,387110043,17001,197771088,9938,92354170,2282,5261,4682,574014228,104191827,99895000,3995000,118671141,6
27343358,324786951,139791116,6023336,3233607,11316583,1411532,1745915,223545730,12151888,222795514,12187092,20962862,58521632,1941384070,3230542,298929568,153139,130997902,20787,48141,116164,1060370453,523965148,476616000,46962000,538403849,6
12508184,675957763,347767510,3612074,487946,2926985,276352,480853,458122824,3738749,444498800,4458343,3202427,21564276,1143318175,152231,657620630,57016,333912485,5933,31975,57929,1972439025,309569492,300140000,9004000,323935658,6
7027293,179403726,92754090,1780461,73143,2018771,99636,237709,146540205,3145881,147099250,3114184,412127,14652776,399524383,18732,204696860,54025,110672631,4109,10653,35827,561315382,107903150,97621000,9961000,122412583,6
6106304,678843131,365545444,2736160,55513,3066726,89738,259321,408092596,3980400,395068117,4356265,1095381,19034519,868562351,42453,644894042,58019,353310015,4102,11327,35037,1941972262,233490999,224040000,9001000,247825373,6
6034926,186244761,89230578,1311231,60289,1743264,676259,311175,155639691,3682087,158774265,3624100,723386,9828040,416590424,15248,219137833,2956,99614469,2869,3278,4687,591727207,112423046,106186000,6010000,126797070,6
1842168,645606372,343596680,2509166,54725,271180,52113,190297,409171682,3025371,398617207,3436481,1077946,5995421,789556426,37436,596607562,44101,319664971,4011,13872,32579,1871307053,213779841,204405000,9017000,228019039,6
5938025,655152868,342490406,2233359,62110,4651406,53517,138852,411306444,4443980,413176386,4410040,261716,15514764,833176509,23284,671252154,4354,349059579,1120,8737,18452,1935886725,225358572,219938000,4998000,239613995,6
27337869,739452864,371895223,6817789,3675917,13538510,559876,997357,487028865,10805628,486348269,10685447,19643888,64846557,2251340114,3057318,753099091,79087,375022383,10093,26312,70656,2229693161,606104930,583777000,21991000,620229414,6
27080446,278605221,110751550,5204596,3934708,13665425,1031827,1812375,214661529,9649918,212233769,9740841,19278925,60062949,1772187401,2951839,276707986,77591,109692190,10094,24108,66457,929707463,478548210,455207000,23010000,493097425,6
9918575,193898839,84694869,1992775,405492,2374034,250128,352611,186032361,2647322,183280475,3191586,2508321,16739735,668613748,130278,193629332,18292,74298378,3846,8591,22424,650168449,180599252,169169000,11011000,195077171,6
18497269,208755395,86017309,1723926,1523065,10520818,462546,550099,173426777,3206916,177994237,3102370,8271082,41670947,624688070,1241008,241657530,8754,97766321,3260,5715,8667,815762014,168848320,162473000,6017000,183132744,6
16947148,235936177,97087244,2341373,733707,9354654,1270121,1170566,143133220,8142589,140203484,8194257,3555911,46822293,674700841,326095,200788974,76802,91858611,11290,12952,38986,839713309,181940543,166643000,14967000,196349650,6
12363974,696087030,346767742,3038891,401685,3096061,230872,333607,451196206,4846413,451194702,4805067,2905331,17578969,1098185993,126382,709881767,19255,363793971,3839,14409,46087,2073193005,296467361,284186000,11965000,310917706,6
30594280,681842769,360607603,3216450,6740694,21012495,501213,589551,463766854,4315839,454847943,4296380,16491309,64907339,1194508480,3727655,689326303,14311,362410412,5599,14436,41303,2061337122,322756870,308450000,13975000,337155072,6
6560225,635473748,333200383,2984972,98293,3465223,253846,229020,414385116,3634134,415575502,4011643,1191779,17933942,854544148,47203,635763022,38554,329729485,4794,22086,40555,1874207800,228946529,222500000,6013000,243414435,6
24673738,311750580,146991968,5901040,5358013,12953699,1110324,2714160,250633158,3850672,251856262,3638406,25227918,60707840,1862362604,3561780,321189959,293819,151471869,18074,29185,95097,1110655221,503059144,470834000,31920000,517589490,6
4675994,146595501,63184624,1306310,57780,1869323,57794,97768,143480738,1929393,137247222,2774579,241422,14211557,341102064,10352,153658436,3409,59888979,1501,3159,5123,509126724,91174741,88728000,1993000,105541742,6
5572701,648839291,344506144,2357493,52046,4050231,35186,145730,399060217,4538302,403442871,4518666,389957,14605174,839745816,26249,665162891,11171,344151669,1876,8157,22944,1928356422,226225534,221913000,3998000,240358093,6
