@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
15474076,343329449,190512388,5088497,127364,496041,6532841,6724890,298409979,369370,297197386,363629,13591225,30817032,1252497754,218160,338110785,625051,189759670,98768,105887,305305,2687836507,337946441,178794000,158817000,352109915,18
13729282,214935587,107411209,1427115,121715,424009,290788,622791,104597565,120019,106152650,110927,8268972,29236600,517971132,217910,215711780,17555,110121793,4137,4077,2193,1640627590,139826587,134496000,5018000,154032466,18
28269056,571750133,306151727,6680517,146779,863197,7013978,7649929,302115142,548072,302054359,543275,26508932,59051058,2090722702,338080,563175354,1738869,301904277,99789,116026,458085,5278699885,564282122,424849000,138950000,578562044,18
12978498,393645656,100907015,4084838,79688,484284,795194,1400486,292431701,45746354,314129692,45733144,10551774,36806233,1844450339,157404,445740639,105441,109187973,3066,12324,6758,1481384800,497629613,495152000,2000000,512033072,18
13213318,208534687,104221725,1729298,123532,361664,371060,423751,198890745,122274,202582975,134720,8568471,29553087,694899096,219776,209116812,1874,105037263,4035,4749,1788,1883715083,187619229,180291000,7011000,201847957,18
13183623,208720247,104244795,1432461,123320,360454,382558,437526,195789827,95973,200418649,92882,8217064,29802552,547698353,210230,211831901,11564,107016656,4037,4245,2726,1890876082,146725997,140387000,6016000,161036545,18
6562602,204107733,101336615,1473749,22978,220839,10445,43582,208557182,65628,208579640,70427,620015,16025041,426890471,11280,209030101,949,104695114,1105,2541,1435,1774013325,114808061,109535000,4978000,129144090,18
13116164,206483143,102673634,1407768,116920,349858,321363,78317,205326864,126392,207178930,113115,8519839,30361380,517237485,193546,210274713,27982,104879161,2088,3126,1605,1780674450,139053094,132737000,5988000,153202067,18
13174438,206314572,102898983,1395593,130351,391179,462936,150914,208208513,93994,208168895,106421,8257846,30287823,529499827,181093,208813963,38597,104320828,2090,3417,1871,1671787577,142558586,136223000,6009000,156940491,18
27840786,569196895,306507718,4981327,170002,810555,6952831,7569514,303978954,452235,303969513,467813,27653250,56649704,1424514866,322101,556529331,1835834,296834934,99783,506826,476984,2598847389,384450225,231057000,153038000,398653571,18
13202138,208747514,104768053,2255825,135749,414727,350763,431635,200202156,161987,201199868,156805,8128413,31167470,897126070,225158,207700602,6319,104586630,4042,5268,2910,2806653867,243153288,236821000,5995000,257604603,18
20703882,509562062,229090628,18192845,180569,576420,7232461,7755019,545696588,528695,545475684,526900,25333830,42493352,1616381139,785917,509439160,406788,233883397,98763,202556,375685,3602691572,437111328,247890000,188916000,451386174,18
16401574,544870248,291883301,6317002,155118,598690,6610838,6712392,400140271,451933,400430731,443504,13355502,31307373,1727645724,221833,544707803,639503,292549516,98769,109977,341438,4394809406,464625771,299135000,165074000,478939509,18
13123169,206630802,102615391,1402650,137631,354175,234518,62842,204333756,106357,206308403,98483,8230013,29430669,515956024,197633,209824427,22722,104708748,2090,3894,1839,1774226986,139688383,135334000,4009000,154152303,18
38997600,259445732,130774053,3247926,553335,1256948,1060766,2142664,207500496,256945,209054745,263179,38003149,82230116,1421158360,428794,249489441,387401,126087386,4042,8964,4974,4063532463,384341108,375757000,7994000,398545236,18
28032009,677418478,207991371,5581426,152507,796231,7003874,7600214,397537065,455174,398772877,466905,27034244,55473229,1514905684,320210,662867371,1742458,203816979,99789,112044,433120,3380173948,409172915,254503000,154305000,423464254,18
13172331,209328871,104745614,1548693,163251,367163,379724,427006,195988523,95942,201749256,96349,8693924,29255209,546340800,209212,211150222,11757,106147296,4037,5393,2869,1884990337,147746388,139181000,8010000,162044782,18
13113432,206119901,103707785,2682127,163110,443976,419782,175642,205109693,221877,205071453,211228,8721020,31804445,1162734152,223632,205604021,3654,103086487,2083,6913,3651,3878146873,314513593,309175000,5002000,328837849,18
6967329,207325929,104971288,4931704,44139,529119,40337,229681,203828124,335465,203965247,344201,784532,22106480,2287097472,57354,205117465,5073,103119136,1108,14770,6687,1725581436,617358270,615004000,2000000,631837319,18
13114275,307843333,102812900,1644147,116837,358849,410739,80413,209151323,93437,209424090,108106,8637534,30312815,581796035,209038,314632207,10517,105123257,2089,4345,2159,1873332968,155800134,153492000,1993000,169931510,18
13267345,207481853,103404917,1438553,113763,356336,550049,232363,205550492,89785,206439698,87417,8313456,30123240,534668866,197443,208535042,22834,104805709,2089,4377,2343,1874710810,144131852,138872000,4959000,158500912,18
6668367,206467334,102378823,1177897,18689,211305,299241,228589,197920780,97057,202793930,90456,778479,15923639,430395792,11157,211140226,961,105721119,2083,2578,1468,1790163646,115825496,111489000,4017000,129991466,18
13120274,307593051,104762398,2904051,133922,466520,447271,193713,204913169,190759,205112692,190134,8581583,32889233,1215075552,224715,307816491,3817,103260394,2090,8449,5114,3968613094,327581006,325110000,2000000,341988740,18
25506673,515139543,233927383,18903777,306116,733834,15493265,15611420,446659187,571073,446754813,590983,33583009,49896339,1919520885,902437,514986576,467896,236546985,98763,138101,410519,2402031284,517284458,322899000,193939000,531700606,18
13125470,206714068,102696154,1430831,139312,357392,294404,58192,205351565,106769,207068278,99456,8580048,29579085,516738996,196799,210178249,23158,104744742,2090,3089,1792,1777067213,139924617,133491000,5977000,154116832,18
13116821,206491260,102616703,1369515,128058,354922,416024,133095,205292094,104473,206388223,96718,8432129,29517426,514826089,195029,210069243,23749,104932093,2089,3686,1752,1776421275,140445631,135997000,3999000,154693553,18
6484996,199873756,97990615,1110363,23463,205983,6034,31355,211050019,50569,210835250,52899,499968,15062896,308395782,7841,210586065,889,104228157,1110,3145,1781,1347961871,82961162,79655000,2987000,97318677,18
6580869,204128696,101452206,1246941,21579,216515,8146,46738,103924416,74343,104196575,87279,672440,16112725,447224455,13700,207282321,1202,103751249,1106,2619,1536,1667305490,120912790,119591000,1004000,135046013,18
13370385,210478638,104690148,1361129,130689,367412,370438,453561,100237706,118812,102089809,109268,8041635,28557159,509190525,219603,212396784,4403,107077437,4041,3020,1824,1595923147,137987254,131645000,6029000,152245285,18
27784426,573101391,205376176,6202869,163935,826033,7092648,7798084,292033189,512584,294010215,516433,27831281,57015045,1811768095,329305,558632056,1755271,205014840,98806,110877,369181,4286761066,489025216,325778000,162889000,503265577,18
6633366,306572139,102204816,1405401,25799,232798,9591,56195,203765650,86381,205012653,93863,930024,16371477,520335587,17134,309444105,1469,104073978,1107,4425,2095,1867707469,143637256,140379000,2986000,157870180,18
6821247,209762226,102681410,862512,16478,215571,247672,67580,105274562,45461,106608926,45999,301514,15159242,257834912,6574,217083706,583,108688211,2084,1500,718,1086595148,69729399,66359000,3016000,83940233,18
13164079,207610349,103679554,1710108,106675,360640,1115278,1603307,103839726,95241,104368389,94780,8295881,30966204,586620573,216495,209880779,3803,105092059,2080,3422,2004,1675773439,158124221,152812000,4993000,172126959,18
13171080,208405530,104001674,1519043,151008,366328,391184,438465,196055723,101433,201449898,95492,8653836,29254333,546520090,209523,211259148,12596,106227318,4037,4447,2751,1884470152,147445490,145064000,2000000,162020986,18
28074809,570555078,200788558,6359902,165496,873222,7122864,7759387,302450330,614181,301359610,584605,27205400,57825356,1877988287,327200,563717488,1684748,201885043,98808,109825,415762,4483038205,503204935,354828000,147928000,517509601,18
13169680,207361918,103024608,1363966,113528,356986,411924,165541,202284692,110293,205496741,100878,8113401,29442123,512868408,194763,210880138,26186,105042289,2083,3034,1759,1781825537,138875814,134517000,3985000,153138955,18
13380666,210534796,104758928,1371333,111280,371025,415837,458838,99862698,101028,102498359,93660,7954029,28607219,507303895,219019,213602746,4296,107154716,4047,3367,1730,1603410811,136616903,134314000,2004000,150908035,18
13217872,207155172,103493813,1507104,107890,357410,518212,220492,202460555,105894,204959776,103030,8231165,29865671,589445207,214856,208985517,3974,104609647,2091,3717,2010,1771641928,159177825,154838000,3995000,173698110,18
13339858,209962401,104582772,1472825,134003,374317,377027,452987,99437263,125526,102253896,111558,8407902,28761362,509547872,219889,213296725,4413,106674234,4033,3361,1755,1594452569,138430510,134103000,4003000,152883588,18
13219333,208104961,103276443,1368979,119155,363974,323810,54141,105310354,83193,105367974,82493,8163075,29735564,500241676,216994,210605492,3920,105493576,2087,2933,1669,1578273354,135020802,129714000,4989000,149437411,18
13238074,207302448,103281832,1361361,124286,355452,538013,260798,201008682,106958,204548983,98582,8668879,29344990,514596864,195560,210390970,24624,104822986,2085,3745,1942,1775390039,138943238,132713000,5942000,153348892,18
13231001,207245733,103162151,1435497,124023,362369,445785,158938,203068231,108337,205553895,100993,8658264,29419144,512451943,194119,210160292,25750,104839858,2091,4359,2470,1776875807,138758638,133410000,5015000,153037930,18
27658352,574012343,308599913,5379234,175503,801083,7013872,7570635,303559451,456659,301113688,475240,28051425,55418629,1422152068,322394,552801561,1803212,298948349,99789,112499,541281,2612858760,384174480,230905000,152937000,398594720,18
28288220,584961315,206486091,5355007,160971,791829,7335469,7839338,292861665,450785,292545137,452243,25347546,53914281,1398456257,317984,553824693,1681721,203990654,99785,109646,579991,2781391992,378137480,229857000,147908000,392552671,18
13245126,207250942,103157041,1363970,119552,358623,515059,228566,201613384,104968,204823285,96772,8451414,29324240,511367405,195780,210259887,23688,104720185,2090,3105,1538,1776984057,138715915,135370000,3008000,153143517,18
6645498,152388522,56704286,2417442,35800,181676,2412220,2451221,81251320,883049,78973946,899740,3595133,10500611,412573476,102955,149265229,271309,53407469,41090,48319,221999,598491342,138560356,62567000,75478000,188254627,19
5734793,126756842,43630936,3256608,38738,131820,1374438,1403786,106445087,909433,106396568,908233,3552914,5451734,329355248,133512,134519826,113874,43279500,18303,22254,94717,529037649,88984466,52767000,35841000,103086187,19
12626641,159108485,65804724,6407585,68881,186238,2693826,2733282,118541574,1485375,118674082,1477945,7075661,10416883,480000179,242021,164751398,242567,68594039,36470,41088,164082,604041877,129473067,63047000,66049000,143518336,19
4368784,247827474,78332557,1795674,41526,151724,1469379,1778848,89636514,101805,89610145,101212,3581880,5936466,321608743,49564,234064768,179087,75021913,18357,20385,105499,771342039,86979643,54772000,31867000,101409324,19
10993297,162200689,67951103,3350105,73342,228635,2829100,3144711,112966374,1008115,123200872,950375,6933315,11269785,549056995,124791,172365473,304089,75278610,36510,42465,241692,796778928,148419783,83052000,65041000,162915755,19
3426336,123644361,37422695,1413494,13509,114928,1644365,1658753,97942896,809061,97696883,776761,1892592,5518922,285793540,51679,125747333,124495,39770493,22778,30645,50165,528175188,77790123,44283000,33212000,91993971,19
12550988,143793539,68608091,6090691,82449,212554,2711967,2757089,95864763,1010017,95823190,1010329,7205710,10581272,487362061,280415,150186764,198035,66486219,36465,41680,166845,566868783,131977826,56854000,74808000,146281226,19
8272486,160239403,68040997,6812398,69520,196031,2651744,2704521,71510991,183065,71645967,188660,6827802,9859298,479416953,247589,152062728,210628,72670780,36468,103810,100470,664558788,129139427,58907000,69890000,143401533,19
44165103,654350009,505781912,4363998,272717,7969251,3913190,5724784,360431140,2167877,360923009,2247061,10796625,54831036,1256372336,4102072,640104213,503033,500703915,50977,131077,274314,2974349119,338813117,260375000,78112000,352729374,19
3099206,103937690,40740497,3900826,36974,122119,1104553,1132185,53150804,786585,53551438,784437,3743271,5708314,291749092,128820,121010510,72510,47889585,18302,22561,63095,408096733,82161190,40925000,40925000,96514377,19
86137455,792730315,513551988,3490307,345318,19656560,1858848,4369055,426385389,3186522,426539969,3141289,4399907,154435485,1352736848,8519493,794381344,1833993,517566021,24739,86087,107596,2793731236,364793301,326534000,37945000,379276515,19
84513508,585417222,491643530,3232799,99020,14453393,1762545,15619573,386026121,998211,385907261,991904,4745194,142312751,1184559375,5095837,583088057,5234545,494651986,24687,42427,97817,2922131774,319985772,278697000,40955000,334338666,19
23114604,830523018,492546630,4320533,172026,3115451,2245179,2778033,458449586,7387240,464615899,7453142,5153403,30283646,1398378691,939208,843932733,348066,502368224,24694,34388,161430,2911961715,377067487,336693000,39963000,391482051,19
3389170,142826823,94019720,1636546,17481,144687,1609028,1644863,98312276,105347,98410984,116218,2003660,5926201,379584783,41722,148054473,121528,96801497,22758,25011,110937,778955898,101772521,70651000,30848000,116308591,19
12560684,710816923,415704814,2892593,66078,755891,1808201,1720327,389574015,2696747,389974158,2701976,4311618,16230761,961555267,92563,722808824,183724,419683318,24761,74701,49403,2617120195,259709119,221190000,38032000,274179362,19
3107063,176899577,41882822,3495793,40325,149056,1342064,1492050,101575798,819775,101480702,819217,3500858,5449271,342858516,139286,163812347,116609,42488694,18303,66055,102878,594191604,92405845,60380000,31674000,106825729,19
4443341,127664278,39347482,1759538,43211,154136,1429747,1744372,54614756,812946,54535000,814505,3559846,6045818,316296658,65532,114908755,187487,38843581,18358,36299,114548,472727465,84824937,51315000,33204000,99114833,19
7827200,159941836,70119745,6183635,82268,206431,2700213,2730305,72209782,196013,72298867,191757,6807857,10125876,486840914,256522,150156466,221279,69837075,36469,141084,166637,665564437,130861874,58248000,72308000,145256472,19
4815719,248387988,41799780,1970838,39656,185172,1417819,1726408,145664356,3154930,144879887,3182794,3391148,6525565,469461216,80474,216929062,165620,45873480,18357,45351,121429,800668642,126082540,94096000,31695000,140564855,19
4721424,130766098,35422261,1702422,41695,137432,1296983,1620015,55812388,854639,55379875,764284,3525305,5672867,298086545,61297,105501187,203503,39238109,18358,44459,130490,442158396,80030700,46836000,32885000,94267824,19
20260556,722350818,445662932,4169044,358236,1530408,2910428,3317202,365451353,1883289,375642382,1929688,7769575,23522549,1028260140,147599,716038421,303474,449017521,36676,43996,177535,2600380064,276469193,218110000,58029000,290906406,19
8535582,218978211,69249810,6964267,100272,278670,2776210,2840188,125841120,872480,125835635,875683,6838409,10181556,503517617,289774,202287976,199073,64263787,36484,113141,230433,754513616,135831672,63210000,72240000,150123767,19
3128503,117359738,46042029,3601682,55333,154106,1353197,1375839,65079575,850335,64919357,847064,3511390,5372824,324211032,135699,113446003,107192,43864303,18294,60405,92016,509050543,87543470,52157000,35106000,102042982,19
4727204,136923457,36768644,1770135,41934,142224,1366620,1643504,55358053,738920,55958248,659716,3310975,5978503,292348769,64709,101710290,206944,36450219,18358,50367,128460,468336287,78328868,52668000,25321000,92789402,19
13777907,679600091,436366484,4088382,108419,738751,3809070,4050285,323071807,2657634,323215753,2658406,9061702,20530957,1207793995,181445,669826390,369892,436467995,50075,144090,187592,2445955840,326741022,240301000,86108000,341253270,19
3912273,135239260,63749108,1480889,43553,138634,1913875,1824515,74338379,127386,71096975,121323,4212015,6397809,351930331,41228,136894108,170415,63564408,24558,73837,96936,625714365,95739872,57267000,38178000,109999282,19
6567004,188287823,57041871,2295844,30766,192623,2951764,3011043,116424444,943161,115965668,929258,3738333,10602631,474114973,93888,190315063,206786,63775866,41091,116616,117181,664820322,128074930,65309000,62295000,142334000,19
4667476,139564320,84297406,1695897,39336,130678,1310351,1560835,54357921,650965,55983764,612413,3320269,5842067,285585077,51022,106234390,206120,70647550,18357,23255,150520,510200582,77649093,50160000,27086000,92046866,19
2330923,150370851,19838987,834595,12068,84554,7000,30439,113971436,2610700,114026963,2632601,61379,936155,235160659,6976,158836304,522,19849649,147,1726,1457,628483518,63512913,63121000,0,77591121,19
4410516,151132648,60396525,1725303,40454,142703,1460666,1764852,54489144,787608,54408141,787609,3561316,5879632,321093159,64576,136955285,176465,56595102,18355,20906,107341,580518229,86680832,59573000,26807000,101027349,19
3590980,134947690,59711746,1571318,23632,133978,1869844,1880780,42001418,103474,45258267,102586,2455070,5630606,286419106,47510,131124230,130042,61493423,22777,23802,89949,554303542,77908780,45333000,32237000,92209063,19
4858793,220553610,35466280,1685765,41844,137445,1371883,1649691,95676117,870399,93198244,781584,3486703,6006672,296827356,62032,154794375,189053,38817695,18358,32372,94376,612183281,79944270,53371000,26182000,94337829,19
10566409,248955364,90098492,2977425,85203,293252,2986909,3361627,104581501,154342,112654261,150899,7465850,11650653,486876368,119691,287187765,313444,94310892,36513,38693,240067,919163004,131509271,70134000,61117000,146025969,19
4599421,130218699,35167818,1826765,38472,133806,1349388,1629750,35984910,94834,35947649,95649,3363418,5753497,300030604,59332,109330747,197581,39070647,18358,29228,125111,464543638,81048927,55458000,25208000,95319162,19
3476103,131769501,78295838,1687561,25911,126168,1902845,1938066,55753074,760784,56888710,827461,2337547,5605290,310387442,47184,133373753,119882,81584525,22783,75660,74509,562267442,83481644,49077000,34053000,98048913,19
4611056,146846698,76401104,1885960,62243,189395,1484128,1778695,53886046,798421,53896507,799528,3699895,5942537,319711702,66653,134057337,180795,72419003,18356,25615,111881,600197002,86495846,58032000,28015000,100768040,19
5932986,103034087,40829812,3342836,45556,129351,1303478,1335399,47616110,102897,47651074,102680,3567432,5677699,309043500,125234,117113624,96439,47589838,18300,82059,97343,425057376,83134868,43894000,38906000,97345049,19
6676226,154818361,113895185,2177497,30201,221459,3220074,3266830,75099124,811097,78381870,828046,4250506,10327651,467131715,78473,160263393,236157,117525114,41092,41573,161472,740662983,125867819,70267000,55209000,140125784,19
11181171,201544975,57692194,3078862,121272,341813,3058305,3430827,102437803,878695,110595250,943471,6905746,11303651,500195257,83568,226779833,351548,49681958,36513,40083,243091,691340421,134943743,73801000,60836000,149196474,19
12119292,201377481,72904430,2758377,84523,257234,2764584,3088098,73563514,577681,76494929,692328,6454416,10886112,449631477,117797,197905694,313789,75149038,36712,50571,259521,707225568,121416171,54611000,66526000,135827397,19
4559879,159529076,50938712,4732096,48053,145122,1926846,1961283,57060164,146547,58180182,146990,6602161,9598721,382521828,164152,133490772,185654,51837384,24599,24475,68146,622792798,102926647,48777000,53755000,117450970,19
12727573,565712660,444717584,3030493,210704,1063002,1857960,1657550,313720763,1993368,310952807,1942517,4549978,15728807,868387921,90158,558982145,185122,439619586,24765,75153,75079,2268520115,234571999,195165000,39033000,248917869,19
15039367,183746742,62146927,3316637,135920,640634,3483517,3853356,73971639,200682,74290477,205898,7387824,13518475,530029575,121101,167698473,499740,61870999,49222,63517,334225,676231814,143403347,62425000,80549000,157807742,19
12876667,175086398,65498835,3697004,99605,310192,3559697,3968111,63005255,189333,63900097,194622,7969735,12282771,557779688,129337,165538820,472191,72402648,49113,51567,311395,666734917,151099422,72302000,78328000,165273903,19
3469845,150257555,37453841,1613938,23440,134244,1562688,1603074,75040501,2266445,74520200,2418836,2232755,5659777,352269219,61485,146460905,126842,36723113,22762,65458,85836,562432860,95237523,63962000,30981000,109748349,19
11456474,190002966,48853069,2928445,61789,196145,2769682,3118747,102676878,166833,109970903,161949,6175054,10068604,457954918,77834,193865785,338473,54002577,36512,41746,262434,710484925,123915245,56779000,66740000,138089611,19
11007748,170220295,75400510,2867786,78339,257066,3041719,3458594,70116694,924532,71992513,968797,7280552,11405784,503970235,121615,177455268,311214,71709914,36509,45719,298927,617694993,135711487,71687000,63722000,150236665,19
90335941,794885276,518314569,3621991,338626,21666857,1672360,1808670,389111196,5155474,389249762,5182984,4377412,163151653,1411666880,10340481,803325301,456490,526770209,24689,33183,54217,2763649325,381039604,336634000,44083000,395215365,19
45556802,785521681,406872441,4481657,1426918,6802535,3021936,5384026,328505701,1998184,330236591,1998410,13230805,65599697,1121790676,1149289,771537745,1255574,405511243,36645,50973,242442,2331631914,302521459,244053000,58012000,316750824,19
4655566,252837725,77454351,1796185,39591,166715,1378417,1668922,93810527,111020,92443880,117017,3614254,6496572,376051638,76285,203407840,181458,71704488,18357,38221,131110,801242833,101744808,70292000,31129000,116409034,19
4721578,161580968,36818469,1810725,43399,149691,1369155,1656241,56078319,865508,56068690,865069,3517683,6174065,301455719,59627,140671519,188719,38611918,18355,24330,132452,454886929,82382136,51038000,31023000,96910198,19
4561616,261874945,78808664,1811612,40256,167680,1386440,1673112,93284770,109347,90202127,115472,3649719,6555934,372739829,77101,201988297,175116,72494564,18358,30116,126439,831470800,101223350,71825000,28929000,115529163,19
62922902,455559023,285968011,2334411,66899,1606861,1923058,10776084,264442799,897593,267828450,918951,4636254,67660376,770819793,450375,458392041,242148,293014987,24794,62227,97621,1850731607,207097946,161800000,44944000,221539544,19
10870514,212914643,58004335,3057770,104842,373594,3091360,3274024,111030521,953177,115616170,989591,7408981,11817346,498330215,80829,244448758,349793,51632371,36518,51155,232465,699078434,134386247,77041000,57030000,148747450,19
4580960,147030164,76218628,1858519,57892,180000,1462901,1784729,54083731,803622,54069551,802327,3688344,5950323,319573857,66367,134035074,174392,72677230,18357,25304,111506,599730804,86527232,55061000,31034000,100748139,19
3768591,143756027,57462202,1546490,51976,149931,1293293,1378640,81753083,835006,80910940,851314,4060381,6216144,351851591,58550,146275041,151234,58103402,22781,100490,151753,649939529,94958398,61400000,33216000,109496806,19
4643470,163420016,77118627,1847313,56549,165707,1440764,1736394,35933393,104635,36064516,101890,3733058,6137665,317867824,71456,148423120,171236,72002959,18355,41432,109764,574647279,85502734,59121000,26053000,99862357,19
42626370,1062739976,664732206,3656710,112586,4991530,1519053,3880667,298159566,2066591,297716170,2071680,5340706,50865065,1226227157,1163771,1047937560,1174117,658084142,18623,27333,119207,3025750627,328797727,293381000,35045000,343348086,19
4836450,139772540,37436700,1602184,44201,136894,1314923,1599506,53839333,517633,53408978,544080,3464884,5777793,278084399,52946,100068749,219792,34132609,18354,26253,139535,457931075,75640317,46199000,29125000,90032965,19
3288790,145149363,43483837,3474385,77304,203928,1212147,1395072,74979787,2631796,76250748,2672510,3356119,5318986,346555240,138087,124986579,107829,42947137,18302,65829,140637,530944745,93715301,56566000,36718000,108107812,19
4582205,128645042,35390263,1786931,39108,137217,1368061,1696843,55313106,846106,55294997,847056,3507244,5966947,306304455,59316,110371513,190547,39241030,18356,27341,89864,462464113,82175666,48912000,32940000,96740632,19
3647474,131749105,38037493,1585818,28693,126266,1897551,1928315,55851737,770469,57852595,769911,2462428,5729503,296433395,56027,130475085,108409,43056624,22778,61198,93848,499387820,80348211,42996000,36997000,94758352,19
20337669,564168648,423928622,3431287,334664,3027282,3840852,5439849,318652882,2026792,320579063,2079858,9462467,29942719,1069707875,746014,574797011,862362,443697296,49172,52389,196066,2349220743,289309348,207338000,81739000,303575752,19
6433757,189631539,52971111,2382214,70508,282604,2532159,2589774,101743890,161838,101721966,166220,3735516,9901337,448722813,109467,190620631,250850,53041830,41089,48138,190046,687736205,121255233,59973000,60972000,135653354,19
61873345,388261862,222789706,2423618,100816,1938952,1423537,12532317,175168617,965132,175659456,960806,4149833,67899681,669368459,483736,396814909,280244,230952496,22957,58129,141210,1535563153,181466641,140110000,41032000,195792697,19
7320924,71258751,19261790,682460,12071,80747,4546,18087,39111051,798344,39176100,797237,6566,592950,154868150,4135,76961535,342,19728923,158,1118,1187,318846788,42069140,40780000,994000,56408602,19
4456191,257246780,79446638,1720397,100108,249893,1561039,1879692,88589975,106031,88545484,111359,3834678,6231910,337911139,63142,230782706,175089,76797530,18356,28774,110679,893558979,90741415,56208000,34126000,105269469,19
37367866,1030169701,557891970,4638638,751055,3997962,2941509,5410084,376353820,2055395,386139561,2086741,8276488,41437917,1241783209,679380,1056149817,723158,579022527,36656,42935,238765,3030162454,336269937,278919000,56983000,350333539,19
3383477,147409387,41491017,1611413,74292,241864,2015468,2052575,79929360,3925377,82415168,4009053,2444159,6177550,420633720,59759,147984849,129420,36557845,22783,24493,96443,556044270,113885971,78689000,34862000,128272453,19
3174029,131068745,43084817,3717529,41442,143834,1349561,1377885,83968967,4201012,84295319,4220717,3564814,5718673,393003848,149028,130009222,72931,47662533,18305,60679,56889,510173589,105877527,73672000,31858000,120359188,19
10661256,198440072,74081493,2889521,113293,315408,3033982,3342399,121938736,158333,133135823,155791,7383943,11677909,490062596,94255,223875972,340402,74705571,36510,39306,237060,814748772,132251654,75981000,55986000,146471406,19
11841311,153431999,71022264,3140115,102092,338930,2778639,3102772,74236999,686409,78781149,771794,6661946,11080661,448391077,81783,156391556,360533,72052259,36511,42707,220327,553593904,121400200,58050000,63055000,135798752,19
19395959,754250637,413635442,2846663,400982,2761112,1533689,2360729,297747889,2009194,296243260,1997531,4662021,23389182,916807659,629057,725866457,503491,410274381,18428,31220,134458,2443845671,246160549,211835000,33973000,260621614,19
3454461,144422156,95223595,1651518,17570,160867,1401121,1377046,98919569,122540,97959668,121687,2145369,6056729,357326083,53474,145204511,130555,96983778,22784,26498,121697,806829616,97597605,55153000,42116000,111740430,19
13232584,180010008,68142119,6465453,128386,293001,2768329,2844893,135581719,187701,135600946,195571,7203302,10582834,499209365,298803,191909263,201350,62895643,36468,113401,223524,736833610,134406020,63040000,71045000,148927213,19
25110722,859726400,548889660,3406675,166183,3234700,1508096,2191680,367347721,2000745,367424434,2011185,5166073,29421993,1138283445,762925,829570641,366710,530147301,18460,26196,115960,2782194871,304359813,266124000,37875000,318898525,19
11770523,131620088,50986798,3150048,74448,287334,2789610,3183307,57278927,224440,59764648,200648,6738499,11458797,467647986,84923,136113831,345977,56486749,36511,40652,252096,547910034,124878513,56797000,67758000,139234787,19
9389751,642604232,409294626,2988369,113919,702331,1650381,1856233,307523568,2074129,309024990,2084930,4515809,14048058,1004293904,98535,648733028,189775,419235258,24727,68189,101625,2230229781,271285574,235917000,34987000,285652699,19
98792499,765417317,510370529,4249954,731844,24053697,3840431,6243534,320097937,344582,320936224,349342,8831737,174319308,1476235951,9731979,773178941,1701686,522879393,49268,57157,225574,2643439139,399273738,321740000,77177000,413660960,19
3167871,136788283,41852680,3244254,36811,133510,1241472,1286851,80521755,2178461,79776105,2333533,3363267,5532764,359307963,138777,121287759,111430,42644051,18299,67758,110821,507902003,97230116,59952000,36970000,111492167,19
536460,64722989,29170584,1066635,23825,129194,80167,88151,36449177,2069831,36258520,2166166,116905,1606903,124710694,7587,51401574,2251,23821622,524,2311,5416,206269880,63612190,58053000,5004000,125142130,20
278394,8929057,5309423,508324,12233,133026,23348,35214,9026116,465690,9589853,407494,43394,1458686,38678140,3470,11866654,1006,3588685,414,?,?,?,10768555,7616000,2856000,25100288,20
172292,8300110,5383057,549390,13369,151997,24399,35571,9531494,475304,9329506,439726,46851,1511073,40971304,3535,12105078,1412,6045531,415,13284,?,?,11167797,10782000,0,25450392,20
496373,10891929,5500643,501369,13454,177392,23654,35078,8958671,460924,9551809,405700,51530,1603440,39345302,3493,12204299,931,1009963,417,14310,?,?,10896386,8480000,2120000,25001238,20
388956,58485775,19503324,685016,18385,82751,3426,19120,40352627,2117816,41387534,1867908,134687,1233973,122151659,5926,77799875,839,35483239,917,1422,2676,266690206,32970552,30614000,2040000,47310666,20
663557,200671236,102393296,1098376,22675,119297,30111,86248,136131125,2122702,138157656,1914545,124033,1745303,286863366,11012,246648443,4696,131952674,1036,4043,9911,667254004,77301380,74002000,3000000,91568155,20
340740,210569273,102413528,1026147,22030,118059,5508,31254,128588256,2304637,132920410,1915620,86587,1438536,277365668,9518,243091859,871,135592555,521,2336,9374,687195513,76469532,73211000,3008000,90655535,20
18049748,203810211,87959321,4930013,2465059,5703943,881938,1215108,156352726,6789255,158185092,6689453,18877688,44333951,1196899064,1711978,217610329,86268,94018952,12633,71508,85455,737866843,321062088,300347000,20023000,335514027,20
