@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
5.04,4.85,0,427396060,356212000,71042000,8
1.71,1.66,0,145506124,135359000,10026000,8
2.67,2.58,0,243533090,181631000,61874000,8
2.44,2.36,0,213973070,205938000,7997000,8
1.47,1.41,0,123511589,116376000,7022000,8
3.56,3.43,0,329044529,263011000,66002000,8
1.48,1.43,0,126054208,115034000,11003000,8
2.19,2.12,0,185579148,177485000,7976000,8
2.5,2.42,0,220685929,199579000,21061000,8
4.92,4.75,0,421533744,344294000,76842000,8
4.42,4.27,0,376493059,313545000,62908000,8
1.53,1.48,0,129436665,120302000,9022000,8
0.54,0.52,0,42959159,40624000,2031000,9
0.2,0.2,0,16482701,15435000,964000,9
0.14,0.14,0,11292764,11296000,0,9
0.04,0.04,0,3188169,1062000,2125000,9
0.13,0.13,0,10201888,9181000,1020000,9
0.05,0.04,0,3333664,3339000,0,9
0.52,0.51,0,39998778,35709000,3967000,9
0.54,0.53,0,43559990,40563000,2968000,9
0.22,0.22,0,17339357,13487000,3853000,9
0.03,0.04,0,3323496,830000,2492000,9
0.24,0.24,0,18845101,15861000,2973000,9
0.18,0.17,0,14121231,11084000,3023000,9
0.15,0.15,0,11586908,11577000,0,9
0.04,0.04,0,3544427,2370000,1185000,9
0.23,0.22,0,18134278,13095000,5036000,9
0.2,0.2,0,16042149,14039000,2005000,9
0.51,0.49,0,40900426,39230000,1646000,9
0.17,0.16,0,13131382,9086000,4038000,9
0.16,0.15,0,12605218,10390000,2078000,9
0.13,0.12,0,12037438,10031000,2006000,9
0.53,0.51,0,43713508,38204000,5026000,10
1.13,1.1,0,92873620,90831000,1996000,10
0.55,0.54,0,46161728,42096000,4009000,10
1.33,1.29,0,108353530,100365000,7949000,10
0.94,0.91,0,82856765,71022000,11837000,10
0.69,0.66,0,61714016,56710000,4974000,10
0.75,0.72,0,66830463,60818000,5982000,10
0.81,0.79,0,72367511,65236000,7025000,10
1.41,1.36,0,116713784,107638000,9053000,10
1.23,1.19,0,116287845,107117000,9009000,10
1.15,1.12,0,90895173,88847000,2019000,10
1.14,1.11,0,91485617,87382000,3971000,10
0.77,0.74,0,75828022,65825000,9973000,10
0.78,0.75,0,72416493,62222000,10035000,10
1.39,1.35,0,119035516,109985000,8998000,10
1.44,1.39,0,120556041,115516000,5022000,10
1.6,1.55,0,135877710,126861000,8990000,10
0.51,0.5,0,43908268,37901000,5984000,10
1.17,1.14,0,91956508,87933000,3996000,10
0.83,0.81,0,75676944,66693000,8958000,10
0.66,0.63,0,55506897,53143000,2005000,11
0.62,0.59,0,53276595,53171000,0,11
5.72,5.54,0,522522419,520450000,1997000,11
0.69,0.67,0,68150972,67146000,1002000,11
1.17,1.14,0,98432840,98391000,0,11
0.58,0.56,0,51883039,50890000,997000,11
0.71,0.69,0,62317861,62313000,0,11
0.03,0.03,0,3101258,2068000,1034000,11
0.66,0.64,0,56984487,54973000,1999000,11
1.03,1,0,94550137,92566000,1990000,11
0.61,0.58,0,52527838,49540000,2972000,11
1,0.96,0,88321630,86309000,2007000,11
3.81,3.65,0,337651142,185791000,151829000,11
0.62,0.61,0,54594735,54578000,0,11
0.83,0.81,0,70280174,70274000,0,11
0.69,0.67,0,57750900,56745000,995000,11
0.62,0.61,0,55411751,54407000,1007000,11
0.74,0.71,0,65391555,64391000,990000,11
3.81,3.71,0,294120648,292065000,2000000,11
0.69,0.67,0,60797677,59808000,996000,11
0.43,0.42,0,34784908,30436000,4058000,12
0.46,0.45,0,38296032,32221000,6041000,12
0.59,0.57,0,61997134,56992000,4999000,12
1.24,1.2,0,94797511,92838000,1975000,12
1.19,1.16,0,91095225,88079000,3002000,12
0.49,0.47,0,39449183,37307000,2016000,12
1.17,1.14,0,92184816,90104000,2002000,12
2.6,2.51,0,231030553,209976000,20997000,12
0.8,0.78,0,70569467,63584000,6954000,12
1.18,1.14,0,90578379,90574000,0,12
0.38,0.37,0,32465617,28511000,3932000,12
0.4,0.38,0,32532827,31496000,1016000,12
0.41,0.41,0,33408992,33395000,0,12
1.2,1.16,0,111070775,103010000,8000000,12
1.01,0.98,0,97278337,93231000,4009000,12
1.21,1.17,0,112337747,101340000,10928000,12
1.39,1.34,0,110247340,101204000,9018000,12
1.26,1.22,0,100922865,97767000,3023000,12
0.52,0.51,0,43179507,35124000,8028000,12
0.51,0.5,0,43402281,36471000,6900000,12
0.33,0.31,0,25324782,22048000,3006000,13
0.12,0.13,0,10366206,10371000,0,13
0.1,0.11,0,10497232,9555000,955000,13
0.32,0.3,0,24428428,21495000,2931000,13
0.12,0.13,0,10579494,9645000,964000,13
0.32,0.32,0,25363357,25281000,0,13
0.3,0.29,0,22993581,22971000,0,13
0.12,0.12,0,10120827,10128000,0,13
0.28,0.29,0,23828097,22797000,1036000,13
0.31,0.3,0,23691584,21710000,1973000,13
0.27,0.26,0,24133948,24133000,0,13
0.31,0.3,0,25200385,23178000,2015000,13
0.16,0.16,0,13165629,12143000,1011000,13
0.29,0.28,0,23037456,22036000,1001000,13
0.29,0.27,0,31767748,28795000,2978000,13
0.28,0.26,0,26220548,26222000,0,13
0.29,0.29,0,23439215,22417000,1018000,13
0.12,0.12,0,10098513,9088000,1009000,13
0.19,0.18,0,31870541,30884000,996000,13
0.29,0.28,0,23067513,22061000,1002000,13
2.12,2.05,0,195659363,179382000,15945000,14
1.56,1.5,0,153289268,151281000,1990000,14
2,1.92,0,185354546,173304000,12021000,14
1.49,1.44,0,144070697,141036000,3000000,14
1.84,1.77,0,173352338,162222000,11015000,14
1.21,1.16,0,105637613,91661000,13948000,14
1.39,1.34,0,120986717,108860000,11984000,14
0.72,0.69,0,63130568,54100000,9016000,14
1.56,1.5,0,155370010,154378000,995000,14
2.2,2.12,0,208960758,192860000,15988000,14
2.28,2.2,0,209935748,199914000,9995000,14
2.13,2.05,0,200140144,193116000,7004000,14
1.3,1.25,0,130147656,130140000,0,14
0.52,0.51,0,47954349,44927000,2995000,14
2.04,1.97,0,193234251,180094000,13006000,14
1.43,1.37,0,137729497,132713000,4989000,14
1.31,1.27,0,115865357,103012000,12876000,14
2.1,2.04,0,198470017,189425000,9020000,14
2.21,2.14,0,209081980,194969000,13997000,14
1.94,1.87,0,183198478,179177000,4003000,14
0.64,0.62,0,52347737,45703000,5961000,15
0.63,0.61,0,53547522,51392000,2015000,15
1.65,1.61,0,127529413,122535000,4981000,15
0.58,0.56,0,48149695,46139000,2006000,15
0.6,0.58,0,49973898,46869000,2991000,15
1.66,1.62,0,129447106,124455000,4978000,15
1.56,1.51,0,136387524,135388000,1002000,15
0.6,0.57,0,49090167,47068000,2002000,15
2.2,2.14,0,185154856,175124000,10007000,15
0.58,0.56,0,49061137,45952000,2996000,15
0.58,0.56,0,49663880,48642000,1013000,15
0.65,0.63,0,52769239,50762000,1990000,15
1.78,1.72,0,138042030,134013000,4000000,15
0.64,0.62,0,53040794,50016000,3000000,15
0.64,0.62,0,54265023,52120000,2004000,15
0.64,0.62,0,53446595,49358000,4029000,15
0.54,0.53,0,48341144,45284000,3018000,15
0.64,0.62,0,52926537,49667000,2980000,15
0.62,0.61,0,51597059,44641000,6944000,15
0.63,0.61,0,51755599,50743000,994000,15
1.14,1.08,0,91803471,89355000,2007000,16
1.7,1.65,0,147512980,141477000,5977000,16
1.62,1.57,0,150105313,146074000,4002000,16
1.23,1.17,0,133809108,1250000,5002000,16
1.81,1.75,0,166636877,162566000,3989000,16
0.9,0.86,0,76682588,71596000,4971000,16
1.52,1.46,0,143162989,140120000,3002000,16
1.69,1.64,0,147019623,144007000,3000000,16
1.55,1.5,0,147584922,144569000,2991000,16
1.69,1.64,0,143047266,137730000,4990000,16
1.62,1.58,0,154820014,151730000,3014000,16
1.56,1.51,0,146647339,143614000,3012000,16
1.84,1.78,0,152015800,148957000,2999000,16
3.34,3.22,0,294174991,170077000,124056000,16
4.6,4.47,0,373086392,367979000,4999000,16
1.34,1.3,0,121708503,118713000,2992000,16
1.47,1.42,0,142009342,139895000,1998000,16
1.75,1.69,0,160447789,157402000,3007000,16
3.78,3.67,0,316137133,313079000,3000000,16
1.84,1.77,0,150162082,145296000,4975000,16
3.2,3.07,0,385799388,377632000,8013000,17
3.8,3.65,0,405399912,397251000,8005000,17
6.08,5.9,0,528423986,523273000,5002000,17
3.55,3.4,0,405330975,399190000,6002000,17
3.4,3.27,0,378295295,375134000,3001000,17
3.71,3.57,0,401454388,396436000,4992000,17
3.54,3.42,0,323608505,315589000,7989000,17
3.87,3.74,0,377219658,374067000,3000000,17
3.14,3.02,0,372190051,371168000,1000000,17
3.48,3.34,0,405897798,402753000,2998000,17
5.03,4.88,0,446718131,438554000,7991000,17
3.55,3.39,0,402370921,398348000,4003000,17
3.61,3.46,0,405755208,397699000,7993000,17
1.14,1.09,0,94323316,89261000,4958000,17
3.23,3.09,0,373795073,371245000,1995000,17
3.54,3.4,0,404466874,395431000,9009000,17
4.55,4.4,0,390468912,389439000,1001000,17
3.26,3.12,0,374091959,372983000,999000,17
3.24,3.11,0,371740551,368700000,2997000,17
4.13,4,0,344462688,339418000,4991000,17
1.33,1.28,0,124365349,1043000,5216000,18
0.99,0.95,0,83434186,80409000,3015000,18
1.59,1.52,0,137871884,132824000,5031000,18
2.85,2.76,0,257364368,254341000,3004000,18
5.82,5.61,0,514222199,378142000,136051000,18
4.33,4.13,0,372285115,214159000,158117000,18
0.82,0.79,0,69455378,68426000,1006000,18
1.82,1.74,0,151799899,150767000,1005000,18
2.79,2.68,0,250913808,244651000,5991000,18
1.35,1.31,0,116253702,112225000,4008000,18
1.61,1.53,0,139574400,134566000,4983000,18
1.61,1.54,0,137601171,133479000,3984000,18
1.09,1.06,0,91310291,90284000,1003000,18
1.56,1.51,0,137044358,134875000,1998000,18
1.34,1.29,0,116203107,114119000,1984000,18
1.63,1.57,0,143829374,139415000,3983000,18
1.19,1.17,0,102613063,98506000,3980000,18
1.69,1.62,0,146612135,139599000,6979000,18
4.31,4.09,0,374257895,234027000,140016000,18
1.58,1.51,0,139147493,134971000,3999000,18
3.17,3.06,0,269525737,226910000,40804000,19
1.26,1.21,0,134050621,2100000,5250000,19
1.07,1.03,0,91197450,55084000,36055000,19
1.09,1.05,0,93626349,4441000,2220000,19
1.1,1.07,0,92620376,1975000,4474000,19
3.77,3.65,0,310867422,230875000,79956000,19
3.89,3.75,0,333796468,266834000,66958000,19
1.08,1.05,0,94761374,2895000,3433000,19
1.09,1.05,0,91223672,58129000,33073000,19
1.17,1.12,0,96821472,61869000,34926000,19
1.13,1.09,0,93008938,2118000,4237000,19
1.37,1.32,0,115438133,84222000,31082000,19
1.1,1.07,0,93041095,973000,5379000,19
1.65,1.57,0,144026946,74960000,68963000,19
1.61,1.53,0,139672562,72841000,66854000,19
4.4,4.25,0,367302036,302222000,65047000,19
0.97,0.93,0,87801437,56859000,30923000,19
0.47,0.46,0,43271193,42254000,1006000,19
1.04,1,0,91470680,58280000,33159000,19
1.08,1.05,0,93050550,2118000,4237000,19
0.38,0.37,0,29695910,28363000,1012000,20
0.15,0.15,0,13413517,12386000,1032000,20
0.36,0.36,0,28274443,24265000,3882000,20
0.01,0.02,0,1501728,1462000,0,20
0.33,0.33,0,26286967,24162000,2013000,20
0.28,0.28,0,22802997,20783000,1979000,20
0.21,0.22,0,17598124,14651000,2930000,20
0.3,0.29,0,22731229,19734000,2960000,20
0.32,0.32,0,25528613,23437000,1953000,20
0.01,0.01,0,1418046,1422000,0,20
0.38,0.37,0,30054276,28923000,997000,20
0.39,0.37,0,29626816,29585000,0,20
0.32,0.3,0,34864991,32871000,1992000,20
0.38,0.38,0,30302061,28269000,2019000,20
0.18,0.17,0,21096895,19015000,2001000,20
0.29,0.29,0,22911705,19952000,2850000,20
0.38,0.37,0,30500336,28471000,2033000,20
0.15,0.15,0,18267403,16238000,2029000,20
0.37,0.36,0,30355226,28323000,2023000,20
0.35,0.35,0,29449972,27406000,1957000,20
0.04,0.04,0,3947276,2766000,922000,21
0.15,0.15,0,13560094,6775000,6775000,21
1.56,1.51,0,143775645,142701000,997000,21
2.18,2.11,0,185066816,185060000,0,21
0.05,0.05,0,4616576,3435000,1145000,21
5.04,4.87,0,467639996,466562000,999000,21
0.03,0.03,0,4770031,3827000,956000,21
1.62,1.57,0,144987989,143979000,999000,21
0.17,0.16,0,13715695,6843000,6843000,21
2.64,2.56,0,231026411,231013000,0,21
0.23,0.22,0,18703407,13766000,4916000,21
2.08,2.02,0,185231127,183116000,2001000,21
0.04,0.05,0,3888612,2915000,971000,21
0.12,0.11,0,10380104,7495000,2810000,21
0.05,0.05,0,4451368,3340000,1113000,21
0.09,0.1,0,9536329,8582000,953000,21
0.05,0.05,0,4123550,2478000,1652000,21
1.71,1.66,0,156126182,154121000,2001000,21
2.61,2.54,0,230572171,229447000,997000,21
0.27,0.27,0,24178989,19122000,5032000,21
0.14,0.13,0,10953899,8507000,2126000,22
0.3,0.28,0,22263792,21176000,1008000,22
0.15,0.14,0,11401111,8246000,3092000,22
0.33,0.32,0,24818953,21817000,2975000,22
0.3,0.3,0,23436919,22405000,1018000,22
0.13,0.13,0,10550667,10552000,0,22
0.48,0.47,0,52153407,50136000,2005000,22
0.13,0.13,0,10373934,9339000,1037000,22
0.31,0.3,0,23707157,20741000,2963000,22
0.12,0.12,0,12048695,10046000,2009000,22
0.42,0.41,0,36455243,34385000,2022000,22
0.3,0.29,0,23665164,22701000,987000,22
0.12,0.12,0,10587064,9654000,965000,22
0.14,0.13,0,10473847,8564000,1903000,22
0.29,0.29,0,23322693,22313000,1014000,22
0.12,0.12,0,9956155,8958000,995000,22
0.11,0.11,0,11054503,9950000,1105000,22
0.13,0.13,0,11152032,10129000,1012000,22
0.29,0.28,0,23705006,21723000,1974000,22
0.28,0.28,0,24083469,22064000,2005000,22
1.47,1.43,0,120577019,115305000,4970000,23
0.74,0.71,0,65179890,60141000,5011000,23
1.45,1.4,0,113611669,108600000,4981000,23
0.64,0.62,0,58742537,56702000,2025000,23
0.77,0.74,0,66177793,63111000,3005000,23
0.73,0.7,0,61764966,56662000,5059000,23
0.81,0.79,0,70241291,59164000,11030000,23
1.62,1.57,0,147766827,136762000,10980000,23
1.43,1.39,0,114251282,111215000,3005000,23
1.44,1.4,0,116865227,108858000,7989000,23
0.68,0.66,0,57145625,53109000,4008000,23
1.48,1.44,0,126044295,119026000,7001000,23
0.74,0.72,0,64799413,58802000,5979000,23
0.76,0.73,0,66742613,61676000,5055000,23
1.44,1.4,0,117846832,108839000,8986000,23
0.7,0.68,0,59608850,53615000,5957000,23
0.67,0.65,0,55675189,47703000,7950000,23
0.65,0.63,0,62570262,56480000,6051000,23
0.71,0.7,0,61424524,55362000,6039000,23
1.45,1.41,0,116438872,108450000,7959000,23
1.56,1.51,0,135108073,121461000,12942000,24
0.67,0.64,0,53865855,50744000,2984000,24
0.72,0.7,0,60390778,52325000,8050000,24
1.37,1.34,0,107488229,104466000,2984000,24
0.62,0.6,0,50985428,47884000,2992000,24
0.62,0.6,0,51591032,47594000,3966000,24
0.67,0.65,0,53822035,46821000,6973000,24
0.76,0.73,0,64776712,56529000,8075000,24
0.73,0.7,0,59961003,55926000,3994000,24
0.98,0.94,0,85078557,79968000,4998000,24
0.64,0.62,0,52510341,46428000,6055000,24
0.71,0.69,0,60033759,55000000,5000000,24
0.69,0.67,0,55043815,51017000,4001000,24
1.44,1.41,0,114970190,109951000,4997000,24
0.65,0.64,0,53869957,48842000,4983000,24
0.61,0.6,0,51696585,48683000,2980000,24
0.65,0.62,0,51185258,49154000,2006000,24
0.77,0.74,0,64491512,52371000,12085000,24
0.69,0.67,0,59855287,53945000,5884000,24
0.84,0.8,0,71319079,60249000,11045000,24
0.74,0.72,0,57950009,52496000,5047000,25
0.85,0.83,0,71662244,64589000,6955000,25
0.77,0.75,0,65687523,61584000,4038000,25
0.76,0.74,0,62776323,59698000,3035000,25
0.71,0.69,0,69698865,67662000,2019000,25
0.84,0.81,0,69044343,62983000,5998000,25
0.81,0.79,0,66800903,62702000,3981000,25
0.75,0.73,0,61518232,60446000,1007000,25
0.83,0.8,0,71523477,67466000,4027000,25
0.73,0.72,0,61731093,54736000,6966000,25
0.73,0.7,0,65162724,60199000,4934000,25
0.77,0.75,0,63380916,58330000,5028000,25
0.74,0.72,0,63857709,58838000,4986000,25
1.52,1.46,0,120092414,113036000,7002000,25
0.75,0.73,0,63998052,58960000,4996000,25
0.7,0.68,0,64305018,59273000,5023000,25
0.73,0.71,0,61555875,56500000,4956000,25
1.59,1.54,0,127136639,123962000,2999000,25
1.48,1.44,0,121943592,117882000,3996000,25
0.82,0.79,0,75885147,71854000,3991000,25
1.57,1.53,0,121616613,115173000,6009000,26
1.37,1.34,0,105166508,100112000,5005000,26
0.58,0.57,0,48161625,46137000,2005000,26
0.71,0.69,0,54573151,46602000,7932000,26
0.98,0.95,0,85829536,79734000,5980000,26
1.37,1.33,0,105999804,100973000,4998000,26
1.34,1.3,0,103721085,100699000,2991000,26
0.63,0.62,0,51452074,48415000,3025000,26
0.63,0.62,0,49585566,46490000,2967000,26
0.81,0.77,0,69585973,62508000,7057000,26
0.69,0.67,0,59524742,52569000,6943000,26
0.76,0.73,0,63771439,60712000,3035000,26
0.63,0.61,0,52602997,50548000,2021000,26
1.34,1.31,0,106340959,99401000,6958000,26
0.63,0.6,0,51907046,45892000,5986000,26
1.41,1.36,0,110730777,105470000,4975000,26
3.11,2.99,0,271141079,255110000,16006000,26
0.63,0.62,0,51194198,47195000,3932000,26
0.24,0.23,0,20165270,14106000,6045000,26
1.38,1.34,0,104954184,100999000,3960000,26
2.27,2.2,0,176768280,170435000,6015000,27
2.2,2.14,0,172976903,166952000,5998000,27
0.92,0.89,0,74822298,70801000,3988000,27
2.26,2.2,0,175090707,166967000,7998000,27
0.9,0.88,0,74279856,67321000,6930000,27
0.91,0.88,0,72082024,66025000,6002000,27
0.93,0.9,0,76275333,72143000,4007000,27
2.27,2.21,0,177693404,169628000,7982000,27
2.21,2.14,0,178420784,171303000,6971000,27
0.9,0.88,0,74188026,70150000,4008000,27
0.86,0.84,0,74992729,68974000,5997000,27
2.23,2.16,0,173577448,167583000,5985000,27
2.22,2.14,0,173358158,168348000,4980000,27
0.89,0.86,0,74572574,71347000,3014000,27
0.91,0.88,0,74457666,70458000,3969000,27
2.23,2.17,0,173752560,170725000,2995000,27
2.23,2.17,0,176952752,173809000,2996000,27
0.88,0.85,0,72599515,70558000,2015000,27
0.91,0.88,0,75731740,67734000,7968000,27
0.94,0.92,0,78303674,73266000,5018000,27
1.36,1.31,0,132939504,128133000,2002000,28
1.54,1.49,0,132465913,128448000,3982000,28
1.62,1.57,0,139709313,134704000,4989000,28
2.36,2.29,0,181639989,148485000,33108000,28
3.57,3.46,0,293957909,263920000,29990000,28
2.45,2.38,0,197330246,171267000,26040000,28
3.75,3.64,0,322271385,320253000,2001000,28
1.55,1.5,0,128407753,125372000,3008000,28
2.38,2.31,0,190838959,162844000,27973000,28
1.75,1.71,0,146735189,145712000,1004000,28
2.57,2.5,0,220583815,197499000,23058000,28
1.38,1.34,0,105270144,104172000,1001000,28
1.37,1.33,0,104668700,103652000,996000,28
