@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
1.7,1.65,0,144955141,115937000,28984000,28
1.8,1.75,0,158797370,132802000,25961000,28
1.35,1.3,0,125791497,102634000,23143000,28
1.4,1.35,0,107460730,104455000,2984000,28
2.14,2.07,0,175946135,148942000,26989000,28
1.25,1.22,0,105162576,104147000,1001000,28
3.19,3.08,0,308426573,302345000,6006000,28
0.21,0.2,0,36973858,29736000,6938000,29
0.49,0.49,0,40850052,37814000,2985000,29
0.43,0.41,0,33030412,28983000,3997000,29
1.8,1.75,0,164275241,95152000,69110000,29
0.53,0.51,0,41739190,33773000,7946000,29
0.2,0.2,0,16736170,11723000,4884000,29
0.31,0.3,0,25027446,21009000,4001000,29
0.29,0.28,0,23976724,20887000,2983000,29
0.68,0.66,0,51500385,48350000,3021000,29
2.03,1.94,0,174275457,83059000,91064000,29
0.51,0.5,0,41156294,36121000,5016000,29
1.11,1.07,0,103616719,90641000,12948000,29
0.49,0.49,0,39886609,31890000,7972000,29
0.43,0.41,0,34313397,26221000,8068000,29
0.52,0.5,0,40544246,37455000,3036000,29
0.22,0.21,0,30699842,27615000,3068000,29
0.29,0.28,0,23421824,17511000,5837000,29
0.48,0.47,0,44835171,36773000,7951000,29
0.53,0.51,0,41418928,37344000,4037000,29
0.45,0.43,0,35715647,29730000,5946000,29
5.5,5.33,0,435796288,407321000,28022000,30
1.56,1.51,0,129827002,123774000,6037000,30
1.85,1.79,0,155120907,144089000,11006000,30
1.44,1.4,0,120163618,114134000,6007000,30
1.15,1.12,0,101354219,92296000,9029000,30
2.75,2.65,0,228594797,219527000,8980000,30
1.86,1.81,0,153259114,149137000,3977000,30
2.57,2.5,0,211122937,205071000,6002000,30
1.4,1.36,0,116048130,110021000,6001000,30
2.46,2.37,0,202515055,196376000,5981000,30
2.47,2.39,0,214688563,184555000,30090000,30
4.59,4.45,0,376379855,333272000,43035000,30
2.05,1.97,0,193050577,62003000,4547000,30
2.04,1.99,0,169699642,161631000,8031000,30
1.43,1.38,0,116832134,109819000,6988000,30
2.18,2.12,0,190806537,163592000,27098000,30
1.78,1.73,0,149974827,146928000,2998000,30
1.37,1.34,0,125614267,122601000,3014000,30
3.91,3.81,0,318467485,295420000,23032000,30
1.57,1.52,0,131838015,124815000,6989000,30
1.32,1.27,0,129648154,129411000,0,31
0.78,0.76,0,78344360,77245000,1003000,31
1.81,1.76,0,158143306,157125000,1000000,31
1.66,1.6,0,157773304,156691000,998000,31
1.33,1.28,0,133302805,133291000,0,31
1.25,1.2,0,127990677,127990000,0,31
2.24,2.15,0,216459147,214428000,1994000,31
0.16,0.15,0,14256643,14262000,0,31
0.94,0.92,0,89226281,83271000,5947000,31
1.47,1.41,0,137541139,137533000,0,31
1.31,1.26,0,136502617,135496000,1003000,31
1.29,1.25,0,139404367,136427000,2987000,31
1.3,1.25,0,134530652,134530000,0,31
1.35,1.3,0,133083472,132067000,1000000,31
1.42,1.38,0,141280384,140142000,1001000,31
1.31,1.27,0,131826765,129788000,1981000,31
1.4,1.36,0,140398729,140369000,0,31
1.45,1.4,0,142399530,141353000,1002000,31
0.13,0.13,0,11948659,11951000,0,31
0.14,0.13,0,12794183,11810000,984000,31
