@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
10012608,606472729,379802817,5130306,1914860,3856042,617510,1291256,364887187,1537141,367646565,1542696,12719692,28303772,1351818551,1131204,628283294,80533,390412013,8724,35081,75917,1847152650,365620099,355287000,10008000,379969104,5
6128997,926010275,632248917,4640130,1441369,3413637,486511,450288,483874809,1612100,473244109,1560620,6283696,19802409,1796035489,1079454,910322975,37577,632539317,4429,49408,31664,2722826684,486163645,477725000,8012000,500499615,5
9383138,365244496,242861686,3933488,1706620,3293121,1198159,1836106,227180965,1107614,228256209,1143398,10598001,22533506,1017509420,960157,412460449,166410,263244994,9522,27282,45581,1175293919,275273476,258885000,15992000,289567044,5
6682773,374173942,250472751,3476179,1093425,2280009,990231,1887806,204562278,906492,203423252,950346,7573795,19404398,900024170,685281,367105505,45807,249658154,7948,24082,38038,1179350721,244286703,222981000,20998000,258610856,5
10027815,584382118,413991792,4525846,2388467,4488259,1026863,1940024,331728971,958702,331541722,957554,13338915,28558818,1605641313,1808417,619230755,238459,431293831,8339,38918,84978,1852401381,433141712,418771000,14025000,447518357,5
19514039,1000410113,678029138,7803730,4208711,8111563,2144425,3708939,572466305,1256077,573159667,1257067,21631795,46559992,2262529876,2424144,1052099962,380763,708467203,18976,39776,110510,3211381655,610634352,581237000,29011000,625074294,5
8614959,420776717,276565843,3740232,1517053,2844548,1270092,2309251,190727634,1042994,194404251,1053783,12204054,25321545,1058153822,1072481,392455421,152491,270781886,9122,30036,58860,1308728406,285530822,267104000,18007000,299996051,5
7941468,584372655,365624155,4097934,1457314,2965693,654433,1400849,333734436,1351885,327012082,1302731,9939341,24427603,1205735269,969205,581465375,64833,368464736,7161,24257,60102,1799718986,326941244,310631000,15981000,341474830,5
14632622,1287222907,954791920,7479162,2566400,7796779,1656743,2293449,690951753,2068488,688425709,2058180,13462745,41384251,2896283892,1748215,1300035411,320627,961957422,11635,51494,89892,4018336220,784059025,763761000,19967000,798672008,5
7364395,267577611,150684726,3168852,1316477,3264218,761461,1069729,178227048,914631,179823244,874824,9143075,18927733,760986970,867306,265915865,135064,165362213,10290,18433,70792,1009272601,205876844,189576000,15964000,220117619,5
10329637,244023624,138377857,3034382,2124544,4229921,703585,757553,205417519,1052866,206144144,997826,11753754,23448009,911347380,1215677,275224190,130397,158654360,8728,38289,25758,916185236,245240475,226897000,17991000,259671473,5
8996192,606372534,383161151,4128813,1747787,3514169,724570,1549976,344847993,1501550,336021576,1504085,11985939,27457973,1300603342,1105783,591940430,65593,380438961,7160,26595,63649,1853533796,351265393,334892000,15994000,365717395,5
7882680,606658974,379863338,4360061,1406355,3115189,923851,1702245,347735382,1095792,347558436,1117739,8040839,20803524,1196744850,743517,634347627,61923,396795654,8725,24801,72325,1896463461,322956334,305542000,16974000,337608336,5
11677355,752575723,462027340,4580195,1697956,4194595,945104,4177008,377126140,1563239,372603487,1546712,9224018,32064322,1555262517,1244155,730484080,51588,461118937,6000,25628,44136,2252977061,418691005,402280000,15971000,433134632,5
11827064,626070689,392219802,4405935,1674615,3905612,1010038,2046800,344279509,1233713,344932965,1250755,12581474,32833097,1297239711,1119809,621974036,57858,387782514,7943,20086,68879,1848687212,352451152,341139000,11004000,366652861,5
8001774,559414870,344823497,3953421,1376700,3228396,978921,1923626,315458934,1279788,328590926,1250518,8103559,24812782,1113636680,772888,586151255,89974,355395277,7354,28153,69245,1732369683,301540568,284189000,17011000,316075488,5
7857790,347165941,236697253,3605485,1198454,2599880,1051618,1484860,219944129,1012582,221323496,1006115,7137982,19515355,910105725,745908,367064473,63053,238695667,8727,16732,54765,1077056506,246132214,231726000,14044000,260496054,5
8846544,383120659,259099312,4130536,1508625,3377222,771908,1588777,226479897,955948,227549235,963067,9145588,21817536,998311249,1039917,396258537,106338,258414848,10099,26618,67321,1178246950,268734762,248369000,20029000,283061391,5
8830419,336599027,244049505,3437224,1337202,3375676,882773,910399,240929568,857585,241577380,865699,7088097,19628417,923037934,731285,369745349,61264,257035391,8527,19283,57901,1164107528,249612685,231274000,18021000,264030985,5
8661044,393515318,277263001,4664862,1360911,3062953,1101549,1544301,257880493,984686,253398435,983363,8555012,22216314,1074268188,853105,415214748,94265,281076049,11852,29388,88031,1267771907,290471742,274103000,16006000,304702925,5
8934155,400107047,269954581,3767753,1704011,4549794,720693,863230,191013858,1032808,204478891,1022473,9852289,24042857,1047300057,946854,414909815,45536,283602905,7804,16792,75798,1319367356,282339288,266928000,14996000,296748794,5
7368777,600156884,379397984,4365124,1413290,3073829,887063,1226176,352473371,1016142,354138847,1029409,7428071,19624854,1188484467,716306,631904967,77513,396217106,9506,24729,59195,1850798496,320928010,302539000,18032000,335177144,5
7791220,608139150,380768474,5102721,1315273,2772705,875947,1185609,338254873,1242676,337535898,1237985,10448578,23839384,1218250039,810331,612941672,142472,385690623,11459,28078,86688,1867914533,328669489,307267000,21018000,343007247,5
14196076,1186947108,854335616,9321369,1974470,6023722,1370922,2213826,664849078,4865070,670989164,4962977,11713073,38290117,2548419662,1138863,1203931528,105957,860054016,15569,62070,101117,3673195123,688131425,660773000,26949000,702734364,5
11123113,807785294,579378865,9505833,1532615,3346233,2095832,2702047,450453956,1171562,451351858,1184102,11056856,25569063,1763421480,918913,841879815,232192,599762981,23182,75444,169317,2596331029,476311113,430963000,44996000,490786699,5
9552947,622784560,442907010,7334812,1307880,2967591,1629065,2271065,338615666,1027920,331670235,1023772,10168025,23783800,1397715839,843975,609577568,117203,445567832,19082,43070,116510,1959617483,377602961,336238000,40907000,391984150,5
8394705,462096341,310449527,3643292,1315724,3098772,1190414,1823058,242821134,1029996,242324651,1052839,8072663,20872610,1076894176,1023283,489921667,124054,324823278,7955,15799,46979,1408506685,291220121,279848000,10954000,305695146,5
6871383,1391714812,846108316,4640191,206623,3956837,319238,590855,643746089,7616670,645699195,7679532,1614220,23240716,1854351906,99871,1368576440,30185,841087724,3253,20534,46044,3859840870,535499323,516780000,17992000,604709187,6
2162611,974762343,597266412,3038713,55860,777876,23131,140286,526617413,4204137,526839082,4119855,281443,8033556,1281324888,50111,973594691,16330,600229880,1558,14906,39200,2806689708,347035332,343611000,2996000,361182948,6
6717532,316330694,166229402,1882142,100010,3063105,49254,127273,165587338,3251523,166171820,3243006,567007,18335533,556947515,18154,328063574,3747,162337374,1696,6220,5456,889773463,154491571,149953000,3998000,168979766,6
26251550,1125777540,844502964,8971911,3692680,13802124,950946,1520736,629337558,10138565,625756961,10121371,19524091,67423958,3373546335,3048158,1116208677,64715,840543763,10122,41209,65703,3491200005,911858878,886280000,25007000,926328670,6
25098196,1438529604,1072089671,9437961,3639726,13290049,956330,1530761,761870667,12085207,765350746,12047689,17966608,64542025,3876378115,2827156,1434685820,68853,1080125542,10093,37147,64824,4436972489,1046689588,1030133000,15986000,1061055953,6
11979832,2856331460,2357422802,10986973,452051,4907271,326747,936319,1532643022,5213841,1532669831,5200983,2879161,33825333,4857900599,231373,2857897777,30358,2366137369,3840,49299,72887,8627842355,1309330089,1300555000,7997000,1323654644,6
5297013,1349108136,874316459,4986660,77250,1265433,225482,4129703,715737771,6457397,727052666,6294922,676797,14961775,1963793284,67585,1352075334,27860,881861548,4280,22488,80268,3901240189,529045616,521526000,6993000,543494754,6
8761414,1055815058,771044880,5052519,574654,3271428,296887,539088,489350277,3520424,494147907,3553531,4492748,25351073,1917929617,218856,1060929244,24015,771898722,4984,25089,92409,3159453838,518632308,509152000,8985000,532905406,6
15437117,1824918754,1257537487,9283510,996229,3658880,2624601,3239927,821743494,10002987,821390914,10110073,12690308,37268049,3196082867,1407800,1856583422,216730,1248881799,40711,156871,247371,5795432957,864212830,791711000,71973000,878608666,6
12021797,2454218861,2159967642,9903826,427313,3886752,301366,862471,1311187901,4610474,1311949222,4615247,3013118,33403511,4511369703,218880,2476871514,26074,2169750789,3846,32455,45372,7532713950,1216926747,1211144000,4996000,1231246019,6
12023693,2856015003,2360038259,10919138,367940,4117797,327041,867347,1534130766,5201486,1534508999,5205374,2575617,31817170,4867847935,229200,2848703163,29880,2353576885,3840,40439,64182,8611846772,1314414561,1301780000,11997000,1328753022,6
8092816,995703610,725562352,5145521,624533,3954270,446094,494704,491475466,7910583,491024826,7867240,4382457,27276865,2030886389,364362,1010357437,39703,735467410,7773,23152,58251,2997107327,548077452,534561000,13013000,562395597,6
2285873,482219513,325263991,2113635,57436,307904,303086,367360,269433354,2562754,276955182,2567590,378468,4297283,814632436,21906,501800839,2700,328322186,1324,7104,7873,1459889435,220118031,213664000,5990000,234480273,6
2408920,630029081,461157673,2593249,70223,1379570,297292,399589,362739314,3594792,373245327,3578373,624795,5826877,1076909596,31823,642326461,6787,466974204,1888,12843,16695,2091318376,291135930,283791000,6994000,305518712,6
3073062,1513782840,1115719285,5509723,84381,1344413,172783,402785,836664115,4163047,848201280,4201066,439195,13287865,2539711314,70097,1517632014,5755,1120339106,1105,20603,31595,4571759651,685250142,681714000,2998000,699612975,6
28951285,1563972430,1063888246,6726873,1022371,7355788,270013,635172,874257283,6692025,871984441,6706488,4066504,37667401,2625699215,287782,1584078664,46489,1077194609,4581,35853,63984,4623816288,709111733,699539000,8994000,723334931,6
4744927,670079296,454694412,3016699,90181,1493994,354744,347528,346824471,3714420,350990338,3731439,993956,14133866,1186407441,43782,667887706,12794,461948208,3286,12725,19304,2038116395,320568346,316101000,4001000,335032353,6
22669469,1695429936,1299102324,10070003,1181456,5884821,565749,1299743,926302438,13069098,927073785,13081618,8757432,49319050,3732924048,819094,1697356972,61803,1295098551,8553,37112,86146,5141341244,1003207750,983783000,18976000,1017842416,6
9560000,1105595648,714543441,5717842,632276,4475439,324307,615988,641124699,5343521,633978165,5312488,3496890,27498581,1932935174,506597,1092523837,30642,707639603,4426,20516,56928,3252737756,521553787,512169000,9002000,536040179,6
2927846,615532092,424747183,2791407,64483,1050923,210645,559181,323451059,3334485,326274158,3353236,395838,8187726,1055165680,30485,620726944,9219,433072774,2365,10602,38342,1842799060,284630349,282280000,2001000,299067183,6
25745322,1153073657,870151476,9212442,3623194,13501846,636469,1388816,631088309,10342058,630002582,10331740,19532264,68139321,3406806884,2999542,1150431064,77327,874358047,10098,43830,92222,3587059026,922781889,907331000,14988000,937204888,6
8039612,886537449,631678875,3781623,728865,3531608,554399,480305,397639789,3671381,398599230,3733170,5558159,24198186,1597619248,210486,893400556,17381,639972713,3652,14924,28360,2648317244,430591486,424196000,6002000,444941857,6
6702408,330673114,179020195,1993795,144929,3290600,137367,218883,201851786,3097730,198857668,3172057,902372,19243637,654186235,25558,342958083,8636,189412099,1697,8108,13658,1020697642,176027512,173573000,2006000,190367721,6
26111075,1613882452,1122825003,10443889,3868598,14037384,638833,1398360,911586264,11025985,916403437,11032467,19627808,70210910,3876563028,2914883,1629975444,92889,1141875763,10090,43614,87582,4878418823,1044639384,1027156000,16986000,1058967083,6
15970133,1010850716,745926665,5036326,500631,2758841,353772,611083,566194159,4277107,570311524,4276961,3552020,23842601,1973090562,172409,1036721754,20477,751256027,4432,18297,38642,3087374097,531178428,522702000,7995000,545684953,6
11118201,1407231946,967880359,5454821,496748,2770072,542575,585054,760593976,4674262,761443688,4686276,3221985,20499933,2228357464,227803,1412525551,20590,976766614,4230,21650,60500,4168140387,602775431,593242000,8988000,617105284,6
20572365,1810314316,1314950368,9350586,2738730,10790872,359520,739913,957095733,4952884,953379887,4911748,13167652,54184565,3420039096,1912468,1861000015,112033,1322418647,11719,47246,127827,5386025537,924094002,906634000,16993000,938508654,6
26156325,1616075531,1133832372,10879665,3684430,13509994,633411,1341307,904785588,11163663,903730423,11074403,19896746,71534472,3912755777,3069064,1614131541,83295,1130558171,10091,45504,92556,4873429797,1058498025,1036989000,20999000,1072983266,6
26335958,1620674322,1133581598,10717758,3716358,13741371,627286,1304079,908186890,10977197,907568980,10971207,19944337,71028650,3889029287,3023656,1616045012,79542,1137065381,10092,42562,95003,4897507441,1052397760,1037918000,13998000,1066547809,6
26112703,1620455754,1134675962,10880694,3683262,13718764,618862,1338820,908910768,11136790,907939996,11135657,19980461,71418782,3899924303,3047779,1613636016,77415,1135002363,10090,42515,70558,4891545527,1052646519,1024166000,27977000,1067000547,6
3697957,552561082,357968354,2221044,64904,1153527,17261,231404,284220677,3332029,285108931,3354884,372007,10149474,887214651,25290,560270780,2342,359008411,1309,7479,7357,1581362564,240156720,234872000,4976000,254651544,6
25661384,1148893547,862051394,9426720,3793650,11998007,912908,1474081,641283487,10708754,643127253,10702928,22756653,69888880,3525540664,3485252,1164541949,113007,878788523,12243,39961,94622,3585061727,953009830,938576000,14008000,967070893,6
25454329,1159388713,871494388,9508087,3822595,12222665,802188,1833385,648126517,10447196,648437940,10422574,22327940,69599487,3514289896,3467619,1187275840,103507,897947802,12243,44063,78286,3643747982,950411278,922969000,26999000,964695531,6
10098169,3817320970,2920804896,13777501,484398,4060907,826320,1232350,1960038477,4855946,1965226901,4975714,7267141,44676462,6589989999,358643,3832621198,27988,2919062045,3646,59512,136367,11816851528,1779395064,1768854000,9999000,1793735539,6
6342983,288986597,163459423,1854983,118774,3391085,132254,199002,176840551,2984699,171896569,3199059,806405,16214229,568216367,27182,301424191,8617,169209228,2085,7974,18548,858401188,153606566,151227000,2003000,168002475,6
26861644,1430731778,1082782934,7018970,749044,5541586,589872,1011397,739561475,7594207,738959930,7614193,5243114,37481956,2758047250,259579,1427934356,47001,1084783985,6316,29334,46689,4332361882,744731589,732284000,12004000,758922293,6
6624259,568202870,359706574,3689441,127067,3102594,572698,711290,298231495,3280830,299484851,3330976,2002253,20324403,1002686648,47165,571676693,38831,365005843,7141,10699,39514,1716235975,272019428,253600000,17971000,286709873,6
25043403,1649396652,1115693249,10489063,3023481,12725844,674494,1351848,890457290,15911489,889376433,15727812,15851719,64501559,3855084156,2643624,1625510646,61375,1101730848,7754,36951,101987,4858590935,1048361830,1035981000,11999000,1062664463,6
3465110,1075173843,791332935,4360470,78735,1212120,419378,518691,532885867,7056991,537754619,7053065,707868,12248778,1850311204,52523,1106855855,4097,801414878,2607,15662,24164,3187616828,501250230,494768000,5997000,515442781,6
26475531,1618974143,1224806342,10350744,3204539,7851619,994219,1521572,847976702,9291655,835072415,9264056,26932191,63695849,3853914560,1766199,1586379508,105957,1218118894,14805,538541,135707,4912893368,1038797655,1008398000,29982000,1053308920,6
2996233,514471517,349498080,2014227,62180,968353,113156,99333,257752549,3314825,258100893,3255467,573215,7928467,853510607,28451,520277940,2937,357217601,2089,6897,4365,1470227313,230190770,222923000,6966000,244521537,6
5020640,391331108,235919785,1778523,127755,3042608,63324,115324,214215764,3237105,214909166,3147287,792247,15748182,687811180,28699,407929168,3892,252714156,1697,6099,5234,1225835030,185996879,180623000,4989000,200432547,6
25333195,535270633,308148978,7217628,3649830,11858061,691771,1263047,546616478,10120550,550329203,10040786,22018286,62465435,2507275176,3407001,540196041,130009,315006556,13026,32373,60488,2114675451,677644924,653221000,24008000,692038961,6
4868432,668154508,453329252,3081099,94897,1519656,390454,424161,347778480,3689624,350713464,3656256,1160380,14213178,1180491970,44630,667902650,12689,461945022,3284,11753,19211,2034431787,318773550,313435000,4991000,333170744,6
3212648,595753683,438054163,2359664,51795,1783974,21777,150481,309167831,3238193,311263840,3284585,409588,10043412,1008743458,30704,610380274,2459,440589865,1111,8947,7541,1859541783,272924072,268591000,3993000,287272176,6
26327073,1620014421,1130478850,10665959,3816451,13948774,645862,1372253,906017734,10957921,910029025,10970033,19773079,70044842,3884712248,2966838,1623875107,85285,1141570633,10090,43172,113270,4898976439,1048921166,1024498000,24011000,1063293391,6
3813955,776544457,581892464,3555692,74157,1348160,222821,446517,425191346,3443267,425108888,3418258,713564,11979357,1469703484,45988,779989022,24035,587730281,2848,13677,63737,2392647650,396969092,389656000,6993000,411500105,6
6300236,1307695793,862093924,5136877,771229,2277203,675194,925323,714881447,4440430,718246876,4567610,4516664,16804777,2055654517,417516,1315606454,77008,873630672,9331,28244,78886,3838167102,554446775,540088000,14002000,568796529,6
7347571,1946347850,1428064053,6903818,502053,3205940,321685,619803,973150588,5736222,971567041,5718238,5177051,26914425,3221997564,233603,1946455040,24779,1432207750,3452,30635,61732,5726931147,870161997,863633000,5997000,884465700,6
37221377,2865030348,2180137967,15578785,3016039,12336306,897466,1738434,1472462536,13817606,1473729764,13781057,20970648,79350376,5815247833,2047867,2880406079,126312,2183401203,15734,71932,197017,8619092856,1574178380,1545661000,27993000,1588685389,6
6893234,326564340,169734774,1557604,102601,2926744,714216,493467,166585311,3281317,171647629,3201973,685572,19928397,574035198,20056,340346229,1951,172362253,2283,5733,5626,907583900,154513740,146169000,8009000,168951104,6
26978176,1435132331,1086191529,10610120,3377148,11561676,1405552,2079817,782314108,11918180,776686474,11962014,21857850,70694607,3969002650,3243344,1445506901,156664,1089456855,20787,78753,151041,4394570873,1073600025,1036105000,37003000,1088071335,6
12398696,1305394207,885279223,5785882,460603,2954913,289632,593160,757980398,4960305,758866459,4912470,2708454,22612375,2126820382,177012,1343297711,29979,893986756,5933,23770,65238,3926266065,574031996,563472000,9990000,588508585,6
3610362,615995270,421514400,2721205,67621,1530039,717484,670687,279290574,3547449,286188680,3591273,970974,10756741,1004148108,36298,620569673,12063,431630919,4110,17610,17915,1769508873,271480498,262088000,9003000,285838629,6
5324936,926965494,566562502,3698925,75864,1958230,94595,358298,530435399,4046699,528826115,4081635,696022,14607371,1295299563,40137,971986823,19355,578993766,4105,28353,56836,2674318991,350353965,336885000,12995000,364452414,6
3419134,667355279,469882575,2557764,63140,1008529,626537,842672,299490534,4928410,305773882,4955497,1305166,9818204,1104062426,36811,666557980,5375,459112828,2869,11574,8290,1926147564,297734143,293280000,4003000,312109013,6
1765843,1002164403,633802175,3657851,56372,374254,324186,373120,554355459,3296770,558661857,3332346,634408,7434303,1323970073,43298,1028604276,13132,644963266,4013,17094,53763,2920096664,358285848,346929000,10997000,372547270,6
5297021,926537463,540558006,3049536,63572,2705837,229003,254808,504311837,4137754,504347247,4164523,410031,15970093,1222872067,35155,939399074,4991,556335054,1152,13652,33757,2702372313,331998453,324651000,6992000,346205317,6
26097130,1617842981,1130907366,10833499,3737229,13767675,620196,1357976,908344142,10934105,907673361,10931382,19809752,71314990,3886443747,3025456,1618352201,81965,1138697924,10090,42585,94139,4894353797,1052406986,1030944000,20998000,1066552961,6
25856058,1140565647,865507362,9174177,3649687,13606106,703627,1467536,620974507,10291924,622681303,10276622,19670879,68779462,3425405935,3059019,1137132048,70982,858421534,10095,40487,57709,3536885042,925319474,905815000,18996000,939715358,6
12499212,890724033,640313287,4242225,389935,2567392,399370,561427,483438354,3852554,485868195,3871607,3169593,21376848,1662544525,161713,905734049,20791,642376734,3844,14600,33152,2674194670,449362475,443892000,4998000,463781823,6
12851609,1909557595,1562352549,7888265,849183,5853445,559016,970147,900772070,3757996,909314009,3757972,7306409,40265817,3670577629,987871,1919715836,21891,1548453170,3261,29530,29822,5738130618,989283461,981867000,6999000,1003646279,6
8845510,991492170,733255092,5439174,644175,4110788,665535,1017209,489209313,7662970,493941665,7697988,4818308,27765557,2031856307,338966,1011125093,60366,738940727,11291,31283,57366,3015848272,548767171,530415000,17980000,563147607,6
11367887,1247332594,825633095,4805833,471342,2871505,342631,631141,714715476,4603319,709901188,4701118,2716821,20053318,1982207063,162608,1263747759,20874,836627704,3840,29173,101822,3691131343,533673341,524278000,9004000,548167838,6
18167435,1844231120,1332583849,7701726,3178623,10673222,607420,959375,951986804,4485626,953492178,4539545,15352271,52611284,3430426484,2259233,1869126486,32547,1335368695,5598,30967,73730,5482353631,928087011,915681000,11995000,942533628,6
5482496,1544506812,1139480880,7623888,148415,1855396,1133339,1441242,859383534,4481837,867697455,4453580,2811344,21242491,2694226372,101868,1555286627,47487,1155552837,11044,28377,53524,4671240084,731738720,710225000,21006000,746179429,6
25461555,1079523402,810934507,10289010,5087128,12685878,935917,2001830,592189252,7031109,590815303,7065035,24269895,69400524,3518945191,3749361,1085239272,269709,811038371,18075,43077,110450,3374453845,951972879,916436000,35016000,966577814,6
2863763,438487103,279227136,2271775,61504,1144330,65729,143578,248529359,3297979,246349050,3409456,235509,8745123,801703417,22048,450455717,4249,291155933,1500,8580,8432,1319296003,216528474,208234000,7970000,231027866,6
4542013,929420928,563704477,3153245,54592,2603047,41808,190944,524680426,3900009,518634923,4011078,454370,14126430,1263845960,42825,943732389,13984,568410952,1876,14212,94726,2691744596,340782883,338430000,2002000,355130022,6
25652456,1169342152,882461069,9503166,3737415,12113842,702657,1364282,642972816,10502854,644079686,10500355,22703443,70451610,3527480282,3513382,1177345979,112904,894837348,11661,43975,88944,3640429873,953775784,934339000,19006000,968134989,6
3979330,645023001,444410901,2708160,62398,1036647,206155,172571,354558956,3453434,356292689,3444425,259931,9815225,1128998548,41116,652341882,12248,440978552,1892,12367,16822,1957081925,305758219,300361000,5006000,320317740,6
6695327,1514895318,1094149548,5849607,139524,2772973,89488,343762,678332779,13229475,673676753,13206499,1186205,20932404,2619237403,92516,1482780461,50518,1079462370,4849,42373,30295,4347204907,707115801,696516000,10007000,721593165,6
3555754,1025624744,641152193,3390433,64347,1865708,118770,458583,551952171,3788422,549972679,3906559,804548,12951839,1426574972,51609,1033740303,8239,648713915,2721,13972,65538,2975550500,384871692,378518000,6008000,399154715,6
6123736,320306379,149228183,1596356,185858,3383248,48209,114994,178130059,3310876,177613661,3322931,482986,17206996,580819290,18780,324858471,4053,147347420,1696,7830,6229,871286255,156976522,152515000,3987000,171459613,6
4116915,357367230,232700910,1972900,72338,1445611,275335,351538,322336689,6382891,322427765,6483469,701213,11302556,795324839,26292,372971742,2689,231823196,1697,8158,9112,1266122195,215691298,212280000,2989000,229885142,6
5963271,521080144,318873212,2551736,151569,3468796,410984,414543,228539428,3769387,234621326,3682424,1102242,20612234,851258952,36613,522325081,13806,332209705,3277,11330,18937,1487034345,229754638,224327000,4985000,244070741,6
26729157,2107165744,1622558495,9338954,688576,4270698,721018,794397,1099556042,9759721,1095693651,9717348,7984404,36486701,3912918239,530313,2114581865,51049,1626848409,7651,30950,56011,6351538889,1055975687,1039422000,16006000,1070248417,6
3101193,502543830,305402405,2032424,51933,1346161,196337,201968,244701110,3334248,248409545,3286289,378930,9588230,791729866,25033,501768515,15493,295473998,1502,10821,18381,1508602710,214897096,208485000,5985000,229232899,6
3805024,1526288473,1124434240,5605491,103295,1589147,257200,493978,843998913,4154438,841581382,4137679,1086916,15810901,2578386431,75352,1504731243,15711,1123791631,1692,21978,47268,4592125867,698469500,694926000,2999000,712889924,6
12810233,2380486135,2093370947,10364113,408568,3227372,331672,788082,1279325536,4572323,1280582828,4577585,3263373,32191078,4394386875,225863,2398046838,26102,2099340280,4432,43142,42645,7289408933,1188450878,1174887000,12987000,1202919339,6
30649689,9037948592,5792228097,24344949,167695,5516757,6751126,7859648,3048033430,2006383,3045631367,2044436,18937710,84387057,9851825338,700696,9007627538,1159388,5772767326,98338,180674,691387,27788422991,2681577294,2503931000,176995000,2748267829,7
7806333,2028930198,832829062,9589500,144085,1266491,124701,449657,1356586949,886987,1353332676,894005,859829,26596190,2735348070,110014,2024069140,9096,831645010,1729,37395,33925,5958288339,717798106,716364000,999000,732084993,7
16533196,3135390381,889745291,10090832,80020,1058153,6485752,6860506,648997153,966605,648283596,943096,7877070,34639484,3337203392,226136,3131032066,550287,890642285,97896,118665,349335,10102724593,901175351,748807000,151961000,915262782,7
29681347,9036813151,5790290003,24363519,165478,5314768,7028270,8111799,3040303937,1933562,3042609400,1973520,19121416,83778919,9757755490,517001,9014939801,1090361,5767621956,98333,200591,516206,27796224727,2635653842,2474053000,160938000,2650177745,7
27104837,5318144771,1222101554,24281155,208246,1364541,16439247,16924533,1202921539,2283139,1213401885,2130297,23263393,55291326,4718537732,883110,5329270783,456696,1225411141,97890,325286,522130,14600598887,1280877146,1095497000,185084000,1295094870,7
6889829,1995884367,699456217,3667290,27684,1270740,30571,185723,447713046,584298,449545318,600231,446016,20366136,1684853672,65083,2005417122,6542,704677455,466,27300,11860,5573102225,447245849,446811000,0,461615207,7
28227613,4716149099,2149640540,24348996,98799,1083139,10284530,13343837,1702530623,1185308,1695129848,1184113,26868569,63834953,4784176255,1397071,4738625783,598520,2127205520,97887,321860,545211,14372842472,1291629396,1099243000,192042000,1306042951,7
6915727,2680314283,698133744,4076204,29448,1361013,35912,206261,548310010,521016,551005232,508481,97063,19009288,1933037036,52348,2697929275,4798,700704412,233,14522,8586,5549995554,521270180,519882000,999000,535217427,7
21112265,4540934748,2040602904,24122095,88550,908389,6978521,7779603,1399282443,1083558,1394359328,1092511,18777666,51145348,4314793667,862024,4484609307,525752,2028013195,97890,313841,485774,13143791673,1164048218,982775000,180958000,1178463423,7
27430285,4630893201,1136081828,23470591,106094,1065103,7436284,8499752,790783239,1097311,793431335,1099212,29143873,64712329,4323614052,842502,4569668730,569750,1131218798,97889,278954,474695,11728140881,1169586133,978418000,190886000,1184039860,7
51569711,3998640469,1895167251,6921806,42146,4220551,66517,12925570,1154868517,708681,1154799995,692292,204481,100171703,3248975772,111720,4006153852,7380,1904461547,530,24276,11847,9275009788,881898941,878472000,2998000,896377957,7
28320548,9480957913,5985467008,18734899,103504,2257539,184430,1561265,3152424156,1664167,3151901618,1647876,547021,86739186,9278384544,317411,9489879164,22757,5990591315,725,59299,30828,27822039206,2511133273,2508301000,1999000,2525391268,7
21446937,5230726624,2441787914,25079243,109115,1321937,6967609,7837239,1790450499,1215768,1792100438,1189686,18757241,53260360,4983075430,794510,5179532971,529367,2428607801,97891,128861,491347,14150051050,1344714854,1157436000,186908000,1359031125,7
29755293,7135754279,4388225493,19033008,152023,5151496,7023008,8105341,2556327049,1519678,2557798656,1535272,19372211,76314473,7659770868,532084,7139425148,1085906,4389569056,99217,186261,758408,21818210601,2066524900,1897958000,167907000,2080801756,7
7006413,1986342545,696811977,4116518,31505,808961,28304,167541,456925422,437217,457086154,445348,87016,18306175,1634763564,41800,2006142573,3743,702263226,331,12697,14458,5581979132,440767719,438415000,1997000,455073388,7
30688840,9048751240,5798889651,22677749,168412,5566617,6996960,8076426,3044782063,1977437,3046321295,1992179,19534015,84330258,9648160362,561609,9024982854,1107064,5777123503,98334,196147,894111,27819348876,2603871043,2441284000,161952000,2618264757,7
21239838,5224748792,2439326362,25055822,130007,1335257,7063695,7841045,1793937796,1197333,1795122742,1197203,18633227,54292566,4990733364,784160,5178254224,534115,2427976894,97890,324494,496817,14147673773,1346079611,1155481000,190079000,1360518381,7
15908834,2942634308,888171686,9384429,81414,992757,6509496,6915724,1047547784,1002015,1048745242,971777,8085594,34045529,2904385301,174043,2940196071,568466,892491067,97886,315359,275054,8644495161,785556410,652364000,132870000,799985539,7
