@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-ram/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
233705844,16399639,131935636,482936,131505090,481454,6350137,26871083,449588961,245713,222655526,28595,10695,770146005,4235,1.5,0.13,122549407,113235000,9018000,136673047,8
272845605,11791261,152656888,2520012,148889754,2516849,9967006,27940033,585598438,3258020,270456798,35761,14763,907436076,9902,1.92,0.16,157396666,139093000,18012000,171464100,8
283479520,5728356,192967625,5096216,196161723,5079691,4067413,15639500,599338924,38105,292348830,40244,11184,1005582040,4625,2.0,0.12,161962277,151694000,9979000,176127554,8
758514304,28726701,433090737,4083636,432816547,4109931,12459801,45111310,1581190773,788691,760388297,55850,216932,2270564247,6784,5.28,0.33,427235750,362892000,63980000,441325931,8
283958000,8203078,156681301,3358762,156660276,3351977,3930432,17189939,559046511,76795,288546716,65537,14591,1012565064,6657,1.82,0.11,151547196,135327000,15920000,165740865,8
272662095,18497680,153869712,945176,158668798,960049,6778661,30212881,932589025,364737,285065323,37959,243928,908562129,4630,2.92,0.2,251817637,178952000,72385000,266081885,8
366009034,10173645,226563604,3534376,228445206,3553829,6846508,25071404,817060485,2688619,369110815,50555,15685,1312199350,5375,2.55,0.17,220791665,209369000,11019000,234780619,8
239937619,6040044,148266618,2778329,148025615,2767533,4052023,15167395,469436173,63432,228162464,30949,9942,856227192,4426,1.52,0.1,126960034,119678000,6981000,141083624,8
339992810,17206642,211691474,1006393,223003705,1021105,11915899,35827348,1270245848,994875,351645897,154505,253187,1169713921,9353,3.75,0.28,342263037,267961000,73989000,356423731,8
239613276,7981610,139781085,2641036,142354342,2556164,4636000,17900641,486595664,53046,250855007,25895,11239,870161725,6778,1.57,0.11,131001101,118693000,11969000,145069101,8
399665796,5925044,179161890,3398449,179329255,3437459,3481687,16155296,708020712,65909,400309120,34812,15268,1265283140,4235,2.33,0.13,191177687,182736000,8032000,205478087,8
437048370,11327872,187795910,2931247,186668803,2904544,8484723,27582185,824376405,131814,425601053,64159,19506,1393707192,11074,2.69,0.19,224483457,205097000,19009000,238625547,8
797708449,17913505,454675033,5914100,453811283,5910808,7215563,33102097,1611517296,371547,799630752,44104,223954,2461965164,4620,5.29,0.29,436613305,361416000,74879000,450925745,8
723699657,8485062,433719721,4072163,437022362,4044446,4217845,20933867,1475507293,267585,729532085,212204,219128,2259499119,6771,4.77,0.24,398244733,322853000,74966000,412399166,8
244101590,7804878,139171435,2612083,142223797,2578238,4235426,17167126,492257524,60555,251682091,23045,11188,861737427,6584,1.59,0.11,133470587,125170000,8010000,147811320,8
143657282,180891,79544039,76835,79006038,82993,158405,1381790,144003029,8135,130421156,4317,2339,375630092,377,0.51,0.03,47667470,43167000,4015000,112087252,9
68756137,537727,30785435,59632,24418974,62257,600781,1688637,62238058,9280,52565336,9128,1082,184220527,2142,0.21,0.01,16968871,11751000,4896000,30992199,9
38042317,219947,22603370,61771,22657413,61376,137092,602314,43634870,1779,47232142,2705,1523,115254896,625,0.15,0.01,11665999,11432000,0,25581618,9
941892,148469,3690709,37479,5598757,35487,105849,474785,12744992,2183,6265441,1239,?,?,403,0.04,0.0,3482134,2175000,1087000,17449046,9
36661967,229817,21021144,64503,20805270,56098,120488,533447,39031668,1801,43040337,2647,1172,116636502,383,0.13,0.01,10406551,9191000,1021000,24495002,9
2143167,163187,4407690,35624,5781523,35728,110534,500866,14035581,2542,6236684,5312,?,?,455,0.03,0.0,3691130,2310000,1155000,17754489,9
137102296,236193,75390211,75843,75426587,76450,142375,1090539,152657423,4378,143926789,1662,1479,366770237,372,0.52,0.02,40955130,39753000,993000,55166178,9
138677772,231715,75839915,76554,75925690,76287,144799,1130231,160413708,4910,151070811,2811,2477,371971743,2348,0.55,0.02,43107447,39896000,2992000,57014387,9
70827344,214141,36963209,69996,35929018,71723,154059,860927,63641202,4086,66485419,4960,1655,192502708,612,0.23,0.01,17394884,16188000,1011000,31531488,9
906127,142980,3834655,34165,5549172,34809,111487,486827,14566129,2431,9348817,1279,?,?,407,0.04,0.0,3633849,3354000,0,18012089,9
69938698,264701,39411567,79050,35553789,74471,371659,1321571,72278249,8016,67509756,11860,2226,206661299,1601,0.22,0.01,20000894,13838000,5930000,34103491,9
45238632,502530,23913713,61154,23979508,60756,424687,1248419,54753077,4398,49703566,12024,3006,133918116,2089,0.18,0.01,14784062,10561000,3840000,28927926,9
44264497,212774,19887087,59687,20289812,60838,171068,669487,45461465,1757,53776686,561,899,121047146,387,0.15,0.01,11990438,9822000,1964000,26153578,9
1107554,158170,4330443,37736,6406126,35605,107237,452052,15077834,2152,9525985,1417,?,?,380,0.05,0.0,3848924,2432000,1216000,17816089,9
73582305,248605,39830805,69406,38196291,74052,159742,920517,68111821,13298,62294926,4331,2034,195740323,1591,0.24,0.01,18570758,15201000,3040000,32499868,9
67632340,182746,36036504,60613,35399819,60163,134281,794044,62422135,5611,68861741,3423,909,190692740,634,0.22,0.01,16612304,15446000,965000,30507186,9
142777845,217326,76067563,76460,75720857,96087,210078,1455636,160184756,8424,143120331,3578,1582,375743002,448,0.47,0.02,46230655,44021000,2017000,60256816,9
50827046,408807,21362043,62269,21877614,62444,350058,1171227,49206446,3123,62835934,796,1466,129557364,1374,0.14,0.01,14516960,11201000,3055000,28802394,9
41523311,347901,22653883,62978,22663058,65531,260622,823595,49837498,3069,48377142,6231,2383,128705893,1118,0.16,0.01,13117897,8903000,3956000,27366351,9
44758593,124250,21883493,61314,21784737,61166,129241,642441,43676293,1984,54905608,673,849,137559536,179,0.15,0.01,11935936,10519000,1051000,25838911,9
97818305,1324347,66266582,531186,65204942,599328,585998,3047284,167492315,14359,89718269,17267,10686,333806782,2025,0.47,0.04,66536788,55948000,10172000,120338671,10
269485631,1352801,163533188,1120707,161014696,1106202,790369,3639107,353969527,16991,262165952,21979,6967,809100703,2216,1.25,0.06,96586759,90284000,6018000,110805351,10
92113977,1155992,61412833,768883,60821714,744745,728563,3909063,177266310,15159,94103764,11211,3083,339455451,2071,0.58,0.03,47819679,41363000,6053000,61954990,10
278134977,2590498,173734261,695310,171026432,724128,2256263,6729648,415799701,138291,273315378,23269,8362,857345950,3280,1.36,0.08,113930827,103557000,10054000,128188209,10
124591119,3458868,90415005,664022,88441661,672950,3622391,8330303,314681380,226820,125794411,23036,19734,463323062,5752,0.97,0.08,85697906,79386000,6029000,99780018,10
99318255,2075366,69968423,344748,72127719,299804,2275777,6525081,241213990,127523,102738469,15399,6268,363369874,3261,0.75,0.06,64942938,58595000,5958000,78938039,10
109010960,2141498,73950759,785101,72223540,799343,1754255,5279570,253167261,158442,107677818,25217,6482,390756186,3520,0.81,0.06,68654403,61210000,7024000,82719375,10
110137151,3172991,74792737,289069,72757526,292447,3063609,7520847,279731386,187810,110233087,32443,12442,400425245,5992,0.86,0.07,74825011,65592000,8944000,88860723,10
280703012,2584615,178151543,879017,173622221,840955,3003184,8570255,443289214,194662,263294855,38614,14071,850855277,4300,1.47,0.09,119550925,113229000,5959000,133628995,10
147827730,4347145,109586519,688931,107483270,622591,6388131,11655117,444031799,584151,144433384,36580,32638,548206976,6254,1.31,0.12,120228072,104941000,14991000,134268304,10
269737966,1228373,163863432,1154671,158067659,1289530,578632,3470603,346179951,19970,261434303,19969,4693,805568036,2018,1.21,0.06,93637331,90373000,3012000,107909195,10
268927078,1259162,163555913,1139371,160800267,1231451,598848,3448456,350648303,18528,261405807,17613,5886,808558145,2020,1.21,0.06,95272237,89903000,4994000,109307904,10
111988902,3068396,76621641,308690,73983907,302255,3186917,7756574,282225531,190348,110437146,22187,19195,409342650,5801,0.87,0.07,76061913,63631000,12120000,90173082,10
112398200,3086384,75527938,292630,73181169,288130,3205702,7671692,277523122,192916,109018868,26119,19333,404406355,5991,0.85,0.07,75158064,64831000,9974000,89462536,10
274285585,2665868,171760758,944207,173842733,933889,2789267,8037352,455510998,190481,274309995,34186,16744,847041945,5789,1.49,0.09,122980975,112664000,9970000,137025114,10
280946712,2710700,175007380,977800,171429204,939425,2738805,7679241,458358843,177477,274506988,40733,12811,856463397,5797,1.52,0.09,124062953,118599000,5025000,138241419,10
302289519,4448090,208294226,784190,208303773,728700,4823813,10650364,519744666,326930,293847270,53019,16868,974367692,7035,1.7,0.12,139904002,130524000,8967000,154164541,10
90602511,1000382,61704457,629944,63273690,523095,714046,3693725,168014755,14197,92504298,12536,6192,316412089,2218,0.55,0.03,45575842,40224000,5028000,59671778,10
277128461,1611092,170191332,727253,170997661,688373,1102605,4707539,351678935,19045,272734447,15212,8973,835528263,2865,1.15,0.06,99301112,94001000,5000000,113415192,10
124139845,3012945,87035939,329051,84677188,316813,3210395,8058315,291336431,189670,123933700,26613,13629,443955731,5895,0.89,0.07,78677201,69277000,9036000,92826551,10
68470854,13321973,27516396,4683304,27356707,4564543,122812,2405289,207161117,9590,68317860,3949,2638,161478210,214,0.6,0.04,75093052,71616000,2984000,134538689,11
66086052,13474610,29070564,4665027,29581615,4672837,117339,1160465,200177464,5417,67631670,548,1733,163939805,224,0.62,0.03,54088078,51844000,1994000,68184353,11
429104907,67147880,315873363,22975409,317227982,22972196,179144,83941729,1945905047,47754,431033841,7024,12163,1146018017,259,5.94,0.27,526220002,523919000,1999000,540453744,11
65238962,10871013,33644046,5040526,34520644,5042577,110663,1707932,243401450,6583,67169611,1702,2076,142193945,201,0.76,0.03,66889388,66646000,0,81029332,11
65413302,24411760,41878481,9035202,42673724,9045146,126268,4203169,358705062,9542,66781034,1902,2659,199294155,184,1.14,0.05,96552281,94311000,1985000,110686180,11
65606570,6041030,29247604,4959409,29197175,4968932,115226,1127062,198318309,5534,66615422,1472,1979,137558040,181,0.63,0.03,53257915,51993000,999000,67491080,11
70954674,7688178,33846769,4398615,34680660,4456124,104634,2449189,238619614,6961,71927204,1332,1991,277889033,187,0.77,0.03,64664671,63347000,989000,78571886,11
1933173,155612,3517752,62643,3511685,61247,68196,411523,12354162,1630,4981028,3895,?,?,208,0.05,0.0,3421458,2114000,1057000,17157596,11
66177841,13428600,28810777,4390357,29290663,4387196,121210,3955988,213835595,7188,66976542,739,1476,137294598,237,0.71,0.03,57968113,56752000,995000,72111870,11
91217972,28315655,59649483,9505011,60875436,9486305,121569,12461348,358182550,9739,93089451,1217,2244,250470048,215,1.11,0.05,97575711,96326000,993000,111719852,11
77405030,6124550,28643878,4775855,29685405,4782919,114045,1169658,200191632,5431,78845732,518,1542,176057909,196,0.62,0.03,54255908,52909000,998000,68232583,11
73735938,24496670,43459421,9603496,48228190,9319458,108990,5106949,328624611,9685,83865886,2096,2455,204905987,179,1.05,0.05,88832826,87578000,995000,102849200,11
270315492,41444371,223181841,8905111,223914016,8830747,16593270,26883438,1330053320,278268,265985957,500794,126628,1181116666,117352,4.18,0.3,358752476,202702000,155771000,372968083,11
65413501,13983238,29171094,5113044,29143123,5115738,106563,3064427,207958647,4964,66319633,677,1274,151005396,175,0.66,0.03,55956850,53696000,1988000,70172283,11
100879655,18520261,61720043,5694590,65541879,5532614,120743,4064872,266655838,8784,110067042,1341,1869,271169115,184,0.86,0.04,72131090,69876000,1996000,86181092,11
68225879,13894863,30282731,4700904,34752447,4497525,108583,1320125,222321523,6973,77786097,2357,1442,161462380,217,0.72,0.03,60140053,57897000,1996000,74151683,11
68677828,14285873,30421542,5044618,35358518,4878295,108266,2916707,211244406,5588,77753473,835,1338,158961648,170,0.67,0.03,57444351,56175000,1003000,71501614,11
84588498,6474427,49256849,4693518,49112634,4693501,121276,1322555,249329327,6449,85118737,1552,1933,396328022,184,0.77,0.04,67211867,65962000,999000,81045304,11
783361984,23540616,607846829,5782513,608564139,5770634,147714,20766467,1119274263,29380,786219841,4937,7881,2636744080,247,4.03,0.16,302647067,301368000,1001000,316882654,11
65785751,11042337,40891913,5406842,41508929,5394695,112499,2782416,229065659,7320,66979421,1531,1993,187375895,213,0.73,0.03,62218505,61986000,0,76317771,11
95722299,718163,73248215,137937,68057167,115732,249526,1920970,129337935,13299,93290657,11155,7280,339641277,919,0.31,0.04,67302979,58979000,7863000,131651149,12
93979960,2326936,64897510,148463,64499711,150270,677835,2957139,145809892,9071,106096756,15881,8226,336770097,3748,0.42,0.03,43173950,38972000,3997000,57109442,12
98864419,821489,79714736,2170075,82743339,2023801,265195,2235733,217814015,14448,114725309,13126,11699,408929856,2299,0.67,0.03,58874013,54615000,3972000,72803527,12
313941487,693097,199564964,569260,198901508,559613,231892,2158242,355489097,13013,317620018,15584,4847,931042687,1035,1.24,0.05,96603303,94331000,2007000,110605194,12
319076738,597199,197390986,571931,194361894,541768,201271,1829147,350352208,11947,321330141,13817,3850,955899692,521,1.23,0.05,94867859,93569000,1006000,108783083,12
99913615,1525781,76408596,137253,71263829,135960,650687,2929950,150387949,8656,90080148,6584,2205,338008011,1697,0.5,0.03,40580393,34388000,5895000,54782682,12
321342208,662748,199294000,550544,195619835,534695,212711,2144645,351544041,14092,320791839,15951,5499,963656000,994,1.25,0.05,94619877,92339000,2007000,108639520,12
454631829,18678448,289919887,973293,286976810,990538,3515819,10505690,871151754,78911,462989357,57689,47115,1430550154,10649,2.75,0.16,235449886,221150000,14009000,249790579,12
133477637,7346796,108925643,474868,108535743,474618,648920,3283899,272049320,14707,134318166,12552,4788,470873636,2476,0.86,0.04,73248997,66982000,5998000,87422326,12
310148568,556347,195377431,517219,193937433,520098,212932,2027317,347683175,10295,312293899,17235,4557,929510043,518,1.22,0.05,94165121,90879000,2996000,108527161,12
97107169,425388,63796091,119125,64551136,140066,305482,2000414,124653087,8146,94266434,2460,1984,313396568,917,0.41,0.02,33205164,26942000,5987000,47324382,12
94048080,283931,63742911,105975,66423726,128890,204154,1397532,122826635,6531,92899575,2494,1924,303617579,527,0.4,0.02,33483044,31174000,2011000,47586938,12
92212150,319617,64174006,98146,65779083,119631,181897,1436068,128865521,5498,92348332,3310,3050,309378376,524,0.43,0.02,34479999,32194000,2012000,48511657,12
180661281,16845916,131697740,463596,129000290,461569,1353879,4164618,424438005,29353,178243665,28629,18585,593515468,4824,1.26,0.07,115111309,108751000,5986000,129174975,12
140780567,9468734,102228492,431231,103404205,435327,880255,3536689,374531137,18124,147807315,22390,7430,441442755,3259,1.02,0.06,104139557,95864000,7988000,118440218,12
180154908,16300980,146388186,476254,142078100,471744,1381261,4079823,428619139,31194,175433140,35066,10435,598677767,4823,1.26,0.07,115769339,107553000,7966000,129933914,12
330055545,2865586,216845895,748050,211026034,731757,1053245,4886541,421381919,24701,341430917,29767,18899,1004040230,6300,1.47,0.07,114501986,102128000,12015000,128665287,12
332323602,942772,213830048,763857,214222957,789283,398048,3370308,382241319,17999,325221174,18757,7960,976309812,2329,1.35,0.06,104521105,100232000,3969000,118476083,12
89505055,2666062,78530942,185758,78685197,157785,470789,3004497,163728099,14211,101103621,18703,16771,336009212,3749,0.54,0.03,44649527,38257000,6040000,58886518,12
92775804,2599971,80284105,200308,78003978,173015,456966,2958376,163459028,14679,102637916,19433,16019,330994252,3750,0.55,0.03,44636157,36214000,8047000,58837756,12
89463107,395540,58036540,96003,55320835,99083,149872,1580103,92822694,11272,77725599,6531,4049,251978912,517,0.24,0.02,43655851,39109000,4116000,107270595,13
28410713,138490,16140560,63693,16161845,63409,105871,512974,39277352,1581,31125162,565,853,94849229,133,0.12,0.01,10591378,9358000,935000,24467211,13
27538295,152506,16281332,62115,15952946,56727,98483,494779,38884435,1152,30380178,652,737,95022135,134,0.13,0.01,10528555,9157000,1017000,24289110,13
80371601,337929,50068609,74820,49054470,64621,125507,772666,93816233,2808,86171538,4444,1519,261326298,324,0.32,0.01,25196386,22957000,1996000,39345449,13
27347328,181434,15802405,61111,15860468,57960,118887,565412,41484550,1825,32215355,642,781,99594499,328,0.14,0.01,10854515,8440000,2110000,24991861,13
81533826,300320,51680717,86088,52171712,87649,132637,1021341,96904982,5402,89097767,5172,814,255072283,323,0.28,0.02,28792885,26587000,1969000,42864679,13
76491652,150834,45105691,63486,45095904,55796,99189,683658,87710825,2698,78784032,2916,1145,226850014,129,0.29,0.01,24168750,20954000,2993000,38440804,13
26541814,147501,16502425,55916,17131047,55710,98184,531870,39504409,1421,30475839,619,824,91288988,135,0.11,0.01,11569128,10308000,1030000,25607788,13
79060544,194099,44294881,64318,44286303,64433,157462,826486,90826546,3762,83165772,4930,1279,233639630,519,0.29,0.01,25075549,22857000,1987000,38968381,13
77570131,180111,44459011,64537,44526096,55637,111892,718894,89408610,2773,80933720,4123,1426,233045167,327,0.31,0.01,24056812,21812000,1982000,38090778,13
79724942,127969,45721016,70492,45036472,60899,123534,753450,86611937,3456,79130900,1860,1666,230635748,132,0.3,0.01,23875959,22580000,1026000,37808553,13
78663616,330471,48831531,74646,48889441,68244,135948,803907,96544989,2976,86202826,2839,1285,256943488,325,0.33,0.02,25952680,23762000,1980000,39968240,13
42057640,168891,26204712,55847,25398474,56214,162984,816446,49796690,6179,40695744,462,412,146081041,524,0.16,0.01,13605170,12209000,1017000,27701615,13
76687787,150998,44630575,64318,44653809,57408,97721,686510,87961128,2603,80271988,2200,1213,231012019,127,0.31,0.01,23559589,21399000,1945000,37546839,13
91476494,405678,54303544,94080,54342572,86097,146169,1101053,106674382,5563,97914501,5909,1173,281508822,422,0.37,0.02,28798992,27531000,983000,42764497,13
80659604,339401,50340910,74526,49168489,63927,122795,767456,93612906,2795,85990699,4761,1362,263561333,325,0.32,0.01,25279447,24020000,1000000,39426283,13
77177796,148325,44986465,61889,44947863,54460,93965,664598,87888648,2488,79179586,2659,1177,228468223,128,0.3,0.01,23733058,21516000,1956000,37690032,13
29523155,100748,15758249,59512,15888265,56410,93464,489764,37670246,1587,31302189,675,750,96157898,135,0.12,0.01,10301119,9078000,1008000,24391988,13
76380903,156949,44585098,65425,45916041,54223,89778,638705,86546422,3585,79009197,2554,1457,227586497,126,0.3,0.01,23132988,21873000,994000,36900403,13
75515322,154415,44770906,64797,45372167,54870,88920,662202,87884080,3046,79602277,3075,1251,228882994,128,0.3,0.01,23713042,22429000,1019000,37559042,13
133010917,10844691,213740322,18133398,213771620,18176548,2499825,15752992,754233118,49355,129652662,36994,34454,923515885,8302,2.15,0.14,233000424,211369000,21136000,303309104,14
89541521,224459,133117408,13158612,133228048,13224867,103226,2301994,599568408,16940,88801358,2018,5606,574148642,133,1.71,0.08,162550779,162241000,0,176719772,14
96345244,17188060,182124885,17210365,180753422,16986394,1740498,19591793,714138323,35071,93079862,25245,20194,840873422,6284,2.12,0.11,192973287,182680000,9982000,207200710,14
69096305,1320612,160163112,16503598,161448373,16244529,389550,4177590,546578779,18122,71121891,7462,8284,551040732,1604,1.57,0.08,147851532,147412000,0,161894427,14
87463507,2811627,208368174,15618909,209846156,15468961,1459134,6931711,659218448,32018,87810330,23033,21061,762768520,7143,1.96,0.1,178039555,168661000,9035000,192225935,14
134783511,11247840,157190750,5033741,154058589,5107284,3110656,9979586,410104774,36397,127659994,32348,29234,756732431,8301,1.28,0.08,110693921,97363000,13048000,124966677,14
161761555,17392323,178216572,4909610,178862199,4944500,2652631,9763122,462964734,46810,150693976,36522,29756,888861403,8296,1.47,0.09,124725497,110359000,14045000,139120702,14
63556548,2717263,92285249,2548679,90668280,2557535,1232243,4795222,240811585,25052,64980583,16905,23255,424971588,7172,0.75,0.05,65508970,55115000,10020000,79675213,14
84507456,211532,123366519,12749245,123297677,12749531,106361,2408647,592322765,17075,84712207,2374,4493,484856785,136,1.69,0.08,160413963,159156000,1000000,174439633,14
148623561,15979536,262536448,18385392,263774974,18006363,2644709,10339539,794480292,57538,151225058,25021,33388,1066137155,8298,2.32,0.13,215020031,201683000,12979000,229318170,14
190628426,16394780,262611334,18489298,264859176,17881035,2559204,10646674,795562749,57504,190652467,28580,34124,1193147633,8296,2.36,0.13,215884682,203576000,12034000,230282840,14
191373876,17709526,280832616,20316740,272483796,20009883,1767365,9874735,765121119,68172,194481100,22067,34800,1137136098,8301,2.32,0.13,206557555,196255000,10013000,220653280,14
40560917,238071,119616615,12643096,120922343,12679394,114963,2041094,493814771,12652,40235684,1979,3847,392559988,134,1.38,0.07,134149511,132895000,999000,148533390,14
64529761,809861,94232735,2111309,92198014,1971411,204882,1914889,182911447,12196,69083115,7671,6512,444798063,1737,0.57,0.03,49153780,44924000,3993000,63302004,14
137069704,19283380,228033927,16638860,224617464,16251827,1939913,14821183,735573401,48788,136320178,35491,29493,1051001072,8307,2.22,0.12,198334732,180061000,18006000,212589694,14
89162824,442268,109580063,13458008,109112129,13212031,899572,3073013,524018489,28324,89820162,24918,18407,554062992,4266,1.45,0.08,145237623,136962000,7997000,159456226,14
147894980,16126230,176932759,4967385,181572863,4997046,2840313,10468788,440036258,39940,144148957,36764,31295,839249035,8305,1.39,0.08,118878080,102652000,15945000,132999177,14
106405474,22344309,217356135,17850249,212548349,17448231,1131802,18905505,753190828,44974,111073243,15253,14710,849755752,4236,2.23,0.11,204598227,196335000,8013000,218997262,14
150275190,17899630,251770939,18474427,257146683,18640729,2075608,9757058,796611902,52106,149963611,41294,36637,1090134410,8303,2.29,0.13,218946933,209671000,8985000,233173249,14
74111309,1669157,185300900,14167464,184325240,13853906,758701,5077706,696744524,25347,79053894,14635,11334,786515255,3346,2.05,0.1,188720804,185462000,3007000,202735651,14
130834082,1043310,87293645,1646818,85938192,1676083,341239,2825993,197580220,13211,129385698,12505,4819,409014149,917,0.55,0.05,82892904,76276000,6102000,146763277,15
112588135,557944,80772655,1773868,82632309,1500476,240969,1614959,203466655,6630,120292459,2859,1915,399018443,525,0.65,0.03,54609929,51270000,3015000,68717032,15
423219809,606463,262744539,2001243,263578060,1977991,228255,2554822,493027432,17323,422328967,13522,4595,1229406553,520,1.75,0.07,134226124,130925000,2998000,148524651,15
90135444,603115,92147502,1892405,92620637,1781339,184463,1494254,184530761,7340,95681775,7384,3031,425652937,521,0.61,0.03,49798023,45467000,3953000,64045681,15
94012311,555271,98249304,1816561,99114047,1761384,189693,1435570,188445524,8000,97068000,6141,3102,432171357,528,0.62,0.03,50916483,48636000,2026000,65003462,15
428436436,609720,263799419,2262461,264047505,2135064,244749,2859184,489529698,17046,430218134,14144,4659,1245474249,521,1.75,0.07,132451992,131035000,1000000,146739829,15
419114564,652803,262808428,1996128,263700443,1950051,228382,2580293,495390737,15245,424671459,16963,4606,1229055309,520,1.75,0.07,134302177,130895000,2997000,148470765,15
114308045,712804,75732767,1748850,72279761,1993038,227651,1655585,188480383,7859,121974371,5227,3629,371704056,1042,0.62,0.03,50487076,47198000,3012000,64900073,15
439193503,5586817,279220545,1574600,282216120,1584789,1987373,13409196,722603151,264838,443594439,34938,9349,1288243747,2471,2.37,0.12,194802602,191394000,3006000,209109119,15
110927360,589138,71951911,1844324,72207302,1739818,223295,1537064,188336646,7636,117328051,2937,2460,362198667,525,0.62,0.03,50338200,47072000,3004000,64441585,15
109021006,596008,77447793,1925673,77804843,1844674,227367,1472890,189236339,7049,114811157,3379,2376,360646181,525,0.6,0.03,51271055,48893000,1995000,65577723,15
102051525,688328,101716603,1654233,101023784,1624965,239105,1796355,201392133,7412,107641746,6995,3497,471422344,1039,0.65,0.03,55088988,50755000,3980000,69350089,15
438471428,1316395,272254352,2314340,272629039,2298109,464968,3825182,527854276,20902,456205771,19787,11564,1287468353,1938,1.86,0.08,141477678,138055000,3001000,155793791,15
121361094,530281,82927188,1697135,83044441,1558487,247985,1645714,201022407,7720,125382311,2272,2363,396097874,526,0.66,0.03,54417673,51066000,3003000,68594313,15
121058678,697276,82868906,1697890,83056418,1683698,257835,1881839,205319786,7213,129397807,4933,2877,398331257,1044,0.67,0.03,55690926,53393000,2014000,70003115,15
118549787,1067500,85085174,1723199,84474938,1556914,314472,1819109,203002650,12982,123702661,3043,2100,420482371,914,0.66,0.03,54682809,51336000,3019000,69114963,15
116185356,912063,76681433,2005530,72667510,1870618,306837,2226202,178900357,16147,115202019,3399,2400,375305488,916,0.58,0.03,48650656,44364000,4033000,62837764,15
121216921,981803,82304590,1616326,84958699,1412468,335101,1912122,200905873,7181,125578604,2131,2274,401489330,915,0.66,0.03,53971149,48601000,4959000,68218087,15
122823546,931315,82817902,1689421,83065843,1515067,300104,2067861,197591863,13316,125547607,3196,2192,397772157,917,0.65,0.03,53406128,51067000,2002000,67602462,15
113563049,570818,81610905,1724041,82581676,1474801,225820,1522222,196353626,9511,118786117,3362,2388,396494085,522,0.64,0.03,53117916,49782000,2986000,67200593,15
209701933,13190204,208312457,112599,207016161,107128,7421463,27427155,344652782,190287,199436921,15667,5462,1247997025,2084,1.08,0.14,107146396,99595000,7042000,155716385,16
319138946,471313,515260071,1343081,505878397,1315679,655199,3107597,562195712,25563,314204216,12927,5937,1773022977,2521,1.81,0.08,151548059,144303000,6966000,165781797,16
311009751,431673,310865387,1144100,306669565,1128393,634331,3399740,571500054,37720,306487257,7387,5188,1671809301,2087,1.7,0.08,154648202,150343000,4009000,168924544,16
311800466,828571,212822331,1154795,212893415,1157137,466569,3033244,609478203,55007,308492506,24975,9985,1256550866,4042,1.79,0.09,164728687,154400000,10025000,178710238,16
306686506,346995,504039809,1142269,499521611,1146422,332299,2881599,636635774,20702,306576925,2271,4013,2368726248,1112,1.89,0.09,171626875,168264000,3004000,185675717,16
214026345,343205,210551942,1106664,206162063,1077609,558195,2114629,294424362,31430,205754987,11126,3702,1066099877,2083,0.94,0.05,79166834,73871000,4991000,93105761,16
311170914,388320,207258132,1138367,206081404,1118451,474051,2705933,545694436,18308,304346176,10270,5005,1454455945,2082,1.61,0.08,147812635,144426000,3008000,162114140,16
310917098,405789,408933643,1135058,402570627,1118336,479896,2780661,559719792,18920,305743705,10926,5013,1758455700,2083,1.77,0.08,151001039,148723000,2009000,164988810,16
307807311,338879,205357794,1134566,204364739,1133187,335184,2728635,564770973,16908,306528002,3381,3903,1346888406,1107,1.65,0.08,152437119,148969000,2999000,166618102,16
311298514,470543,312853768,1149341,308123388,1132675,508268,3276392,541449797,38904,304016548,13432,5361,1556584264,2085,1.76,0.08,146512030,143226000,3004000,160688017,16
311649817,398806,208883167,1148241,206833390,1129343,506274,3033005,588045184,22004,304880602,9134,5290,1252443475,2089,1.72,0.09,158721717,154423000,3985000,172756884,16
310531882,434279,308274815,1134681,303811754,1121134,451717,2745950,557936365,18737,306428888,8156,4830,1458334203,2095,1.66,0.08,150865708,146597000,3989000,164982512,16
321299706,628416,314186015,1475391,308413022,1373088,530003,3419047,584694969,29978,315682006,16331,15430,1593351984,1715,1.95,0.09,157163784,152813000,3995000,171141777,16
342248738,15394461,399861526,607132,397867767,611831,12504741,28059390,1153332312,217885,340496059,440724,109228,1902015454,98762,3.65,0.26,311062531,167864000,142884000,325067666,16
1220229763,744167,713483684,1460200,709000999,1459087,822620,6134476,1421206802,48540,1205672036,26944,11573,4169293411,2806,4.81,0.2,383467750,378023000,5000000,397703850,16
308453883,304800,305081418,5014696,301845226,5017367,286909,2187998,457419833,13871,306194264,2074,3377,1161962002,1105,1.42,0.07,123721254,121396000,2006000,137711776,16
