@relation problema-weka.filters.unsupervised.attribute.Remove-R5-7

@attribute pkg numeric
@attribute cpu numeric
@attribute mem numeric
@attribute gpu numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
35.075165,28.498383,0.545486,?,7
34.919083,28.427322,0.541183,?,7
34.956421,28.392502,0.54364,?,7
35.061508,28.583755,0.539093,?,7
35.187317,28.594208,0.544952,?,7
34.931381,28.44516,0.538971,?,7
35.099243,28.515793,0.544205,?,7
83.628311,67.209839,1.229019,?,7
83.264938,66.987656,1.217438,?,7
83.432831,67.097534,1.222321,?,7
83.36525,66.928894,1.218994,?,7
83.690842,67.252029,1.226135,?,7
84.123398,67.637146,1.226212,?,7
84.065964,67.532684,1.22934,?,7
83.365219,66.951782,1.22699,?,7
83.623199,67.233124,1.228531,?,7
83.191544,66.836517,1.221527,?,7
27.900909,22.594315,0.439148,?,7
27.932877,22.778473,0.429123,?,7
27.68396,22.422241,0.43782,?,7
27.671188,22.44899,0.433594,?,7
27.926315,22.701996,0.434326,?,7
27.684097,22.432693,0.436569,?,7
28.075592,22.81282,0.435486,?,7
27.614243,22.385284,0.434525,?,7
27.510437,22.254517,0.437134,?,7
27.52829,22.283112,0.436066,?,7
35.344406,28.600754,0.542969,?,7
35.609253,28.832153,0.5439,?,7
35.984955,29.216965,0.544632,?,7
35.858368,29.160645,0.540253,?,7
35.753082,28.97641,0.544891,?,7
35.535065,28.823349,0.538528,?,7
35.998947,29.244308,0.541901,?,7
35.646286,28.890427,0.538635,?,7
36.080139,29.273148,0.547318,?,7
35.816071,29.052139,0.543137,?,7
65.940399,53.213745,0.968613,?,7
66.187424,53.432556,0.972382,?,7
66.080994,53.306915,0.975708,?,7
66.215439,53.473236,0.971664,?,7
66.694458,53.975281,0.978745,?,7
66.742203,53.972534,0.97496,?,7
66.327682,53.699692,0.97023,?,7
66.050522,53.408035,0.969803,?,7
66.850494,54.116608,0.974533,?,7
66.950317,54.202942,0.974945,?,7
28.32283,23.011917,0.439163,?,7
28.355789,23.096573,0.438629,?,7
28.533951,23.213287,0.440689,?,7
28.096359,22.812531,0.440216,?,7
28.244858,22.969284,0.439957,?,7
28.286896,22.953232,0.441788,?,7
28.162308,22.885727,0.439697,?,7
28.373672,23.073685,0.439636,?,7
28.459427,23.190445,0.436951,?,7
28.199188,22.871246,0.440338,?,7
22.043701,17.662567,0.363922,?,7
22.029312,17.651611,0.36412,?,7
22.401291,18.088455,0.357925,?,7
22.258041,17.916443,0.361359,?,7
22.148804,17.806351,0.362381,?,7
22.239975,17.961044,0.356445,?,7
22.356979,18.094162,0.35434,?,7
22.145142,17.765518,0.362076,?,7
22.090317,17.729218,0.364273,?,7
22.11763,17.782761,0.361343,?,7
51.66626,41.85379,0.792953,?,7
51.934525,42.110657,0.795395,?,7
51.945679,42.205215,0.788452,?,7
51.278305,41.597382,0.78981,?,7
52.162598,42.392975,0.792282,?,7
51.269287,41.604996,0.789276,?,7
52.131363,42.352203,0.790375,?,7
51.728897,42.016205,0.791565,?,7
52.25087,42.439545,0.795273,?,7
52.022964,42.345535,0.792038,?,7
26.288452,20.933777,0.428619,?,8
25.853394,20.537872,0.424973,?,8
25.85257,20.526825,0.424118,?,8
25.842026,20.509598,0.428467,?,8
26.511307,21.155197,0.42865,?,8
25.744827,20.453369,0.423218,?,8
25.659683,20.310272,0.427902,?,8
25.6436,20.342148,0.42543,?,8
25.809875,20.459717,0.425842,?,8
25.968948,20.658768,0.423492,?,8
38.339828,31.007935,0.601013,?,8
38.060867,30.68959,0.607101,?,8
38.114502,30.850021,0.5979,?,8
38.189102,30.875366,0.601944,?,8
37.661469,30.366989,0.60022,?,8
38.175491,30.795609,0.605225,?,8
38.457184,31.137329,0.600037,?,8
38.309525,30.930679,0.604446,?,8
37.951202,30.638275,0.601761,?,8
38.25708,30.929123,0.602097,?,8
14.270828,11.443024,0.233185,?,8
14.350601,11.506973,0.234131,?,8
14.034363,11.15332,0.237503,?,8
14.25441,11.368408,0.236816,?,8
14.150497,11.266388,0.237061,?,8
14.183899,11.333954,0.23407,?,8
14.1996,11.315063,0.237122,?,8
14.010498,11.096863,0.239532,?,8
14.111786,11.191711,0.239731,?,8
14.176163,11.25206,0.240433,?,8
22.622971,18.158432,0.361191,?,8
22.616348,18.169907,0.360916,?,8
22.862808,18.410614,0.358902,?,8
22.823608,18.363281,0.359253,?,8
22.971191,18.522278,0.359787,?,8
22.544067,18.087585,0.360184,?,8
22.503036,18.048111,0.363632,?,8
23.05954,18.580582,0.362396,?,8
22.830429,18.315994,0.365143,?,8
22.739136,18.304962,0.357361,?,8
19.686005,15.795593,0.315918,?,8
19.829742,15.957413,0.315216,?,8
19.638031,15.721573,0.316696,?,8
19.80426,15.949234,0.313126,?,8
19.616089,15.758347,0.313889,?,8
19.970749,16.143951,0.310349,?,8
19.654175,15.752167,0.315292,?,8
19.736725,15.891968,0.312317,?,8
19.603363,15.741959,0.313858,?,8
19.631561,15.831863,0.308411,?,8
21.112106,16.907578,0.334976,?,8
21.256866,17.055252,0.333176,?,8
21.066376,16.933151,0.330383,?,8
21.18364,16.980042,0.335159,?,8
21.126373,16.96553,0.331116,?,8
21.09761,17.000397,0.327759,?,8
21.206497,17.003601,0.3358,?,8
21.214966,17.050415,0.331894,?,8
21.209488,17.050461,0.330261,?,8
21.147491,16.994888,0.330841,?,8
23.858337,19.08432,0.382965,?,8
23.668869,18.907394,0.383438,?,8
23.824554,19.064331,0.381165,?,8
23.699295,18.972443,0.380554,?,8
23.831924,19.064301,0.381256,?,8
23.973282,19.203613,0.381287,?,8
23.759949,18.973541,0.382736,?,8
23.827606,19.094238,0.380341,?,8
23.918503,19.146225,0.384323,?,8
23.994888,19.238312,0.380798,?,8
23.61972,19.046967,0.377518,?,8
23.80777,19.152969,0.381958,?,8
23.512115,18.917923,0.379196,?,8
23.876465,19.255188,0.379547,?,8
23.992111,19.387238,0.375351,?,8
24.001434,19.374893,0.380936,?,8
23.909653,19.301697,0.378647,?,8
23.768387,19.116333,0.382843,?,8
23.88501,19.32547,0.376083,?,8
23.856598,19.198822,0.384384,?,8
66.600876,53.989243,1.021393,?,8
66.834061,54.178925,1.023407,?,8
66.908707,54.417038,1.019577,?,8
66.492065,53.969208,1.012527,?,8
66.732086,54.105392,1.019669,?,8
66.182571,53.805832,1.011017,?,8
66.988754,54.367584,1.02121,?,8
66.346405,53.911758,1.012192,?,8
66.425797,53.91243,1.012543,?,8
66.7565,54.209091,1.017227,?,8
22.50415,18.104721,0.36171,?,8
22.53183,18.100983,0.364075,?,8
22.964188,18.553909,0.35759,?,8
22.641785,18.23732,0.361374,?,8
22.698395,18.284348,0.362427,?,8
22.646225,18.196503,0.365952,?,8
22.711609,18.221527,0.366486,?,8
22.839462,18.401184,0.362595,?,8
22.69957,18.2892,0.362503,?,8
22.588959,18.181107,0.364044,?,8
34.667648,27.930252,0.541901,?,8
34.750626,28.038483,0.54129,?,8
34.497864,27.810791,0.539795,?,8
34.693649,27.956696,0.543777,?,8
34.544037,27.805954,0.543152,?,8
35.088531,28.375885,0.540924,?,8
34.548523,27.820358,0.542969,?,8
34.759567,28.003967,0.545807,?,8
34.586349,27.955215,0.532669,?,8
34.586929,27.81955,0.544952,?,8
35.538269,28.566223,0.568497,?,8
35.798035,28.866974,0.567062,?,8
36.154114,29.220856,0.567368,?,8
35.261642,28.33075,0.569153,?,8
36.905884,29.921921,0.570114,?,8
35.423691,28.501633,0.569916,?,8
35.654236,28.736633,0.566269,?,8
35.318985,28.363052,0.567078,?,8
36.027664,29.054382,0.570618,?,8
35.666077,28.728409,0.566666,?,8
18.827698,15.153625,0.299332,?,8
18.837234,15.155029,0.299942,?,8
18.898193,15.22081,0.300095,?,8
18.97554,15.289383,0.300156,?,8
18.966064,15.282349,0.299957,?,8
18.855408,15.174164,0.298965,?,8
18.798584,15.184174,0.295639,?,8
18.832886,15.110168,0.303665,?,8
18.829056,15.155624,0.299469,?,8
19.102478,15.368744,0.301971,?,8
43.409897,34.927689,0.683487,?,8
43.468735,34.841324,0.69397,?,8
43.313324,34.701279,0.684677,?,8
43.772278,35.136917,0.685959,?,8
43.051025,34.577652,0.677765,?,8
42.650024,34.14505,0.682343,?,8
43.129562,34.637512,0.682785,?,8
43.202484,34.60498,0.685135,?,8
43.519684,34.902405,0.686737,?,8
42.888733,34.390305,0.681168,?,8
20.061432,16.135681,0.319763,?,8
20.072845,16.118393,0.320114,?,8
20.131332,16.202316,0.317078,?,8
19.903,15.995392,0.318054,?,8
20.248383,16.291992,0.321075,?,8
20.104599,16.167816,0.316879,?,8
19.977219,16.044327,0.317261,?,8
19.980286,16.011078,0.320541,?,8
20.136841,16.239471,0.314758,?,8
20.296661,16.391632,0.313995,?,8
29.904312,24.379395,0.452011,?,8
29.600037,24.031616,0.454254,?,8
29.744064,24.186478,0.455215,?,8
29.563126,23.999161,0.454483,?,8
29.499268,23.89241,0.457626,?,8
29.640121,24.035385,0.457779,?,8
29.824997,24.247665,0.455902,?,8
29.761246,24.213196,0.451202,?,8
29.692383,24.132629,0.45311,?,8
29.852783,24.285889,0.457306,?,8
34.54982,28.006943,0.528137,?,8
34.557388,28.075165,0.525803,?,8
35.163437,28.634232,0.526505,?,8
34.845367,28.257355,0.529678,?,8
34.694702,28.126144,0.531326,?,8
34.808609,28.150894,0.533829,?,8
34.470505,27.933914,0.529755,?,8
34.483582,27.911804,0.52948,?,8
34.547531,27.916275,0.531433,?,8
34.522278,27.973602,0.530289,?,8
64.378189,52.527222,0.97142,?,8
63.970245,52.014526,0.980667,?,8
63.871872,52.087784,0.96965,?,8
63.959305,52.122787,0.970856,?,8
64.625412,52.742523,0.969467,?,8
63.854889,51.979065,0.973969,?,8
64.480896,52.592575,0.977921,?,8
63.993729,52.063751,0.978638,?,8
64.377533,52.442307,0.978745,?,8
64.343582,52.429352,0.977432,?,8
55.854401,45.524155,0.854843,?,8
55.523056,45.218399,0.850983,?,8
56.140442,45.742264,0.861298,?,8
55.535522,45.145844,0.857941,?,8
55.797928,45.45787,0.855637,?,8
55.890884,45.44577,0.861862,?,8
55.649033,45.261017,0.857849,?,8
55.309845,44.980209,0.852661,?,8
56.104736,45.674637,0.860657,?,8
55.590912,45.32132,0.849167,?,8
19.447693,15.680664,0.305023,?,8
19.368744,15.526184,0.308807,?,8
19.382004,15.596985,0.307526,?,8
19.446274,15.626907,0.305954,?,8
19.420013,15.59581,0.307068,?,8
19.4328,15.681976,0.303711,?,8
19.465225,15.702454,0.306183,?,8
19.313812,15.45993,0.309708,?,8
19.535599,15.736816,0.303589,?,8
19.262024,15.463928,0.308273,?,8
10.360107,8.19519,0.185287,?,9
10.225571,8.090973,0.182404,?,9
10.325745,8.153015,0.184433,?,9
10.313171,8.174835,0.183716,?,9
10.431305,8.300217,0.180695,?,9
10.44223,8.283432,0.185425,?,9
10.433563,8.271515,0.183319,?,9
10.407501,8.256638,0.181854,?,9
10.308228,8.140701,0.18399,?,9
11.825958,9.549774,0.192383,?,9
7.943085,6.337082,0.132477,?,9
7.779221,6.175781,0.133255,?,9
7.67598,5.974655,0.141342,?,9
7.719406,6.107758,0.133789,?,9
7.991348,6.341049,0.135986,?,9
7.775131,6.088821,0.138947,?,9
7.777191,6.155655,0.133469,?,9
7.958603,6.381226,0.129898,?,9
7.609131,5.93483,0.138931,?,9
7.757095,6.105438,0.136612,?,9
7.539627,5.918793,0.131821,?,9
7.422699,5.804382,0.132278,?,9
7.491882,5.880478,0.13118,?,9
7.544632,5.974564,0.127731,?,9
7.536148,5.9711,0.127731,?,9
7.725815,6.142365,0.129074,?,9
8.939087,7.286835,0.130219,?,9
7.610931,5.984009,0.13179,?,9
7.627594,6.040329,0.12886,?,9
7.536331,5.934982,0.130478,?,9
4.868622,3.744614,0.091553,?,9
5.032806,3.947449,0.087692,?,9
5.032715,3.948593,0.08812,?,9
4.940643,3.839127,0.089493,?,9
5.173065,4.06546,0.089783,?,9
5.222626,4.18541,0.083984,?,9
5.305923,4.235092,0.0867,?,9
5.14682,4.019043,0.090942,?,9
5.017197,3.905411,0.089767,?,9
4.866989,3.731995,0.091812,?,9
7.856247,6.222015,0.132813,?,9
7.893631,6.243774,0.134766,?,9
7.923309,6.253967,0.13588,?,9
7.691406,6.004364,0.138306,?,9
7.838242,6.157074,0.137619,?,9
7.846085,6.209351,0.13385,?,9
7.768311,6.074203,0.13858,?,9
7.925552,6.269852,0.134659,?,9
7.924942,6.24382,0.136566,?,9
7.683838,5.979233,0.139374,?,9
7.139481,5.627914,0.122849,?,9
7.019257,5.498886,0.12323,?,9
7.121353,5.598404,0.123352,?,9
7.193604,5.720688,0.119293,?,9
7.137314,5.661575,0.119583,?,9
7.052292,5.605988,0.116867,?,9
6.990738,5.493027,0.121201,?,9
6.984177,5.484558,0.12117,?,9
7.0439,5.54071,0.121597,?,9
7.017349,5.545914,0.118774,?,9
13.019684,10.332977,0.221909,?,9
13.038437,10.399353,0.217484,?,9
12.937195,10.305069,0.217773,?,9
13.154358,10.519394,0.21756,?,9
12.953247,10.328064,0.219345,?,9
12.937347,10.285156,0.219925,?,9
13.070633,10.394501,0.221649,?,9
12.990845,10.348053,0.219925,?,9
13.072723,10.468948,0.21579,?,9
12.968994,10.342468,0.216202,?,9
14.359543,11.429199,0.24054,?,9
14.140518,11.182846,0.242859,?,9
14.450531,11.572906,0.237213,?,9
14.6147,11.714188,0.238022,?,9
14.406693,11.597168,0.231186,?,9
14.275635,11.309677,0.243011,?,9
14.101379,11.173553,0.240723,?,9
14.356964,11.498795,0.235229,?,9
14.58757,11.671753,0.238586,?,9
14.578842,11.579803,0.245438,?,9
9.583984,7.649918,0.157089,?,9
9.38414,7.399261,0.161316,?,9
9.441483,7.480179,0.15892,?,9
9.390411,7.404282,0.161194,?,9
9.31189,7.295212,0.163605,?,9
9.465225,7.485382,0.160431,?,9
9.341873,7.386719,0.158371,?,9
9.475906,7.476212,0.161865,?,9
9.426254,7.435928,0.161469,?,9
9.450104,7.533859,0.155167,?,9
7.744568,6.158981,0.126663,?,9
7.527618,5.949646,0.126709,?,9
7.540146,5.958267,0.125229,?,9
7.624695,6.023788,0.128235,?,9
7.602661,6.032669,0.125717,?,9
7.792725,6.216293,0.125595,?,9
7.499054,5.888916,0.12915,?,9
7.451385,5.863495,0.127396,?,9
7.615585,6.065399,0.124161,?,9
7.571014,5.964325,0.129059,?,9
11.413177,9.034348,0.193604,?,9
11.553101,9.195068,0.19165,?,9
11.511719,9.174911,0.189774,?,9
11.508575,9.146255,0.192062,?,9
11.537933,9.233368,0.188049,?,9
11.467224,9.141632,0.188995,?,9
11.479385,9.103622,0.193329,?,9
11.29422,8.936584,0.1922,?,9
11.507889,9.219498,0.186508,?,9
11.435867,9.067169,0.192169,?,9
8.512222,6.725327,0.143463,?,9
8.444153,6.586136,0.148926,?,9
8.575226,6.762711,0.144913,?,9
8.521011,6.744598,0.14241,?,9
8.501663,6.700012,0.144516,?,9
8.370529,6.561111,0.145599,?,9
8.329498,6.459732,0.150421,?,9
8.421738,6.618851,0.14476,?,9
8.47937,6.674744,0.144547,?,9
8.322998,6.528381,0.14592,?,9
9.106461,7.31366,0.143906,?,9
8.797821,6.936493,0.149353,?,9
8.967239,7.137619,0.146851,?,9
9.104111,7.264282,0.147476,?,9
8.754471,6.883957,0.150345,?,9
9.178604,7.373856,0.145004,?,9
8.839401,6.969986,0.149948,?,9
9.077545,7.181961,0.151901,?,9
8.946091,7.057632,0.151062,?,9
8.780579,6.851791,0.154465,?,9
2.483734,1.902756,0.048447,?,9
2.43515,1.843323,0.04985,?,9
2.430756,1.830658,0.05162,?,9
2.451797,1.87088,0.049896,?,9
2.465195,1.884186,0.048569,?,9
2.464493,1.855362,0.050903,?,9
2.440735,1.828247,0.051208,?,9
2.464905,1.857391,0.050842,?,9
2.455292,1.844162,0.0513,?,9
2.448776,1.845245,0.050476,?,9
6.217651,4.889221,0.110977,?,9
6.111298,4.791061,0.110703,?,9
6.374283,5.142609,0.103088,?,9
6.188812,4.903564,0.106857,?,9
6.223907,4.953003,0.106644,?,9
6.342926,5.092651,0.10434,?,9
6.33638,5.098343,0.103516,?,9
6.388275,5.127594,0.105499,?,9
6.346863,5.068665,0.106918,?,9
6.198639,4.908783,0.10788,?,9
8.927124,7.08017,0.150726,?,9
8.830124,7.027603,0.147217,?,9
8.744705,6.922348,0.148849,?,9
8.674728,6.835449,0.150421,?,9
8.77533,6.98468,0.146179,?,9
8.844727,6.998947,0.15097,?,9
8.648682,6.794861,0.15152,?,9
8.622681,6.78244,0.150543,?,9
8.817825,7.0159,0.146851,?,9
8.71846,6.881653,0.14949,?,9
13.552795,10.826782,0.224609,?,9
13.549332,10.781982,0.225616,?,9
13.816864,11.007111,0.230743,?,9
13.530319,10.791641,0.225662,?,9
13.795349,11.015289,0.228806,?,9
13.824936,10.993973,0.233231,?,9
13.532211,10.786407,0.226135,?,9
13.701126,10.944672,0.227493,?,9
13.589462,10.89946,0.221786,?,9
13.700012,10.946854,0.226791,?,9
11.503525,9.19902,0.185837,?,9
11.486465,9.116608,0.191208,?,9
11.536026,9.20871,0.187744,?,9
11.469818,9.108109,0.189178,?,9
11.413422,9.100677,0.186554,?,9
11.502289,9.185562,0.186707,?,9
11.481476,9.12883,0.189285,?,9
11.663208,9.311005,0.188431,?,9
11.2603,8.877762,0.192337,?,9
11.773376,9.436096,0.186768,?,9
5.86142,4.541977,0.109695,?,9
6.06134,4.829117,0.103897,?,9
6.15509,4.955719,0.100174,?,9
6.14296,4.895218,0.103485,?,9
6.01413,4.745834,0.10556,?,9
6.209412,5.02951,0.097641,?,9
6.09404,4.860916,0.10257,?,9
6.202972,5.013321,0.098404,?,9
6.174927,4.918228,0.103745,?,9
6.056641,4.82785,0.102295,?,9
8.44429,6.744873,0.138153,?,9
8.160583,6.405594,0.142914,?,9
8.26741,6.522324,0.142075,?,9
8.302322,6.584824,0.13974,?,9
8.22316,6.452271,0.144455,?,9
8.271698,6.573486,0.138153,?,9
8.170731,6.420441,0.142395,?,9
8.184265,6.449799,0.141586,?,9
8.470123,6.777161,0.137238,?,9
8.520233,6.829056,0.137375,?,9
13.155762,10.384964,0.233902,?,10
13.177994,10.521927,0.223938,?,10
12.994598,10.312546,0.225677,?,10
12.962189,10.240479,0.229767,?,10
13.105072,10.453278,0.222672,?,10
13.869049,11.107193,0.22963,?,10
13.262833,10.664261,0.217178,?,10
13.359146,10.768539,0.217087,?,10
12.917206,10.151398,0.231354,?,10
13.241989,10.631897,0.219223,?,10
31.038834,24.970718,0.51239,?,10
30.928619,24.934448,0.507874,?,10
31.068359,24.989838,0.511826,?,10
32.581696,26.411652,0.51532,?,10
31.497696,25.377365,0.514145,?,10
31.048996,25.013214,0.509277,?,10
31.149338,25.019577,0.514114,?,10
31.449203,25.38121,0.511902,?,10
31.300751,25.218857,0.510559,?,10
31.074493,25.006165,0.511856,?,10
13.7798,10.999649,0.231674,?,10
13.427689,10.532425,0.243134,?,10
13.805283,10.970306,0.235443,?,10
13.536072,10.657654,0.239929,?,10
13.568695,10.702271,0.237595,?,10
13.699219,10.895233,0.23349,?,10
13.882294,11.078995,0.232834,?,10
13.673035,10.817566,0.23793,?,10
13.667206,10.774612,0.241364,?,10
13.69162,10.845337,0.236649,?,10
34.295288,27.471512,0.565247,?,10
34.443405,27.655457,0.56691,?,10
34.63092,27.852615,0.562531,?,10
34.305862,27.520508,0.561066,?,10
34.428116,27.608902,0.564331,?,10
34.257797,27.484039,0.563538,?,10
34.57457,27.7733,0.563507,?,10
34.289917,27.513046,0.563477,?,10
34.407104,27.558441,0.566376,?,10
34.121887,27.385803,0.560043,?,10
21.597717,17.019226,0.370178,?,10
21.754669,17.160599,0.371719,?,10
21.749939,17.186417,0.370514,?,10
21.762283,17.14946,0.372681,?,10
21.744415,17.131302,0.373383,?,10
21.923813,17.364822,0.369568,?,10
21.758484,17.201065,0.369812,?,10
22.050644,17.499588,0.368073,?,10
21.892136,17.347198,0.366257,?,10
21.687851,17.125565,0.370117,?,10
16.420609,12.991318,0.279877,?,10
16.357407,12.91423,0.281204,?,10
16.207382,12.741196,0.284973,?,10
16.422226,12.961288,0.282333,?,10
16.092957,12.537079,0.290863,?,10
16.631287,13.19725,0.280014,?,10
16.355423,12.878937,0.28273,?,10
16.390961,12.936096,0.282211,?,10
16.288696,12.822662,0.281937,?,10
16.135803,12.634949,0.285995,?,10
18.061569,14.352982,0.306396,?,10
17.922348,14.108459,0.312302,?,10
17.632004,13.829712,0.313263,?,10
18.01619,14.181183,0.31543,?,10
18.04715,14.300705,0.306503,?,10
18.070923,14.294998,0.309525,?,10
18.010818,14.220444,0.310638,?,10
17.898193,14.11937,0.312103,?,10
17.811157,14.044739,0.310486,?,10
18.146347,14.423416,0.304138,?,10
18.710968,14.746414,0.321136,?,10
18.860306,14.977661,0.317078,?,10
18.658371,14.641479,0.32579,?,10
18.507217,14.526505,0.323914,?,10
18.802277,14.842026,0.320892,?,10
18.692551,14.751999,0.320541,?,10
18.691116,14.698822,0.323441,?,10
18.911118,15.021729,0.315933,?,10
18.584213,14.64032,0.321121,?,10
18.625687,14.606018,0.327148,?,10
35.800369,28.723312,0.582474,?,10
35.891983,28.795578,0.586761,?,10
36.060837,28.949905,0.586441,?,10
36.058258,28.918106,0.586136,?,10
35.917969,28.780685,0.585052,?,10
35.960709,28.891083,0.582504,?,10
35.876999,28.759171,0.588379,?,10
35.871582,28.806137,0.58345,?,10
36.034592,28.904144,0.584381,?,10
36.069214,28.912064,0.587753,?,10
27.88533,21.937714,0.47435,?,10
27.997238,22.085602,0.471893,?,10
28.192184,22.347046,0.468292,?,10
27.889923,21.950287,0.474808,?,10
27.834122,21.849335,0.478561,?,10
27.649719,21.747559,0.473557,?,10
27.854401,21.923584,0.475891,?,10
27.984619,22.091965,0.473053,?,10
28.037811,22.11409,0.472794,?,10
27.688919,21.786072,0.474228,?,10
31.54599,25.470154,0.503525,?,10
31.474792,25.316544,0.511719,?,10
31.624573,25.561554,0.503174,?,10
31.463196,25.338394,0.509338,?,10
31.020477,24.929367,0.509598,?,10
31.420746,25.372986,0.50563,?,10
31.273453,25.203796,0.508133,?,10
31.313004,25.317963,0.501801,?,10
31.286072,25.252518,0.50499,?,10
31.131226,25.092819,0.505035,?,10
31.38385,25.346909,0.501465,?,10
31.070663,25.084335,0.500931,?,10
30.972977,24.957947,0.50322,?,10
31.293472,25.264008,0.501114,?,10
31.221893,25.189209,0.502441,?,10
31.262543,25.179779,0.504547,?,10
31.215225,25.159851,0.504059,?,10
31.143616,25.129562,0.503052,?,10
30.919098,24.913864,0.50415,?,10
31.300873,25.312714,0.499115,?,10
19.20462,15.201096,0.323685,?,10
19.041016,14.932602,0.331329,?,10
19.167908,15.199142,0.322159,?,10
19.183624,15.146835,0.325607,?,10
19.11734,15.109497,0.325607,?,10
20.450241,16.418045,0.324295,?,10
19.033264,14.996506,0.329758,?,10
19.101563,15.019791,0.331146,?,10
18.986847,14.884781,0.331528,?,10
19.253876,15.231247,0.325668,?,10
18.664505,14.675034,0.323502,?,10
19.198639,15.226181,0.322006,?,10
18.85701,14.88652,0.322433,?,10
22.3815,18.401016,0.31929,?,10
18.890015,14.939941,0.320129,?,10
18.915298,14.865326,0.326324,?,10
18.932663,14.897751,0.327728,?,10
18.830078,14.807556,0.32428,?,10
18.971817,14.956543,0.323502,?,10
18.848877,14.894989,0.320953,?,10
36.887726,29.675507,0.58963,?,10
36.761826,29.602158,0.590637,?,10
36.750931,29.50264,0.594727,?,10
36.783188,29.59082,0.587784,?,10
36.669373,29.538528,0.588196,?,10
36.664459,29.436539,0.594238,?,10
36.407089,29.235107,0.592117,?,10
37.023331,29.784592,0.59613,?,10
36.726868,29.467026,0.593903,?,10
36.505142,29.278351,0.595947,?,10
37.499283,30.162964,0.600357,?,10
37.174164,29.853958,0.597672,?,10
36.945892,29.685959,0.597,?,10
36.955124,29.703323,0.594574,?,10
36.875809,29.656586,0.594406,?,10
37.007645,29.78273,0.59137,?,10
36.701111,29.521973,0.591812,?,10
36.732956,29.432556,0.59668,?,10
36.58728,29.293304,0.597412,?,10
37.103867,29.824326,0.594711,?,10
41.27803,33.196457,0.660278,?,10
41.453445,33.224792,0.665283,?,10
41.156799,32.99353,0.663666,?,10
41.624359,33.383942,0.666855,?,10
41.269272,33.129486,0.662674,?,10
41.322296,33.137894,0.663574,?,10
41.389893,33.263702,0.661911,?,10
41.795639,33.597198,0.664658,?,10
41.525085,33.301727,0.662933,?,10
41.38826,33.145462,0.66449,?,10
13.707138,10.958008,0.226242,?,10
13.494522,10.66124,0.231888,?,10
13.518631,10.683502,0.234009,?,10
13.426865,10.600616,0.232544,?,10
13.567184,10.808289,0.226807,?,10
13.545288,10.730026,0.230743,?,10
13.555115,10.705963,0.23439,?,10
13.479935,10.617798,0.235428,?,10
13.357452,10.538177,0.23233,?,10
13.638031,10.813324,0.232361,?,10
31.232086,25.244751,0.498093,?,10
30.909256,25.045166,0.488739,?,10
30.883636,24.927933,0.492859,?,10
30.783463,24.786896,0.491959,?,10
30.834137,24.89183,0.490738,?,10
30.842072,24.907532,0.492798,?,10
30.55191,24.603302,0.493042,?,10
30.733475,24.70697,0.494766,?,10
30.57399,24.599213,0.496811,?,10
31.088638,25.01651,0.50116,?,10
21.246735,16.686874,0.369125,?,10
21.722717,17.205811,0.364044,?,10
21.387527,16.790756,0.370865,?,10
21.277573,16.746628,0.367828,?,10
21.165573,16.66481,0.365097,?,10
21.370819,16.80658,0.369522,?,10
21.361176,16.905228,0.361374,?,10
21.419922,16.84549,0.370407,?,10
21.558151,17.048462,0.364044,?,10
21.232819,16.70256,0.36763,?,10
6.86998,5.495285,0.116928,?,11
6.811127,5.481094,0.113953,?,11
6.908768,5.623779,0.11087,?,11
6.738373,5.368637,0.116806,?,11
6.764816,5.422653,0.113968,?,11
6.740967,5.385529,0.115311,?,11
6.74025,5.391968,0.11496,?,11
6.922211,5.640152,0.109619,?,11
6.951065,5.631622,0.112198,?,11
6.865631,5.553711,0.112076,?,11
7.36174,5.846268,0.12793,?,11
7.418533,5.924744,0.126297,?,11
7.221252,5.677856,0.131042,?,11
7.245377,5.700058,0.130768,?,11
7.228928,5.653824,0.133438,?,11
7.174408,5.644302,0.129593,?,11
7.334473,5.844559,0.126617,?,11
7.598633,6.18428,0.11937,?,11
7.319504,5.817429,0.127548,?,11
7.31514,5.798172,0.128235,?,11
54.991302,44.297134,0.905411,?,11
54.830643,44.096619,0.907776,?,11
55.328278,44.530731,0.911148,?,11
54.54451,43.789673,0.91127,?,11
54.734268,43.954819,0.912933,?,11
54.797882,44.012253,0.913788,?,11
54.786179,44.003113,0.912964,?,11
54.986099,44.168045,0.915237,?,11
55.037827,44.233231,0.91275,?,11
54.707809,43.955444,0.90889,?,11
6.955154,5.57634,0.116135,?,11
7.015076,5.644043,0.115738,?,11
6.890701,5.507278,0.118225,?,11
6.925232,5.514099,0.11879,?,11
6.856323,5.443909,0.119751,?,11
6.819183,5.412704,0.118652,?,11
6.859955,5.4478,0.119476,?,11
6.90593,5.502258,0.118759,?,11
6.919067,5.512711,0.118332,?,11
6.967712,5.576645,0.117096,?,11
9.467499,7.568527,0.160416,?,11
9.560822,7.737549,0.154099,?,11
9.545135,7.647491,0.160278,?,11
9.390182,7.464233,0.163193,?,11
9.440994,7.535706,0.160583,?,11
9.356369,7.462601,0.160217,?,11
9.517807,7.656433,0.15715,?,11
9.407745,7.50415,0.160568,?,11
9.470551,7.653168,0.153778,?,11
9.504318,7.650146,0.156403,?,11
6.375092,5.091522,0.10817,?,11
6.165588,4.807541,0.114365,?,11
