@relation problema-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute wall_clock numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
2564,1511,1051,7
2550,1485,1065,7
2554,1490,1062,7
2550,1551,997,7
2554,1490,1065,7
2528,1550,975,7
2555,1556,999,7
2550,1560,993,7
2542,1531,1009,7
1585,1568,16,7
1596,1584,12,7
1598,1594,4,7
1600,1583,16,7
1590,1579,12,7
1597,1568,28,7
1584,1576,8,7
1599,1589,8,7
1583,1564,20,7
1598,1575,20,7
3616,1739,1877,7
3581,1774,1807,7
3597,1751,1845,7
3586,1738,1848,7
3608,1794,1814,7
3605,1729,1877,7
3616,1778,1838,7
3609,1712,1897,7
3611,1786,1823,7
3592,1776,1815,7
1288,1275,12,7
1259,1242,16,7
1286,1271,12,7
1275,1261,12,7
1275,1263,12,7
1284,1276,8,7
1277,1273,4,7
1276,1268,8,7
1283,1267,16,7
1281,1271,8,7
1594,498,1096,7
1598,504,1092,7
1596,509,1088,7
1586,548,1038,7
1598,562,1038,7
1581,496,1085,7
1591,501,1091,7
1581,534,1048,7
1605,499,1107,7
1594,514,1080,7
2849,1673,1173,7
2859,1735,1122,7
2869,1654,1215,7
2858,1646,1211,7
2879,1680,1196,7
2865,1697,1168,7
2853,1686,1165,7
2851,1702,1149,7
2864,1737,1126,7
2867,1662,1202,7
1290,1274,16,7
1285,1272,12,7
1294,1274,20,7
1290,1277,12,7
1291,1276,16,7
1295,1284,12,7
1290,1268,20,7
1290,1280,8,7
1282,1268,12,7
1293,1283,8,7
1069,1059,8,7
1069,1038,28,7
1048,1037,12,7
1060,1051,8,7
1061,1059,4,7
1046,1044,0,7
1041,1034,4,7
1061,1046,16,7
1067,1050,16,7
1060,1051,8,7
2331,1200,1129,7
2336,1264,1074,7
2317,1261,1056,7
2321,1321,1001,7
2328,1276,1052,7
2319,1333,987,7
2322,1236,1086,7
2326,1211,1115,7
2337,1281,1057,7
2326,1316,1011,7
1257,1124,129,8
1246,1193,53,8
1243,1159,85,8
1256,1158,97,8
1258,1185,72,8
1243,1167,76,8
1255,1178,76,8
1247,1164,84,8
1246,1148,99,8
1242,1139,101,8
1766,1417,347,8
1782,1451,332,8
1755,1456,298,8
1768,1431,337,8
1762,1455,309,8
1774,1395,379,8
1762,1457,304,8
1772,1473,300,8
1767,1421,345,8
1767,1423,346,8
682,627,56,8
684,627,56,8
695,646,48,8
693,607,88,8
693,634,60,8
685,618,65,8
693,636,56,8
701,652,48,8
702,642,60,8
703,647,56,8
1061,985,76,8
1057,988,68,8
1052,986,66,8
1053,965,88,8
1055,982,69,8
1056,999,56,8
1067,1004,60,8
1062,975,88,8
1070,988,81,8
1048,988,60,8
924,790,135,8
923,823,100,8
930,842,85,8
918,844,74,8
919,839,80,8
909,833,77,8
925,849,76,8
914,806,108,8
921,855,65,8
904,833,71,8
983,909,72,8
976,907,69,8
967,902,65,8
982,910,72,8
970,915,56,8
962,884,77,8
984,900,84,8
972,907,64,8
968,916,52,8
970,908,60,8
1123,1007,116,8
1126,997,125,8
1118,991,128,8
1115,1016,100,8
1120,1016,104,8
1117,1015,104,8
1122,1002,120,8
1115,981,136,8
1125,985,142,8
1115,1019,97,8
1109,1046,60,8
1120,1056,64,8
1111,1039,72,8
1112,1052,60,8
1102,1043,56,8
1117,1063,52,8
1109,1064,44,8
1121,1062,60,8
1102,1027,72,8
1129,1057,68,8
3004,2615,390,8
3010,2698,312,8
2997,2686,310,8
2978,2642,336,8
2999,2643,356,8
2973,2605,368,8
3002,2667,336,8
2976,2679,297,8
2977,2594,380,8
2990,2640,349,8
1061,970,92,8
1067,1003,64,8
1050,1001,49,8
1060,992,69,8
1063,1010,52,8
1073,1013,60,8
1074,994,80,8
1062,996,69,8
1063,988,76,8
1065,997,69,8
1593,1300,293,8
1590,1211,378,8
1585,1325,263,8
1597,1243,354,8
1596,1260,336,8
1589,1280,310,8
1594,1261,335,8
1602,1269,334,8
1564,1250,315,8
1601,1222,380,8
1670,1607,64,8
1666,1606,60,8
1665,1591,72,8
1674,1618,56,8
1673,1612,61,8
1675,1586,89,8
1664,1597,68,8
1665,1576,88,8
1677,1628,48,8
1665,1580,84,8
877,808,68,8
877,815,64,8
879,812,64,8
880,826,52,8
878,796,84,8
877,838,36,8
865,809,58,8
889,830,61,8
876,805,72,8
885,842,44,8
2007,1650,359,8
2038,1647,390,8
2011,1591,420,8
2016,1587,429,8
1991,1589,402,8
2004,1650,357,8
2007,1625,383,8
2012,1636,376,8
2017,1609,408,8
2001,1615,387,8
936,876,60,8
936,857,80,8
930,851,80,8
932,855,76,8
940,834,105,8
930,852,76,8
931,850,80,8
938,859,80,8
924,837,88,8
919,841,76,8
1326,1286,40,8
1335,1300,33,8
1335,1268,65,8
1334,1262,73,8
1342,1275,68,8
1344,1266,79,8
1338,1280,57,8
1323,1259,64,8
1329,1282,48,8
1344,1272,69,8
1551,1436,116,8
1545,1422,120,8
1547,1439,108,8
1555,1435,120,8
1560,1419,140,8
1568,1423,144,8
1555,1427,128,8
1555,1447,108,8
1560,1437,120,8
1557,1438,120,8
2855,2532,322,8
2885,2550,334,8
2847,2524,324,8
2856,2477,379,8
2851,2492,358,8
2865,2556,308,8
2873,2570,304,8
2879,2552,328,8
2879,2507,370,8
2874,2538,338,8
2513,2184,330,8
2501,2080,421,8
2532,2203,329,8
2523,2181,341,8
2516,2176,341,8
2534,2254,282,8
2522,2189,333,8
2507,2116,390,8
2530,2143,388,8
2497,2161,336,8
895,829,64,8
905,840,64,8
900,807,93,8
897,838,57,8
898,810,88,8
891,818,72,8
896,827,70,8
906,825,81,8
889,820,68,8
905,851,52,8
540,524,12,9
532,512,20,9
537,508,28,9
535,522,12,9
525,516,8,9
540,520,20,9
535,515,20,9
530,509,20,9
536,492,44,9
561,557,4,9
384,354,32,9
386,358,28,9
412,356,57,9
390,347,41,9
394,362,34,9
405,382,21,9
389,343,45,9
379,344,36,9
404,361,44,9
398,368,31,9
385,237,146,9
385,230,156,9
382,245,138,9
372,227,144,9
372,230,142,9
377,240,137,9
378,247,132,9
386,225,157,9
374,245,129,9
379,236,142,9
265,141,124,9
255,140,117,9
255,122,135,9
259,132,127,9
260,140,121,9
242,126,117,9
253,129,123,9
265,149,116,9
262,155,108,9
267,124,145,9
387,233,154,9
394,254,140,9
395,257,138,9
402,259,143,9
400,236,166,9
389,249,141,9
404,263,139,9
392,264,127,9
399,249,149,9
406,239,167,9
357,209,148,9
359,224,137,9
358,205,153,9
346,206,139,9
347,202,143,9
340,211,129,9
353,215,138,9
352,233,120,9
354,225,129,9
347,217,129,9
649,526,122,9
635,514,121,9
637,505,132,9
636,512,125,9
640,522,117,9
642,503,137,9
647,503,144,9
642,518,123,9
631,504,126,9
631,493,140,9
702,511,191,9
710,558,152,9
693,498,194,9
696,540,156,9
675,522,154,9
709,515,194,9
704,535,171,9
686,504,181,9
697,525,173,9
717,564,153,9
458,297,160,9
471,291,179,9
464,304,159,9
470,333,137,9
478,303,176,9
468,287,181,9
463,268,195,9
471,300,171,9
472,308,163,9
453,281,169,9
369,196,174,9
370,195,175,9
365,228,136,9
374,173,202,9
365,186,182,9
365,197,169,9
376,206,169,9
371,213,158,9
362,201,161,9
376,184,194,9
566,449,116,9
559,394,164,9
555,386,169,9
559,394,167,9
550,407,143,9
551,378,172,9
562,403,161,9
561,418,141,9
543,394,148,9
561,399,163,9
418,273,144,9
435,272,163,9
421,288,132,9
415,258,158,9
421,258,163,9
424,268,158,9
438,279,158,9
423,261,161,9
422,257,164,9
425,281,144,9
420,248,172,9
436,249,188,9
429,256,172,9
431,230,201,9
438,208,231,9
425,231,194,9
439,214,224,9
443,251,192,9
441,238,204,9
450,242,208,9
139,122,19,9
144,122,21,9
149,118,32,9
145,136,8,9
140,120,19,9
148,124,23,9
148,116,31,9
147,128,17,9
148,123,23,9
146,131,15,9
322,298,24,9
322,284,37,9
300,286,13,9
311,277,33,9
311,283,27,9
304,263,40,9
301,262,40,9
305,293,13,9
310,293,17,9
315,288,24,9
439,304,135,9
428,311,117,9
435,321,112,9
438,295,144,9
425,308,118,9
439,315,124,9
443,287,155,9
439,331,107,9
429,306,123,9
436,294,142,9
657,535,123,9
660,514,146,9
675,544,130,9
659,515,143,9
669,525,144,9
681,534,147,9
661,546,115,9
665,547,117,9
648,537,112,9
661,530,132,9
542,332,210,9
557,339,219,9
547,324,223,9
554,387,166,9
545,310,234,9
545,335,210,9
554,356,197,9
550,342,208,9
561,369,192,9
547,365,181,9
320,279,40,9
301,269,32,9
291,257,32,9
300,268,32,9
306,267,40,9
285,227,57,9
298,253,44,9
287,252,35,9
301,270,33,9
297,261,36,9
402,258,144,9
417,279,136,9
414,291,122,9
407,269,138,9
420,284,136,9
401,265,136,9
416,294,123,9
412,290,123,9
400,269,130,9
402,266,133,9
682,613,68,10
653,574,78,10
661,615,44,10
671,612,61,10
651,604,45,10
672,633,40,10
634,562,72,10
633,571,64,10
677,607,72,10
640,615,21,10
1501,1427,70,10
1486,1425,61,10
1500,1452,48,10
1510,1444,64,10
1508,1482,28,10
1493,1450,42,10
1506,1450,52,10
1501,1429,72,10
1498,1439,56,10
1503,1439,60,10
676,629,50,10
709,647,64,10
688,640,49,10
701,646,55,10
693,625,67,10
681,644,36,10
682,616,61,10
696,636,56,10
706,639,64,10
692,644,44,10
1657,1581,76,10
1663,1564,100,10
1650,1558,92,10
1645,1547,96,10
1656,1538,113,10
1653,1554,100,10
1650,1561,92,10
1653,1530,122,10
1661,1557,104,10
1643,1538,105,10
1083,954,131,10
1090,964,126,10
1086,955,132,10
1091,998,93,10
1092,957,134,10
1081,975,108,10
1083,975,106,10
1077,954,125,10
1075,956,115,10
1086,967,118,10
817,752,64,10
823,736,85,10
835,767,65,10
826,757,69,10
851,763,88,10
819,741,76,10
827,748,77,10
824,764,61,10
824,783,40,10
838,753,82,10
897,824,69,10
914,799,115,10
917,797,120,10
922,847,75,10
896,801,93,10
906,806,96,10
909,826,84,10
912,799,116,10
910,831,78,10
891,822,67,10
939,849,91,10
928,815,113,10
954,817,138,10
947,838,109,10
938,827,112,10
938,818,120,10
948,806,140,10
924,812,112,10
938,796,142,10
957,833,123,10
1708,1613,96,10
1721,1592,129,10
1720,1600,117,10
1720,1605,116,10
1715,1632,82,10
1708,1591,113,10
1722,1605,117,10
1711,1586,126,10
1713,1611,102,10
1723,1601,121,10
1391,1246,145,10
1386,1259,126,10
1373,1261,113,10
1394,1253,138,10
1404,1314,84,10
1389,1237,149,10
1393,1248,148,10
1385,1266,117,10
1385,1288,96,10
1387,1284,105,10
1477,1449,28,10
1499,1430,68,10
1474,1427,46,10
1492,1417,72,10
1493,1452,40,10
1483,1424,57,10
1489,1429,56,10
1469,1417,53,10
1481,1423,56,10
1481,1429,52,10
1471,1411,60,10
1468,1424,40,10
1475,1436,36,10
1467,1397,71,10
1470,1408,64,10
1478,1417,61,10
1476,1434,40,10
1476,1410,61,10
1477,1432,40,10
1461,1415,46,10
948,824,124,10
970,851,117,10
943,809,131,10
952,833,120,10
953,818,135,10
947,816,132,10
964,852,113,10
969,822,146,10
971,823,147,10
953,785,168,10
947,838,110,10
943,807,133,10
940,813,128,10
933,816,117,10
936,796,141,10
953,784,170,10
956,803,156,10
948,811,138,10
947,819,128,10
940,812,126,10
1730,1626,104,10
1732,1629,102,10
1743,1615,126,10
1724,1662,60,10
1726,1625,102,10
1744,1648,97,10
1738,1626,112,10
1747,1627,116,10
1743,1638,104,10
1750,1626,122,10
1761,1667,92,10
1750,1612,138,10
1750,1645,104,10
1743,1651,93,10
1744,1624,118,10
1733,1626,108,10
1736,1600,135,10
1751,1640,110,10
1752,1614,140,10
1742,1636,105,10
1938,1779,157,10
1951,1830,124,10
1946,1797,148,10
1956,1812,140,10
1945,1823,121,10
1947,1770,177,10
1942,1818,124,10
1950,1827,120,10
1945,1769,174,10
1948,1826,121,10
663,588,72,10
678,624,54,10
685,610,75,10
681,623,56,10
663,638,24,10
674,614,57,10
685,618,67,10
688,606,80,10
679,642,36,10
678,611,67,10
1460,1387,74,10
1434,1369,60,10
1443,1369,76,10
1443,1392,48,10
1439,1387,52,10
1443,1368,76,10
1446,1357,88,10
1451,1378,74,10
1459,1364,92,10
1467,1388,79,10
1082,994,88,10
1065,935,132,10
1083,967,118,10
1076,958,117,10
1069,922,151,10
1081,931,150,10
1058,959,98,10
1083,975,109,10
1066,927,139,10
1076,969,109,10
341,315,19,11
332,325,4,11
323,317,4,11
339,328,12,11
332,321,12,11
337,325,12,11
334,330,4,11
318,310,8,11
327,318,8,11
327,320,8,11
373,365,8,11
368,368,0,11
382,379,4,11
380,376,4,11
390,378,8,11
379,363,16,11
371,367,4,11
349,342,8,11
373,369,4,11
374,370,4,11
2662,2653,8,11
2672,2654,15,11
2680,2668,12,11
2681,2662,19,11
2687,2664,20,11
2688,2665,23,11
2686,2674,12,11
2691,2690,0,11
2686,2675,10,11
2673,2659,15,11
337,332,8,11
336,322,13,11
342,326,16,11
345,337,8,11
349,347,0,11
346,338,8,11
347,338,8,11
345,330,16,11
344,330,12,11
341,333,8,11
468,464,4,11
450,445,4,11
467,464,2,11
476,467,8,11
470,446,20,11
468,451,15,11
459,451,8,11
471,464,5,11
451,439,9,11
457,447,12,11
316,306,8,11
334,330,4,11
329,319,8,11
312,308,4,11
319,315,4,11
323,312,12,11
325,315,8,11
317,297,20,11
322,311,12,11
334,325,8,11
380,376,4,11
388,375,12,11
377,362,12,11
381,377,4,11
367,363,4,11
370,358,12,11
384,379,4,11
393,385,8,11
375,360,12,11
398,382,16,11
34,23,11,11
38,27,11,11
38,21,17,11
34,32,3,11
41,25,15,11
37,34,3,11
35,27,7,11
37,33,4,11
37,33,4,11
37,37,0,11
333,329,4,11
361,344,16,11
335,332,4,11
322,323,0,11
342,338,4,11
323,319,4,11
337,332,4,11
349,344,4,11
344,335,9,11
333,333,0,11
480,476,4,11
500,483,16,11
502,487,16,11
487,483,4,11
498,487,12,11
496,488,8,11
490,482,8,11
493,486,8,11
501,488,12,11
499,485,12,11
334,329,4,11
348,341,8,11
341,336,4,11
344,339,4,11
355,345,8,11
367,359,8,11
342,331,12,11
353,342,8,11
339,334,4,11
359,344,15,11
540,528,12,11
548,543,4,11
533,529,4,11
545,532,12,11
538,532,4,11
537,532,4,11
542,527,12,11
535,526,8,11
537,529,8,11
532,524,8,11
2237,1199,1037,11
2257,1177,1079,11
2245,1130,1116,11
2248,1120,1128,11
2248,1091,1158,11
2247,1197,1050,11
2249,1165,1084,11
2235,1178,1058,11
2241,1082,1159,11
2232,1106,1124,11
344,329,15,11
329,325,4,11
313,308,4,11
328,328,0,11
327,311,16,11
356,331,23,11
314,306,8,11
342,334,8,11
330,326,4,11
340,335,4,11
394,386,8,11
405,391,16,11
388,378,8,11
385,380,4,11
410,397,12,11
398,388,8,11
389,378,8,11
385,376,8,11
396,391,4,11
394,386,8,11
362,356,4,11
360,356,4,11
365,353,12,11
348,346,0,11
363,347,16,11
371,362,8,11
356,345,12,11
369,359,8,11
372,371,0,11
376,362,12,11
368,356,12,11
370,365,4,11
362,359,4,11
353,349,4,11
361,352,8,11
351,346,3,11
374,367,8,11
369,365,4,11
376,364,12,11
379,367,12,11
528,513,12,11
524,512,12,11
534,519,16,11
531,516,16,11
538,530,8,11
535,519,15,11
533,518,16,11
534,521,12,11
524,523,0,11
531,518,12,11
2813,2805,8,11
2720,2711,8,11
2732,2727,4,11
2744,2730,12,11
2727,2710,16,11
2755,2748,8,11
2735,2727,4,11
2723,2707,16,11
2759,2745,12,11
2738,2721,16,11
365,352,12,11
362,350,12,11
364,356,8,11
362,354,8,11
363,348,16,11
365,355,8,11
371,362,8,11
363,360,4,11
377,365,13,11
378,373,4,11
215,197,16,12
214,210,4,12
216,207,9,12
216,204,12,12
213,204,8,12
218,202,16,12
211,194,17,12
210,201,8,12
216,212,4,12
216,211,4,12
229,208,20,12
233,197,36,12
242,218,24,12
243,209,36,12
242,201,41,12
233,201,33,12
264,232,32,12
242,205,38,12
259,230,28,12
242,219,24,12
337,309,28,12
352,326,24,12
369,349,20,12
341,314,28,12
357,330,27,12
348,327,20,12
348,328,20,12
346,318,28,12
344,325,20,12
333,309,23,12
641,617,24,12
640,621,16,12
639,627,12,12
640,620,20,12
635,616,20,12
643,606,36,12
628,619,8,12
646,638,8,12
639,627,12,12
639,628,12,12
620,608,12,12
607,597,8,12
615,607,8,12
620,616,4,12
622,598,24,12
608,604,4,12
615,603,12,12
607,601,4,12
613,595,16,12
618,613,4,12
249,225,24,12
246,226,20,12
242,226,16,12
251,227,25,12
251,230,20,12
240,224,16,12
232,216,17,12
234,213,20,12
242,218,24,12
250,228,24,12
617,594,20,12
627,608,20,12
623,611,12,12
618,600,20,12
615,610,4,12
630,622,8,12
622,607,16,12
633,611,20,12
614,599,16,12
617,605,12,12
1639,1569,68,12
1631,1550,80,12
1635,1513,121,12
1625,1550,76,12
1615,1515,99,12
1632,1543,89,12
1620,1544,77,12
1626,1553,72,12
1637,1553,84,12
1626,1509,116,12
549,529,21,12
556,522,33,12
540,510,28,12
541,523,16,12
550,510,40,12
564,531,32,12
556,531,24,12
556,532,24,12
545,492,54,12
552,530,20,12
623,604,16,12
631,619,12,12
634,622,12,12
621,605,16,12
611,603,8,12
631,619,12,12
631,615,16,12
637,618,16,12
613,609,4,12
640,638,0,12
200,196,4,12
209,201,8,12
194,186,8,12
211,184,27,12
209,197,12,12
197,175,21,12
211,187,24,12
214,194,20,12
214,185,28,12
210,203,4,12
210,198,12,12
210,202,8,12
192,186,4,12
194,189,4,12
192,181,12,12
197,181,16,12
194,178,16,12
198,189,8,12
215,212,4,12
203,196,8,12
197,184,12,12
198,186,11,12
197,193,4,12
210,201,8,12
202,194,8,12
195,188,8,12
188,175,12,12
189,181,8,12
203,191,12,12
198,189,8,12
789,741,48,12
785,706,79,12
800,753,48,12
787,719,68,12
800,744,56,12
786,758,28,12
798,736,61,12
796,725,72,12
793,741,52,12
789,737,52,12
830,783,44,12
820,773,44,12
829,756,72,12
829,789,40,12
822,776,44,12
816,771,44,12
814,753,60,12
812,758,54,12
813,788,24,12
817,763,53,12
811,756,56,12
818,758,60,12
807,777,28,12
811,762,48,12
810,758,52,12
822,781,40,12
798,750,48,12
812,759,52,12
811,763,48,12
798,734,61,12
703,666,36,12
719,672,48,12
715,664,48,12
708,668,41,12
729,688,40,12
727,672,56,12
719,695,24,12
710,663,45,12
709,666,40,12
726,686,40,12
679,658,21,12
654,628,24,12
675,659,16,12
660,636,24,12
662,616,45,12
669,640,32,12
673,652,20,12
654,644,8,12
660,619,41,12
661,633,28,12
260,229,32,12
263,227,36,12
281,237,44,12
271,252,20,12
278,260,16,12
269,256,12,12
258,234,25,12
287,247,40,12
256,217,40,12
277,261,17,12
263,223,40,12
266,235,31,12
264,222,42,12
258,221,35,12
256,232,24,12
275,256,19,12
271,224,47,12
262,243,19,12
269,233,37,12
258,229,27,12
774,749,24,13
757,726,29,13
754,732,24,13
753,716,36,13
758,729,28,13
751,716,36,13
764,739,21,13
762,744,16,13
756,735,24,13
745,709,34,13
576,510,66,13
546,472,76,13
559,509,49,13
546,509,36,13
530,476,56,13
551,509,44,13
533,458,75,13
525,495,32,13
553,491,62,13
539,493,45,13
541,509,32,13
524,479,45,13
519,479,40,13
562,527,36,13
532,493,39,13
547,510,38,13
535,479,53,13
532,509,24,13
520,467,53,13
510,473,37,13
738,722,16,13
738,709,28,13
721,713,8,13
730,716,12,13
736,711,25,13
739,725,13,13
745,732,13,13
740,703,36,13
741,716,20,13
728,713,16,13
559,506,51,13
528,466,65,13
540,482,57,13
566,524,41,13
571,510,61,13
547,488,60,13
559,480,77,13
564,511,50,13
538,479,57,13
546,509,36,13
728,713,16,13
730,717,8,13
732,714,16,13
741,718,20,13
739,715,20,13
746,715,28,13
728,709,16,13
751,735,16,13
758,736,20,13
734,718,16,13
1016,978,40,13
1003,939,60,13
1007,955,56,13
1007,958,44,13
1038,972,64,13
1007,952,55,13
1018,976,43,13
1003,978,27,13
995,966,29,13
1006,959,47,13
540,472,69,13
543,488,53,13
544,506,40,13
556,495,57,13
539,486,57,13
535,480,52,13
540,486,56,13
535,469,66,13
541,480,60,13
539,488,51,13
1033,951,80,13
1040,991,50,13
1028,974,52,13
1041,985,56,13
1042,991,53,13
1030,968,63,13
1031,956,76,13
1030,980,48,13
1023,954,64,13
1004,961,40,13
1009,976,32,13
1024,976,44,13
1012,950,63,13
1031,994,36,13
1008,957,49,13
1033,982,48,13
1031,982,48,13
1029,974,54,13
1020,939,84,13
1020,960,60,13
1032,988,43,13
1007,938,70,13
1029,967,60,13
1030,967,64,13
1016,958,56,13
1003,937,68,13
1007,940,69,13
997,956,41,13
1013,979,33,13
1019,938,80,13
734,719,16,13
738,705,32,13
744,722,20,13
722,708,12,13
727,703,24,13
742,713,28,13
725,710,12,13
729,700,28,13
730,699,32,13
725,698,24,13
536,482,54,13
526,480,47,13
548,501,47,13
513,451,62,13
538,476,61,13
557,511,45,13
534,482,48,13
543,495,48,13
549,513,36,13
545,497,48,13
1018,975,41,13
995,951,45,13
1002,953,50,13
1019,972,48,13
996,948,49,13
1030,982,48,13
1002,955,48,13
997,964,32,13
1011,952,60,13
1015,956,60,13
784,756,28,13
790,767,20,13
769,753,16,13
787,756,28,13
774,758,16,13
765,734,28,13
787,754,32,13
768,735,28,13
793,769,24,13
773,752,16,13
736,719,16,13
726,705,20,13
738,709,24,13
730,716,16,13
723,706,16,13
723,704,20,13
752,722,28,13
736,716,20,13
732,713,16,13
735,719,16,13
1013,965,50,13
1013,957,60,13
1015,951,65,13
1031,975,56,13
1015,967,44,13
1011,981,32,13
1008,940,68,13
1016,969,48,13
1009,952,58,13
1026,977,48,13
535,493,42,13
561,535,20,13
573,507,67,13
538,501,35,13
548,503,47,13
559,492,67,13
559,501,55,13
528,465,61,13
570,529,40,13
554,496,59,13
1030,981,45,13
1017,938,79,13
1007,929,77,13
1020,957,60,13
1016,973,44,13
1024,976,48,13
1035,958,79,13
993,938,56,13
1020,950,68,13
1016,985,28,13
1010,967,43,13
1017,965,52,13
1006,977,28,13
1015,969,46,13
994,930,61,13
1004,957,48,13
998,929,68,13
1021,978,44,13
1016,963,48,13
1001,948,53,13
4470,4240,200,14
4426,4218,208,14
4439,4256,181,14
4428,4267,156,14
4426,4248,176,14
4425,4231,192,14
4413,4230,184,14
4420,4216,200,14
4422,4210,209,14
4437,4216,216,14
8538,8249,284,14
8523,8209,312,14
8522,8230,292,14
8516,8191,320,14
8509,8210,300,14
8516,8253,260,14
8502,8242,256,14
8513,8231,276,14
8489,8134,356,14
8478,8146,324,14
3847,3656,192,14
3829,3661,168,14
3842,3644,200,14
3830,3662,162,14
3821,3674,144,14
3838,3655,181,14
3821,3646,168,14
3820,3606,212,14
3833,3672,157,14
3820,3615,201,14
2990,2915,76,14
2969,2897,72,14
2991,2925,65,14
2981,2911,68,14
2964,2869,92,14
2992,2937,56,14
2967,2918,45,14
2988,2929,57,14
2983,2916,64,14
2985,2915,72,14
4232,4026,205,14
4247,4029,213,14
4233,4063,173,14
4236,4006,225,14
4235,4066,165,14
4238,4061,172,14
4241,4041,200,14
4240,4027,210,14
4251,4016,231,14
4218,4016,198,14
2810,2581,227,14
2801,2518,278,14
2790,2604,182,14
2817,2619,200,14
2814,2538,274,14
2786,2568,214,14
2797,2535,260,14
2810,2598,209,14
2816,2583,234,14
2791,2560,232,14
3217,2994,221,14
3205,2911,288,14
3195,2951,242,14
3222,2998,225,14
3210,2998,211,14
3208,2956,251,14
3211,2994,214,14
3217,2979,240,14
3186,2986,198,14
3213,2988,220,14
2127,1878,249,14
2144,1899,243,14
2138,1889,252,14
2155,1917,235,14
2135,1878,256,14
2144,1914,230,14
2139,1908,227,14
2128,1895,233,14
2125,1884,246,14
2140,1935,202,14
8248,7943,304,14
8250,8005,240,14
8236,7981,256,14
8228,7905,322,14
8263,8029,228,14
8257,7984,268,14
8245,7954,292,14
8237,7978,256,14
8275,8002,272,14
8279,7947,333,14
4543,4287,253,14
4537,4298,232,14
4536,4315,217,14
4520,4301,217,14
4532,4299,234,14
4538,4327,209,14
4513,4314,197,14
4536,4335,196,14
4532,4333,196,14
4533,4330,202,14
4675,4478,196,14
4662,4410,249,14
4638,4363,270,14
4652,4411,241,14
4672,4443,224,14
4654,4411,240,14
4656,4440,213,14
4669,4498,164,14
4657,4438,214,14
4667,4469,200,14
4787,4540,241,14
4798,4595,201,14
4794,4540,254,14
4781,4578,200,14
4794,4544,252,14
4782,4575,208,14
4773,4464,306,14
4787,4539,248,14
4774,4587,185,14
4766,4611,156,14
3855,3748,108,14
3857,3723,132,14
3878,3763,108,14
3873,3746,124,14
3844,3701,141,14
3853,3738,113,14
3863,3746,116,14
3856,3720,132,14
3856,3732,124,14
3861,3746,112,14
1869,1801,65,14
1862,1785,74,14
1860,1791,68,14
1859,1789,72,14
1863,1774,84,14
1887,1820,69,14
1858,1772,85,14
1865,1791,69,14
1884,1802,80,14
1854,1786,66,14
4488,4285,201,14
4477,4292,185,14
4488,4257,225,14
4488,4282,204,14
4502,4273,227,14
4485,4273,210,14
4474,4256,217,14
4464,4285,173,14
4481,4294,184,14
4475,4267,205,14
5585,5202,384,14
5601,5185,413,14
5596,5142,446,14
5577,5205,372,14
5593,5183,412,14
5584,5219,358,14
5596,5199,396,14
5580,5191,388,14
5592,5162,425,14
5596,5169,427,14
3185,2950,237,14
3201,3016,188,14
3210,2933,276,14
3195,2981,210,14
3194,2951,245,14
3212,2979,236,14
3185,2962,226,14
3190,2964,220,14
3207,2950,253,14
3194,2999,196,14
4257,4111,144,14
4242,4160,84,14
4260,4145,113,14
4227,4096,128,14
4242,4116,124,14
4251,4166,84,14
4252,4118,130,14
4267,4142,121,14
4265,4130,132,14
4242,4134,109,14
4634,4418,213,14
4632,4376,253,14
4632,4435,189,14
4627,4417,210,14
4631,4389,240,14
4628,4416,211,14
4642,4369,271,14
4630,4397,233,14
4640,4407,232,14
4635,4370,262,14
3701,3615,80,14
3705,3614,88,14
3710,3626,80,14
3716,3577,137,14
3713,3580,133,14
3682,3550,132,14
3686,3564,120,14
3688,3584,96,14
3707,3585,116,14
3709,3596,108,14
586,547,32,15
568,552,16,15
569,557,12,15
577,561,16,15
570,554,16,15
578,558,20,15
559,532,28,15
547,532,16,15
582,548,32,15
562,540,20,15
558,534,24,15
564,546,20,15
565,545,20,15
541,520,20,15
544,514,29,15
569,545,24,15
556,542,12,15
560,539,20,15
556,534,20,15
569,558,12,15
1127,1103,24,15
1130,1106,24,15
1138,1120,16,15
1110,1096,12,15
1124,1106,16,15
1119,1099,20,15
1122,1096,24,15
1114,1097,16,15
1129,1116,12,15
1129,1110,16,15
565,561,5,15
574,550,24,15
563,533,29,15
572,544,28,15
580,556,24,15
572,536,36,15
582,573,8,15
582,558,24,15
571,552,20,15
575,567,8,15
558,538,20,15
567,555,12,15
562,546,16,15
560,552,8,15
569,545,24,15
560,530,29,15
573,548,24,15
569,540,28,15
555,531,24,15
566,544,20,15
984,972,12,15
984,970,12,15
978,965,12,15
979,954,24,15
977,966,12,15
980,964,16,15
985,968,16,15
988,966,20,15
986,957,28,15
968,955,12,15
1119,1111,8,15
1126,1105,20,15
1129,1101,28,15
1132,1111,20,15
1124,1109,16,15
1132,1104,28,15
1114,1099,16,15
1121,1109,12,15
1126,1111,16,15
1129,1114,17,15
389,376,12,15
402,389,12,15
386,371,16,15
388,362,24,15
397,381,16,15
396,343,52,15
388,356,33,15
381,371,8,15
394,373,20,15
397,389,8,15
1462,1416,44,15
