@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
27572628,224907468,100267866,2236872,4734158,20779373,149077,219746,196306562,3082368,201824803,2856040,13598184,52271490,707976905,2478210,252397520,15998,112496802,3258,8683,21061,841372463,190375881,179953000,9997000,204786656,6
6549360,625620982,330751516,2639860,87335,3036506,48492,172983,401008973,4771882,388667062,4763226,583182,17132016,818330156,31106,614522777,24132,328561254,3200,20006,40514,1853160301,220826113,213460000,6982000,235281674,6
28458812,646281127,329239271,2777099,4931661,21636327,500151,650013,545456986,3197265,542600477,3184363,14269990,55845460,1186959915,2736091,675685147,20488,344854095,3260,9428,13178,2343869001,318972070,315603000,3005000,333518136,6
28311753,244563597,117096443,2433986,4223472,17678359,410848,1133919,183752385,4103596,189847064,4476451,13898173,58960505,743295904,3164614,232467332,20878,100157246,4755,8932,22307,812624180,199731855,192424000,6979000,214109629,6
22700715,382549094,192235509,5664768,3008656,11329344,605008,988851,297067809,15245440,295976125,15114930,15593987,53885169,1848181507,2628680,390746105,56051,194121379,8439,22224,62878,1405125403,500112289,482653000,16987000,514559290,6
18330840,196791878,77355434,1603896,1711089,13159517,462394,543875,129879347,3374458,135716520,3234231,8034447,41690133,541734315,1442295,215181425,14699,95986579,3260,6366,11221,680154799,145810711,138336000,7017000,160112514,6
18486075,222855954,92152195,1750624,1815789,11308542,282109,336202,145210760,3825461,144349403,3741300,8854195,45870123,559117032,1850123,208914929,14482,89714033,3258,5702,7645,774408511,150873441,143424000,6972000,165354436,6
26506697,362465416,122151886,6159288,4480950,12120201,618763,1063816,281272083,14940243,278084077,15177054,29701608,69388491,2069070406,4533628,368954495,71669,128003927,9899,26873,66581,1170064481,558256291,535960000,21998000,572610489,6
10756689,687852952,346591414,3256780,378184,3551269,272550,478507,462881548,4949388,463155227,4958063,2351062,18629019,1159844151,149717,690429751,22193,354450594,3841,13198,57058,2162182320,307554698,290150000,16950000,321972824,6
7301739,158320517,65859518,1561530,48013,2789642,222369,306280,134091058,3363391,137633457,3211145,483634,15052772,374763671,17034,195523110,21956,77410564,4111,8068,30285,574938321,103903892,91623000,11950000,118504924,6
6807421,314650801,103867151,1026581,10563,215135,36997,132297,188557189,87120,192738600,81053,61572,13002722,318513423,10954,307654048,916,104620998,232,2573,1395,1489016243,113438708,110097000,2975000,178567911,7
27876904,646832832,196094942,7265046,67116,3763214,6889747,7610931,298727723,437935,297998322,441247,18479923,53500503,1326908673,296868,628697242,1082841,192461479,98334,150222,623351,2166407315,358106540,184727000,172745000,372632816,7
28676503,635448691,291535192,6482940,47738,3775833,7161119,7765759,306424583,418167,307095703,427735,18695498,53348493,1194122941,219441,626114758,1111355,279726671,98339,320388,667597,2011095648,321132571,159745000,160744000,335128583,7
15809729,593125169,321050682,9470333,50452,550163,6431889,6592066,442998617,528417,443257965,537166,7959421,28717198,1684494344,534169,600028475,628639,325126478,195552,600041,1593968,3020048372,457901646,217802000,239783000,472354366,7
15560968,436484390,187623904,4840879,52738,450515,6418663,6704830,301096521,328495,301269583,326895,7915711,27057044,960448093,125823,443786413,638081,190634659,98382,304842,216916,1781354463,259454135,110037000,149051000,273788543,7
28286217,650160106,196018402,6346985,60409,3731936,7008985,7629683,491985781,437348,489830801,433589,18437489,52773633,1324329348,298261,624529289,1076618,190827942,98330,338811,676732,2861752027,358579593,195005000,163004000,372801352,7
31811640,399867443,101548087,1260162,15316,2177606,7860,9836349,205260461,82893,205161205,94876,42593,50641517,448441596,13713,405009032,1222,102025939,423,3138,1367,1637552935,121531059,120202000,1001000,135526416,7
27544658,661331774,195151390,6462854,52569,3864040,7282172,7936327,296697642,407508,296292716,402579,18355747,52858812,1222173723,294908,631019086,1068197,190242286,98332,144653,649000,2440687594,330238986,164811000,164811000,344489481,7
29051660,650838312,194248772,6866885,64093,3697292,7003179,7781337,297597409,485361,296743930,462062,18666784,52889622,1331565946,298919,627228804,1096064,191008859,98340,143394,412909,2174537184,358638130,200443000,157562000,373105413,7
12764398,297398114,98802651,1001188,13610,214933,6594,651852,207297653,61565,207301772,60274,19362,28588747,322909759,8168,310105911,715,103852255,429,1999,1001,1435027910,86958681,85681000,1008000,101104844,7
27800571,658861086,298276474,7118646,71285,3778158,6948376,7693212,295069514,445829,295438081,432825,18432969,53599932,1360338824,325150,632898745,1086449,289294060,98487,146178,630486,2310678390,358459397,204990000,152992000,372727038,7
15097298,438850319,287484552,4838055,56012,489519,6564920,7042395,294551670,336150,295289182,342539,8373769,27072984,1082343657,129553,439856007,665083,289326698,97889,295876,342258,2268840578,292065797,148871000,142876000,306503391,7
31623491,401411275,101912703,1730275,15776,2233179,13915,9786372,204394343,126641,203975368,152903,134632,51457640,711852809,20516,404552345,1909,102967198,431,5707,4370,1615127274,189990749,188567000,997000,204125298,7
27644719,516043389,332812781,17812307,70659,437910,16935503,17464337,329810187,489294,340837795,491338,23398606,44692787,1286097424,678355,534197123,469050,349293999,97886,106044,489932,2578087810,348044184,163331000,184373000,362225513,7
12902016,499360466,101278940,1032334,11029,252402,9927,745632,203455068,69061,201085145,81843,45897,27883929,348281939,11534,508079369,1032,103612701,328,2266,1144,1545096170,97724110,95442000,1988000,111898845,7
14916087,192020297,114794876,3861895,52579,662808,6494255,6801155,106479385,291345,105597835,300273,8318072,25755462,768349989,124371,182198398,656951,109539775,97898,104910,495829,818313951,208069092,70232000,137455000,222373874,7
28182074,632793670,290768341,6457664,68643,3667627,7264513,7949776,303993211,407700,303327648,409691,18818669,52967604,1204575857,294444,633495800,1069667,282578197,98335,435428,323352,2243345819,323891425,153597000,169556000,338363571,7
12739191,494055923,99961004,1172665,14291,248983,6866,743053,206461107,71745,206229072,70434,16117,28433227,399852138,9862,513612932,906,103283635,425,2334,1887,1732672461,107866578,105562000,1991000,122006268,7
6254432,381879199,94641801,998418,12578,203327,5782,35001,212247351,63152,209994403,69003,34154,12152784,334553744,8919,383694014,772,96523014,230,2164,981,1473207104,90280869,87986000,1999000,104339862,7
15330621,438322684,287108413,4751664,59163,477262,6472141,6707044,300142153,336828,297938022,328448,8378534,26820814,1008478962,132156,437130589,698265,288858494,97901,299429,441648,1976085626,272742638,128184000,144207000,287091862,7
1206349,282983121,127221869,1881183,44320,207340,568057,684347,146268559,536617,144334293,532398,1018999,3484825,387234595,25067,268460336,43859,127723695,8143,12898,64277,894952234,136357172,112917000,22983000,199886253,8
17740428,323808021,177819283,2396391,52897,259732,631576,759931,194577126,1492945,195869929,1453218,562242,4130622,904917151,232280,338120019,3068,182464981,4791,771836,419904,1211086153,244313429,185019000,59006000,258767775,8
4420783,139680261,79731918,979075,42211,161347,7018,28700,103133634,756960,98310952,669676,428324,1709565,228174024,21835,140224479,48283,74274560,4429,15077,55109,535816825,61653250,53299000,8045000,75944062,8
634042,252679848,107296352,1428491,45645,179024,799219,840501,163631567,448188,162395571,443747,2784920,5880901,414703128,27316,258405143,13805,114276512,5998,6612,7318,1113217571,111845601,99571000,11948000,125856820,8
7954490,245417443,123275830,1310362,59980,193407,593099,630895,132469203,445874,133792815,444015,1219096,3199707,379727550,24259,223524406,71311,120969354,7357,26006,32637,851762811,107218847,93898000,12985000,121451441,8
11185583,242323882,101256819,1104453,47938,2247119,674966,2088659,99844473,334865,103549899,366255,2001031,11059593,361942747,21080,230279565,9028,102772010,4236,5206,9236,815035533,98380063,91050000,7003000,112648542,8
6749277,254284685,125325881,1395396,64112,193178,781361,825858,153627858,498138,153795147,490312,1128954,2709853,391040824,22783,255900194,84177,122148795,9903,41409,57152,850359981,105593871,88397000,16884000,119980533,8
4988563,288329491,141830374,1483433,49297,191316,615676,693376,183103383,817240,189083013,727695,591776,2435693,418501951,17106,302144448,3279,150487381,4624,6743,14126,1055111485,112877468,104539000,8041000,127157969,8
12594473,725302781,393170423,3426889,66752,372442,886763,992549,404289904,2214694,403969452,2178251,2102214,9864569,1301471090,255240,716983984,40962,388039024,6786,652694,632181,2160347472,352747338,282353000,70087000,367042391,8
8210298,280094858,140418609,1644466,51331,225059,438414,480245,152072009,1192676,154504111,1158627,542114,2672217,422441656,25219,286228065,21476,143462873,6659,12911,65695,1013356375,114949699,92622000,21910000,129450090,8
12402366,271042347,118928461,2225193,46642,1177352,721074,1171130,155945912,923519,156714693,947717,2178484,9608274,837453022,236611,287523316,1822,125084476,4630,636015,336431,918730247,227407095,149071000,78037000,241802574,8
4291464,366940846,226282539,1620580,38544,190347,649272,749980,204773346,1273925,204655085,1282144,1099149,4032452,599860120,27969,354605147,23731,226627265,5376,11712,15149,1324212803,162612535,153236000,9013000,176956757,8
3990323,245438280,118408762,1132957,42116,163083,664621,695712,128175027,451796,121057653,469726,1991785,4022829,355088774,18586,236987996,12419,123269430,4426,3996,8062,902732738,96342955,83962000,11994000,110637912,8
8143540,336519806,159448554,2704135,52790,304294,1131540,2339671,222521468,813745,231030407,856754,6317226,12181001,942250256,252325,354278417,41941,163142786,9353,644246,759045,1153086580,254504491,175068000,79030000,268798166,8
9009555,240774550,117928692,1233461,38951,154775,752384,785271,136698235,467548,133867480,483839,2180780,4194021,364722484,18072,255053718,13969,132600206,6778,6150,6275,924652429,98151570,84747000,12961000,112533726,8
5701340,391389394,223304777,1875026,50771,233078,281487,341872,177896666,1243563,177756618,1245199,453537,2992738,581471079,23617,398769375,21486,228814306,4233,20581,31233,1256779661,157215610,146828000,9988000,171490914,8
9713590,426798986,228314002,1886782,72477,285990,835425,948104,180242471,950499,180391340,949627,1924105,4784396,671143040,33315,427468412,91210,229342555,11073,20071,60202,1368809365,181021903,162746000,17972000,195412817,8
18488368,751941823,391114724,4364907,54986,339425,335956,477519,446619201,2738706,443970076,2681304,541015,6270436,1367943591,248014,758466481,22145,393116861,4619,639000,417292,2335211979,369628017,308208000,61041000,383885514,8
10095533,713083898,381119021,3125866,61349,327433,840244,1000601,414778863,1818284,409476450,1775771,2436636,7368183,1293611663,247611,687366792,53227,377440380,6770,640756,32244,2202866345,350138614,278614000,71156000,364304353,8
9249878,250662863,118726638,1275396,42579,160517,727846,770345,136772469,430430,135636723,431798,2049296,4178532,367811894,19369,247143117,25836,127703739,6584,6228,9794,913329890,99160838,85808000,12971000,113608680,8
2874894,171032729,66503461,1146013,16570,1384048,43359,96879,121059463,99228,121138697,96144,110578,3198583,220223868,10547,188319141,4269,74567054,877,6705,15028,533350914,77889002,74395000,2936000,122885372,9
6641829,100873483,19635719,936211,77741,856694,532583,209478,79469583,70377,79499677,68881,906526,5055680,175622338,26688,136346256,15158,35077552,4217,3507,16059,398957584,46767952,41434000,5052000,61070286,9
2095098,67418204,44958044,3809125,31605,118249,1101505,848052,92216250,556129,93038503,610154,4095724,6908934,230630688,57556,100527310,97424,36922632,16249,241597,160649,317134875,62284883,28976000,32972000,76564128,9
2409715,59050070,23633175,2241354,39862,132988,1097273,1138151,35164277,81596,35003391,80337,1454461,3215885,157461909,37080,61192714,73119,17636656,12610,533860,64079,239970678,42362772,14977000,26960000,56722383,9
7888894,72566955,42809880,3572875,37496,1017257,1043425,811944,93988747,435730,86160262,482099,3546031,23220076,242681322,60235,83609356,131648,30552440,16499,334317,52909,319151177,65172347,30937000,33931000,79419352,9
1779844,81877254,46841557,3671201,53891,162926,1010339,1035293,70771701,99516,70544614,95459,4011481,5902606,230286911,49483,114321241,88086,48887722,16078,18574,151684,378123172,62042144,29859000,31850000,76477280,9
7291510,190196376,76515898,3374011,72637,541723,1281543,1316925,122464444,118804,122314428,119438,1634561,4710498,340606265,37302,213923264,99566,90174567,15996,415803,62367,630610696,91874755,57359000,34214000,106103322,9
2481321,196066178,86717967,4194281,98482,254281,1043290,1080496,138322698,464513,134905372,361283,3300575,5934661,370028806,44772,211741610,119234,103223209,19944,24227,154762,628992050,99975287,66414000,33207000,114229873,9
7987686,101929978,45702644,4090020,134178,1410666,1114602,1171790,106110837,145638,100243199,152052,1840225,4503468,282426165,44065,145225496,150645,73001969,20123,27666,178844,383103538,76515101,40107000,36096000,91035402,9
12149404,101537455,55035644,3416875,70579,1703055,1796080,1901875,48088424,129337,50905959,119761,3257190,18818323,255227212,59030,97402792,132791,60975065,20426,19913,186950,380625222,70689484,33175000,37197000,84737451,9
8859114,127814052,65980174,4107851,87271,3034038,962531,1016180,102944658,118265,102909578,118513,3948568,19581238,309488879,195751,186375417,114811,78077841,17224,22442,123741,497502828,83710905,49202000,34140000,98184590,9
7555342,61193561,37477714,3097915,139281,1204487,1261626,1368855,64981158,173394,67593588,345962,3070077,9497224,243180462,689694,91525495,153167,30383042,17706,428055,169852,246680852,65329656,34010000,31009000,79430657,9
4737476,76203197,53162449,5248162,114517,845450,1152024,1187752,87062281,617685,92578066,459243,4065737,9970801,300779375,48734,110757364,171901,60445255,23799,32662,225807,336623326,81109407,30919000,49870000,95418555,9
509266,31635603,6723489,858708,37267,113670,117040,123535,17110874,28475,17093603,30784,167530,503930,62977469,4255,34181872,5960,13646451,1405,2207,5097,139430053,17264236,15014000,2001000,31564345,9
2680929,65768378,34583179,717870,30505,627058,35424,52202,67555166,94205,63755120,87283,280605,1547689,113292264,8088,117487117,16968,50375658,2075,6495,32030,262819913,31049353,27768000,2975000,45437792,9
9539490,89163575,37875592,3283203,80725,1528896,1285764,1399772,84613472,112917,84815150,111184,1724439,11151371,255268174,38574,142073825,112794,53692296,16501,442641,89050,373509647,70213249,35922000,33926000,84456731,9
8366692,222318547,95026597,3444554,119892,877548,1033986,1197678,121798183,134206,123114198,129842,1633625,5135046,347714954,41655,224008316,102063,109412350,16053,17250,73288,655720924,94077585,57512000,36259000,108413076,9
14372105,140066677,74381376,4835568,147563,2363987,1423290,1534550,104461334,149515,105892485,144374,3592365,17106418,350033272,172318,154924021,184362,75080209,24788,29053,132744,465661090,94882809,41805000,52754000,109224687,9
4293592,58096926,22925037,812617,44045,1106469,109299,123479,65118074,68142,65672753,69392,562445,2664041,130195925,26507,90314889,14384,26928735,3091,9837,49759,245442466,34999863,25696000,8894000,49148940,9
6236923,77034768,40598469,3508958,33487,200676,1129258,883020,101925048,473964,102224529,518045,3485208,10563122,242261966,53372,107536075,110138,28981917,15804,342533,162327,372287075,65221344,26975000,37965000,79713725,9
1072550,118992560,58553536,1154342,27615,242377,159853,305047,62815545,777519,64087365,814329,710622,3613325,181322656,15564,110721200,12304,63266750,3006,8708,10233,448341268,66187385,52791000,12948000,125672758,10
1663924,279636559,148540759,1553121,33247,185991,108121,163811,186600517,1983293,186203947,2039493,288161,3062148,375728604,25876,274516409,32128,147279166,3120,17431,30884,893946688,101859448,97439000,4018000,115973415,10
1050503,85541698,42586390,962580,40059,160386,143032,286362,79249977,548225,78118519,604322,407293,2091184,169516506,10580,86051365,8089,45160680,2373,5635,9163,370515341,45698442,40460000,4934000,60104989,10
1007540,257896018,137237094,1609928,30951,224615,555481,380681,184195899,528186,186544600,535302,689699,2588083,350439394,12349,301435050,14450,156118371,3413,10792,24214,888992636,94685192,87400000,6952000,108824787,10
2900463,113518425,59723345,1382812,49100,243660,150432,242537,97531316,931872,100324569,1043085,792140,2884280,235603786,17119,120218964,24004,66414999,5753,21329,45115,475878428,63942461,54525000,9087000,78192469,10
1079043,87675874,46672316,960469,37566,161554,158508,170929,87143290,48211,78204912,449010,511290,2288098,174880751,14268,88421084,11802,47589012,3233,14152,11527,388667641,47015964,43660000,2976000,61227389,10
1263778,98356021,54258667,1078246,27297,142531,149698,255014,82847985,63241,81941814,63854,520319,2415837,183540574,17649,104109841,29793,56139995,3447,9956,12637,414442297,49979795,40652000,8923000,64404193,10
1515127,83081435,44017124,1208680,39743,174157,203988,384540,85753561,51290,87601650,53914,579403,2338500,183758029,15389,107267211,30142,50539005,4818,16452,27389,393581440,49105618,40840000,7968000,63267101,10
1079399,273183303,141845925,1823005,29788,188835,249909,182420,171643248,1456089,179600995,1249454,1276032,4034434,361705290,26698,306019912,20085,161953036,3986,12692,32285,907843639,97848315,91436000,6028000,112051587,10
2484358,129063795,69172001,1282156,132358,385117,1139350,963441,93500596,851697,99120790,854228,1674652,4361329,257757396,22601,143467701,24213,77573707,6643,7972,23627,559667371,69761747,60395000,9059000,84062933,10
1826272,279866151,147932452,1569444,32757,200724,99700,171522,182252324,2191382,182332032,2243298,286885,2891573,385508877,22267,275213872,19904,148009167,3003,14884,29101,871494499,103795926,95420000,7951000,118178704,10
1424145,278655016,153081586,1425538,29441,173458,114865,121357,178156105,2310740,176153110,2328776,549007,3716678,373858716,24593,275636655,21168,150382793,3002,13776,22212,896022018,101380006,94052000,7003000,115895318,10
1291154,89668355,42865488,1251179,26769,168259,286941,247687,95173899,80953,89795273,72326,1245632,3318002,191958360,21739,115615207,34414,53764508,4989,5796,23518,415529494,52186433,40894000,10971000,66632535,10
1510359,84151557,44236530,1171295,37078,180904,197730,337097,83304869,71134,86281094,64769,600648,2442729,184631822,16211,109181670,30884,51057862,4817,14562,28469,399485121,49637507,42417000,6905000,63966536,10
1434354,281205357,147265214,1631646,32620,203418,216476,517149,179520503,1533486,179149677,1759711,1043135,4549514,384365571,27700,295681757,16893,159313703,4756,16058,31192,920104746,103121419,94850000,7987000,117129828,10
1489117,284827965,148112246,1661110,31471,198785,303863,399070,180598133,1615148,179909178,1775364,831437,4195552,383879414,27758,296643853,17047,161364890,4752,14995,31640,933412690,103581541,97152000,6009000,117906936,10
2893815,295788672,154443468,1938931,52984,203538,180759,302370,215368661,488236,208126752,604812,1204318,4741530,401415552,22813,304392255,20832,165325158,6000,13123,42234,973298570,108421405,95113000,13015000,122838374,10
1215459,105824317,56625028,892941,27008,170090,323774,546893,65826867,946278,69489802,1032110,879655,4215557,194125880,22045,109729456,20063,60598410,3356,12234,16277,432813473,52420780,47107000,5011000,66827614,10
1436557,254694419,131608879,1270700,36808,153858,78314,93887,178262348,516515,175734814,489924,329393,2022210,320125965,18958,251854033,25976,131094557,2415,11901,16985,782630197,86355867,78027000,8002000,100525369,10
5214105,121212548,54933597,1322294,84776,284726,264892,316850,104382449,295460,111422944,287590,718032,3176214,251280169,18140,132897542,25441,54350700,5653,13455,20499,418437491,68016528,60635000,6958000,82376673,10
4856541,61428711,1442731,525703,9266,56055,14472,16310,31603643,46641,30594465,40625,27754,638930,62943432,4028,69785361,240,142514,213,704,286,139928220,29251844,26754000,1981000,75552981,11
4942923,53362751,5612598,724576,19200,73463,3289,10886,28555782,17915,29254303,17620,13541,297315,62145031,1600,75401611,293,406658,219,1430,1424,146711294,16733502,16476000,0,30955840,11
89362,2872819,2337079,184179,4705,30772,?,?,?,?,?,?,?,?,?,?,?,?,?,257,?,?,?,3887188,1792000,1792000,17873430,11
2304035,5024363,5030518,660737,16964,61760,848,5273,32054714,12569,32069623,12443,3431,234822,49709582,2531,76413150,292,563696,194,2235,4885,127596538,13200969,11861000,988000,27192538,11
57841,1965408,1936614,173907,5100,24285,?,?,?,?,?,?,?,?,?,?,?,?,?,176,?,?,?,2578440,1120000,1120000,16889071,11
321624,10038313,8642208,520066,10893,51267,2940,4411,31965199,12866,31908171,11986,14460,322497,44015432,2622,72079029,355,811009,180,4949,?,?,12133857,9846000,1969000,26209391,11
2282252,23798817,13475815,616048,13518,66059,3964,8491,30658010,20195,30583756,17187,18910,297758,57385792,2652,73345019,288,43240475,188,1464,2265,195820519,15323272,14076000,1005000,29486479,11
139481,5117607,5090351,364655,8099,32236,476,5035,18979538,30524,18951794,30737,24584,366432,27003144,8380,?,?,?,187,?,?,?,7286870,6972000,0,21278687,11
4257279,42021728,8153074,806181,14841,77547,1148,9938,30296061,18183,30248792,17502,12452,2959265,62973840,1576,74402016,283,443022,234,1369,1918,129409438,16521903,13377000,2866000,30611369,11
8959612,87500605,4207976,463755,8267,147708,6263,9975,62338610,290966,62219007,288711,5351,4996436,100053491,2516,96926800,222,112524,213,650,245,245305413,27269466,25938000,997000,41295918,11
768715,6273596,6520507,672990,17226,63186,2666,5128,32088265,12822,32006587,12650,2925,256767,49695173,2790,75957777,313,579922,187,2364,4225,148001058,13151903,11909000,992000,27272603,11
4586807,58020948,7924288,664005,17103,84446,1160,10254,47718564,564890,47907802,564090,9798,1599620,67853486,1642,88247474,146,363176,161,1209,1071,193007488,17977843,15636000,1954000,32213325,11
21093392,242031097,173504922,5983500,3085026,6619797,7869864,7961584,221817264,684965,221768357,697085,15749301,25416318,1064163083,247897,276589108,726085,168484998,117336,362242,518748,1099856687,286466706,117006000,169008000,300698667,11
1143925,16503323,8459638,576733,13642,76547,959,5392,30211521,13954,30272719,13027,2802,2290166,51928401,2597,70266454,313,514297,176,1878,2931,116702647,14310779,13012000,1000000,28525891,11
65491,2622339,2589674,187170,4628,24643,3108,?,?,?,?,?,?,?,?,?,?,?,?,183,?,?,?,3880730,3638000,0,18043363,11
4670616,52039165,10275891,736684,15463,79761,3251,6903,32100519,17376,32082599,16290,2945,289345,66210570,1658,79941168,224,389429,215,1266,1832,148733191,17729849,17342000,0,32027891,11
4470515,43786801,12430098,670529,16282,64749,1090,6610,32059841,15368,32109181,16113,10793,262458,60923713,1783,76477100,310,389541,168,1494,1472,147643280,16444953,15203000,1013000,30594182,11
58179,1766205,1838843,176425,4563,25079,?,?,?,?,?,?,?,?,?,?,?,?,?,174,?,?,?,2415473,2170000,0,16375458,11
13430563,776157596,367281385,2018919,19758,364587,14808,1013081,634882467,158700,628365557,161787,56868,19678634,844867020,23513,779359341,1974,372294496,246,5442,3020,2693951294,229171971,226871000,1998000,243605163,11
4036518,13403219,9845996,691076,17288,68376,957,5784,45565813,14036,45498836,13968,2574,232168,53551953,2643,71215324,305,470194,213,1687,2786,155373621,14398206,14146000,0,28632952,11
284148,100905434,42121457,782962,28448,148564,220636,133715,86463943,206305,77425943,165764,176720,1736545,126460994,8945,90617005,567,40819743,918,3615,3877,315827591,52168102,45642000,5953000,100649978,12
2503995,86453780,38316303,1029289,43346,162813,29437,309201,69521169,38824,71420333,37662,255896,2282746,145238298,11038,100408446,19264,38632266,3748,10428,9299,363748185,39078015,34773000,3974000,53633881,12
898326,86086490,34389809,1049690,30898,169357,42239,175996,90137669,1737024,91118764,1753106,184698,1938141,218104458,13936,109865463,19501,33888312,2296,15728,9027,404026345,58900425,55473000,3025000,73072147,12
385279,320921505,168414268,1276146,28314,143288,22975,147591,199971078,568370,201766880,550386,164725,2135730,354080682,15485,327958200,11979,171985699,1035,7428,17328,946528328,95733881,95420000,0,110087604,12
255364,313727819,160708911,1027205,24082,138121,13573,59235,194458455,509486,196478590,505054,135932,1733752,346065998,10598,325439288,893,170138010,524,2977,17676,936548892,94523347,92246000,2005000,108735501,12
1800717,89920381,40844887,806849,34035,112233,12146,34638,82321901,31735,84875214,94345,360392,3245489,149811257,6644,86796006,1144,32146220,1695,1921,2648,321466952,41090148,35556000,5079000,55517259,12
476508,315698526,165618906,1200293,28335,143024,33699,61012,210699773,617493,204121285,594767,150350,2233097,360623696,14603,317375903,13712,168422547,996,5987,26298,930822718,97144726,95482000,994000,111613659,12
19489301,431643450,225117411,3736208,456786,1038670,564871,666080,291483953,959474,304517333,943423,4210934,11566977,873467937,79475,465713824,90690,227272842,10647,22879,94912,1374550940,235743376,219348000,16025000,249936801,12
6926573,128181552,62751986,1164590,98358,302947,154517,201350,104170843,439686,105926421,435384,551714,2115024,269041849,11650,131745272,18022,57902461,2477,4538,21313,451056271,73584574,70240000,3010000,87823303,12
195116,318810645,160805193,1042987,24293,134470,9068,52070,193764621,514673,195567176,512412,161768,1688885,347568880,10463,325680385,902,170850961,520,2818,11690,937784834,93807710,93408000,0,108040538,12
275378,87570425,35063211,672154,26138,95682,6435,19469,75316407,166964,77204317,168723,189489,2120467,120646019,6071,92706713,809,39220446,917,2045,1743,311037404,33238482,30068000,2909000,47491470,12
197112,84587106,34758634,652279,26027,97310,7076,17606,73702474,129988,77417743,148837,92610,1317893,124601995,5954,92736721,564,37725642,527,2108,2090,306033657,33622960,30302000,2932000,47931493,12
254397,87680232,38003929,725402,27313,99856,37203,55691,72318890,130372,73188233,153161,195741,1440322,130249517,5755,87623283,2223,35707100,525,3497,5030,310271405,34293622,31874000,1992000,48394586,12
15445765,176578523,73946156,1806714,170315,361822,381389,435434,135148945,426029,131533180,420835,969841,3881789,425376140,31702,164153020,27920,66457755,4822,8349,36530,575408841,114561197,108179000,5954000,129002722,12
10132668,143841216,52320553,1678092,85675,478371,204246,243046,107062006,414096,108499384,411839,1032984,3496123,375779766,20184,148853794,16609,53770768,3257,7100,27607,459907059,101637917,95160000,6010000,115983793,12
15560137,173808933,72322248,1790685,176728,597535,347410,434746,147746033,442047,148263310,441214,850087,3662019,429494006,29658,164530583,28592,64637974,4823,9743,38374,572653259,115848674,107551000,8041000,129998853,12
3360319,318534128,161260897,1599103,48229,261198,230224,847232,194533928,625496,196815401,633356,1074763,4036816,423554630,30598,322717968,106206,165544066,6300,11485,31508,988642101,114330522,103138000,10908000,128657092,12
1149922,318588133,166543834,1629026,31495,150095,43725,124700,215097731,624137,217377354,646618,214349,3130508,389992542,14591,306858422,10156,158957809,2330,6637,19829,950823027,104914451,101609000,2988000,119297004,12
2913306,82667681,33175697,941925,55654,246158,69414,350412,78874396,46651,80854558,44153,317260,2442191,164703311,12364,102317123,22097,34019185,3750,10150,7268,351900199,44557340,39228000,5029000,58960287,12
3279634,85394187,32557460,924817,52140,238324,138865,339745,79625296,48410,81509731,43718,239773,1710955,166074820,13008,104935889,22266,35645254,3750,5969,10826,331225297,44650860,38300000,6047000,58772124,12
321202,53810503,26383083,671877,11870,85807,151565,121980,24875247,70718,27828566,75108,61389,761833,59963270,4865,56758036,404,30738972,321,1177,2216,178888691,44355017,38810000,4975000,97058008,13
149421,4212453,4123184,520822,12150,65642,28340,15318,17643353,22704,18035579,37670,32542,468982,38431618,3310,27045851,846,6447710,356,?,?,?,10096967,8756000,972000,24157855,13
158859,4832674,4705789,485194,10512,64612,21169,5828,18117535,12421,17780815,30948,26153,441390,38727585,3557,26722205,1262,2488676,357,6172,6547,4922435,9929367,8532000,1066000,24363374,13
304076,20859090,11221475,689580,16881,66659,2610,9825,34214040,30190,34010976,24084,17214,273725,59630919,1597,49403140,288,24690691,227,1710,3362,149203840,15862754,14543000,1038000,29910817,13
158548,7515222,5022839,604650,11767,65135,32125,19342,18604753,29536,19064971,42402,45849,495315,40712342,3210,28142471,531,7505302,552,?,?,?,10790988,10485000,0,25097586,13
286870,25517214,10559664,788429,16879,69618,1683,12068,33982091,41433,34199421,31799,22550,278175,61183550,1540,51753272,302,24347368,224,1525,3628,138745862,16293038,14985000,936000,30598476,13
174648,43530770,20068097,675757,14562,94101,44957,52072,31538271,155257,33379040,108913,33033,422641,69884110,2034,61356779,165,27592989,352,1359,4021,165408137,18550739,16196000,2024000,32962368,13
169617,5711149,4833595,502066,11274,66221,24129,10974,18001186,15660,18128090,33518,39576,459281,38119407,3284,25456870,1135,3217785,358,?,?,?,10104525,7889000,1972000,24422160,13
