@relation problema
@attribute 'L1-dcache-load-misses' real
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-stores' real
@attribute 'L1-icache-load-misses' real
@attribute 'LLC-load-misses' real
@attribute 'LLC-loads' real
@attribute 'LLC-store-misses' real
@attribute 'LLC-stores' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'dTLB-store-misses' real
@attribute 'dTLB-stores' real
@attribute 'page-faults' real
@attribute 'iTLB-load-misses' real
@attribute 'iTLB-loads' real
@attribute 'instructions' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
171251,5613225,4976491,476224,11259,67099,20451,4980,18366701,9959,18016167,30464,28838,447868,38348039,3577,25777041,788,1642461,358,?,?,?,10121121,8651000,1081000,24159908,13
357172,20594522,12653932,673306,17394,67252,1061,7561,33831398,25484,33749297,21711,9612,267939,60138626,1656,48512577,290,24102875,226,1791,3899,145399816,16106100,13835000,1976000,30059187,13
202547,7660421,4985475,592419,11105,65163,26638,12830,18382221,17975,18671392,36390,42527,485483,39083990,3283,26387746,562,5670994,552,?,?,?,10495491,9203000,1022000,24495876,13
275680,22849051,11739608,770730,16324,66630,3893,12565,34949319,36002,34758265,29036,25862,282149,60947240,1670,50863256,302,24617919,225,1495,3553,142000699,16302649,16061000,0,30462902,13
136830,47856550,20414058,658762,16062,108986,44192,56722,31507106,192057,32816065,132461,35250,461833,69794665,1972,60746397,159,28701601,351,1518,4449,170166924,18696146,18392000,0,32879447,13
229849,7603688,5783573,468328,11060,64016,13159,4537,18154946,7994,17324749,28816,27407,421809,37028546,3187,24057879,1002,?,357,?,?,?,9993572,6764000,2899000,24072641,13
195179,46656695,20200678,657978,16236,110716,43211,55924,31421037,214458,33375394,147633,35578,501590,71178325,2082,62683182,200,29359536,548,1659,3761,172763637,19284165,16946000,1993000,33513826,13
145513,48047898,20914905,654141,15671,109916,44476,58338,31353811,189309,33160303,131748,53878,504005,70471888,2281,60873001,179,28454468,449,1572,5116,165398797,19049527,18768000,0,33137399,13
164711,44421662,20228190,699743,17000,98383,42145,55807,31428632,160029,33344290,112557,34086,439936,69453231,1977,61172865,139,27663203,354,1499,3540,162943147,18534654,17189000,1011000,33012938,13
294119,20703923,11016375,787814,18412,73017,1312,8127,34830588,36527,34753469,27974,11199,264390,60683905,1598,49738278,298,23666719,226,1692,2636,138101024,16178671,14818000,987000,30483485,13
187699,7579578,5623056,562008,13635,51114,2145,54086,16063537,105394,18495205,91543,73641,704102,42392368,3282,31564032,435,9645606,552,10912,?,?,11116404,10835000,0,24998646,13
136888,46766942,20767980,633551,15845,110519,43844,52368,31463957,177539,32975525,123117,32423,446593,70719091,2246,59993790,172,28054088,351,1424,4778,167682677,18975030,18724000,0,33015821,13
536963,33776430,18221548,710596,17670,72520,1260,11250,37057997,19599,37093881,16585,13967,310907,66508531,1915,56127101,1869,25205380,324,2545,4485,149729728,18040728,17654000,0,32093324,13
347463,20742726,12348511,688604,16598,66900,1120,7601,33229228,28404,33403897,22006,17905,293087,59248112,1811,48730019,293,24237481,226,1827,3638,146272176,16029501,13729000,1961000,30200544,13
133866,48322226,21206171,654054,14953,112024,41099,55063,30319188,251837,32340666,173400,85477,579717,71628329,2864,61676936,158,29121310,351,1201,4438,167571942,19102008,18664000,0,32981965,13
148410,8470361,6150456,475878,11429,65413,14755,4374,17807125,8189,16826279,26962,27510,404406,35887030,3058,23324139,693,?,356,?,?,?,9896072,8638000,1079000,23934025,13
134959,48309472,21032334,623237,15697,108983,41983,52746,30804389,194281,32497907,134237,30631,451214,69477399,1991,60765041,152,28890207,352,1564,4394,171074237,18647165,17415000,1024000,32767641,13
122747,51202853,23134536,568040,13525,94948,40755,52508,29835009,269529,30805825,190975,37586,519167,69192342,2394,58663970,257,28241131,351,711,3520,167441372,20987076,19691000,1036000,35286476,13
12022577,131279690,50225689,2438320,215106,3008582,358286,644047,236769542,17319250,232455406,17459070,3329904,14981822,757740644,50564,120542502,116881,53537523,8302,17670,46618,879344656,233218640,211597000,21059000,299579929,14
207936,88731337,25831789,1434103,14677,126917,15119,59928,132461026,13668152,132277158,13594532,24526,1897205,586255675,14629,87865252,1318,25072104,133,4226,1418,566085150,158200883,156835000,998000,172103794,14
16254324,95341761,28351677,2055296,127730,2563702,111353,296481,174989112,18186211,177338896,18107689,732068,15003666,706104906,32744,97992506,108603,36199874,6284,48727,60935,806075968,193261969,177923000,14993000,207453466,14
1663421,73641614,29541261,1536689,17321,136838,109283,155407,164160550,16435710,166095964,16473913,326263,3753362,549049192,18881,75166663,8853,26281430,1603,9318,8155,584073765,148152661,144774000,2995000,162468404,14
3065739,92012755,31723381,2047317,45834,302683,444801,781913,222509757,15494146,220168240,16140657,865276,5388900,658750518,33069,81703703,131821,28035338,7144,14430,44858,761767658,178221618,161809000,15981000,192642287,14
13165120,128685011,64861987,1456399,90838,348907,287370,473124,142139779,5912420,146533003,5884749,1873032,9151061,407366071,39303,138938789,65438,63190680,8301,13294,50880,734125497,110219706,98988000,10888000,124503059,14
13233376,152512869,70659011,1488046,121946,345449,586880,683952,204315732,3705790,197344907,4337108,3068133,8968857,462259801,41152,151091045,59207,81499265,8295,10607,45709,888178345,124836215,109325000,15044000,139234848,14
2543197,65513918,32168100,1277997,53377,223983,493562,595265,109431891,1819273,108986305,2100318,1538956,4684137,243180347,21013,61581564,59888,25716136,7171,9725,41417,440592830,66104122,53867000,11970000,80421154,14
190674,86442728,21774261,1553977,16266,126575,10732,63313,126989173,13042536,126481923,12940363,50687,2313487,617359530,17760,87543067,1550,20809270,136,4802,2806,495990533,166749451,165435000,1002000,180940592,14
15384617,150161468,52916343,2404322,200219,620632,257426,386574,263476840,17112981,267873835,16289439,3392291,11614848,799417520,58244,159537165,92306,51057720,8297,13289,31082,1121220396,215590670,202209000,13013000,229951367,14
15379618,193178421,52959775,2485290,197885,645420,273662,439614,262781926,16786831,269000721,16184669,3372181,12011587,812533431,68344,205068696,85559,52583517,8298,13577,36731,1280424132,215096992,199739000,14980000,229362668,14
16005875,186925884,46299305,2234336,49247,307936,250996,435587,284742853,18614268,275681079,18014579,3418710,11055184,763501014,73892,194352102,94864,51140273,8300,15023,30048,1083795926,206489150,192088000,14006000,220789417,14
155924,41643622,3339465,1360641,15646,119031,8598,50851,123391276,12939127,123970052,12973881,18629,1684833,496199989,12474,40877966,1105,1826800,135,3292,1676,395314001,134353177,133120000,1000000,148172088,14
674452,61993654,22080260,705736,12144,123629,105241,413038,80059302,1240790,82487328,1854510,444567,1933857,183151932,7373,61897292,425,23994060,1738,1102,639,428458760,49611770,47286000,2012000,63999376,14
20337639,148280285,34015496,2194634,83448,1435379,251079,436995,216186516,17608913,219403069,16480412,1450289,16112127,735478715,41296,140485376,144605,32978685,8307,28845,40763,1116285780,199361299,182138000,16919000,213809669,14
156327,89438281,24675466,1397927,14177,114238,638061,715097,105104533,11828225,103364660,11938474,1609999,3388960,522965116,24522,89077974,15389,23368061,4264,3313,1797,568023824,142142022,134701000,7036000,156580299,14
16186260,140592807,61132902,1394146,38258,279845,354943,402770,188578040,4930668,172379783,5454588,1892477,9343012,439663928,41626,148066751,66168,66937033,8301,10384,55144,828461461,118741960,105488000,12937000,133075313,14
24364621,114921114,26179897,2018363,129996,3038327,141908,321799,214205602,18002055,211007332,17428861,897436,20258469,758057235,30478,100072783,94009,23300236,4236,13817,20873,871771850,204968990,193680000,10981000,219178586,14
14819259,148746814,52858887,2363567,197423,623318,257274,481802,264647660,16863721,267886866,16259502,3451426,11664476,796771302,58845,156859581,83636,49946549,8302,11875,29326,1113939118,215044411,199756000,14981000,229339508,14
2124147,81107125,20805082,1854459,17788,192506,39840,522624,184910162,13847042,188863275,13983046,1147884,5003939,697729505,25245,80720963,68047,20457096,3345,10212,28048,775452176,188269295,179771000,8034000,202553468,14
12640734,244332410,92849361,2287704,110214,6141610,372262,799154,128240232,4207230,130071388,4250835,625630,30351350,622864946,25890,224083463,17252,85254181,3261,8659,28550,764067514,199454938,185691000,12909000,268166570,15
9749192,223325083,82326160,1661880,113356,1400912,215287,337568,131520700,3748975,128917858,3900938,352700,9322003,572983899,20625,180463362,24616,64271315,2871,12032,30937,707776012,154725995,152412000,2005000,169125571,15
8071102,503918626,243757451,2359956,50595,1660884,208399,367047,344785564,3316688,331058129,3897420,382959,10723993,880469955,29557,493642444,17581,237143710,2861,10520,26154,1487646474,237623075,233307000,4005000,252145869,15
7408041,180541779,77339740,1829049,86207,1376758,223720,355393,159429049,2174898,161755529,3002777,494906,9405748,549774378,19751,186014060,12649,82243956,2868,6979,21239,715701352,152760373,144469000,7970000,167252577,15
8016223,163494999,66506898,1659173,54555,1688531,130674,330771,172873649,2795844,176905922,2430013,928119,10028410,544870231,29752,199794445,22176,81788776,2868,11297,28020,664906974,146365927,140847000,5030000,160859627,15
4337464,435034755,225492294,1787397,42831,2701977,87077,223346,313428122,1869268,303795444,2641756,386218,9857479,669255479,20195,439688542,6727,223338404,1381,5340,27272,1290899477,178093000,175681000,1996000,192516838,15
8839016,486490583,234189246,2317583,98251,2006949,252650,393709,344259216,3064223,344077312,3083379,402296,10158260,900053446,27842,508778972,19851,234522718,2864,9869,44829,1443644144,243080871,238730000,3995000,257537033,15
3667730,137529553,50517778,1593658,38070,1489120,64101,234431,121346449,2146654,123543518,2031958,316479,8686199,361606135,16650,178298346,13374,61555027,1873,4613,12433,469590033,97832923,87557000,9949000,112059796,15
13887073,534698750,252187374,3516968,640412,4359381,354608,579810,338328908,3680402,338794049,3733049,2754656,21531831,1094027897,334505,552238834,38181,264620780,4817,23801,60616,1616750720,296579467,290251000,6005000,310948616,15
12813058,173678106,59403051,1614586,36455,1474191,198434,388777,151680192,2300388,150283911,2281064,428330,9758472,551464643,23669,217189249,20770,73917564,2869,9797,23785,600660953,148649449,142342000,5972000,162940310,15
12944558,181243209,62576512,1683558,63290,1393081,101882,323993,152324533,2916437,150956975,2742620,426812,9412859,559413014,20753,218276274,21217,74220510,2868,10328,21112,625237551,151331189,142944000,7996000,165437367,15
4132774,143226536,63062332,1389479,37420,1523964,88655,209213,144274750,3147901,145606360,2976137,239339,8467742,388189544,35871,169328802,16033,77120057,2018,25648,34301,626544743,101646265,96352000,5018000,115970294,15
4967800,457641477,223131780,2388296,51042,1669885,72028,277106,330726940,4319537,328706256,4177069,287593,9394865,735370700,25175,491393358,28604,230461679,2771,13858,33393,1354661493,198170526,191827000,5994000,212354278,15
4117226,147847113,54616353,1204062,35715,1619708,49639,149951,123998970,3075434,124733679,2916529,212257,8524996,381243132,13932,179397498,7635,64354892,1387,5353,12143,518677818,103392423,99108000,4004000,117764288,15
3788098,148414501,56823825,1314121,32181,1516485,77188,210789,119413714,3128995,120587483,3009140,189601,8229856,375355598,18564,181920292,12190,67688011,1875,5934,15828,518595097,101884381,94587000,6969000,116414462,15
3992980,140734332,51797987,1497835,42442,1668111,56352,392096,159598937,3758077,159500489,3713838,259566,7804691,414165816,13194,176338891,6676,68210763,1778,4177,13427,610015188,114069513,108718000,5033000,128407252,15
13239129,182504314,64683548,1895501,57412,1461505,242278,358979,154475970,2171723,153716401,2185549,477020,9429068,557894353,21178,222103752,20413,77479909,3261,7765,16178,630879941,150584674,140239000,10017000,164962904,15
13760104,196544797,72703419,1692149,98338,1384743,106836,250288,167975955,3427112,167086337,3053112,485238,9469540,571492636,20295,221585916,23072,75399367,3259,7494,21411,664178405,154510140,147201000,7009000,168754833,15
13558680,197192522,70786905,1943934,87932,1364011,104657,239932,160211452,3382796,160210512,3020720,456051,9708850,563391900,20253,226838117,22348,77284924,3259,7776,18630,662181474,152390415,146011000,6000000,167019626,15
13102250,188060563,63771774,1811406,86849,1349165,108836,241694,157795010,3817866,157594320,3313370,457005,9415927,565665842,20204,219678318,22068,72989963,2869,7758,24071,664116454,152716978,148332000,3982000,167062735,15
13650518,214756729,106753316,1242705,241860,542638,323147,356676,200685595,98255,191775036,94408,7277461,26651552,331148394,194496,201252756,18852,106496121,2084,2887,1543,1305791281,119389871,114777000,4027000,168767000,16
346869,317176988,10115411,1569215,37888,182143,335433,62574,525616179,2174442,525253240,2174110,160340,2261527,582650625,16091,321127647,1404,7924554,2100,3503,2218,1793258238,157004560,151699000,4990000,171395230,16
362952,310309692,103894692,1655093,22446,132206,652569,1143261,304248683,1124912,310214210,1128907,519421,3013427,555918009,15870,316198109,1327,105755677,2086,4153,2180,1682025542,150103609,143722000,5988000,164388395,16
413990,319502904,107581070,1755446,25173,145148,648960,673979,201562395,1046069,202285901,1049682,950585,3404624,553446120,40723,315658829,10966,110511953,4042,4348,2379,1302475806,150947570,142625000,8035000,165384870,16
305834,302728339,101685165,1749483,21843,140906,11219,65792,515247039,1132014,515285887,1133489,62231,2336294,634734097,17129,308369615,1499,103074790,1110,5250,3043,2353153045,172072561,170793000,1004000,186141137,16
250745,214112042,3637369,1139251,12585,88098,566195,1593378,202390694,1066527,210456013,1094043,382646,1894177,293134789,9464,217449398,2701,2757810,2083,2924,1788,1088894646,79247222,72932000,5994000,93652250,16
363425,307349126,104660676,1390773,16916,119866,120875,55165,211900336,1128398,208648192,1128853,306001,2354272,522782667,15858,310347108,2869,105740225,2082,3091,1695,1472269843,141572961,136263000,5009000,155827833,16
421035,306618442,103544141,1546724,22044,144498,305110,63373,417400264,1132642,417801435,1139179,212145,2328024,557872727,16825,314150891,1370,105166040,2083,3383,1757,1784991333,154226836,150975000,2979000,168738608,16
233803,305844840,102409190,1369989,15736,118069,12367,57440,208334902,1114636,206131510,1115089,151382,2113073,519129638,16265,307292083,1250,103502273,1108,3161,1741,1350254500,140498216,137193000,2982000,154653183,16
314335,312369593,104310514,1647137,18041,127705,656123,1176084,307802923,1124545,311833751,1133126,575611,3185690,530256718,17246,313819921,1444,105556751,2087,4651,1894,1592799703,143859605,140441000,3009000,158129388,16
349179,308355127,103615986,1448594,17169,129849,228908,54304,211949335,1131586,211945836,1130457,173266,2345870,536283851,17810,310341323,1451,104326746,2089,4233,2384,1254141712,145190709,140868000,3996000,159440759,16
300952,308404933,103231236,1357160,16482,118404,378220,64201,315051098,1170941,312227474,1159466,289342,2375252,521417341,17418,312385137,1244,105127220,2094,3192,1415,1477227217,140651685,137319000,3006000,154987469,16
748655,318716811,13887934,1975275,31984,161104,10655,61116,312670563,2068575,309321794,2074224,192833,2407747,602536847,25332,319428169,4283,13038995,1258,20093,17001,1596140440,162737016,159300000,3005000,176938883,16
15443893,344605850,195893049,4988595,143294,475338,6707413,6864110,403840838,457395,403157471,448391,12333989,28959102,1147576289,208317,345715199,621187,197758513,98761,299505,296812,1903200965,310103757,177875000,131907000,324542852,16
710341,1211860679,903534979,3319907,50408,273593,563610,361558,708678640,2287384,711080132,2281499,361439,5341176,1448305894,38720,1223514024,3525,914426753,2105,9882,6662,4183069185,391362637,386937000,3999000,405896667,16
261109,303819616,54225584,1075334,14343,94816,6453,37886,317703384,1500743,310066268,1481748,117677,1581460,359657966,11998,309487130,1002,53146874,1105,2170,1184,1164245704,98394647,95071000,3002000,112704620,16
272020,303210045,102577461,1352420,16041,113827,9291,53419,205079249,1113055,206353152,1113960,126748,2076460,518900779,15204,309668907,1251,103461667,1111,3532,1912,1555227695,140418438,137059000,3001000,154792560,16
342793,307641405,103368351,1389597,16922,124020,246765,59826,211525047,1139555,211459458,1138177,279180,2404105,532756137,17462,311181845,1452,104505401,2085,4516,1850,1366128809,144412876,141139000,3002000,158488832,16
494541,1204074193,896630923,2874999,30096,249260,22272,127691,711125622,2218646,711072533,2219516,77079,4348884,1221454118,31065,1217597695,2830,913558960,1126,7296,4211,4679514307,330086885,328703000,1002000,344101908,16
245329,306781470,4273467,1698299,17853,135010,49975,63519,411773260,1119328,413105163,1121617,77376,2115685,559917750,14479,311820843,1354,1642513,1111,3672,1732,1670483585,154638745,152378000,2004000,168838749,16
597965,307119618,104209107,3683775,25429,268753,92423,217969,204915549,1264761,204812848,1259213,229362,5563170,1411708158,47782,305487388,9254,103504465,2087,15760,19898,2045424684,405228071,401671000,2997000,454060543,17
763267,311623888,106952744,3516951,34333,277397,787151,921176,206692946,1250836,208044570,1265304,741627,5886562,1542065841,44973,310227950,3407,104134366,4042,10077,5602,2068877852,416267656,405753000,9993000,430682745,17
776937,1414203365,1006841047,4327826,31294,329068,495741,313452,710670231,2352652,711393866,2359036,406522,7450682,2003344770,53934,1417205782,6204,1011933497,2170,14137,8028,6894055906,540148514,536777000,3004000,554478055,17
2214059,332584985,119736618,7317925,77824,519061,160175,492037,219522178,1755900,221587218,1787620,1565933,11596720,1649263357,93066,327325767,28243,118642727,5499,70804,99223,1936082976,417778592,414291000,3002000,431974647,17
550392,305994575,104145896,3568808,23550,252375,38572,150285,207042117,1250940,206923021,1250815,88905,5258274,1436847915,40365,305943704,3459,103213660,1105,10700,5294,2643781761,387750022,384247000,3001000,401946710,17
667942,306897884,104445552,3350810,27357,253464,583101,341993,207553502,1273518,207117771,1266064,296371,5413252,1525022696,41112,307566325,3559,103917532,2094,10835,4772,2045572630,411635670,406314000,4991000,425824676,17
678939,616161546,206544189,2921427,34026,246427,779139,887661,399833319,2157414,404371295,2190838,918465,5111654,1229299390,39187,618463198,2679,207624937,4040,7856,3184,4147017221,331676897,324267000,6984000,346042558,17
530017,305956411,103987898,3448092,23463,234737,25457,147848,308559850,1236215,309188718,1239508,100650,4896999,1431675857,36878,306354501,3369,103282293,1112,10471,5327,2858018598,390185995,386845000,2998000,404324484,17
473115,306251291,104378333,3229280,36295,260917,25437,142668,205477085,1250430,205697432,1248423,234488,5048197,1412073856,39242,306439464,3219,102523529,1108,9338,2944,1835313354,381623314,380239000,1000000,395902890,17
671260,307653949,104974285,3664574,32175,271426,1144002,1768407,208619247,1261364,208378360,1260830,502180,5942273,1536220860,40731,307351337,3439,103331118,2081,11040,5486,1949105507,414978681,410534000,4005000,429309482,17
728317,1023329139,813956421,3806111,49629,358805,382075,760250,505556699,2240577,506885825,2238178,734600,6897137,1694576570,49937,1020392592,19218,817552513,4151,12048,6853,4317909315,457328675,448992000,7999000,471729189,17
801537,306934449,106135655,3743294,30869,281403,181683,320756,207072314,1279225,206783071,1271107,334847,5742800,1529839292,44654,306432904,15731,105505839,2090,17804,13060,1837332940,413636471,412155000,1000000,428017466,17
807262,307592654,105688805,3954505,31019,313234,161240,293997,207173310,1282433,207339894,1283384,253949,5793657,1542442735,51396,307480552,17059,104235487,4037,22038,35020,1939819268,415967902,410567000,5006000,430507091,17
260378,210509993,104277351,1082245,15267,101295,441093,183522,212253114,1091645,208994885,1105009,343744,1871467,359968016,13387,213339729,848,108726113,2084,2417,1094,881635675,97093593,92747000,4032000,111630135,17
486950,407528220,103456220,3177823,23212,238729,25196,142566,205342322,1239543,205385216,1248404,164061,5259056,1416217240,39569,407822290,3396,102615082,1107,9878,4541,1838060199,383411175,380093000,3000000,397973735,17
830501,308256675,105623090,3821543,34176,308179,167615,289744,207421996,1270764,207487472,1272561,231208,5607593,1537927293,50775,307631262,16753,104351518,4042,22979,35229,1840744696,415097986,408679000,5995000,429556110,17
513266,1107954384,702136236,3360951,33643,278462,25754,149286,608821664,2239863,608962730,2239888,111926,5076648,1479091536,37511,1114083979,3317,709095080,1125,9932,5503,4358063294,398746441,397444000,1001000,413132808,17
538886,408807603,105355986,3240126,27570,240865,25562,145989,205901771,1243636,205870490,1253399,208455,5216504,1419339816,37594,407989396,3381,103182079,1107,9290,4573,2042965819,383736864,381345000,2001000,398045506,17
497673,305500708,103352340,3237883,25027,240123,25973,163251,205526230,1251719,205672165,1253978,200318,5208361,1409729912,37434,305276697,3193,102439662,1115,9679,4461,2036275616,380748078,377433000,2995000,395023909,17
624658,1216499278,907112365,3258439,44151,276818,580672,316761,609642920,2271480,611069724,2262742,406438,5300116,1341593503,40132,1217441651,3353,911080555,2109,9290,6655,4589645774,362496036,358181000,4002000,376798549,17
21426132,509759857,232484723,20722735,182283,606402,6627173,7368676,555712067,631053,556177391,637284,27775509,44867123,2240133059,790137,518267841,432734,238396236,98761,413435,513447,5320435491,633336864,420093000,212047000,685900456,18
13724443,213752896,105280703,1137751,257827,534306,407963,416902,29006467,74976,28861746,68410,7270836,27173053,310838038,211301,219085174,14522,111729241,4041,2756,1491,918429707,87316991,82001000,5000000,101786319,18
13356110,207713463,103544119,1483554,100564,365808,586940,1770781,195455195,126810,201914429,114844,8037040,29425408,513422045,197902,212923275,22998,106584958,2085,3297,1758,1800247068,139923233,133603000,5022000,154108590,18
6663862,404414154,102747558,2343642,27873,327732,16978,101177,203707170,156998,204001507,159847,737377,16900778,948025409,29825,406750906,2427,102892200,1116,7357,4397,1426176267,256214762,253895000,1999000,270695621,18
15239206,444228730,192026034,6804971,147114,614840,6650395,6880222,498647823,594770,499714105,592298,12311804,32402978,1961428571,198442,444949300,585527,192192607,97791,303897,370905,4978550570,529725259,380130000,149051000,544147914,18
27832853,580588964,206813542,5396378,240334,834562,6635534,6993420,295266144,459310,293503201,458846,27247663,54874352,1408820935,405021,550898065,1637802,204168821,99784,276623,472837,2553364133,380169774,227844000,151896000,394398848,18
6729489,207545018,101692725,891671,15511,208945,215194,55256,106874198,50558,107409897,47545,216205,15882822,258364337,6972,217613675,567,109144586,2086,1596,774,980106214,70240531,65825000,3989000,84540469,18
19593248,232342003,115735557,1598046,141066,526165,593440,850094,204903784,104372,209444695,104077,13005031,43662480,570930659,220546,236680576,212493,118471654,2083,3755,2162,1927603750,153751060,151312000,2004000,167993804,18
12982679,304888024,102821969,2255391,143124,407046,418835,149156,314683520,222497,310390643,222760,8781373,32216467,933429747,199394,306696756,24182,102692684,2086,5756,2311,3260862481,252442354,247924000,3998000,266710690,18
6599156,205574777,102065591,1171466,18691,215940,236758,137056,201654435,93996,204979253,88212,606930,16056032,428855000,11700,210220081,1022,105194380,2080,2675,1392,1784570439,116113346,112751000,2993000,130307391,18
13117736,206324616,102514883,1366623,114129,357262,418735,177882,203922558,113022,206236293,103329,8296152,30263098,514109932,198240,210720853,24346,105103741,2088,3326,1359,1781516409,139739486,134350000,4975000,153983056,18
13264379,209214566,104656061,1752380,115515,374986,1015304,1493020,201678942,118256,207229275,306644,9936126,32671797,554623399,221871,217733241,26161,108493017,2228,6156,2027,1797123142,139493745,135048000,4001000,154016192,18
6573736,203585183,99497925,1168876,26292,213033,5829,37032,105243622,59405,105236240,58758,669582,15767063,332908501,8825,210295892,728,105358895,1112,2040,1221,1263336343,89710126,84430000,4966000,103979440,18
6578581,405755997,101636017,1342926,22391,233261,14677,63897,202730547,104000,204171598,102871,903241,16278444,511564157,14474,413868499,1179,103922847,1112,2999,1524,1966072522,137475120,135167000,2002000,151937099,18
6602717,205723663,102096808,1162754,20306,216731,222316,112061,203153680,99461,205856341,90590,957398,16092974,429756275,11659,210034159,967,105163643,2086,2503,1383,1785607404,115821869,108475000,6966000,129996087,18
13085586,206065050,102407293,1406997,140678,387940,360320,54678,209768548,87714,209800418,100313,8541581,30335403,530262458,178782,209273513,39788,104515785,2089,3416,1549,1672090727,143219814,138837000,3995000,157494662,18
6647678,205031738,101261974,1093499,15813,209543,9391,38784,104632533,63980,104636067,62656,256354,15900426,372045316,12149,207502894,1017,103923629,1111,3344,1460,1446701813,100380919,97042000,3001000,114748670,18
13154592,209024147,104330746,1423220,124761,364192,379427,434553,196265077,102088,201653189,96490,8274147,29389531,547414039,208979,211559676,12553,106739028,4034,4524,2490,1881889097,146521957,141899000,3997000,160893413,18
28144654,575082287,309093936,5406756,162382,762887,7023749,7580514,303368434,476371,300373523,471840,28484595,55668508,1418057599,321340,552408295,1812764,299323380,99790,282060,481955,2617004040,383270991,225974000,156982000,397634097,18
13201154,206770758,103024218,1413339,162054,355881,453210,157871,203867604,109577,206010893,101444,8358176,29410787,515309696,195262,209807765,21502,104602749,2087,3569,1954,1773506149,139732858,135365000,4010000,153930221,18
18288329,594928846,471392226,3169322,142778,2244691,1777907,3326696,299811948,2015480,300282472,2013129,4974876,24253104,917496776,619845,568084632,594810,453020460,24685,74219,112049,2500051511,279808969,220646000,57167000,334379603,19
2990419,115456990,45442300,3594943,41428,135282,1330289,1354186,45693799,106381,45664464,107089,3416110,5323913,318281179,127712,112886243,98709,45474882,18303,59383,56433,484930694,85633384,48073000,37056000,99896162,19
4614251,169192435,40834042,2341184,49820,203854,1428882,1713781,54325036,830461,54418673,831754,3563365,5844862,313151880,59647,149678228,188361,39368948,18356,61458,144925,502654354,84440477,45991000,37992000,98733310,19
3065219,113071898,43051199,3670790,38901,121025,1281097,1306096,65940169,888825,65954227,890277,3501973,5359234,306990311,127281,111241061,97857,46561461,18299,63586,114265,462259249,82923955,44239000,38207000,97496093,19
11382725,175396865,131732064,6805197,61673,201036,2715426,2741937,120193206,194493,120228637,194113,7568771,11236086,566193753,290281,197802230,180183,127310801,36470,104301,98365,958180495,152649204,79573000,72610000,167029142,19
14644807,573182805,436263894,4257100,314920,1254888,3654905,3802466,318944328,1926553,326647222,1998918,8436957,20990495,1100864701,176700,574409627,376228,443542014,49116,148478,192998,2238698469,296425844,217076000,79027000,310904871,19
28591352,849117914,446373319,4498416,702395,3217287,2861407,4785509,326037472,1921555,330782866,1993540,7739369,32955634,1091950590,652523,845822494,733101,451780177,36627,110483,240692,2591734515,296040271,233787000,61943000,310265917,19
8196981,219896097,66084108,7063331,68706,179379,2633312,2676916,130320166,954523,130340232,908253,6510039,9413763,472861180,267511,197700379,138576,73078395,36469,105000,102019,769679544,127441671,57053000,70065000,141966950,19
4416804,146903574,39996958,2219426,58223,165274,1443509,1754710,73659244,813629,73654782,812458,3580257,5872777,313802480,60074,132367875,177240,39635910,18357,60292,109414,527300061,85022367,50813000,33875000,99589928,19
3440732,128792601,58957780,1918965,33155,155878,1868982,2004520,56873437,761241,57545761,817496,2401595,5848919,343963606,56593,128793289,147291,59043728,22782,65690,105395,570948314,92790872,63647000,28840000,107156519,19
5937532,127863050,44824128,3545970,50695,186319,1351034,1394251,84770361,4074940,84709950,4124269,3556966,5686967,407825967,138346,133981703,104914,43526207,18300,83180,95144,475464423,110267811,69978000,39987000,124610301,19
4478294,241677757,78167435,1888592,47796,167969,1447082,1746994,91422310,107916,91424991,107310,3601404,6397292,397873294,80137,222503717,166661,75558224,18359,28359,114449,809965444,106348285,77021000,29008000,120844705,19
9240812,161446497,64494345,6951579,72529,197087,2468771,2533618,94084141,628029,94224186,629627,5453704,8712913,448872836,295857,143459092,156114,66198871,36467,117842,112849,655541187,121404735,51994000,68992000,135853994,19
10820471,167343525,58352457,3010117,82567,284143,2994792,3372117,102517611,900422,110648853,966780,7191507,11423171,495292070,80583,178034777,349871,51611999,36512,105401,236117,674911156,133493846,67043000,66042000,147916668,19
10638696,183565583,53905566,3339491,72704,242822,2877927,3259333,110862633,1033013,117750144,1061700,6909908,11025521,476510653,87383,195368247,329512,59741091,36510,109001,238147,684295700,128884832,64763000,63767000,143220238,19
56553458,894269766,549662597,4368395,529131,6842798,2940971,5125420,376562285,2210207,383082207,2252407,14777110,65461525,1265721078,1166795,885289862,1338769,550300706,36739,155387,247302,2954216004,341658163,281280000,60059000,355854400,19
4590180,129635326,35909546,1752456,39434,136383,1378738,1660047,55208524,836724,55176041,821228,3394208,5782029,301021369,59292,108368919,193459,38940251,18356,23014,121453,461059618,81254517,53901000,26950000,95683798,19
