@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-ram/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
433358068,588688,272159240,2015504,273810104,1845214,227861,2497430,502740282,15220,432262131,13300,4595,1278307655,519,1.79,0.07,136709794,134411000,2006000,150949189,15
102325469,540208,104585456,1765030,104978055,1597497,209816,1733579,202424742,7656,104481791,6347,2695,462963489,524,0.67,0.03,55737729,53474000,2017000,69839262,15
436787793,1024659,269151718,2368581,269704157,2337944,322846,3435248,522673299,16961,451918473,13617,4999,1266246214,908,1.83,0.07,141563420,141316000,0,155732031,15
120106730,696613,83385106,1654669,83508552,1665424,258501,1841296,203543589,7665,129213435,4878,3598,408793916,1044,0.68,0.03,54766170,54491000,0,68955386,15
113565610,552005,81305524,1771081,81776364,1568345,250527,1737493,203241690,6862,120678714,2086,1790,401039503,526,0.66,0.03,54897364,52615000,2023000,68884298,15
420888305,633295,263179088,1993064,263733665,1954064,217152,2647575,493970070,15748,423876574,12137,8055,1228325407,520,1.72,0.07,133893852,132634000,1004000,148073794,15
112047705,952145,77804893,1909009,76102988,1833045,281448,1887364,188809077,8023,115670575,2081,2352,369109220,916,0.61,0.03,50922400,47662000,2978000,65177197,15
109947615,719040,78873375,1707605,78785693,1865013,244761,1691729,197206955,6636,119113979,5624,3386,367157640,1042,0.64,0.03,53048486,49702000,2982000,67391200,15
91944631,566777,94885786,1779427,92214809,1819918,193520,1494093,184036391,7967,95727675,7410,3409,428394191,523,0.58,0.03,50418168,48118000,2004000,64462751,15
94143681,548804,98080624,1821479,98947511,1757339,190561,1435221,187930453,7214,97042190,5409,3017,432164357,524,0.62,0.03,50937521,49738000,994000,65055112,15
428242809,618933,262840092,2275662,263809280,2170617,221676,2664049,489550807,15262,430362157,15633,4555,1243912120,520,1.74,0.07,133277120,131033000,1985000,147576916,15
450723429,5657808,290267611,1358651,292626193,1359062,1944693,14114620,720087681,264659,451881020,37676,8721,1331266619,2474,2.37,0.12,194196736,188839000,4969000,208508088,15
419612389,646502,263108252,1991523,263992358,1942603,221574,2632712,494965016,15184,424526970,14418,4852,1229388987,518,1.75,0.07,134237457,128926000,4997000,148357983,15
112351469,503423,78182766,1635030,75500644,1655365,217330,1493013,186778761,7445,114194635,3016,3752,365907547,526,0.62,0.03,51210608,46866000,3988000,65096614,15
113145079,717033,78077745,1710144,77631607,1791313,224488,1642324,194500782,6709,120787557,6009,3696,384656147,1043,0.63,0.03,52061564,48794000,2987000,66126988,15
113759945,744217,76237774,1696675,73242696,1999974,220050,1675498,189729890,7399,121724889,5760,3689,373010546,1039,0.62,0.03,51127021,49746000,994000,65436888,15
110472385,967384,76651794,1690986,77447614,1633156,356076,2027739,195384697,9299,115491175,9359,2462,365339880,918,0.63,0.03,51383766,48137000,3008000,65363800,15
445897509,5591355,280686671,1372395,282071259,1373390,1902110,13194368,712710566,267602,441834364,29903,9285,1301015836,2472,2.35,0.12,193025312,186543000,5985000,207547132,15
423523027,1214570,262133025,2231674,262298091,2239894,396247,3216523,508166060,15970,431747438,14735,11187,1235650195,1937,1.81,0.07,137874143,131470000,6021000,152124612,15
109347885,745851,74897057,1782725,71944746,1824506,197989,1681016,186232159,7925,117606144,8532,3370,357177585,1041,0.61,0.03,50889300,50631000,0,65029899,15
423202869,1205425,270771609,1850641,273895767,1782521,236979,2804259,506291629,15503,426369050,19450,7262,1273216518,909,1.8,0.07,136353985,135224000,1001000,150354716,15
109166175,708199,78769219,1694184,78673967,1685352,255359,1679522,199532812,6766,118275365,5174,5505,363954828,1042,0.64,0.03,53770269,52531000,1010000,67974121,15
113728315,930014,76923221,1831845,73384403,1754213,283837,2090165,187023274,14960,115008176,2973,2282,371127345,916,0.62,0.03,50495915,47224000,3014000,64784367,15
129342808,908653,82754247,1674214,82701663,1518700,315455,1955595,196016127,7593,131799196,2014,2336,407376260,916,0.66,0.03,52545379,49298000,3018000,66808679,15
110586025,536155,77726583,1785078,76531904,1882881,223698,1524207,190453975,7054,115070830,3052,2344,361858185,525,0.62,0.03,51402653,50163000,1003000,65768185,15
156506994,2091507,118402054,4531926,117008188,4774613,399408,3560980,314690664,11291,163363734,13423,9284,550386941,1698,1.01,0.05,84928928,82661000,1991000,99136682,15
127321188,1211261,82160836,1647557,82621334,1650813,357904,2251465,203554915,7885,137743168,7601,4946,405203041,1944,0.68,0.03,54670537,48484000,5936000,68857853,15
450571870,972434,262900891,2229472,266235091,2015404,353855,3413318,529235546,16746,461277497,14426,4649,1309677636,909,1.88,0.08,142876290,139632000,2992000,157093072,15
428124125,643459,265330100,2009993,269350118,1825704,238602,2507023,505598349,14284,434549778,16081,5286,1268812477,521,1.73,0.07,137518729,136308000,1002000,151814484,15
113221785,703847,75417444,1657444,74753358,1811333,235256,1624547,191813845,6751,120431498,6332,3602,367400927,1039,0.62,0.03,51856513,50603000,1012000,65965069,15
128532819,948330,87127259,1723453,86923141,1515846,315313,2151445,199638799,13103,131158150,2825,2334,405025652,915,0.65,0.03,53677885,49530000,3962000,67853089,15
122387047,932202,86537942,1840031,85703137,1601186,351348,2472215,206300832,15161,125156149,2593,2304,399312430,914,0.66,0.03,55544116,54303000,1005000,69740114,15
118218274,719680,87332707,1741346,87615134,1681114,246092,1910954,210942196,7380,130253617,5683,5218,423008215,1045,0.69,0.03,57274733,54066000,3003000,71244063,15
150520330,1756497,116464952,4452179,113910162,4543882,494814,3567763,316992009,9771,158124403,12122,8838,528039238,1697,1.0,0.05,85861187,81704000,3985000,100355499,15
109842074,556643,79324840,1722600,80175946,1564278,238633,1478417,197812640,6678,115153589,2090,2269,361103665,525,0.63,0.03,53490651,49359000,3948000,67564552,15
101862958,703618,100894022,1672179,101186853,1574544,225400,1700013,202580011,7253,107489295,8667,4462,468491608,1039,0.66,0.03,54361207,53113000,1002000,68746246,15
147670196,4795529,108404956,1441375,108905995,1519005,3476602,12699925,287694627,100354,136535184,24716,6801,508336836,2868,0.95,0.07,77751524,73473000,4025000,91877561,15
430604799,810529,266752357,2149896,268245998,2005454,253464,2865182,508813153,15333,439268079,16555,6281,1263322603,1033,1.79,0.07,138578279,136166000,2002000,152875257,15
116704379,612240,88730589,1814092,89348544,1642836,220432,1765026,203774711,6629,124447946,4682,2237,390516430,527,0.64,0.03,55514381,54271000,1005000,69744280,15
421608615,792821,261678822,2288383,263663279,2214842,212732,2879462,491708803,17335,428182653,15706,7769,1235401325,1034,1.73,0.07,132995381,130720000,1995000,147215944,15
442940557,1205422,272319178,2304140,271721534,2297329,467439,3973078,525675621,17865,452999136,15927,6061,1291185242,1938,1.84,0.08,142856849,140550000,2007000,157039662,15
118810480,576671,82220074,1672049,83896751,1491002,249124,1561886,201790690,6214,125402538,2298,2191,394828977,525,0.65,0.03,54287803,53039000,1000000,68670255,15
113111173,503120,79698425,1734698,76573742,1884489,215271,1504146,189382097,7083,116232688,3344,2241,368671920,524,0.63,0.03,51408541,51184000,0,65838908,15
111143616,597952,76780377,1806865,74284488,1824867,191460,1476289,184186836,7060,114603657,3072,2559,360051153,524,0.58,0.03,50227248,46031000,3917000,64395861,15
120133977,718507,82934874,1700060,83100921,1670615,256462,1899805,206166640,6970,129055237,5444,3349,397467280,1044,0.67,0.03,55901982,52582000,2976000,69974372,15
109285275,1241759,78792643,1701079,78319757,1661576,298256,2132361,197932974,7325,120006172,8691,4518,364544417,1949,0.64,0.03,53469711,47216000,6027000,67699649,15
118817132,1069175,85174400,1716851,84135683,1568474,318748,1879865,202436964,12774,124068577,2900,2345,421737940,915,0.66,0.03,54869562,49521000,4952000,69050457,15
110911615,955527,72596531,1958790,73860175,1771481,317198,2182644,180954685,13224,117978967,3325,2155,369338824,916,0.6,0.03,48677824,47441000,1009000,63030011,15
99692348,706466,100205306,1714168,100026662,1587594,217791,1892223,206611091,7196,106321985,9160,3968,466484399,1039,0.7,0.03,55762545,55487000,0,70103520,15
114956429,820455,83462665,1723214,84152522,1531205,225458,1717062,197337338,6326,119559125,4577,2652,398894240,719,0.64,0.03,53514435,49198000,4016000,67666440,15
123792802,890160,83833227,1718017,83518376,1503427,351627,2029130,200098573,7544,124510237,2767,2019,405226790,915,0.68,0.03,54284482,50063000,3926000,68618940,15
429473640,832639,268330527,1985080,271323267,1921975,193681,2632121,502047137,15571,431904986,18098,7302,1268945177,1034,1.8,0.07,135889153,130665000,4987000,150178835,15
427987579,812909,266863465,2074108,270620402,1916984,195570,2657160,504539067,15785,435441660,16659,7367,1271276151,1034,1.78,0.07,136996682,130775000,5989000,151364221,15
116549009,580346,83336969,1669402,84065885,1463259,251715,1542264,200492094,6804,121136883,2105,2337,393878068,528,0.67,0.03,54126786,51853000,1994000,68340413,15
118244492,551805,83778545,1669310,83703507,1492016,242925,1541053,197975412,7035,121200635,1823,2250,396258013,526,0.66,0.03,53855955,51718000,1989000,68054485,15
132659539,570843,96319107,1675630,95901307,1696235,237974,1697520,207937896,6810,132618076,2019,1808,435462993,524,0.65,0.03,57043296,54800000,1992000,71256097,15
107378500,576364,77152925,1734466,78794950,1591370,237884,1558889,195389040,6679,113356299,3375,2741,355694969,525,0.63,0.03,52648207,49370000,3022000,66943560,15
420939463,642761,262882056,2002042,264241161,1954812,215256,2558119,493942686,15542,423476633,15289,4926,1225628307,521,1.75,0.07,133959102,130759000,2994000,147853580,15
427266597,1301292,271658138,2339234,271594727,2334322,496812,3651637,521328548,16774,447434675,16756,6562,1275534534,1939,1.86,0.08,142152493,137918000,3997000,156606934,15
419772022,650278,263115642,1997064,264368231,1955090,216102,2550104,496267359,15501,423113725,18406,4811,1223961388,519,1.76,0.07,134293245,132052000,2000000,148357733,15
147411293,4705480,105943918,1508186,103475050,1496787,3505689,11977472,297308613,106981,142221462,14934,6246,509836555,2870,0.99,0.07,80462639,76085000,4004000,94614601,15
428988553,657919,271076059,1997430,273930976,1876781,249619,2638573,506206443,15075,432556978,16889,5220,1287118593,518,1.8,0.07,136478524,134248000,2003000,150776422,15
420279379,601343,263147446,1987315,263902198,1926892,227342,2731989,495477394,15594,424653647,17822,5051,1229186844,520,1.77,0.07,133225923,128798000,4024000,147308030,15
109671883,772246,79405801,1688387,79038636,1665285,282295,1677251,200243945,6851,119147020,4714,6452,367813439,1042,0.65,0.03,54006368,50726000,2983000,68051457,15
418323739,831791,262430889,2012497,266247966,1988963,201241,2632289,501277154,16563,423826432,17679,9217,1225885221,1035,1.79,0.07,135045969,132698000,1995000,149111591,15
429329725,1165873,270449672,1878117,271750963,1866100,276011,2881647,504951243,22737,430675258,17646,4797,1288364931,909,1.81,0.07,135846103,132425000,3009000,149902237,15
305914958,19285777,232500875,12567739,233123789,12426133,9209490,45199763,1013418323,557110,326435986,75565,20303,1115106537,11166,3.29,0.2,272029575,251688000,19975000,286316241,15
423484421,602725,262273900,1979894,263760278,1960919,226678,2554089,493975232,15902,422341875,16066,4577,1230660329,519,1.75,0.07,134567133,132286000,2004000,148758386,15
120083149,1035757,85976238,1758055,83785745,1639919,316760,2782225,202734581,12857,122997889,2880,2077,423765041,916,0.69,0.03,55099428,49856000,4985000,69376249,15
109487967,546230,77535895,1743668,78309919,1594217,223291,1570231,197176614,6492,115239210,2420,2249,360851306,526,0.65,0.03,52928932,51613000,1012000,66973518,15
112546834,584611,81755634,1726633,82862126,1470234,235636,1571776,197207787,8861,118415575,3570,2140,395847800,526,0.64,0.03,53307524,52043000,1000000,67482206,15
121696446,701269,88513646,1786200,88568595,1748205,249621,1908309,206580304,7110,129627146,5079,3016,403803329,1040,0.68,0.03,56310729,52045000,4003000,70579583,15
307825455,499145,207422812,1137628,207246263,1153331,391549,3096491,533759963,23765,305278146,8494,12311,1539661527,2087,1.51,0.09,172089066,162758000,8986000,237122118,16
306776310,392769,204569336,1149750,205337674,1153657,266677,2449263,548902282,20691,306828896,9282,10465,1437662476,2083,1.85,0.08,148604816,144230000,4006000,162722551,16
207145332,445607,304357347,1612762,306165209,1620862,255713,2310917,498537142,23698,208036267,31744,17630,1041098845,4046,1.6,0.07,135364465,126044000,9003000,149603603,16
307062869,364503,204995956,1134419,204085307,1132410,276893,2662279,560398424,17015,306447806,2225,4291,1346322030,1106,1.86,0.08,150629471,149358000,1002000,164898828,16
310735070,470695,210244549,1151910,207592558,1135085,471382,3196986,552314363,39852,304702962,8263,8189,1455469513,2079,1.67,0.08,150107181,147739000,2010000,164392464,16
212431725,293425,210950100,1118976,205829779,1088141,533666,2348823,369338402,15463,203626395,10013,6498,1480454707,2084,1.14,0.06,100053296,94690000,4983000,114399004,16
310029533,449328,206601274,1142289,204063592,1131696,464078,2891103,602363359,23166,305719967,8496,6794,1348593177,2086,1.71,0.09,165090175,159812000,4994000,179570315,16
308132955,312073,204882261,1127768,202579380,1125074,306269,2557613,560667057,18482,305656454,3628,4253,1343367233,1110,1.64,0.08,151892835,150578000,1003000,166036501,16
208736340,12945062,203130946,109442,200076743,102445,7544503,27465701,351388794,195825,204289109,6159,4912,1250941076,2083,1.2,0.13,94806153,90467000,4020000,109172841,16
309705757,790354,211609373,1126913,214794774,1132271,696532,2395141,397417360,21357,304866726,16925,26127,1453121275,5993,1.3,0.06,106966717,94718000,11964000,121348895,16
319307828,475461,514501095,1342003,505253944,1320866,735233,3302024,562793481,26433,314561229,19845,8919,1773278523,2520,1.77,0.08,151937542,145655000,5985000,166312800,16
310443090,445239,310227175,1142489,305715733,1126320,629242,3354394,571723093,36224,307171243,18705,6200,1673380816,2087,1.72,0.08,154356976,148092000,6003000,168808374,16
311631668,844107,212934312,1159386,212991205,1160868,499286,2984874,609561252,57750,307475075,17360,17668,1261414950,4041,1.76,0.09,165390334,156088000,9005000,179553375,16
324699145,392226,422390017,1348478,410638200,1301445,646141,2658541,379450615,22509,307511851,10380,8341,1472611933,2522,1.25,0.06,102846419,98548000,4022000,117171833,16
306938724,355762,504501673,1139135,499252303,1138927,300103,2937586,634802214,21438,305767025,2164,4475,2367118343,1111,1.89,0.09,171493324,169145000,2001000,185676300,16
1016530817,589839,607033031,1397409,602926535,1396610,357832,4274688,1010529929,38656,1011592786,20888,10365,3575302162,2802,3.66,0.14,273347802,269064000,4000000,287584886,16
307097776,267177,204288316,1134585,203609855,1133120,254785,2360016,526090021,17591,305793350,4007,6488,1542407858,1109,1.59,0.07,143145492,139760000,2994000,157387832,16
307492772,328304,205362631,1132344,205354360,1130758,273337,2506990,539842844,17906,304035468,2885,4395,1547831234,1112,1.58,0.08,147723222,144391000,2987000,161925522,16
211932575,386713,314541407,1119150,306506647,1089856,531293,2704008,367491668,34252,205191039,11503,6176,1590610009,2082,1.21,0.05,99672031,94342000,5018000,113866420,16
312178609,422729,208140241,1146064,206110813,1127520,505988,2984434,589830079,36504,306555912,20199,7531,1252878205,2085,1.75,0.08,159502433,153201000,6007000,173807110,16
319882325,342112,209441871,1100002,204880790,1078695,495397,2283842,369694937,16298,310367036,8204,3815,1502390715,2088,1.18,0.05,100505392,98204000,2004000,114559322,16
921266013,975036,610338943,1461445,605281615,1454504,560695,4857993,1121770841,51564,914075352,46502,15060,3280179925,6426,4.04,0.16,305037983,294778000,10026000,319054011,16
463384181,51006706,410713352,190690,415968939,188958,42099393,112806198,861634182,435319,459762288,18831,25493,1921429467,5996,3.07,0.48,232481878,222143000,10006000,246670788,16
1621547724,781608,612503545,1446889,611557314,1437614,706813,5555911,1277895047,40767,1602180496,15143,16036,4573919270,2956,4.38,0.18,345522010,340227000,5003000,359623652,16
413814400,391789,208057263,1159923,206241913,1146210,527910,3278021,675139584,22979,403443138,10369,8086,1348486994,2083,1.94,0.1,184589351,181312000,3005000,198829014,16
319497298,324884,211270536,1108106,204869275,1079048,521465,2298930,373516564,16692,303702719,6816,5490,1483856386,2117,1.19,0.06,101008581,94719000,5982000,115293396,16
312066788,384890,208195641,1141648,206090052,1124962,515883,2917235,587018127,21595,304212659,9203,7052,1248287405,2086,1.74,0.08,158600341,155427000,2988000,172801858,16
311924772,403390,207729626,1128702,204398958,1115159,521455,2814564,535249340,20148,305825552,8732,5490,1469222761,2088,1.6,0.08,144479864,139728000,5026000,158780683,16
310495142,449272,407804613,1146984,401285335,1134092,568203,3010259,564065905,19843,307277399,5330,6414,1762714585,2082,1.8,0.08,151813210,145969000,5998000,166011825,16
209874707,381094,311734259,1518473,303071323,1491139,497215,2676179,483063857,20835,204841179,10931,5664,1477214635,2085,1.61,0.07,129947656,126105000,4003000,144308233,16
316193235,347558,417017784,1158630,405837750,1126736,681883,2964613,429527554,16591,302298536,5327,6139,1783403897,2083,1.38,0.06,116510210,113659000,2991000,130629273,16
310809282,425918,311217465,1151444,306439700,1131358,646911,3283253,565982552,37687,306680094,8015,8014,1463763975,2081,1.72,0.08,152280455,148481000,4013000,166305173,16
309483741,295024,204864230,1126642,203214701,1123281,272108,2415598,548826560,19087,305492828,3318,4731,1346872705,1106,1.65,0.08,148087160,146205000,2002000,162459586,16
1116403652,898937,615244013,1408859,615000812,1405446,731676,4720801,1014636184,42516,1098715958,26995,23011,3562992563,4617,3.44,0.15,273619942,264049000,10039000,287776539,16
307863755,354674,205346618,1148852,205314760,1148237,332727,2502533,536171564,19972,306866904,7812,10521,1540978098,2090,1.63,0.08,144966070,140849000,4024000,159327065,16
312020345,389974,209635292,1152121,207757195,1136694,655359,3185993,596097534,22111,304638346,9316,7267,1251355977,2088,1.73,0.09,159227506,153216000,6008000,173317319,16
410172637,20935968,354090766,543280,353428993,554666,26550092,41466130,1522906690,722559,410884959,496364,307071,2284531216,98766,4.95,0.43,410398452,220492000,190424000,424739695,16
209940054,13132522,207655833,124218,204148988,120621,7673224,27140410,353002900,164290,204537650,6719,4303,1251672024,2087,1.18,0.14,95217138,91897000,2996000,109558552,16
310169105,440630,307900157,1132007,303720357,1124079,459240,2740556,558686680,19249,305768173,5025,5834,1459507039,2094,1.68,0.08,150480256,146371000,4010000,164689014,16
220143476,342363,513925688,1312733,500020423,1292073,543485,2701671,477715916,19737,215064989,5084,5313,1698616491,1830,1.53,0.07,128862032,125807000,2995000,142827375,16
411983720,451323,207148604,1155181,205654094,1144843,493282,3141073,666906173,21608,406873301,10087,7646,1451463290,2087,1.95,0.09,179359510,175225000,4005000,193524175,16
311022755,416720,207542836,1143637,205012390,1129889,516153,2998310,587279905,21302,305873001,5988,5943,1257416285,2094,1.68,0.08,158641322,154515000,4013000,172942391,16
306456013,348195,305488694,1145397,303294324,1143616,275842,2926051,646933998,22076,304914575,2772,5713,2051535342,1108,1.89,0.09,174608984,170475000,3987000,188711237,16
306665423,367592,205084995,1144978,205234590,1134881,270911,2644254,600210838,19257,305414646,2945,6130,1340326784,1111,1.77,0.09,161931090,158862000,2997000,176329346,16
317924170,324801,309426832,1327512,305560673,1314202,462197,2995763,579576427,20169,312622575,5777,5239,1576929363,1539,1.98,0.08,156160024,152041000,4001000,170428207,16
307438189,326032,204886747,1125396,203271070,1125002,257908,2483197,562069827,25301,306951323,2868,4742,1346629926,1104,1.66,0.08,151387903,149100000,2014000,165573862,16
311141662,412217,207354198,1143431,205249364,1125898,537896,2936477,568648028,20156,306266625,10001,7635,1252219818,2087,1.82,0.08,153360703,148230000,5007000,167870096,16
445589497,15488133,301064131,381665,298967558,382679,12671854,28136607,1126867248,212599,442496512,233197,300296,2301216656,98768,3.6,0.26,305138498,208433000,96737000,319435021,16
307820218,365887,203933556,1129255,203284741,1126738,351345,2562908,553786245,18742,307546675,2383,4682,1348281146,1110,1.67,0.08,149061683,145691000,2993000,163222735,16
342492949,14983232,398804965,545640,396630813,574696,12576153,27900104,1146212472,218480,339858736,319700,307692,1899062795,98760,3.71,0.26,309901346,222626000,87245000,324320176,16
306035488,398416,304342051,1143527,303333428,1143465,299779,2864095,666042157,19634,307157836,2698,5797,1542812050,1112,2.14,0.09,179894078,178714000,1004000,193986071,16
312312528,406165,207853750,1156650,205061640,1140183,568208,3118496,588599356,23950,304962109,10693,7212,1250279791,2087,1.73,0.08,158980309,154740000,3993000,173324197,16
308825108,316790,205518890,1121080,204228679,1121813,288884,2490714,527223295,24898,307678692,1721,3920,1559982113,1104,1.57,0.07,142407884,139152000,3003000,156684249,16
1220795882,750731,714449691,1478548,709922077,1474151,935152,6430662,1423178639,48505,1204291005,11791,16958,4165636159,2807,4.94,0.2,383832913,377773000,6012000,398241916,16
204712707,283788,204631972,1090923,204658134,1091588,226099,1554189,303832319,13517,208284574,16248,9936,1040253012,2087,0.93,0.04,82648644,79418000,3015000,96912012,16
318954259,320939,208851495,1104356,204653548,1074870,502939,2276292,369842023,15688,307373564,8833,5497,1381129918,2088,1.21,0.06,99750243,98543000,1005000,114041828,16
307698987,316826,304182812,5065984,301313220,5063207,279249,2202597,459282051,14382,307555299,1729,4401,1161676899,1105,1.43,0.07,123945110,120763000,2994000,138182888,16
1022858917,442845,606728355,1384674,602355685,1382945,465609,4289793,993310359,30565,1011405727,6352,8103,3169126547,1543,3.57,0.14,268048043,265043000,3000000,282143767,16
1114924435,565317,506893196,1229495,505083917,1229429,460797,4509406,1082592349,31593,1116058388,4482,8746,3876040018,1305,3.62,0.15,292155367,286957000,4999000,306491029,16
306488397,322141,205263573,1116792,204775062,1121384,325539,2525450,542921043,17469,306478809,2156,4680,1549912272,1110,1.6,0.08,146124520,143942000,1999000,160473884,16
410119301,318192,204284797,1130064,202221662,1132393,306839,2739951,568683776,20476,405034771,3024,4585,1340316344,1111,1.81,0.08,157761806,153660000,3991000,172070062,16
317862857,499300,513981080,2481460,505500807,2440701,769604,3516217,616959842,28353,313505272,9709,9263,1771408880,2519,1.92,0.09,166872466,163639000,2993000,181025367,16
310114155,314548,405781259,1432434,399276383,1435460,371379,2301301,429316857,14343,307082549,1509,3191,1575070105,1108,1.37,0.06,115714571,114390000,1003000,130076331,16
1216868102,777920,710616163,1477196,707273789,1471351,775869,6049913,1347394693,47536,1208743115,16757,16651,3853107891,2806,4.69,0.19,362981710,359925000,2999000,377105750,16
309649780,440581,207329103,1143531,206149629,1131318,475411,2968230,598061893,22459,305165881,9534,6446,1350122363,2083,1.94,0.08,161793833,156500000,4984000,176106961,16
2237518985,3295480,1325549076,2474543,1325400039,2483097,3312323,12543607,2447283118,98715,2242013047,61470,70121,8966270849,16731,8.16,0.37,659026939,633023000,26000000,673357580,16
1218462719,638720,908227978,1464736,902249905,1456738,590341,5784411,1402298083,41540,1212429007,10142,12532,4476753177,1830,4.79,0.2,377785981,373730000,3997000,391914275,16
307395556,323304,304693315,1132330,302552001,1130958,312256,2695572,567311727,17280,306211087,3259,4223,1553492275,1112,1.91,0.08,153463777,151221000,2002000,167697534,16
309279221,443701,206755281,1139838,205712129,1127504,480451,2908294,590238087,21193,306180026,9970,6853,1249513537,2087,1.68,0.09,161929627,157734000,3993000,176405926,16
209906105,366569,311893671,1120714,304888047,1096792,561396,2528851,405949412,33931,206674088,8443,7113,1570975487,2086,1.26,0.06,109422445,105188000,4007000,123588171,16
312938794,386370,310705511,1150591,306107541,1132190,688598,3159564,575697119,21475,305009418,6654,8469,1460981574,2084,1.88,0.08,154986443,152593000,2007000,169331679,16
410894756,379827,205613791,1140861,205125427,1143190,366814,3035973,640931970,20738,408278214,3272,5680,1546929185,1108,1.84,0.09,173255287,171091000,2001000,187530721,16
1221527403,596255,707538857,1449723,702389371,1434859,618430,5227742,1205247948,38477,1214051515,12902,10151,4702150877,1830,4.07,0.17,324288985,321156000,3001000,338547050,16
1119714209,682218,717137737,1406185,712669480,1395321,630673,4794737,1060708502,37378,1101659930,24259,16149,3661964659,2812,3.72,0.15,286915337,279841000,6996000,301038082,16
1120475904,583166,610103442,1416845,605240330,1414154,526920,4840097,1105600584,34913,1107218700,9697,9345,3574436444,2169,3.72,0.16,299058245,295940000,2999000,313290994,16
312073357,400629,207631331,1145555,204383404,1130624,543836,3035256,588332622,23080,304704889,8536,6386,1251889177,2088,1.73,0.09,158640878,155383000,3007000,172798137,16
308443896,372536,405163792,1408600,402456398,1408477,315772,2939590,572106069,23662,308218101,2028,4127,1666202203,1109,1.93,0.08,154488841,152267000,2003000,168583225,16
219531088,616645,412014809,1953852,406428772,1929149,454501,3124074,717561453,38877,217750126,33411,13436,1484927190,4614,2.26,0.1,194561989,189247000,5006000,208907122,16
313710752,384890,210054962,1132668,206220707,1114531,502591,2816982,530827397,36274,305515342,7426,6876,1469169854,2089,1.58,0.08,143505187,138253000,5009000,157585287,16
310888923,606358,211738430,1168356,212001400,1149457,643390,3096368,603169943,25007,304592748,30473,15856,1257630360,4041,1.75,0.09,163256327,159038000,4000000,177513581,16
1114783558,1029473,808689672,1527969,807407032,1539645,677660,7501043,1744710600,54700,1109724777,20664,18859,6364173181,2811,5.95,0.26,502648615,484169000,18006000,575414239,17
305797429,464078,206868572,1251218,207207220,1256338,329667,5169465,1411200070,48081,306141056,5990,9261,1841290456,1109,3.57,0.19,381439744,380116000,1000000,395761146,17
305359303,594279,206065240,1273587,206060286,1275773,238204,5236855,1417129201,42991,306115880,21241,16681,2033546409,2086,3.61,0.2,383164715,378892000,3998000,397339299,17
426549370,1577229,220442275,1772933,221898893,1820683,1137100,10675894,1496866909,81268,426651304,63886,54751,1922293372,2428,3.78,0.21,384204923,380884000,2999000,398336465,17
207553091,616218,206967677,1237612,206178249,1234799,557572,4947204,1239766644,38644,206619864,10185,10190,1745343226,2088,3.5,0.18,335135833,329871000,4998000,349542585,17
206754979,759709,208800633,1272660,209009347,1266521,615871,5665370,1309446535,54725,208693421,15942,13621,2961806145,2087,3.46,0.19,353491417,348208000,5002000,367930573,17
307177971,663252,207169238,1292335,206626468,1282913,530967,5842101,1535775344,47471,306522569,13610,13335,1942249740,2088,3.83,0.22,414960406,412674000,2003000,429430786,17
1015536614,623088,608845314,1463822,606546513,1461551,525773,5798236,1481997659,43082,1008617811,9223,9771,4166983397,1690,4.99,0.21,399491695,395222000,3992000,413668511,17
309780760,455057,208256179,1137060,206443745,1124911,523767,3152062,584927977,36985,306619835,7220,8756,1760322637,2082,1.74,0.09,161678497,157368000,4009000,175803661,17
306924017,466644,205912222,1160076,205999421,1160792,278018,2773347,662245333,28887,308354811,33748,18766,1338371444,4035,1.9,0.09,178956510,171661000,7027000,193073691,17
308880783,509445,209537674,1210286,208283585,1209655,504537,3228360,668466024,20602,305867287,3134,5013,2053061353,1107,2.23,0.1,179146957,176891000,1998000,193070353,17
1418210198,955594,711316052,1558601,709681113,1542438,720790,7524463,2002367711,58801,1408585367,26513,16827,6878200451,3014,6.49,0.28,541080735,532764000,7996000,555349803,17
305404204,556446,206085426,1268501,206089130,1276534,264324,5269923,1412361263,42273,305728338,20394,12527,2033895678,2078,3.59,0.2,381769100,379534000,1997000,395828862,17
207366665,600535,208556281,1251512,208623864,1245980,606143,5304869,1289211774,54599,208476845,10231,9720,2756795707,2082,3.45,0.18,347581025,341297000,5987000,362077060,17
308206635,1079110,209066780,1530830,209010447,1523410,350323,10409233,2974007863,76606,307822479,16568,24310,3843743656,1109,7.76,0.41,805242891,801878000,2999000,819194902,17
308947175,789886,208336673,1316072,207874076,1301667,293843,5710026,1542602923,50408,309244253,36206,29278,1845877336,4041,3.8,0.21,416546802,412276000,4002000,430395148,17
