@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
1.22,0.97,0.02,63120161,60119000,3005000,26
1.68,1.32,0.03,86319935,76313000,10041000,26
1.51,1.2,0.03,76008041,66978000,8997000,26
1.67,1.32,0.03,85064784,72875000,12145000,26
1.34,1.05,0.02,70403311,62501000,7936000,26
3,2.42,0.05,143696247,138657000,4987000,26
1.36,1.07,0.02,72227401,68167000,3951000,26
3.1,2.51,0.05,147622106,138643000,8976000,26
6.7,5.35,0.11,325560811,314491000,10982000,26
1.41,1.14,0.02,64702513,61644000,2982000,26
0.51,0.39,0.01,28334721,22470000,5861000,26
3,2.42,0.05,141714418,139712000,1995000,26
5.11,4.14,0.08,240660614,232349000,8012000,27
5.04,4.1,0.08,232744742,224708000,7989000,27
1.9,1.5,0.03,98167710,89161000,9016000,27
5.11,4.16,0.08,234833154,225708000,8948000,27
1.95,1.56,0.03,95312334,90279000,5015000,27
1.94,1.55,0.03,96858567,87860000,8985000,27
1.99,1.58,0.03,100069898,91061000,9006000,27
5.03,4.08,0.08,236843287,227870000,8955000,27
5.01,4.05,0.08,236951408,227947000,8997000,27
1.88,1.49,0.03,94910235,90925000,3996000,27
1.97,1.59,0.03,94850586,86837000,7985000,27
5.16,4.2,0.08,237432108,230381000,7011000,27
5.15,4.19,0.08,237433229,234324000,3004000,27
1.94,1.54,0.03,95943516,86943000,8994000,27
2.06,1.65,0.03,100228658,92185000,8016000,27
5.15,4.19,0.08,235915527,229859000,5996000,27
5.19,4.22,0.08,238476158,233458000,4988000,27
1.81,1.44,0.03,92257181,85253000,7020000,27
1.97,1.58,0.03,95726487,90741000,4985000,27
2.02,1.59,0.04,104723451,96612000,7968000,27
3.31,2.65,0.06,165600742,159823000,1997000,28
4.46,3.59,0.07,219396284,217430000,1994000,28
2.55,2.11,0.04,109322407,107292000,2005000,28
3.86,3.14,0.06,180756141,152624000,28115000,28
5.72,4.62,0.09,273976933,236854000,36977000,28
5.32,4.34,0.08,244840281,207844000,36972000,28
14.64,11.97,0.22,659435323,656383000,2997000,28
3.57,2.88,0.06,171751597,166791000,4993000,28
5.27,4.29,0.08,243692392,218732000,24969000,28
2.58,2.12,0.04,116991792,114860000,1997000,28
6.32,5.1,0.1,304545617,269497000,35064000,28
3.36,2.75,0.05,151720018,149717000,2009000,28
3.37,2.75,0.05,154183426,152191000,2002000,28
3.48,2.84,0.05,160899432,130918000,29981000,28
3.55,2.88,0.06,167047657,142036000,25006000,28
3.06,2.47,0.05,147187092,118135000,29033000,28
3.55,2.91,0.05,158878819,153954000,4966000,28
4.58,3.73,0.07,209740190,184699000,24959000,28
2.96,2.39,0.05,141948379,139031000,2979000,28
13.66,11.08,0.22,639385470,636259000,3001000,28
0.6,0.45,0.01,36229563,28905000,6977000,29
1.08,0.85,0.02,55325688,52308000,3017000,29
0.82,0.63,0.02,46625922,37690000,8926000,29
3.24,2.6,0.05,158893210,106589000,52289000,29
1.04,0.81,0.02,55271874,50280000,5028000,29
0.43,0.33,0.01,24931827,18934000,5979000,29
0.6,0.46,0.01,34719866,25784000,8925000,29
0.62,0.48,0.01,34762072,27032000,7723000,29
1.54,1.26,0.02,67587594,58539000,8929000,29
4.27,3.43,0.07,190971867,99993000,90993000,29
1.08,0.85,0.02,57987637,54002000,4000000,29
2.62,2.08,0.04,129302017,118261000,11024000,29
1.02,0.8,0.02,53372291,44337000,9069000,29
0.94,0.73,0.02,48920435,39917000,8981000,29
1.1,0.87,0.02,56000496,52975000,2998000,29
0.62,0.47,0.01,37241958,32207000,5032000,29
0.61,0.47,0.01,34291543,31261000,3025000,29
1.17,0.93,0.02,59178911,52303000,6907000,29
1.14,0.91,0.02,56699136,49757000,6966000,29
0.94,0.73,0.02,48204201,37399000,10826000,29
12.14,9.89,0.19,564130780,531790000,31987000,30
3.12,2.51,0.05,151047187,142040000,9002000,30
3.88,3.12,0.06,184743995,176773000,7989000,30
2.93,2.36,0.05,142879631,138873000,3996000,30
2.51,2.02,0.04,119105804,112971000,5998000,30
6.47,5.24,0.1,298615045,283612000,14979000,30
3.92,3.16,0.06,186482080,181485000,4985000,30
5.72,4.67,0.09,260957542,254923000,5998000,30
2.86,2.31,0.05,136884740,132867000,3996000,30
5.34,4.29,0.09,253501473,243493000,9979000,30
4.99,4.05,0.08,229997238,198904000,30985000,30
10.32,8.44,0.16,462080346,421966000,39996000,30
4.67,3.65,0.09,250340300,87300000,4013000,30
4.37,3.54,0.07,202595869,196577000,6017000,30
2.87,2.32,0.05,134545007,124549000,9963000,30
4.41,3.58,0.07,203646755,170515000,33100000,30
3.84,3.1,0.06,179524304,171541000,7978000,30
3.04,2.45,0.05,144247794,131205000,13020000,30
8.26,6.71,0.13,382138200,355129000,27009000,30
3.26,2.61,0.05,157374054,147392000,9958000,30
3.28,2.65,0.05,157631881,156368000,995000,31
1.87,1.47,0.03,99721372,98777000,1007000,31
4.47,3.65,0.07,206045609,206032000,0,31
4.09,3.31,0.07,193183329,192145000,1000000,31
3.41,2.74,0.06,166005663,165014000,1000000,31
3.28,2.66,0.05,154054117,153010000,1000000,31
5.91,4.81,0.09,273605930,270503000,2994000,31
0.4,0.31,0.01,22946303,22031000,1001000,31
2.02,1.6,0.04,103223628,96169000,6940000,31
3.35,2.72,0.05,155529844,154538000,997000,31
3.43,2.74,0.06,170446800,169483000,996000,31
3.62,2.94,0.06,170488250,169408000,1002000,31
3.35,2.71,0.05,160992656,159924000,999000,31
3.53,2.86,0.06,166044829,165097000,1000000,31
3.69,3,0.06,171108578,170107000,1000000,31
3.41,2.76,0.06,162439123,161446000,1002000,31
3.44,2.77,0.06,165481336,164539000,1003000,31
3.34,2.71,0.05,158800475,158791000,0,31
0.31,0.23,0.01,19858773,18880000,993000,31
0.35,0.28,0.01,17361581,16366000,1022000,31
