@relation problema-weka.filters.unsupervised.attribute.Remove-R3-5

@attribute pkg numeric
@attribute cores numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
3.41,2.74,166005663,165014000,1000000,31
3.28,2.66,154054117,153010000,1000000,31
5.91,4.81,273605930,270503000,2994000,31
0.4,0.31,22946303,22031000,1001000,31
2.02,1.6,103223628,96169000,6940000,31
3.35,2.72,155529844,154538000,997000,31
3.43,2.74,170446800,169483000,996000,31
3.62,2.94,170488250,169408000,1002000,31
3.35,2.71,160992656,159924000,999000,31
3.53,2.86,166044829,165097000,1000000,31
3.69,3,171108578,170107000,1000000,31
3.41,2.76,162439123,161446000,1002000,31
3.44,2.77,165481336,164539000,1003000,31
3.34,2.71,158800475,158791000,0,31
0.31,0.23,19858773,18880000,993000,31
0.35,0.28,17361581,16366000,1022000,31
