@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
1.39,1.1,0.02,70073247,63124000,6904000,26
3.01,2.43,0.05,144247165,140116000,4003000,26
1.25,1,0.02,62240312,57631000,3974000,26
1.34,1.06,0.02,69933082,63934000,5993000,26
1.4,1.11,0.02,71021844,64993000,5999000,26
1.51,1.19,0.03,75339551,71389000,3966000,26
1.39,1.08,0.03,76531527,72482000,4026000,26
3.02,2.45,0.05,141406209,136335000,5012000,26
3.03,2.46,0.05,139632288,132566000,6977000,26
2.97,2.38,0.05,140573995,136589000,3988000,26
1.36,1.08,0.02,68999671,64048000,5003000,26
1.99,1.58,0.03,101739917,91415000,10045000,27
1.93,1.55,0.03,94618047,84616000,9954000,27
1.99,1.59,0.03,97006442,88967000,7997000,27
1.93,1.54,0.03,96276243,89195000,7015000,27
2.13,1.72,0.03,101531765,96352000,5018000,27
1.98,1.59,0.03,98284650,93231000,5012000,27
6.54,5.47,0.09,253543537,250534000,3006000,27
2.02,1.6,0.04,102979579,93869000,8987000,27
1.93,1.52,0.03,100194158,95256000,4961000,27
1.95,1.55,0.03,97673392,92640000,5034000,27
1.96,1.57,0.03,94783392,89737000,4985000,27
1.86,1.46,0.03,97586466,93537000,3980000,27
1.91,1.54,0.03,92082946,87998000,3999000,27
5.04,4.11,0.08,231215984,227021000,4000000,27
2.05,1.62,0.04,103314453,96280000,7020000,27
2.12,1.69,0.04,106201799,95155000,11017000,27
1.88,1.48,0.03,97527601,92525000,4974000,27
1.9,1.51,0.03,95754347,88761000,6981000,27
4.89,3.98,0.08,227368840,224240000,3003000,27
5.13,4.16,0.08,239417702,230443000,8978000,27
3.58,2.94,0.06,162123882,158628000,1995000,28
6.35,5.16,0.1,300765487,295695000,4994000,28
2.89,2.32,0.05,143207617,138239000,4972000,28
3.47,2.78,0.06,172398254,167331000,5009000,28
10.78,8.61,0.18,544427743,542446000,2001000,28
4.11,3.32,0.07,196541892,168539000,27923000,28
4.47,3.65,0.07,206628679,182661000,23955000,28
4.9,4.01,0.08,224471671,195358000,29053000,28
2.48,2.02,0.04,116014946,114007000,2000000,28
3.94,3.17,0.07,190927477,162933000,27988000,28
3.4,2.78,0.05,154733638,151726000,2994000,28
3.32,2.71,0.05,151291110,147327000,3981000,28
3.38,2.78,0.05,151040311,149788000,998000,28
1.59,1.28,0.03,76860365,75915000,998000,28
2.86,2.31,0.05,135229967,132158000,3003000,28
2.86,2.3,0.05,139945005,136970000,2977000,28
3.57,2.9,0.06,168688982,135970000,32751000,28
4.49,3.67,0.07,204268431,175169000,29028000,28
2.85,2.31,0.04,129128119,125037000,4001000,28
3.89,3.2,0.06,173756819,149737000,23957000,28
0.9,0.69,0.02,49981028,41707000,7944000,29
1.07,0.83,0.02,58561986,54603000,3971000,29
0.85,0.64,0.02,49880403,40790000,8953000,29
0.57,0.43,0.01,35928526,29906000,5981000,29
3.07,2.47,0.05,150901201,100938000,49969000,29
0.6,0.46,0.01,34802781,28872000,5973000,29
0.62,0.48,0.01,33947203,28933000,4988000,29
0.63,0.49,0.01,35265817,30223000,5037000,29
1.31,1.02,0.02,69753125,51817000,17936000,29
4.15,3.29,0.07,196574211,99762000,96769000,29
4.87,3.93,0.08,230266440,184240000,46060000,29
3.37,2.7,0.06,164290048,109524000,54762000,29
0.87,0.69,0.02,45269843,39221000,6034000,29
0.6,0.47,0.01,33794496,31707000,2045000,29
3.29,2.63,0.06,162042297,115026000,47011000,29
0.84,0.66,0.02,45509878,38410000,7075000,29
1.47,1.17,0.02,73843380,65865000,7983000,29
0.58,0.45,0.01,33025380,25286000,7780000,29
1.07,0.85,0.02,54588467,51620000,2978000,29
1.08,0.85,0.02,55988066,50003000,6000000,29
3.17,2.55,0.05,155081639,142903000,11908000,30
3.3,2.67,0.05,156390712,147390000,8962000,30
3.63,2.92,0.06,174919270,164878000,9992000,30
5.38,4.38,0.08,246081782,238083000,8002000,30
3.47,2.79,0.06,167280771,161168000,6006000,30
4.27,3.45,0.07,202567325,175495000,27076000,30
2.85,2.29,0.05,136650565,130698000,5986000,30
3.99,3.22,0.06,187323040,177268000,10015000,30
5.25,4.29,0.08,239439304,227362000,12019000,30
5.05,4.11,0.08,233552717,201425000,32067000,30
3.19,2.57,0.05,151949358,143842000,7991000,30
10.65,8.6,0.17,489527481,442397000,47042000,30
4.2,3.42,0.06,190704069,182675000,7985000,30
4.7,3.79,0.08,221935219,210894000,10994000,30
5.86,4.81,0.09,259705708,225576000,34087000,30
6.28,5.1,0.1,291364557,251474000,39916000,30
16.84,13.8,0.26,756133459,748094000,8001000,30
4.11,3.32,0.07,195507668,157570000,37896000,30
3.2,2.58,0.05,152171838,145215000,7010000,30
8.09,6.58,0.13,374829329,346800000,28064000,30
5.36,4.31,0.09,265984718,263730000,2005000,31
1.85,1.46,0.03,99347416,97327000,2006000,31
3.92,3.25,0.06,168886105,167784000,992000,31
3.44,2.8,0.06,162945693,161850000,999000,31
3.02,2.4,0.05,152226454,1002000,8017000,31
0.6,0.46,0.01,33786978,28824000,4969000,31
5.89,4.79,0.09,274727840,271791000,2997000,31
3.37,2.7,0.06,167252372,165257000,2003000,31
3.55,2.87,0.06,170144933,162111000,8005000,31
3.45,2.78,0.06,168386522,167415000,996000,31
2.26,1.81,0.04,110260267,109287000,1002000,31
3.65,2.97,0.06,170344874,168256000,1991000,31
3.61,2.93,0.06,170066136,169081000,1000000,31
3.52,2.84,0.06,170477397,169416000,1002000,31
3.33,2.68,0.05,161084257,160014000,1000000,31
3.35,2.71,0.05,161866117,161814000,0,31
3.76,3.06,0.06,176002542,174038000,1989000,31
3.34,2.69,0.06,162942279,162022000,1000000,31
0.25,0.19,0.01,15033986,15057000,0,31
0.96,0.76,0.02,50511037,49408000,988000,31
