@relation problema
@attribute 'L1-dcache-loads' real
@attribute 'L1-dcache-load-misses' real
@attribute 'branch-instructions' real
@attribute 'branch-load-misses' real
@attribute 'branch-loads' real
@attribute 'branch-misses' real
@attribute 'cache-misses' real
@attribute 'cache-references' real
@attribute 'cpu-cycles' real
@attribute 'dTLB-load-misses' real
@attribute 'dTLB-loads' real
@attribute 'iTLB-loads' real
@attribute 'iTLB-load-misses' real
@attribute 'instructions' real
@attribute 'page-faults' real
@attribute 'power/energy-pkg/' real
@attribute 'power/energy-ram/' real
@attribute 'duration_time' real
@attribute 'user_time' real
@attribute 'system_time' real
@attribute 'perf_time' real
@attribute 'class' {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}
@data
697388382,11913019,440168799,2704919,439021505,2707375,1077203,7688973,984180539,42653,690141819,56793,20544,2041323282,5933,3.3,0.15,264443470,253189000,11008000,278719243,6
208134313,1986507,129337638,1463153,131551911,1495594,916743,4652854,329369192,16979,207458476,20274,8577,616626831,4108,1.1,0.05,89014907,83749000,4985000,103144905,6
674383818,2253293,405627785,2264568,407626498,2366714,802219,6073074,785545736,29111,674373369,38883,11778,1933639844,4102,2.79,0.11,212440494,205289000,7009000,226687945,6
217180137,1798981,136944775,4389496,129481888,4309450,899567,4599935,376062809,21601,213851181,22512,6803,674081538,2870,1.24,0.06,101674368,96534000,4975000,115813029,6
644843060,2769857,405414897,2064101,406732084,2225309,936533,6227441,778190047,34087,642587146,51072,13525,1924815958,5785,2.74,0.12,210276994,197942000,11996000,224728885,6
653333704,1827863,399378241,2332407,402738128,2284829,631597,4600497,766810606,26458,661076089,33969,10355,1915598328,3443,2.71,0.11,207977024,198721000,9032000,222056067,6
751174774,16137596,485842121,10017093,483833904,10048902,13563513,40303225,1761491134,1604144,753124349,82828,27785,2262155321,10092,5.4,0.38,474502626,462459000,12011000,488646587,6
278850218,16723933,212770361,9212532,214759423,9310389,13951747,40820064,1306452009,1613077,277999006,69985,21314,934769746,10095,3.73,0.31,352668166,335525000,16975000,366976353,6
214873899,9383464,171865269,2028793,172932328,2032728,780512,4192195,504365367,22927,219522626,16808,7482,735003930,3846,1.53,0.08,135777885,125598000,9968000,149909661,6
216942917,5317672,176122018,2356168,178170599,2176466,3591571,13611216,446303274,123372,210509757,19015,7382,822847270,3259,1.48,0.09,120460355,116213000,4007000,134614821,6
207424827,11090138,162396866,6973936,161321945,7141701,4123678,26402810,626086097,259451,204728702,67372,36748,770864677,11290,1.96,0.13,169443968,155211000,14019000,183733048,6
699697737,9563822,438668367,2627711,436931678,2552758,734324,5460559,967314528,36385,708970074,43127,11183,2058451988,3839,3.17,0.14,263384517,258038000,5000000,277834800,6
686078167,8582093,442875109,2395464,444484402,2169879,4921819,19588371,907415188,210582,673473346,72396,15830,2087838311,5598,3.13,0.17,245416102,236230000,9008000,259463770,6
638910194,1838358,406789963,3315531,403133400,3082606,1240288,6225580,794660710,35058,637714483,40492,12086,1900901022,4795,2.75,0.12,213601147,204310000,9013000,227970208,6
329475531,19938066,233832675,2237389,230096709,2274119,21979237,48148740,1551395204,2754878,331559252,121319,30970,1178912894,18073,4.33,0.41,418377428,398319000,20016000,432729652,6
166813983,983268,121088473,2309823,121439407,2487084,302130,2392330,289070964,12292,164697500,10817,4364,565002312,1501,0.9,0.04,78805946,75549000,2982000,93557069,6
656068504,1034276,398272060,2298389,397586510,2240652,408414,4499221,749769013,26421,656521312,26275,7895,1912915139,1878,2.68,0.11,202549410,201335000,1001000,216649423,6
280792859,16028873,208719854,9131413,213150578,9129923,15793963,39864259,1368056136,1835189,289956782,78401,22646,955247402,11661,3.89,0.34,369398747,354224000,15009000,383695430,6
168699971,1373643,124558230,2269019,123840799,2297408,574920,2895136,307136063,10323,170586079,10872,4098,585286737,1893,1.0,0.05,83114114,78863000,3993000,97433153,6
205633372,7067686,171613329,10681564,170119550,11099751,1160468,17968065,621030724,25122,200483559,22844,21525,828995775,4810,1.92,0.1,167948480,159717000,8036000,182105365,6
649855821,1723436,404983242,2452345,404441324,2469478,523468,5160295,756111431,30040,647566523,41293,10841,1940410343,2719,2.6,0.11,206967995,204781000,1997000,221408845,6
179514913,1608155,129013125,1762090,127791696,1689801,613814,4688170,288741519,12820,176757648,8278,3601,622028062,1697,0.96,0.04,78168698,74862000,2994000,92479784,6
167659021,1585230,123756997,2421822,121637675,2550510,512694,2936496,297456456,11424,168507749,3108,3472,579760284,1697,0.96,0.05,80121834,76880000,2995000,94563333,6
210016613,2885966,136481398,1547059,136874761,1548688,1373257,5607462,361934644,22919,214289623,27483,27321,658049158,6358,1.2,0.06,97872656,92553000,5030000,111880324,6
336330170,21496591,245601113,6653182,244117380,6454833,2303615,9275829,973713162,54592,340063686,46663,13421,1088846077,7375,2.73,0.16,266302489,256091000,10003000,280517786,6
167850782,1030629,121619512,2430529,121663056,2421419,448704,2575481,303774906,9252,170434853,3111,3238,585790945,1501,0.97,0.04,82203542,79953000,1998000,96290229,6
643346874,1450199,400454169,3222722,395919992,3302090,780667,5053265,760316359,24403,621957290,25549,13164,1888008444,1692,2.63,0.11,206708940,203478000,3007000,220984730,6
230054666,10928806,192295652,2330911,189955327,2322650,969321,5122126,508843091,34995,233190325,19474,7468,869093219,4432,1.58,0.08,137095584,133858000,2996000,151163043,6
649839656,27638369,303236524,456187,301083855,466579,18124714,54682461,1323042915,285771,644926120,451089,126934,2108492028,98338,4.38,0.35,376516971,194392000,181366000,434764287,7
375840553,6348936,213635996,149113,215163254,213940,148003,12663946,537481509,16519,372399330,2560,4362,1457053754,240,1.84,0.07,145066340,144042000,1000000,159212197,7
439300117,15525498,298014855,364475,298312153,360650,7868866,27141722,1013077713,127038,440559698,391009,107533,1976743133,97893,3.27,0.2,272765588,195520000,77205000,286896460,7
627449266,27331823,300302216,430494,303419527,425443,18734016,53212260,1192187553,284690,646996657,637452,144119,2066115242,98336,3.91,0.32,322089803,194011000,128007000,336251529,7
756971430,25569672,443755274,576587,441526702,572933,24456045,46652746,1497973993,764606,755493311,488165,107224,3095805765,97889,4.92,0.4,403399904,215345000,188302000,417468814,7
205168786,6411559,100624589,81511,100137090,79078,111315,12401830,219280579,7702,207194973,769,1660,939417517,324,0.75,0.03,59100885,57830000,997000,73169398,7
619721856,26463239,557805658,529071,548049813,528253,24485008,47100570,1365191547,639648,606856216,302453,106121,3009463318,97886,4.5,0.38,367583587,175377000,192414000,381877462,7
302429219,6441649,200240614,118238,200314522,120115,128401,12980981,422556089,12679,305803366,1283,3276,1225618734,235,1.46,0.06,113944554,112804000,998000,128165745,7
512351372,20392920,349196478,496109,345904284,499604,17805735,39754780,1202873852,613884,513474224,298098,104932,2292239650,97891,3.96,0.32,324261790,132121000,192176000,338452407,7
512908617,26351768,352308216,526302,349141524,528773,24745539,47658864,1295684799,666619,509341304,523000,106289,2475182638,97889,4.3,0.36,349187702,156567000,192698000,363369420,7
303336166,50292942,200791364,110012,201088673,109338,183204,87499974,385990108,12059,306503440,1966,3517,1124802149,531,1.45,0.05,104061140,100911000,2997000,118376685,7
509306345,25472467,200488374,111937,200849180,109357,184395,53206866,393864059,14998,509584208,1967,3447,1641978782,728,1.4,0.06,106186769,103008000,3000000,120235866,7
811938751,20802535,654052401,611489,651581062,615825,18323392,41593218,1690515525,618916,807140217,342744,108777,3579544164,97890,5.6,0.41,456222645,262234000,194173000,470284933,7
645548586,28604930,301570996,454485,301881857,455807,18780209,53155105,1336102556,301997,645323360,422285,124421,2196369847,99218,4.41,0.35,360142903,240569000,119282000,374451776,7
203759585,6376737,100849123,74117,100224876,79248,115637,10784571,217727789,7521,204815465,1395,1528,930300801,327,0.71,0.03,60078368,58878000,997000,74223649,7
639157985,28165947,304627013,457770,305737065,458788,18889336,53146943,1193980937,289391,634979207,583249,138397,2065730106,98333,3.93,0.32,321668803,185310000,136228000,336122545,7
811191660,20962018,653705545,619234,651815637,623085,18440393,41486565,1694974928,620443,806235373,477820,107952,3570767683,97890,5.58,0.4,456743444,272908000,183938000,470969440,7
540464834,16586371,499917345,477647,499561238,488692,8255536,28559061,1421708413,134060,541834085,450424,109684,2990552362,97884,4.59,0.26,382264604,297969000,84274000,396556016,7
381339271,6423843,292261770,1260097,287788126,1331854,123554,12143186,373000221,10906,370245937,1539,2686,1300870733,233,1.23,0.05,101716963,100444000,1004000,115735761,7
645935094,28332123,302499552,426870,302702740,423908,18816172,52889634,1178449911,298455,631822764,644456,296193,2171759586,98339,3.86,0.32,317327122,185127000,132091000,331465736,7
508340197,20627755,356616007,495061,357210145,496228,18434000,39661770,1143920816,633330,492427575,480909,107010,2042105137,97884,3.71,0.31,315683971,142306000,173373000,329838187,7
302359231,6504390,201699840,149705,201931170,151070,174629,12703826,527742432,16156,304841381,3825,3838,1220756611,230,1.74,0.07,142117167,140995000,999000,156012862,7
404898831,12856191,402042794,198684,401567207,190493,196339,29497127,835681885,23629,405631433,2306,5841,1927989135,330,2.73,0.12,225687024,225454000,0,239655491,7
840503731,27810137,504963776,456588,504905895,452118,18904453,53333407,1330850989,298942,837534905,404654,124500,2974779812,98332,4.33,0.35,360428864,231072000,129040000,374424843,7
521969190,28274199,362423095,532519,365827699,537547,27002902,49122225,1354539969,710634,530389208,553749,334484,2305753163,107664,4.47,0.38,363895680,167931000,195920000,378019123,7
193044913,5996309,390483748,1326242,391073843,1322234,120243,10883343,482772873,15615,191485286,4312,4622,1259300533,332,1.53,0.07,131494035,130310000,1002000,145574873,7
635955935,28421920,302943238,431214,305044529,430695,18866951,52779911,1189740395,290786,632024764,423864,505014,2052770683,98334,3.88,0.32,320670813,203659000,116804000,334732838,7
307127068,24295280,201576972,155594,200988989,159677,196704,39654241,384005763,14131,309999289,4817,2399,1447640725,331,1.32,0.05,101810887,98629000,2988000,116159341,7
523886220,28044754,363725003,628844,363442786,617481,25614749,48876021,1628446510,698844,520273571,656677,207900,2617177714,107658,5.37,0.43,437389821,256774000,180544000,451657724,7
287241872,12673228,200357614,103895,200218990,109845,128487,24506116,277307289,8475,279781879,1340,2270,969150098,335,0.99,0.04,75220497,75012000,0,89619722,7
436885871,20512435,300699541,403164,304044676,390649,19117475,40905524,1129834158,229029,433916657,503602,306990,2048235301,98776,3.67,0.31,305401987,188190000,117118000,319455388,7
616417801,27166752,456277382,496931,449666942,497160,25175801,46862179,1329191306,658376,604879820,512822,301186,2586658771,97886,4.41,0.37,357801955,187876000,169888000,371886661,7
829934213,27739752,399669129,443321,403625535,455932,18965197,53432655,1310636838,286675,839672817,673898,125241,2753125402,98334,4.23,0.34,351181982,240924000,109965000,365617654,7
307029764,6463860,199989490,96592,200111894,96607,114585,10946169,315021893,10066,307481394,1143,1897,1333876195,227,1.07,0.04,85452053,85266000,0,99386164,7
439439238,15798046,299741187,398807,299756747,400753,8674014,27737354,1153575900,133437,438736581,451691,107945,2482609511,97887,3.73,0.23,310723095,222385000,88152000,325025856,7
536035547,27226254,298967048,431681,301512520,425842,19112262,53538376,1198397628,283997,544496010,581917,151097,2251735580,98338,3.87,0.32,324416882,191182000,133127000,338635546,7
740728432,28211242,301228384,460695,301410411,462489,18418316,53776551,1312268857,324102,757149217,614252,163970,2595847943,98332,4.26,0.35,353713518,245309000,108136000,367757637,7
636886191,28610837,298830279,446317,299888692,445394,18860106,53613464,1205504561,281051,654474695,598323,219599,2182978676,98339,3.93,0.33,325669028,192541000,132684000,339598285,7
810003985,21210250,652863122,592868,651509900,595407,18446360,42106198,1789642456,704104,808099678,297581,402616,3571166226,97887,5.8,0.42,483999591,329939000,153971000,498024507,7
511313407,26465547,352541082,534615,350979591,535129,25356151,48728335,1447930226,668395,509109781,586471,123343,2366237822,97897,4.8,0.39,389187414,234955000,153971000,403226882,7
207546949,6445242,100336540,81112,99649560,81030,116956,12215807,215863174,8563,205861007,716,1275,935142708,331,0.75,0.03,58501281,56282000,2010000,72714738,7
542797795,20513729,502977781,403049,500593317,401277,18385243,40126792,1249920474,235621,538160119,221107,107011,2789632283,97886,4.02,0.33,337542305,200212000,137145000,351778720,7
439937957,15824103,297776970,505796,297565055,487309,8518797,27341229,1092386927,133644,440392566,439592,106688,2279618898,97895,3.51,0.22,295229013,214758000,80283000,309465550,7
206062448,6425614,100435633,79561,100176284,79752,109838,12001546,218055556,7932,206926422,789,1348,936844781,323,0.74,0.03,58964137,58739000,0,72948813,7
635935829,27805034,300090571,449549,301950789,445275,19072295,53748774,1205788142,280938,646304902,475308,311427,2259282311,98333,3.91,0.32,325376443,189978000,134984000,339621435,7
505951003,31544241,202323618,136966,201534280,143706,155537,49151428,533583565,15571,507653149,2036,3843,1938773231,424,1.87,0.07,144530301,142301000,2004000,158772097,7
711362733,21182759,552867498,607316,551519455,598873,18676128,41528705,1589261399,666380,706629093,385617,398772,3064168852,97892,5.26,0.39,430377483,268145000,162087000,444484221,7
645909255,28023455,302631782,462504,302637548,454828,19216694,53591372,1336031902,306865,642959496,554931,140838,2193354479,98332,4.44,0.35,360106020,197915000,161931000,374464602,7
508790112,25381905,201616300,125007,201162071,127190,157550,47279896,426840364,13004,509481871,1559,2581,1638551190,327,1.53,0.06,114740687,113465000,1004000,128830682,7
626997658,27638157,299699881,433954,302896251,427784,18925078,54371958,1192547806,283090,646727879,430169,267816,2063963823,98340,3.95,0.32,322003463,156752000,164740000,336058562,7
511914687,20689687,353162896,621623,351637509,606034,18702577,43972495,1904366379,626802,511952493,483365,234549,2670350149,97886,6.08,0.44,514591458,343222000,171111000,528688252,7
647572894,40680521,302822542,455093,302959765,455142,25949307,70135188,1332789711,402573,640883049,616461,122609,1990654268,98436,4.45,0.39,359314668,193013000,166011000,373322763,7
440293266,20740813,300613956,424156,300379693,424545,18830953,41437732,1308813935,237197,436683581,418706,109352,2173177135,98132,4.28,0.35,352757379,197785000,154831000,366954206,7
440447198,21025526,300886749,426444,300663554,421586,18538761,40842676,1399576259,237292,436330910,411203,302256,2073522538,97886,4.52,0.36,377449299,213148000,164114000,391379833,7
206431580,6436787,100607625,79670,99858567,80516,114439,11077505,216407326,7989,204991327,811,1316,932027920,233,0.73,0.03,58737977,57507000,991000,72672656,7
213314879,13167058,104223376,103486,99997497,105280,559350,23789445,258468152,13053,208690179,7591,3211,966533499,2094,0.89,0.04,68159763,64725000,2987000,82558691,7
302484535,6467830,200716296,130720,200815735,135257,145066,13433826,525156761,13904,304782803,2049,3837,1423433247,330,1.79,0.07,141423976,140247000,1001000,155602835,7
643481480,28135399,301197538,466485,301524026,462829,19028148,52987292,1435150204,309865,643646031,417653,122714,2088217597,98337,4.7,0.37,386928051,217379000,169295000,401025297,7
845668057,28413697,403669414,506117,403955001,503219,19450283,54410728,1546038364,311901,843949444,642734,124597,2596604831,98333,5.11,0.39,416800531,242630000,173735000,430735626,7
509543266,20699605,351094891,536591,350614129,530882,18565658,40835757,1383771361,606435,508214430,487081,198242,2260998511,97892,4.61,0.35,373470789,192077000,181072000,387549428,7
304249954,12581483,199502807,91703,199715391,94789,140778,25336078,281479084,9080,308375268,1489,2231,1134400386,333,1.01,0.04,75606834,74390000,1005000,89688099,7
644893867,27914101,302449071,457010,302581568,443424,19026992,52872389,1336474626,307820,641383736,316228,124513,2285084984,98334,4.41,0.35,359919149,197265000,162218000,374006771,7
746167305,28230654,402373692,444335,401979277,441937,19138934,52981031,1336181166,310735,738368412,595392,123975,2886580658,98331,4.37,0.35,360197404,192820000,166844000,374319585,7
636797207,27743383,302641331,437929,304056276,443124,19405860,53930644,1191494156,300764,634764268,392992,130028,2052831114,98333,3.92,0.33,321401449,149501000,171428000,335588261,7
410291005,6487606,101944717,100205,101125813,99118,123309,11708410,318773789,11093,405388725,1282,2280,1332322201,325,1.09,0.05,86735922,85530000,994000,100756249,7
202498633,12482110,14548623,81034,14472249,80338,118494,24392352,233619605,7719,205800234,1178,2028,682188140,337,0.84,0.03,63256805,61904000,998000,77436331,7
629870518,28166883,298875838,438665,302264604,431447,19340410,53298258,1200623557,293313,649954561,555881,123727,2066005849,98333,3.98,0.33,324101223,158808000,164800000,338288574,7
306095026,25540279,200855670,111237,200028564,108686,141289,47138007,370437099,13216,305880241,1467,2762,1334508602,329,1.34,0.05,100371518,100114000,0,114352467,7
438884272,16040588,298096003,409615,298166408,411043,8744578,28082213,1096519912,135980,440210723,275621,301363,2274539788,97886,3.52,0.22,295804446,154312000,141286000,309836362,7
306451992,50514149,200409223,118028,200410673,112657,149439,90828953,392881364,13911,304804761,2357,3391,1229200540,530,1.46,0.05,106211707,102953000,2998000,120400726,7
441257088,15772473,298171972,383094,298109492,384389,9041723,27853313,1042170937,132265,441128906,405705,104531,2084904032,97886,3.33,0.22,281486276,142148000,139145000,295713601,7
635491381,28476353,299083308,433807,299809341,432852,19308244,53239656,1209296654,286059,654124974,429149,125509,2280634438,98339,4.0,0.33,326333760,152897000,172884000,340314094,7
515996455,26692075,353281733,535914,348830062,533475,25463462,47116524,1322986524,691590,509802716,402788,199021,2611524231,97886,4.39,0.37,354104821,160381000,193459000,368452153,7
404035534,12599312,100317733,99528,100435705,99036,174675,24682908,303118744,8621,410700248,1426,2325,1223649192,334,1.1,0.04,81308730,80086000,1001000,95447921,7
304363046,50214593,200513618,105710,200808790,110030,165103,89985538,384292299,12326,306962264,1693,4083,1230020037,531,1.44,0.05,103410966,101189000,2003000,117780406,7
437740276,16483383,299001996,423693,299578635,428121,8852030,29102617,1414641557,137158,438476608,298278,406753,2575851428,97894,4.65,0.27,381914948,235426000,146265000,396003002,7
303043320,6379128,295691154,258271,297802263,249867,107590,10955334,251006511,7257,307318762,1317,2019,1077286843,234,0.88,0.03,65637326,64161000,1002000,79830379,7
336534635,16087115,297732694,390109,297952179,390083,8749414,27654481,1113473984,130501,339775877,441739,135752,2380000674,97904,3.51,0.22,300386485,160088000,140077000,314809270,7
640729995,28279812,302963295,438850,303128545,441121,19480366,53246064,1235622806,305927,639257743,412327,124102,2372990693,98332,4.01,0.34,333501664,168991000,163991000,347577215,7
647048276,20763954,305904685,439102,305619253,435697,18523691,41669707,1187179757,290035,628189759,614782,128845,2084315755,98240,3.86,0.32,320026229,150306000,169345000,334092453,7
444103690,6158735,228195971,4333466,227679360,4306384,3954085,16696184,752171369,78431,440025355,40110,66851,1523437974,6387,2.35,0.16,230038175,202483000,27064000,277579761,8
313358321,6120573,179729106,3430320,179698182,3394616,2950323,15471897,635532631,89573,315267247,23527,10236,1156999513,4427,2.1,0.12,171796044,161364000,10022000,185903372,8
377113115,5919362,186368346,3420671,186548270,3432081,3143255,15746101,703278140,79119,376986199,30899,12013,1335834375,4231,2.29,0.13,189897031,182589000,6984000,203981957,8
301634393,9968960,175315558,3314401,179423590,3341621,5907422,23223053,1028231913,3271079,310214227,45648,216144,1040771170,5645,3.22,0.19,277812256,220395000,57102000,291912268,8
238321721,8110261,139024211,2567633,141334577,2485456,4539969,17777034,484997980,72474,246660430,26468,11029,859398452,6778,1.58,0.11,131207849,119896000,10990000,145318721,8
231843067,7593634,183205402,565807,181657612,553926,3871802,17639464,498593704,55313,224498581,27340,9193,1170521733,3457,1.67,0.11,134395138,124945000,8996000,148571902,8
779514723,20497676,433244051,4522573,433412209,4549634,7489597,32899234,1590276545,395992,786252621,73863,219817,2338291792,6773,5.2,0.3,430800010,358482000,72097000,445052921,8
257132219,15624678,156172904,2786005,160096220,2820920,7518600,26422171,555766289,277800,267431122,31459,14268,938317362,4626,1.84,0.15,151474103,141251000,9947000,165754770,8
719379677,22557081,548722700,4178131,546185612,4163260,17730693,43948924,2129518253,1618618,719579916,673167,107199,3102037545,90616,6.61,0.45,573532109,424494000,148822000,587509677,8
249320259,8240922,139415263,2426329,142223127,2380612,4384695,18265816,512589177,58923,258147068,27051,22108,867761940,6585,1.63,0.11,139060303,122816000,15976000,153305169,8
325707352,7782294,164705024,3056217,164566643,3053008,4385537,18303896,577987216,80638,322681923,45015,30670,1110566064,6387,1.91,0.12,156737555,142424000,14041000,170850946,8
214071643,7961533,132602189,2338349,137096912,2357900,3984117,16493188,469909341,64645,224494184,20280,12878,792807707,4624,1.51,0.1,126901567,117645000,8972000,141200149,8
720428449,7524003,421636899,1567290,425248511,1572622,3746214,19404752,1424948063,263741,724193231,71758,218225,2182528879,6380,4.59,0.24,386597674,304494000,81864000,400605889,8
241640031,5808079,130250175,474283,130235454,472439,2951963,14178401,457918823,35743,245609453,29019,8384,978136936,3268,1.47,0.09,124099916,116878000,6992000,138265126,8
266387868,7936601,140837427,2790154,145103711,2783862,4330581,18867088,586624394,231604,277223633,28952,13556,927189835,4627,1.8,0.12,158742055,149497000,8969000,172837216,8
223234619,7649462,130719543,2390043,134284057,2408112,3777132,16465952,474466559,74656,231782288,27934,42422,800168514,4622,1.53,0.1,128727347,122326000,6016000,142871002,8
784557676,22254584,455302652,4399706,456316850,4406906,6882389,34268986,1604088823,423587,787660237,88704,387155,2470260512,6626,5.13,0.29,432781484,367422000,65074000,446858529,8
209101694,7599617,122807785,446908,126685249,466501,3988542,16868214,402824746,41935,222277180,13777,10493,770186076,4628,1.31,0.09,109205784,99872000,8988000,123498552,8
722558560,6628078,428049854,3852742,433196819,3869247,3065274,17253872,1439107965,271370,735856378,111133,219651,2241110587,4421,4.63,0.23,389278405,321976000,66995000,403476397,8
345555887,9758674,201417590,3320516,196662601,3299840,5630410,20462176,1084897061,282384,334160614,73251,223952,1210589659,16909,3.26,0.2,293855104,216461000,77164000,308045036,8
267925760,8457154,158639598,3483410,159131254,3461685,4499408,17082263,544111584,88796,270640332,69548,14831,1018298706,6791,1.75,0.12,147381419,139001000,8000000,161470521,8
550720498,5884500,214398963,3343154,214634384,3359629,3165345,15962996,808132995,49102,550649235,31458,11365,1559738451,4231,2.58,0.14,218940204,213542000,5012000,233244104,8
358237345,7427862,150098628,547117,150576220,559755,3661387,16008637,580059931,52752,365391438,24040,11743,1026588635,4825,1.87,0.11,156435689,151199000,4973000,170611006,8
369937555,8309830,209043146,3224788,209414910,3212789,3924726,18665780,1070312840,283060,365101085,627236,216557,1251977148,4427,3.28,0.19,289442581,218034000,71011000,303638992,8
218011851,7803639,132149489,488806,131677987,478370,4376671,18286434,406758558,97303,209022353,31038,8968,789396180,4233,1.27,0.1,110350826,101058000,9005000,124620748,8
345508453,10724137,210409351,3331613,211863933,3289815,4911415,18726275,650692205,60314,347967744,43866,15424,1319614793,6777,2.11,0.13,175273750,162946000,11996000,189199189,8
742822231,16438839,419032729,1506071,419112328,1506214,5529074,28235845,1391585999,375989,752560629,75976,212196,2242732821,3287,4.53,0.25,375590870,322160000,53026000,389777359,8
724201757,6559889,427339647,3878313,431857173,3881218,3066234,17193417,1414162518,268014,735926044,101824,215566,2242088668,4422,4.51,0.23,382899669,317656000,64929000,397071012,8
769977550,9117103,449212621,4492810,449292627,4491297,4424758,20851916,1532493864,272318,768037116,43555,217714,2484423394,6379,4.92,0.26,413807232,340612000,72917000,427967264,8
278487917,10731277,157953900,2613216,160645148,2580307,8507061,25470202,590449855,3198906,285656480,44524,13581,987755794,6672,1.96,0.15,159775347,146412000,12948000,173917931,8
712422847,7388758,423472003,1660671,428051878,1675367,3833622,19011572,1440223631,278499,728584940,50830,217477,2239525363,4619,4.58,0.23,387180926,319098000,67808000,401688991,8
244405151,8463028,142737693,2494477,145944303,2458735,4421286,18457357,495420776,40727,251329943,36153,13531,827464045,7952,1.61,0.11,133653799,120192000,13020000,147962482,8
236917345,5937668,135513658,2509559,139662544,2524089,3091049,13399811,472921993,58935,247738862,31960,10111,846206396,4621,1.53,0.1,127353258,117972000,8997000,141516710,8
277813419,8161233,153720203,2756904,156496474,2707452,4712337,17184492,526485849,64123,289974664,26313,11245,972971509,6778,1.72,0.12,142082527,130584000,11049000,156181019,8
290008835,6277334,167275332,2863657,167508644,2865988,3878282,15784005,654743872,93849,291618915,41149,13503,1069814591,6776,2.02,0.13,180782438,170471000,10027000,195037087,8
287921273,27910062,176921690,2878282,178138923,2905210,19975239,49325925,1028650273,1189917,296611791,54443,19035,973731221,7749,3.0,0.3,278039953,265650000,11984000,292370812,8
269894729,8092481,146310136,553811,145897021,551759,4267026,16644592,463981166,52905,273087520,25021,12093,987944176,7948,1.5,0.1,125466689,112066000,13007000,139853404,8
268662378,17708094,171169730,2903449,176982837,2921471,6667394,27730174,613256072,246587,275032744,35324,16171,1054695768,6569,2.02,0.16,166234379,150722000,15072000,180520159,8
250113319,8347009,148131828,2740548,151138270,2735210,3854081,18322357,532572044,81896,257436705,34513,9395,882373024,4620,1.71,0.11,144229509,137969000,5998000,158552583,8
298609154,8808613,193107891,9107306,196834439,9031143,6768904,22199116,757661284,52514,305814187,47714,14708,1043359730,6669,2.55,0.16,204915305,192648000,11978000,219010113,8
234880791,7923032,153327657,3242740,152395979,3234898,4490678,17618339,508645865,52721,225939490,27964,12167,861636792,5019,1.63,0.11,137712373,125369000,11939000,151987868,8
355913532,7452597,178270422,2815343,177791300,2759027,4214065,18500296,618644964,67023,349084343,34631,16289,1109394795,4625,2.02,0.12,167645973,158391000,8965000,181926538,8
348090462,10633377,225982143,2961494,221433205,2958640,8837864,21280341,937798634,144739,338814144,228626,71142,1335067873,63028,2.95,0.2,254060320,159839000,93905000,268109994,8
805409327,11698296,451993555,3803597,454663958,3787843,11875587,33024168,1732162592,1068173,818177510,77506,221756,2375975708,9896,5.63,0.32,468747194,396500000,71909000,483031441,8
252206856,8327903,186210745,3246986,184379615,3209009,4089847,17991013,564126592,54252,257500477,30660,7942,1118535634,4425,1.83,0.11,153813415,146416000,7019000,168093255,8
414573202,10099781,190487624,474217,188922911,488815,4841980,19298672,643375143,56287,422817095,20475,10502,1483734275,5799,2.14,0.13,174401528,163081000,11005000,188753727,8
295734912,6022759,147677219,2721219,151418609,2765953,3144324,14940889,554912792,63966,303377041,27284,10359,926442048,4623,1.78,0.11,150145701,142767000,7037000,164491776,8
265399109,16134057,151106822,2821969,155638801,2861589,7425621,27093575,551928380,241942,275164695,26381,13000,926809304,4626,1.81,0.15,148994841,139714000,8981000,163061769,8
222423967,6024111,136804096,2746562,141116554,2763185,3402998,13867638,470333240,52178,234033095,34707,12116,821657096,4621,1.52,0.1,126976744,116692000,9973000,141324003,8
327405334,7911328,166782614,489338,166733414,488067,3559273,16748873,513438580,64222,330954546,73671,11847,1159062694,6387,1.69,0.1,138326202,130028000,8001000,152403806,8
224036814,16683683,124160055,460262,127255081,480038,6539070,26416072,459732770,258964,239120453,26427,12075,757168953,4884,1.52,0.13,123989270,113716000,9975000,138473987,8
224531659,15360877,136263568,2743888,140232673,2757034,7189198,26191589,513304005,220542,235024627,21072,12130,794548972,4626,1.67,0.14,138514169,128128000,10010000,152562225,8
493032038,8445326,212477032,3305761,215882673,3298210,4219416,20021216,784834738,93375,498286493,73632,13633,1530666666,6664,2.58,0.15,212141562,203777000,7991000,226430350,8
340164680,8315297,188786673,3308767,189792498,3290262,4554734,17346380,621212308,51856,342158599,36848,17044,1240804256,6388,2.03,0.13,168040235,158694000,9039000,182214062,8
243623016,8176537,141300934,4075241,145138412,4061226,4181585,17720415,527813800,49022,253299487,31172,10365,860369530,4627,1.74,0.11,142961910,133670000,8977000,157150772,8
239293654,5878413,138107413,2710900,142176946,2727726,3143218,13273684,462819684,70055,250547646,18668,9285,885362957,4622,1.5,0.1,125573357,118190000,7011000,139718713,8
237948531,6492502,137442703,2747411,140800921,2740168,3577234,14690850,483398518,274511,244506073,23999,10590,841566052,4620,1.52,0.11,131744172,120416000,10946000,146041683,8
1020152248,39310885,447411924,1929827,450207938,1942897,3669539,57822468,1567726796,80128,1019941301,20274,18399,4553818777,1705,5.31,0.26,425152886,423713000,1001000,439419364,8
