@relation 'problema-weka.filters.unsupervised.attribute.Remove-R3,5'

@attribute pkg numeric
@attribute cores numeric
@attribute gpu numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
5.42,4.39,0.09,251344125,242370000,8976000,12
0.93,0.73,0.02,48677488,44690000,3972000,12
0.8,0.63,0.01,41805033,38803000,2984000,12
0.95,0.74,0.02,49400111,43493000,5930000,12
2.87,2.33,0.05,132225112,130182000,2002000,12
0.27,0.19,0.01,17983478,15794000,1974000,13
0.62,0.48,0.01,34787444,33884000,968000,13
0.71,0.55,0.01,37721816,36663000,1018000,13
0.33,0.25,0.01,19217859,19230000,0,13
0.66,0.52,0.01,35245467,34243000,1007000,13
0.67,0.53,0.01,35704665,33720000,1983000,13
0.25,0.19,0.01,14985125,14077000,938000,13
0.31,0.23,0.01,19127622,16262000,2869000,13
0.61,0.47,0.01,35404636,34451000,1013000,13
0.66,0.51,0.01,36349739,35340000,1009000,13
0.73,0.57,0.01,39155588,38155000,1004000,13
0.3,0.22,0.01,17884874,15896000,1987000,13
0.64,0.5,0.01,33782479,32689000,1021000,13
0.3,0.23,0.01,15571435,12600000,2907000,13
0.66,0.51,0.01,35413564,34427000,1012000,13
0.26,0.19,0.01,16223832,14367000,1915000,13
0.67,0.51,0.01,40253924,38268000,2014000,13
0.63,0.48,0.01,36305204,34354000,1963000,13
0.24,0.17,0.01,14935106,13987000,999000,13
0.63,0.49,0.01,35511614,33580000,1975000,13
0.68,0.53,0.01,37332668,34319000,3028000,13
0.66,0.53,0.01,32768103,29805000,2884000,13
0.71,0.56,0.01,38372289,38400000,0,13
0.68,0.53,0.01,37249667,36308000,1008000,13
0.27,0.21,0.01,14651493,13678000,977000,13
0.7,0.54,0.01,39126708,37976000,999000,13
0.26,0.2,0.01,15791043,13885000,1983000,13
0.66,0.51,0.01,37559772,34606000,2966000,13
0.68,0.53,0.01,38631152,37621000,1016000,13
0.69,0.53,0.01,38203128,36216000,2012000,13
0.06,0.04,0,3607477,1213000,2426000,13
0.75,0.6,0.01,36737676,34610000,2035000,13
0.26,0.2,0.01,15420070,13500000,1928000,13
0.65,0.52,0.01,33203379,31229000,1951000,13
0.36,0.28,0.01,21804714,18812000,2970000,13
0.29,0.21,0.01,19177960,17190000,2022000,13
0.25,0.19,0.01,14782498,11122000,3707000,13
0.34,0.26,0.01,18647542,16696000,1964000,13
0.67,0.53,0.01,34126305,33124000,1003000,13
0.64,0.49,0.01,35128301,34144000,1004000,13
0.8,0.63,0.01,43661726,40550000,2967000,13
0.25,0.2,0,13801923,11831000,1971000,13
0.61,0.46,0.01,37570866,35576000,2032000,13
0.26,0.2,0.01,15339803,13317000,2048000,13
0.26,0.2,0,13883776,12748000,1062000,13
0.25,0.19,0.01,15124195,14147000,1010000,13
0.67,0.52,0.01,37957728,35114000,2926000,13
0.61,0.47,0.01,35422216,34412000,1012000,13
0.66,0.51,0.01,35559338,34524000,1015000,13
0.62,0.47,0.01,35615395,32708000,2973000,13
0.61,0.47,0.01,35536544,34551000,1016000,13
0.27,0.2,0.01,15999388,15004000,1000000,13
0.31,0.23,0.01,18292951,18295000,0,13
0.68,0.52,0.01,41158222,38209000,2939000,13
0.65,0.51,0.01,35143777,34153000,1004000,13
0.68,0.54,0.01,35048857,33151000,1950000,13
0.64,0.49,0.01,35866601,34895000,997000,13
0.65,0.51,0.01,34928566,32038000,2912000,13
0.62,0.47,0.01,37368767,36227000,1006000,13
0.69,0.53,0.01,39142499,36153000,3012000,13
0.63,0.48,0.01,35996257,35064000,1001000,13
0.64,0.49,0.01,36212329,34274000,1958000,13
0.71,0.56,0.01,37345540,35339000,2019000,13
0.63,0.49,0.01,35593946,35674000,0,13
0.66,0.52,0.01,35774774,31970000,3875000,13
0.38,0.29,0.01,22246690,22250000,0,13
0.24,0.18,0.01,15355116,14337000,1024000,13
0.63,0.47,0.01,36945550,34914000,2053000,13
0.69,0.56,0.01,31440096,30484000,983000,13
0.25,0.19,0.01,14944434,14040000,936000,13
0.64,0.49,0.01,35414752,34432000,1012000,13
0.71,0.55,0.01,37931096,34894000,2990000,13
0.69,0.53,0.01,37942925,35008000,3000000,13
0.81,0.67,0.01,33791473,32679000,1021000,13
0.26,0.2,0.01,14432270,12335000,2055000,13
0.25,0.19,0.01,15882888,12930000,2983000,13
0.75,0.6,0.01,38406744,35370000,3031000,13
0.68,0.53,0.01,36470756,33538000,2959000,13
0.61,0.46,0.01,38054745,37095000,1002000,13
0.69,0.54,0.01,37562990,35597000,2034000,13
1.53,1.24,0.02,71118684,66842000,3990000,14
3.74,3,0.06,185113204,175041000,10002000,14
3.63,2.9,0.06,182435314,181366000,996000,14
0.41,0.32,0.01,24063512,22083000,2007000,14
3.45,2.76,0.06,173139017,169106000,4002000,14
10.06,8.25,0.15,437595683,429486000,7990000,14
3.54,2.8,0.06,182294243,181329000,1001000,14
4.92,3.92,0.08,244839673,229920000,14929000,14
4.27,3.4,0.07,214480078,205529000,8979000,14
4.24,3.42,0.07,201696901,191608000,9979000,14
3.69,2.94,0.06,187611571,185669000,2007000,14
2.16,1.71,0.04,108796036,102788000,5987000,14
2.09,1.66,0.04,103635653,94570000,9054000,14
4.51,3.6,0.08,221667496,207660000,13977000,14
4.54,3.62,0.08,222969590,205923000,16993000,14
1.07,0.83,0.02,55878276,37911000,17957000,14
1.68,1.33,0.03,84973618,70973000,13994000,14
4.57,3.68,0.07,210227413,194203000,16016000,14
3.99,3.19,0.07,197233927,189215000,8009000,14
4.42,3.53,0.07,216451684,201415000,15030000,14
4.5,3.59,0.07,216338703,197394000,18941000,14
4.34,3.49,0.07,209712646,202764000,6957000,14
0.28,0.21,0.01,16179251,13135000,3031000,14
4.8,3.84,0.08,232675330,219657000,12921000,14
0.73,0.55,0.02,44861265,40865000,3986000,14
4.04,3.23,0.07,198442593,191345000,6976000,14
3.76,2.97,0.07,194404235,188340000,6010000,14
1.53,1.2,0.03,80761946,71930000,8868000,14
1.2,0.94,0.02,61543574,43667000,17863000,14
2.8,2.24,0.05,133106936,119053000,14006000,14
3.38,2.68,0.06,171966653,156839000,14984000,14
2.31,1.85,0.04,111452334,103405000,7954000,14
4.49,3.59,0.07,220327238,213368000,6979000,14
5.72,4.6,0.09,272351130,253289000,19021000,14
3.12,2.5,0.05,153203244,146199000,7009000,14
8.57,6.97,0.13,390664261,380541000,9987000,14
3.63,2.88,0.06,187856870,185873000,1998000,14
4.93,3.94,0.08,239704347,225697000,13981000,14
2.96,2.36,0.05,146979761,140000000,7000000,14
4.19,3.33,0.07,204217577,151072000,53025000,14
5.01,4.02,0.08,241341909,229408000,11969000,14
4.2,3.36,0.07,205912429,192930000,12928000,14
5.2,4.15,0.09,254411348,244395000,10016000,14
5.13,4.08,0.09,253053410,237944000,14996000,14
3.62,2.88,0.06,183476436,182482000,1002000,14
5.04,4.05,0.08,237967230,221888000,16064000,14
2.74,2.18,0.05,136819802,134822000,1982000,14
5.16,4.13,0.09,251295841,238187000,12955000,14
1.45,1.13,0.03,79034526,77088000,1976000,14
4.67,3.73,0.08,227948495,216910000,11046000,14
3.08,2.47,0.05,145393649,130244000,15028000,14
4.96,3.96,0.08,242555563,225475000,17035000,14
2.27,1.82,0.04,107996434,91133000,16839000,14
2.43,1.93,0.04,117704561,103842000,13845000,14
1.59,1.26,0.03,79462778,71398000,8044000,14
5.39,4.33,0.09,255940550,244976000,10954000,14
4.8,3.84,0.08,232449833,218339000,14021000,14
3.03,2.43,0.05,143795144,134670000,9045000,14
5.76,4.6,0.09,278201996,260990000,16999000,14
2.63,2.06,0.05,138647626,135710000,2971000,14
5.3,4.27,0.08,248833385,232670000,16046000,14
3.82,3.01,0.07,192097210,153977000,37994000,14
5.5,4.42,0.09,261208949,248158000,13008000,14
4.62,3.7,0.08,221344793,201387000,19939000,14
1.5,1.19,0.03,76192533,68173000,8020000,14
4.55,3.63,0.08,223690814,209738000,13982000,14
5.22,4.18,0.09,250304234,241286000,8973000,14
2.58,2.06,0.04,124174443,111172000,13020000,14
4.85,3.88,0.08,234708352,218627000,15972000,14
1.43,1.12,0.03,75739044,74745000,1010000,14
2.29,1.82,0.04,111633379,83698000,27899000,14
2.71,2.14,0.05,139534277,138542000,996000,14
1.26,0.98,0.02,67463435,62482000,4958000,14
1.39,1.1,0.02,68685616,53521000,15147000,14
4.25,3.4,0.07,207191872,197178000,10009000,14
4.58,3.69,0.07,217164665,208196000,9008000,14
2.26,1.78,0.04,115649300,113682000,1994000,14
4.09,3.32,0.06,187360028,184359000,3005000,14
1.74,1.38,0.03,87113245,70276000,16826000,14
3.87,3.07,0.07,192467800,181419000,11025000,14
1.06,0.81,0.02,61795339,54211000,6899000,15
2.89,2.29,0.05,147511943,141505000,5979000,15
1.08,0.85,0.02,57367173,54384000,3021000,15
1.17,0.92,0.02,60836380,57791000,3041000,15
1.08,0.85,0.02,55555483,52625000,2978000,15
0.47,0.37,0.01,23823883,19826000,3965000,15
1.15,0.91,0.02,60181493,54172000,6019000,15
3.69,2.99,0.06,173873733,170859000,2997000,15
1.35,1.07,0.02,68069544,59211000,8881000,15
3.79,3.06,0.06,179952215,176935000,2998000,15
1.36,1.05,0.03,74616124,72543000,1987000,15
1.11,0.87,0.02,58279547,56272000,2009000,15
1.28,1.02,0.02,61956878,55929000,5992000,15
1.04,0.81,0.02,57902397,55879000,2031000,15
3.88,3.14,0.06,182198329,180160000,2001000,15
1.17,0.93,0.02,60744222,59717000,1012000,15
1.06,0.81,0.02,61103741,57045000,4003000,15
1.09,0.86,0.02,57200531,55189000,2006000,15
1.08,0.85,0.02,56891272,53880000,2993000,15
5.19,4.19,0.08,244528948,237524000,6986000,15
1.07,0.84,0.02,55607761,54604000,1011000,15
1.14,0.9,0.02,56813664,49965000,6857000,15
1.17,0.91,0.02,64060218,61039000,3001000,15
3.77,3.03,0.06,181697594,174703000,6988000,15
1.03,0.8,0.02,58047794,53045000,5004000,15
3.79,3.07,0.06,178268361,174243000,4005000,15
1.13,0.89,0.02,58521869,55534000,2975000,15
1.07,0.83,0.02,58629372,53669000,4969000,15
1.18,0.94,0.02,59523678,55499000,3964000,15
1.88,1.5,0.03,92865743,86838000,5988000,15
1.22,0.97,0.02,62282774,56220000,6023000,15
1.07,0.84,0.02,56321229,51274000,5026000,15
3.98,3.23,0.06,185184738,183150000,2001000,15
3.77,3.05,0.06,177607417,174637000,2993000,15
8.95,7.31,0.14,401507245,392346000,8985000,15
1.08,0.85,0.02,56095294,51176000,4920000,15
1.21,0.96,0.02,61682320,55689000,5966000,15
1.29,1.02,0.02,66083613,62077000,4004000,15
3.72,3.01,0.06,173848302,170820000,2996000,15
1.25,0.98,0.02,63783153,58784000,4981000,15
1.86,1.48,0.03,92990797,89001000,4000000,15
1.11,0.87,0.02,58466088,55459000,2971000,15
1.11,0.88,0.02,55018278,48949000,5993000,15
2.14,1.74,0.03,93230005,86208000,7016000,15
3.95,3.22,0.06,178612424,176600000,2006000,15
1.18,0.93,0.02,61857622,57826000,3988000,15
3.75,3.03,0.06,175966250,171046000,4972000,15
1.07,0.84,0.02,55583967,53586000,1984000,15
1.11,0.87,0.02,57260877,55249000,2009000,15
1.05,0.82,0.02,56739376,54693000,2025000,15
1.08,0.86,0.02,51969804,49884000,2036000,15
1.16,0.92,0.02,60327253,56335000,4023000,15
1.44,1.15,0.02,69291163,67222000,2006000,15
1.19,0.94,0.02,60631271,56625000,3973000,15
3.88,3.17,0.06,176670246,171655000,4989000,15
3.76,3.03,0.06,178939694,176914000,1999000,15
1.21,0.96,0.02,60411323,58425000,1980000,15
1.17,0.92,0.02,60557763,57524000,3027000,15
3.74,3.01,0.06,177398710,173397000,4009000,15
1.27,1.01,0.02,62425321,60399000,2013000,15
1.1,0.87,0.02,56006270,51916000,3993000,15
3.71,3,0.06,172177718,171075000,1000000,15
3.95,3.22,0.06,180331486,175315000,4980000,15
1.2,0.96,0.02,57854054,51877000,5985000,15
3.79,3.08,0.06,173003266,171985000,999000,15
2.07,1.67,0.03,92408612,88220000,4010000,15
3.82,3.1,0.06,177180049,174185000,2986000,15
3.74,3.04,0.06,173549256,170546000,2992000,15
1.12,0.87,0.02,60949972,57950000,2997000,15
1.14,0.88,0.02,61152059,59145000,2004000,15
4.21,3.43,0.06,191059374,186990000,3999000,15
3.83,3.1,0.06,180897738,176875000,3997000,15
6.07,4.87,0.1,284213936,268151000,16009000,15
3.7,3,0.06,173435201,169415000,4009000,15
1.25,0.99,0.02,62682740,59743000,2987000,15
5.52,4.43,0.09,265420997,256396000,9013000,15
1.13,0.9,0.02,57172970,50057000,7008000,15
1.12,0.88,0.02,57975562,56956000,999000,15
1.24,0.98,0.02,62744328,59776000,2988000,15
3.8,3.08,0.06,176392258,175374000,1002000,15
4.82,3.84,0.08,243360641,238109000,4981000,16
4.66,3.7,0.08,239648219,233695000,5992000,16
2.66,2.18,0.04,119972180,112924000,6995000,16
2.92,2.29,0.05,154219870,986000,7696000,16
4.67,3.71,0.08,238908601,234908000,3981000,16
4.72,3.75,0.08,241034007,235007000,6000000,16
3.27,2.6,0.06,164704367,161678000,3012000,16
4.89,3.88,0.08,248334897,244359000,3989000,16
4.76,3.8,0.08,239780326,237820000,1998000,16
4.74,3.78,0.08,236720600,231654000,4992000,16
4.84,3.86,0.08,240925673,233944000,6968000,16
3.41,2.73,0.06,168054658,155029000,13002000,16
3.41,2.72,0.06,169407787,164361000,5011000,16
8.33,6.85,0.12,365850503,362831000,3006000,16
4.84,3.88,0.08,239520939,236503000,2993000,16
4.75,3.8,0.08,235708867,232628000,2995000,16
3.02,2.41,0.05,150015223,144040000,6001000,16
4.71,3.74,0.08,240027483,232076000,7968000,16
3.27,2.62,0.05,160689398,155678000,4989000,16
7.36,6.05,0.11,324106733,313088000,11003000,16
9.15,6.97,0.13,370447291,361355000,9008000,16
11.15,9.19,0.16,484848780,478836000,5985000,16
4.76,3.8,0.08,237711909,235618000,1996000,16
4.79,3.83,0.08,238340234,236168000,1992000,16
4.81,3.83,0.08,241987833,237946000,3999000,16
3.34,2.69,0.05,161046232,157026000,4000000,16
4.85,3.87,0.08,239630887,235517000,3991000,16
4.76,3.79,0.08,239442169,232452000,6983000,16
2.63,2.09,0.04,132366767,125372000,6965000,16
2.97,2.31,0.04,129381841,123327000,6015000,16
3.68,2.96,0.06,178789498,172828000,5994000,16
4.78,3.81,0.08,238965086,234958000,3999000,16
4.85,3.85,0.08,245358786,238310000,7009000,16
4.75,3.77,0.08,240704649,235738000,4973000,16
4.78,3.8,0.08,236006490,231870000,3997000,16
8.7,7.14,0.13,382587339,376619000,6009000,16
9.01,7.21,0.13,394563916,253679000,140822000,16
4.79,3.81,0.08,242588979,236589000,5989000,16
2.67,2.15,0.04,124345814,2125000,6375000,16
3.12,2.43,0.05,138785878,133751000,4990000,16
3.74,2.97,0.06,189656702,184673000,4991000,16
4.94,3.95,0.08,241880478,235881000,6022000,16
4.74,3.76,0.08,241314003,236302000,5006000,16
3.94,3.13,0.07,192755227,188770000,4016000,16
6.04,4.81,0.1,302979497,299875000,2998000,16
4.97,3.96,0.08,248362543,245383000,3004000,16
4.77,3.8,0.08,239011903,235996000,2999000,16
4.77,3.79,0.08,238227686,233253000,4984000,16
4.99,3.98,0.08,248458197,243483000,4989000,16
7.77,6.31,0.11,335309908,211168000,124098000,16
4.79,3.82,0.08,236631398,234484000,2004000,16
4.9,3.9,0.08,247226937,244239000,2990000,16
4.76,3.79,0.08,238419015,234319000,3988000,16
4.84,3.86,0.08,240482332,232367000,7978000,16
4.87,3.89,0.08,239052940,233942000,4977000,16
2.47,1.97,0.04,122258237,120100000,2001000,16
3,2.4,0.05,145058532,140037000,5001000,16
7.73,6.34,0.12,340186419,337079000,3000000,16
8.96,7.41,0.13,382575735,377433000,5005000,16
5.05,4.05,0.08,246466422,242471000,3991000,16
4.78,3.82,0.08,237342976,234320000,3004000,16
3.72,2.99,0.06,179608916,174479000,4985000,16
2.95,2.35,0.05,149256744,145230000,3978000,16
10.67,8.77,0.16,466792698,458706000,7994000,16
5,3.98,0.08,248930765,243921000,4977000,16
8.85,7.33,0.13,374767070,369756000,4996000,16
2.73,2.21,0.04,123544453,3147000,7344000,16
4.86,3.89,0.08,238665867,235657000,2995000,16
11.15,9.13,0.17,492548087,487511000,4994000,16
4.82,3.83,0.08,242361295,239378000,2992000,16
4.87,3.9,0.08,237863231,233814000,4013000,16
3.56,2.84,0.06,174600850,166607000,7981000,16
4.9,3.9,0.08,244387853,242316000,1994000,16
4.91,3.92,0.08,242033475,239940000,1999000,16
9.89,8.12,0.15,435567006,428473000,6991000,16
11.86,9.71,0.18,529055456,524016000,5000000,16
4.79,3.81,0.08,239575374,235412000,4007000,16
3.27,2.6,0.06,162459067,156433000,6016000,16
4.92,3.95,0.08,239275727,231110000,8003000,16
4.9,3.91,0.08,243446200,235436000,7980000,16
10.65,8.38,0.19,565509067,560255000,4993000,17
14.69,11.98,0.23,671210817,665232000,6002000,17
9.63,7.59,0.17,507561455,502583000,4995000,17
9.64,7.62,0.17,503802377,499817000,4006000,17
7.54,5.94,0.13,397496815,391504000,5992000,17
11,8.67,0.2,576144862,571027000,5000000,17
8.75,7.01,0.15,430747826,424642000,5994000,17
10.78,8.5,0.19,564484621,560493000,3996000,17
11.36,9.23,0.18,525890891,518817000,6997000,17
5.04,4.03,0.08,249622735,241517000,7984000,17
6.04,4.79,0.1,308634404,302617000,5992000,17
4.96,3.98,0.08,242542051,239558000,2994000,17
9.7,7.67,0.17,502541967,497514000,5005000,17
8.56,6.84,0.14,424145560,419149000,5001000,17
18.23,14.48,0.32,929300250,927190000,2000000,17
8.34,6.58,0.15,433782514,426728000,6995000,17
5.51,4.4,0.09,274929626,270918000,3998000,17
3.11,2.44,0.06,162726558,3096000,9611000,17
5.32,4.25,0.09,263340084,258310000,5006000,17
10.03,8.04,0.17,493441248,482413000,11009000,17
9.69,7.65,0.17,503228676,501156000,2000000,17
9.93,7.85,0.18,517225132,515106000,2000000,17
2.67,2.13,0.04,129609054,3054000,9162000,17
9.21,7.61,0.13,394753555,386783000,7995000,17
11.1,8.82,0.19,563354516,556400000,6992000,17
8.29,6.56,0.15,429111294,426112000,3000000,17
6.93,5.57,0.11,336509768,335532000,1001000,17
9.69,7.66,0.17,502230458,501232000,1000000,17
15.4,12.27,0.26,775026167,767045000,8000000,17
11.19,8.89,0.19,565448318,559274000,6002000,17
10.87,8.59,0.19,564389276,557280000,7003000,17
11.13,8.84,0.19,565574496,560514000,4995000,17
11.08,8.81,0.19,562644907,560587000,1998000,17
11.35,9.03,0.2,574702228,569593000,4996000,17
10.19,8.11,0.17,513814365,509800000,3998000,17
9.77,7.71,0.17,510076707,505973000,3999000,17
10.13,8.33,0.15,443285738,437110000,6001000,17
18.69,14.94,0.31,923959202,915930000,7999000,17
9.75,7.71,0.17,505119146,501078000,4000000,17
10.9,8.61,0.19,564273486,559278000,5002000,17
9.92,7.89,0.17,500951593,497782000,3004000,17
11.08,8.8,0.19,562345073,559205000,3001000,17
11.41,9.35,0.17,505474589,497458000,8007000,17
10.98,8.67,0.19,566926665,562938000,4006000,17
10.93,8.64,0.19,564202268,557222000,7002000,17
6.75,5.36,0.12,343031504,338003000,5000000,17
8.97,7.11,0.16,456768073,452715000,3997000,17
9.87,7.81,0.17,507484227,502460000,4994000,17
9.86,7.82,0.17,500729078,498481000,2001000,17
11.02,8.72,0.19,566543661,562406000,3995000,17
9.82,7.78,0.17,502890905,498828000,3990000,17
7.97,6.34,0.14,399856931,390912000,8975000,17
10.91,8.62,0.19,563232168,556134000,6989000,17
9.97,7.87,0.18,518856949,514693000,3997000,17
5.37,4.3,0.09,262551333,257534000,5010000,17
11.15,8.87,0.19,561406034,556341000,4994000,17
11.14,8.85,0.19,564863946,559712000,4997000,17
9.81,7.76,0.17,502420583,497427000,5004000,17
6.36,5.12,0.1,301090328,294994000,5999000,17
8.02,6.39,0.14,403067009,396888000,5998000,17
9.87,7.82,0.17,504083218,502074000,2000000,17
11.56,9.15,0.2,592601981,591416000,1000000,17
5.08,4.06,0.09,251199740,250142000,1000000,17
10.96,8.68,0.19,561990463,558871000,2999000,17
6.62,5.23,0.12,341594056,337478000,3993000,17
11.23,8.94,0.19,565659684,564592000,1001000,17
11.27,8.98,0.19,564409532,557232000,7002000,17
2.07,1.65,0.04,103229693,98213000,5010000,17
6,4.76,0.1,303309006,300270000,3002000,17
11.18,8.88,0.19,564204208,562170000,2000000,17
11,8.7,0.19,564270139,560149000,4001000,17
11.05,8.76,0.19,563381829,556343000,6991000,17
11.04,8.76,0.19,558278276,555217000,3001000,17
5.38,4.29,0.09,267813982,264607000,3006000,17
8.57,6.82,0.15,430109641,422120000,7983000,17
9.81,7.77,0.17,502530434,499574000,2997000,17
12.41,10.2,0.18,539461298,534485000,4995000,17
10.93,8.91,0.17,496779206,493568000,2997000,17
11.19,8.9,0.19,562253502,558186000,4001000,17
11.24,8.94,0.19,564015776,557989000,5999000,17
5,3.89,0.08,238117709,231854000,5996000,18
4.9,3.81,0.08,235401172,227423000,7979000,18
3.99,3.21,0.07,195235788,193241000,2002000,18
4.24,3.28,0.07,203039481,199974000,2999000,18
4.6,3.58,0.07,219642718,211594000,7984000,18
10.15,8.06,0.16,464305103,338241000,126090000,18
3.74,3,0.06,182028478,179013000,3000000,18
5.03,3.95,0.08,234779566,228753000,5993000,18
5.11,4.25,0.06,190008806,187015000,3000000,18
4.75,3.73,0.07,218509862,213452000,4987000,18
10.14,8.06,0.16,462061236,331058000,131023000,18
1.18,0.93,0.02,60123962,58100000,2003000,18
3.37,2.69,0.06,166216822,162210000,4005000,18
6.02,4.72,0.1,287911139,282878000,4997000,18
14.78,11.52,0.22,638969429,626877000,11997000,18
4.63,3.62,0.07,217889981,210757000,6991000,18
5.02,3.92,0.08,237335667,228296000,8972000,18
3,2.41,0.05,141082734,135946000,4998000,18
3.12,2.48,0.05,153390164,2297000,6532000,18
4.93,3.86,0.08,233250081,228213000,5004000,18
10.23,8.15,0.16,462916812,336899000,125962000,18
5.02,3.91,0.08,237461422,229982000,6999000,18
10.36,8.25,0.16,467589645,327683000,139864000,18
2.65,2.14,0.04,122534741,2180000,6540000,18
1.2,0.95,0.02,59852551,55841000,3988000,18
6.77,5.42,0.11,310144334,161044000,149041000,18
2.58,2.06,0.04,124628714,123593000,1004000,18
4.39,3.41,0.07,205527656,199539000,5986000,18
5.32,4.17,0.08,246749604,241718000,4994000,18
6.29,4.93,0.1,301796591,295725000,6014000,18
4.55,3.64,0.08,223790634,220810000,2997000,18
5.2,4.07,0.08,245137296,238177000,7005000,18
2.26,1.81,0.04,111451228,107496000,3981000,18
2.59,2.09,0.04,121680603,1088000,8422000,18
4.72,3.68,0.08,221129534,211200000,9962000,18
8.77,7,0.14,411305400,272506000,138748000,18
4.51,3.52,0.07,209831582,199891000,9944000,18
17.27,13.85,0.27,792454860,644475000,147879000,18
12.24,9.85,0.19,553123232,546106000,7001000,18
5,3.9,0.08,237037175,231997000,4999000,18
5.09,4,0.08,235614600,226629000,8985000,18
3.79,3.03,0.06,182912796,178917000,3998000,18
4.64,3.62,0.07,219959346,213952000,5998000,18
4.62,3.6,0.07,216428155,212419000,4007000,18
10.53,8.42,0.16,467191074,321099000,146045000,18
8.37,6.61,0.13,395463651,387400000,8008000,18
2.56,2.03,0.04,126705678,2082000,7041000,18
13.07,10.54,0.2,599244038,465150000,134043000,18
4.71,3.68,0.07,218038836,213906000,3998000,18
14.47,11.31,0.22,645739977,636629000,8994000,18
11,8.78,0.17,493856562,348790000,144912000,18
5.06,3.96,0.08,238676002,232571000,5988000,18
10.92,8.71,0.17,507062716,501895000,4998000,18
23.76,19.22,0.38,1120323182,1116155000,4000000,18
5.33,4.17,0.09,251299018,246253000,5005000,18
4.8,3.75,0.08,224524721,221401000,3005000,18
3.74,3.01,0.06,179991355,176025000,3977000,18
11.17,8.91,0.18,520103977,513857000,5998000,18
2.67,2.15,0.04,122774832,1006000,8049000,18
4.77,3.73,0.08,220660860,214651000,5990000,18
4.7,3.68,0.07,218289656,214154000,3984000,18
2.78,2.23,0.05,132390338,128382000,3980000,18
4.22,3.37,0.07,207030200,203842000,2997000,18
4.46,3.49,0.07,203144853,195055000,8002000,18
14.19,11.37,0.22,640646175,495657000,144899000,18
4.55,3.64,0.08,221419871,220421000,1001000,18
2.55,2.03,0.04,126891160,120950000,5948000,18
4.73,3.7,0.07,218036576,210008000,8000000,18
5.02,3.92,0.08,236743104,226746000,9988000,18
14.64,11.73,0.22,660350899,531287000,129069000,18
4.71,3.68,0.07,218855661,213783000,5018000,18
4.48,3.49,0.07,207057541,202003000,5000000,18
4.69,3.67,0.07,218894794,213673000,5015000,18
4.42,3.45,0.07,204785436,196720000,8029000,18
4.43,3.45,0.07,202773671,198556000,4011000,18
4.73,3.7,0.07,218783920,211801000,6993000,18
4.72,3.69,0.07,218936898,213751000,5017000,18
10.41,8.29,0.16,466272949,320489000,145767000,18
10.16,8.09,0.15,453051447,313713000,139316000,18
4.71,3.68,0.07,219013146,214983000,3999000,18
2.88,2.31,0.05,137955023,72317000,65286000,19
3.1,2.46,0.05,153793673,3023000,5903000,19
2.67,2.15,0.04,124434681,1066000,8218000,19
2.68,2.15,0.04,125959102,89999000,35999000,19
3.79,3.02,0.06,180593670,125351000,55154000,19
2.01,1.61,0.03,99200073,67121000,32057000,19
2.64,2.13,0.04,122919627,2257000,6771000,19
2.58,2.07,0.04,123366184,3163000,4989000,19
13.18,10.94,0.18,532681165,463654000,68948000,19
2.57,2.06,0.04,124817455,1956000,7607000,19
13.79,11.4,0.2,587978560,547845000,40061000,19
12.59,10.3,0.19,563005113,516865000,45988000,19
11.4,9.36,0.17,497581680,455569000,41960000,19
2.63,2.12,0.04,122887602,92641000,30209000,19
9.95,8.15,0.15,440820539,403810000,36982000,19
2.67,2.16,0.04,122552099,3283000,5472000,19
2.66,2.12,0.04,127548007,95400000,32134000,19
2.62,2.1,0.04,123721389,7864000,0,19
2.9,2.32,0.05,137478589,102596000,34862000,19
2.41,1.89,0.04,121937062,84952000,36979000,19
10.32,8.48,0.15,444502774,383280000,61044000,19
2.6,2.09,0.04,122817419,2082000,7239000,19
2.65,2.14,0.04,122178603,2018000,6055000,19
2.07,1.64,0.03,99596804,64369000,35202000,19
8.14,6.64,0.12,357275443,286341000,70837000,19
2.66,2.12,0.04,131191643,92384000,38741000,19
3.32,2.65,0.06,161962674,99940000,61962000,19
2.25,1.82,0.03,100208740,67079000,33038000,19
1.98,1.59,0.03,95120393,94056000,1000000,19
2.58,2.04,0.04,127678145,85694000,41850000,19
2.13,1.68,0.04,108110271,63964000,43975000,19
2.31,1.86,0.04,105951814,74940000,30975000,19
3.88,3.14,0.06,171257421,109095000,62054000,19
2.54,2.02,0.04,123377467,88529000,34814000,19
2.57,2.07,0.04,122364846,92421000,29813000,19
2.57,2.05,0.04,122947086,91919000,30972000,19
2.67,2.18,0.04,121155723,1901000,7595000,19
3.54,2.86,0.06,164131399,90056000,74046000,19
3.56,2.85,0.06,163057956,101027000,62016000,19
3.34,2.68,0.05,151270830,81125000,70108000,19
2.66,2.14,0.04,124156915,8861000,0,19
8.89,7.3,0.13,387416446,344348000,43043000,19
3.45,2.75,0.05,160267264,85624000,74672000,19
3.74,2.98,0.06,174552933,100672000,73760000,19
2.59,2.09,0.04,121955418,81277000,40638000,19
3.08,2.45,0.05,142508556,86686000,55798000,19
4.04,3.24,0.06,185412335,124198000,61097000,19
13.65,11.23,0.2,590352401,553275000,37018000,19
12.89,10.42,0.2,591090911,525087000,66011000,19
