@relation problema-weka.filters.unsupervised.attribute.Remove-R2-5

@attribute pkg numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.11,6689925,3838000,2879000,9
0.16,9136270,7309000,1827000,9
1.1,55440374,53459000,1979000,9
1.14,57347460,53214000,4016000,9
0.08,5702937,2865000,2865000,9
0.32,18892006,13912000,4968000,9
0.08,5607887,2807000,2807000,9
0.47,26326213,25352000,1014000,9
0.47,27242390,24217000,3027000,9
0.29,19370002,18371000,1020000,9
0.33,19147093,18168000,1009000,9
0.4,22727991,19615000,3097000,9
0.34,20191529,6054000,14126000,9
0.1,5434590,2178000,3268000,9
1.19,57373638,52392000,4942000,9
1.11,55005123,55004000,0,9
0.09,5084632,2057000,3086000,9
0.08,5488329,3299000,2199000,9
1.07,58311858,57318000,1005000,9
0.33,19386339,18367000,1020000,9
0.36,20600847,15690000,4903000,9
0.3,18435218,14546000,3879000,9
0.32,19050689,16087000,3016000,9
1.15,58087429,57068000,1001000,9
0.45,25883306,22044000,3833000,9
1.16,58810526,57809000,996000,9
1.16,58016926,52985000,4998000,9
0.13,7220584,5446000,1815000,9
1.44,68450047,58495000,9914000,9
0.09,4785293,2408000,2408000,9
1.1,55458991,52500000,2971000,9
0.38,20963061,17941000,2990000,9
0.23,12520598,5222000,7311000,9
0.08,5702642,953000,4769000,9
1.12,56632411,54608000,2022000,9
0.09,5393813,3256000,2171000,9
1.67,90579222,81364000,8930000,10
1.89,93833314,87833000,5988000,10
1.7,89313304,81327000,8032000,10
1.36,74799532,65845000,8978000,10
1.8,92306036,77235000,15045000,10
1.7,87353783,77285000,10037000,10
2.18,108348655,96412000,11927000,10
1.94,94547970,87349000,7028000,10
1.87,95608866,86607000,8959000,10
2.57,122865094,118888000,3962000,10
3.53,168418552,161412000,7017000,10
3.63,170745673,152655000,18077000,10
1.31,59875885,57819000,2028000,10
4.01,201049607,189991000,10999000,10
1.08,58289460,48242000,10050000,10
3.42,159644582,146574000,13051000,10
3.18,153097359,148993000,3999000,10
1.84,91815255,82722000,9079000,10
1.82,93008716,76933000,15986000,10
1.3,65507197,64470000,1007000,10
1.22,61170331,55159000,6017000,10
1.11,57661340,52686000,4970000,10
1.68,90204319,81093000,9010000,10
1.15,59649443,55676000,3976000,10
1.71,86805200,79725000,7064000,10
3.3,158201799,143173000,15018000,10
3.15,148916241,143909000,4996000,10
1.82,93343905,81421000,11915000,10
1.61,83264509,75346000,7931000,10
3.1,149392491,144439000,4980000,10
2.72,135444864,127444000,7965000,10
2.84,140161615,128248000,11930000,10
3,143260085,133252000,10018000,10
2.19,105276710,92210000,13029000,10
1.82,90970315,80898000,9987000,10
1.26,63964988,56940000,6992000,10
3.37,158777923,149728000,8983000,10
1.89,94390649,83317000,11042000,10
2.83,133751863,127782000,5943000,10
2.55,124594054,116595000,7972000,10
1.22,61601737,57634000,3974000,10
2.33,114427687,90322000,24085000,10
1.21,61135819,53089000,8013000,10
1.15,60207905,56149000,4010000,10
1.33,68256725,65212000,3009000,10
3.18,151418121,144345000,7016000,10
3.18,155018482,141929000,12993000,10
2.64,124191035,117055000,7003000,10
2.61,124146618,120049000,4001000,10
2.9,135609847,128597000,6978000,10
3.56,166913113,153820000,12984000,10
4.94,231480344,215483000,15961000,10
4.38,220124199,204086000,16006000,10
2.1,103336267,92292000,11034000,10
2.44,119727480,103732000,15958000,10
1.86,96411575,85468000,10932000,10
1.17,60083508,58048000,2001000,10
1.88,95098816,84042000,11005000,10
1.85,91564078,79454000,12069000,10
1.88,94877488,83004000,11857000,10
3.3,153035470,146002000,7000000,10
3.52,164346954,156294000,8015000,10
1.75,85921522,74860000,10979000,10
1.91,94355533,82317000,12046000,10
1.16,60021179,52988000,6998000,10
1.78,90241061,81186000,9020000,10
1.68,88411620,81434000,6951000,10
3.79,184867541,175755000,9038000,10
3.54,168387118,154330000,14030000,10
2.62,126977802,117809000,8985000,10
2.16,102189039,92169000,9910000,10
2.01,98503379,92487000,5966000,10
2.85,132373480,124414000,7962000,10
2.57,122563044,118510000,3983000,10
5.16,240706807,230675000,10029000,10
1.38,69450150,61495000,7934000,10
1.1,57205086,54174000,3009000,10
1.19,63745453,55753000,7964000,10
1.43,71201076,58170000,13038000,10
3.43,159174574,150137000,9008000,10
1.19,64867042,61696000,2937000,11
1.44,72062680,71071000,1001000,11
1.37,61644789,60600000,993000,11
1.89,90539950,88538000,2012000,11
1.36,65288627,64259000,1004000,11
10.08,478734341,475632000,2997000,11
2.09,105226652,103183000,2003000,11
7.98,360978767,358002000,3000000,11
1.23,60692202,58641000,2022000,11
2.06,101887436,100836000,998000,11
1.19,67144948,66134000,1002000,11
1.22,63188536,62236000,987000,11
1.37,72595179,72502000,0,11
1.18,60218717,58229000,2007000,11
1.47,71511409,69534000,1986000,11
1.28,65110817,63111000,2003000,11
1.22,63304391,61328000,1978000,11
1.63,78592959,77617000,995000,11
1.24,58141277,58043000,0,11
2.26,105059185,97029000,8002000,11
1.23,62344809,60342000,2011000,11
8.11,364240565,363156000,1000000,11
1.18,62968934,62028000,1000000,11
1.2,60640765,58659000,1988000,11
1.24,58837390,57910000,998000,11
1.25,68576865,66604000,1988000,11
8.54,403167910,402072000,1000000,11
1.21,60307100,59309000,1005000,11
1.2,64683853,61617000,2981000,11
1.15,60367057,59375000,1006000,11
1.54,71902492,70875000,998000,11
2.22,107229088,106286000,1002000,11
1.34,65649819,64662000,994000,11
1.27,62741473,60692000,1989000,11
1.22,62650375,62610000,0,11
1.85,87898409,83931000,3949000,11
1.4,67761084,63818000,3927000,11
1.94,94708367,93711000,996000,11
1.92,97689421,96658000,996000,11
9.09,395904531,393955000,2004000,11
1.9,87512622,86500000,994000,11
1.21,62737348,61734000,1012000,11
8.97,395415733,392413000,2995000,11
1.16,59055924,58106000,984000,11
1.21,60583833,58607000,1986000,11
2.32,116293640,114334000,1988000,11
1.35,67828995,66874000,1013000,11
8.46,380551200,376449000,3994000,11
0.82,42727481,38735000,3972000,11
3.45,163285461,151308000,11945000,11
16.55,738148948,735084000,2996000,11
1.25,60925507,57875000,2942000,11
1.16,63386483,62375000,1006000,11
8.3,370205683,367227000,2993000,11
1.93,95884543,94907000,999000,11
2.07,96572872,93608000,2987000,11
1.46,71669822,70493000,992000,11
1.45,75278027,72219000,3009000,11
8.21,370638271,369648000,1001000,11
1.67,75222000,73242000,1979000,11
1.22,62400737,60381000,2012000,11
8.43,376115105,375098000,1002000,11
1.76,82269218,81294000,1003000,11
1.27,61490274,60427000,1007000,11
1.22,61372951,60386000,1006000,11
1.31,62638214,61635000,994000,11
8.18,370084924,368105000,2000000,11
1.65,75744035,74750000,996000,11
1.32,59869883,58802000,996000,11
1.58,74223933,73259000,1003000,11
1.45,74772739,73787000,997000,11
1.68,79191591,76186000,3007000,11
1.67,78155854,76083000,2002000,11
1.59,74737838,73742000,1010000,11
3.09,146645984,144663000,2009000,11
1.25,65272505,63287000,2009000,11
8.6,375188403,374185000,1000000,11
1.38,66814851,61836000,4986000,11
1.34,63037260,62039000,1017000,11
8.42,371734624,368745000,2989000,11
2.77,137700214,134440000,3009000,12
3.59,181951498,171890000,10052000,12
2.8,132875072,127843000,5033000,12
0.84,46815319,42800000,3981000,12
5.11,257642433,247635000,9985000,12
0.99,52616637,47648000,4963000,12
5.53,272444460,250380000,22033000,12
2.65,126215044,123195000,3004000,12
2.84,133983480,129957000,3998000,12
1.03,52010073,45916000,5989000,12
2.79,130333317,122349000,7957000,12
1.03,52736793,47600000,5063000,12
2.71,129606051,126592000,3014000,12
2.79,130882804,126849000,3995000,12
1.02,53201311,40301000,12778000,12
2.96,144172736,127250000,16900000,12
4.28,218522708,212507000,5986000,12
4.75,226893891,221935000,4998000,12
2.2,110322468,107308000,3008000,12
2.93,144433205,131463000,12947000,12
2.73,127649454,125652000,1994000,12
2.66,124891278,123817000,998000,12
0.8,46318238,41270000,5032000,12
1.34,69093369,61955000,6994000,12
2.72,126492329,123531000,2988000,12
2.74,126610101,122599000,3986000,12
2.79,132489657,127524000,4981000,12
0.8,43056178,38939000,4098000,12
2.79,132088706,129037000,3000000,12
2.85,132536741,125586000,6977000,12
0.73,42786003,41805000,995000,12
4.99,231514830,224516000,7016000,12
5.14,243131606,230171000,12953000,12
0.93,49585924,41678000,7938000,12
2.92,136793252,130798000,6036000,12
0.92,48870426,45853000,3056000,12
3.2,151302145,146326000,5011000,12
5.36,250144975,242090000,8002000,12
0.79,40705417,35625000,5089000,12
2.81,133420326,124414000,9030000,12
2.78,134426885,129434000,4978000,12
0.95,45331248,42340000,2954000,12
2.31,112127941,98008000,14001000,12
2.87,148222243,137163000,11013000,12
0.87,50990101,46990000,3999000,12
1.03,54489649,47443000,7066000,12
2.83,132606980,127549000,5021000,12
2.74,127395672,125379000,2006000,12
5.63,246337167,229312000,17023000,12
6.42,303358765,280415000,22952000,12
2.65,131863574,121761000,9980000,12
2.79,134504550,130539000,3985000,12
2.84,133601779,128530000,5020000,12
0.79,42209006,40192000,2009000,12
2.69,127276363,125265000,2004000,12
1.16,58642306,50709000,7954000,12
3.15,154454507,146442000,7969000,12
2.92,138322571,122402000,15922000,12
1.27,62378492,58299000,4020000,12
2.13,107656567,105602000,2011000,12
1.36,67759913,59654000,8088000,12
2.92,131224643,125165000,6007000,12
2.99,140941545,131954000,8996000,12
0.92,49120218,45077000,4006000,12
0.94,49234869,43309000,5905000,12
1.13,57585878,52645000,4966000,12
0.75,44168487,40182000,3920000,12
4.96,225723061,216669000,9027000,12
4.88,227205491,214151000,13009000,12
3.46,168840936,151972000,16885000,12
1.02,54076523,48076000,6009000,12
1.04,53226896,44168000,9034000,12
4.61,211027535,200018000,11000000,12
1.05,55589427,52588000,2976000,12
2.88,133355026,129327000,4010000,12
5.42,251344125,242370000,8976000,12
0.93,48677488,44690000,3972000,12
0.8,41805033,38803000,2984000,12
0.95,49400111,43493000,5930000,12
2.87,132225112,130182000,2002000,12
0.27,17983478,15794000,1974000,13
0.62,34787444,33884000,968000,13
0.71,37721816,36663000,1018000,13
0.33,19217859,19230000,0,13
0.66,35245467,34243000,1007000,13
0.67,35704665,33720000,1983000,13
0.25,14985125,14077000,938000,13
0.31,19127622,16262000,2869000,13
0.61,35404636,34451000,1013000,13
0.66,36349739,35340000,1009000,13
0.73,39155588,38155000,1004000,13
0.3,17884874,15896000,1987000,13
0.64,33782479,32689000,1021000,13
0.3,15571435,12600000,2907000,13
0.66,35413564,34427000,1012000,13
0.26,16223832,14367000,1915000,13
0.67,40253924,38268000,2014000,13
0.63,36305204,34354000,1963000,13
0.24,14935106,13987000,999000,13
0.63,35511614,33580000,1975000,13
0.68,37332668,34319000,3028000,13
0.66,32768103,29805000,2884000,13
0.71,38372289,38400000,0,13
0.68,37249667,36308000,1008000,13
0.27,14651493,13678000,977000,13
0.7,39126708,37976000,999000,13
0.26,15791043,13885000,1983000,13
0.66,37559772,34606000,2966000,13
0.68,38631152,37621000,1016000,13
0.69,38203128,36216000,2012000,13
0.06,3607477,1213000,2426000,13
0.75,36737676,34610000,2035000,13
0.26,15420070,13500000,1928000,13
0.65,33203379,31229000,1951000,13
0.36,21804714,18812000,2970000,13
0.29,19177960,17190000,2022000,13
0.25,14782498,11122000,3707000,13
0.34,18647542,16696000,1964000,13
0.67,34126305,33124000,1003000,13
0.64,35128301,34144000,1004000,13
0.8,43661726,40550000,2967000,13
0.25,13801923,11831000,1971000,13
0.61,37570866,35576000,2032000,13
0.26,15339803,13317000,2048000,13
0.26,13883776,12748000,1062000,13
0.25,15124195,14147000,1010000,13
0.67,37957728,35114000,2926000,13
0.61,35422216,34412000,1012000,13
0.66,35559338,34524000,1015000,13
0.62,35615395,32708000,2973000,13
0.61,35536544,34551000,1016000,13
0.27,15999388,15004000,1000000,13
0.31,18292951,18295000,0,13
0.68,41158222,38209000,2939000,13
0.65,35143777,34153000,1004000,13
0.68,35048857,33151000,1950000,13
0.64,35866601,34895000,997000,13
0.65,34928566,32038000,2912000,13
0.62,37368767,36227000,1006000,13
0.69,39142499,36153000,3012000,13
0.63,35996257,35064000,1001000,13
0.64,36212329,34274000,1958000,13
0.71,37345540,35339000,2019000,13
0.63,35593946,35674000,0,13
0.66,35774774,31970000,3875000,13
0.38,22246690,22250000,0,13
0.24,15355116,14337000,1024000,13
0.63,36945550,34914000,2053000,13
0.69,31440096,30484000,983000,13
0.25,14944434,14040000,936000,13
0.64,35414752,34432000,1012000,13
0.71,37931096,34894000,2990000,13
0.69,37942925,35008000,3000000,13
0.81,33791473,32679000,1021000,13
0.26,14432270,12335000,2055000,13
0.25,15882888,12930000,2983000,13
0.75,38406744,35370000,3031000,13
0.68,36470756,33538000,2959000,13
0.61,38054745,37095000,1002000,13
0.69,37562990,35597000,2034000,13
1.53,71118684,66842000,3990000,14
3.74,185113204,175041000,10002000,14
3.63,182435314,181366000,996000,14
0.41,24063512,22083000,2007000,14
3.45,173139017,169106000,4002000,14
10.06,437595683,429486000,7990000,14
3.54,182294243,181329000,1001000,14
4.92,244839673,229920000,14929000,14
4.27,214480078,205529000,8979000,14
4.24,201696901,191608000,9979000,14
3.69,187611571,185669000,2007000,14
2.16,108796036,102788000,5987000,14
2.09,103635653,94570000,9054000,14
4.51,221667496,207660000,13977000,14
4.54,222969590,205923000,16993000,14
1.07,55878276,37911000,17957000,14
1.68,84973618,70973000,13994000,14
4.57,210227413,194203000,16016000,14
3.99,197233927,189215000,8009000,14
4.42,216451684,201415000,15030000,14
4.5,216338703,197394000,18941000,14
4.34,209712646,202764000,6957000,14
0.28,16179251,13135000,3031000,14
4.8,232675330,219657000,12921000,14
0.73,44861265,40865000,3986000,14
4.04,198442593,191345000,6976000,14
3.76,194404235,188340000,6010000,14
1.53,80761946,71930000,8868000,14
1.2,61543574,43667000,17863000,14
2.8,133106936,119053000,14006000,14
3.38,171966653,156839000,14984000,14
2.31,111452334,103405000,7954000,14
4.49,220327238,213368000,6979000,14
5.72,272351130,253289000,19021000,14
3.12,153203244,146199000,7009000,14
8.57,390664261,380541000,9987000,14
3.63,187856870,185873000,1998000,14
4.93,239704347,225697000,13981000,14
2.96,146979761,140000000,7000000,14
4.19,204217577,151072000,53025000,14
5.01,241341909,229408000,11969000,14
4.2,205912429,192930000,12928000,14
5.2,254411348,244395000,10016000,14
5.13,253053410,237944000,14996000,14
3.62,183476436,182482000,1002000,14
5.04,237967230,221888000,16064000,14
2.74,136819802,134822000,1982000,14
5.16,251295841,238187000,12955000,14
1.45,79034526,77088000,1976000,14
4.67,227948495,216910000,11046000,14
3.08,145393649,130244000,15028000,14
4.96,242555563,225475000,17035000,14
2.27,107996434,91133000,16839000,14
2.43,117704561,103842000,13845000,14
1.59,79462778,71398000,8044000,14
5.39,255940550,244976000,10954000,14
4.8,232449833,218339000,14021000,14
3.03,143795144,134670000,9045000,14
5.76,278201996,260990000,16999000,14
2.63,138647626,135710000,2971000,14
5.3,248833385,232670000,16046000,14
3.82,192097210,153977000,37994000,14
5.5,261208949,248158000,13008000,14
4.62,221344793,201387000,19939000,14
1.5,76192533,68173000,8020000,14
4.55,223690814,209738000,13982000,14
5.22,250304234,241286000,8973000,14
2.58,124174443,111172000,13020000,14
4.85,234708352,218627000,15972000,14
1.43,75739044,74745000,1010000,14
2.29,111633379,83698000,27899000,14
2.71,139534277,138542000,996000,14
1.26,67463435,62482000,4958000,14
1.39,68685616,53521000,15147000,14
4.25,207191872,197178000,10009000,14
4.58,217164665,208196000,9008000,14
2.26,115649300,113682000,1994000,14
4.09,187360028,184359000,3005000,14
1.74,87113245,70276000,16826000,14
3.87,192467800,181419000,11025000,14
1.06,61795339,54211000,6899000,15
2.89,147511943,141505000,5979000,15
1.08,57367173,54384000,3021000,15
1.17,60836380,57791000,3041000,15
1.08,55555483,52625000,2978000,15
0.47,23823883,19826000,3965000,15
1.15,60181493,54172000,6019000,15
3.69,173873733,170859000,2997000,15
1.35,68069544,59211000,8881000,15
3.79,179952215,176935000,2998000,15
1.36,74616124,72543000,1987000,15
1.11,58279547,56272000,2009000,15
1.28,61956878,55929000,5992000,15
1.04,57902397,55879000,2031000,15
3.88,182198329,180160000,2001000,15
1.17,60744222,59717000,1012000,15
1.06,61103741,57045000,4003000,15
1.09,57200531,55189000,2006000,15
1.08,56891272,53880000,2993000,15
5.19,244528948,237524000,6986000,15
1.07,55607761,54604000,1011000,15
1.14,56813664,49965000,6857000,15
1.17,64060218,61039000,3001000,15
3.77,181697594,174703000,6988000,15
1.03,58047794,53045000,5004000,15
3.79,178268361,174243000,4005000,15
1.13,58521869,55534000,2975000,15
1.07,58629372,53669000,4969000,15
1.18,59523678,55499000,3964000,15
1.88,92865743,86838000,5988000,15
1.22,62282774,56220000,6023000,15
1.07,56321229,51274000,5026000,15
3.98,185184738,183150000,2001000,15
3.77,177607417,174637000,2993000,15
8.95,401507245,392346000,8985000,15
1.08,56095294,51176000,4920000,15
1.21,61682320,55689000,5966000,15
1.29,66083613,62077000,4004000,15
3.72,173848302,170820000,2996000,15
1.25,63783153,58784000,4981000,15
1.86,92990797,89001000,4000000,15
1.11,58466088,55459000,2971000,15
1.11,55018278,48949000,5993000,15
2.14,93230005,86208000,7016000,15
3.95,178612424,176600000,2006000,15
1.18,61857622,57826000,3988000,15
3.75,175966250,171046000,4972000,15
1.07,55583967,53586000,1984000,15
1.11,57260877,55249000,2009000,15
1.05,56739376,54693000,2025000,15
1.08,51969804,49884000,2036000,15
1.16,60327253,56335000,4023000,15
1.44,69291163,67222000,2006000,15
1.19,60631271,56625000,3973000,15
3.88,176670246,171655000,4989000,15
3.76,178939694,176914000,1999000,15
1.21,60411323,58425000,1980000,15
1.17,60557763,57524000,3027000,15
3.74,177398710,173397000,4009000,15
1.27,62425321,60399000,2013000,15
1.1,56006270,51916000,3993000,15
3.71,172177718,171075000,1000000,15
3.95,180331486,175315000,4980000,15
1.2,57854054,51877000,5985000,15
3.79,173003266,171985000,999000,15
2.07,92408612,88220000,4010000,15
3.82,177180049,174185000,2986000,15
3.74,173549256,170546000,2992000,15
1.12,60949972,57950000,2997000,15
1.14,61152059,59145000,2004000,15
4.21,191059374,186990000,3999000,15
3.83,180897738,176875000,3997000,15
6.07,284213936,268151000,16009000,15
3.7,173435201,169415000,4009000,15
1.25,62682740,59743000,2987000,15
5.52,265420997,256396000,9013000,15
1.13,57172970,50057000,7008000,15
1.12,57975562,56956000,999000,15
1.24,62744328,59776000,2988000,15
3.8,176392258,175374000,1002000,15
4.82,243360641,238109000,4981000,16
4.66,239648219,233695000,5992000,16
2.66,119972180,112924000,6995000,16
2.92,154219870,986000,7696000,16
4.67,238908601,234908000,3981000,16
4.72,241034007,235007000,6000000,16
3.27,164704367,161678000,3012000,16
4.89,248334897,244359000,3989000,16
4.76,239780326,237820000,1998000,16
4.74,236720600,231654000,4992000,16
4.84,240925673,233944000,6968000,16
3.41,168054658,155029000,13002000,16
3.41,169407787,164361000,5011000,16
8.33,365850503,362831000,3006000,16
4.84,239520939,236503000,2993000,16
4.75,235708867,232628000,2995000,16
3.02,150015223,144040000,6001000,16
4.71,240027483,232076000,7968000,16
3.27,160689398,155678000,4989000,16
7.36,324106733,313088000,11003000,16
9.15,370447291,361355000,9008000,16
11.15,484848780,478836000,5985000,16
4.76,237711909,235618000,1996000,16
4.79,238340234,236168000,1992000,16
4.81,241987833,237946000,3999000,16
3.34,161046232,157026000,4000000,16
4.85,239630887,235517000,3991000,16
4.76,239442169,232452000,6983000,16
2.63,132366767,125372000,6965000,16
2.97,129381841,123327000,6015000,16
3.68,178789498,172828000,5994000,16
4.78,238965086,234958000,3999000,16
4.85,245358786,238310000,7009000,16
4.75,240704649,235738000,4973000,16
4.78,236006490,231870000,3997000,16
8.7,382587339,376619000,6009000,16
9.01,394563916,253679000,140822000,16
4.79,242588979,236589000,5989000,16
2.67,124345814,2125000,6375000,16
3.12,138785878,133751000,4990000,16
3.74,189656702,184673000,4991000,16
4.94,241880478,235881000,6022000,16
4.74,241314003,236302000,5006000,16
3.94,192755227,188770000,4016000,16
6.04,302979497,299875000,2998000,16
4.97,248362543,245383000,3004000,16
4.77,239011903,235996000,2999000,16
4.77,238227686,233253000,4984000,16
4.99,248458197,243483000,4989000,16
7.77,335309908,211168000,124098000,16
4.79,236631398,234484000,2004000,16
4.9,247226937,244239000,2990000,16
4.76,238419015,234319000,3988000,16
4.84,240482332,232367000,7978000,16
4.87,239052940,233942000,4977000,16
2.47,122258237,120100000,2001000,16
3,145058532,140037000,5001000,16
7.73,340186419,337079000,3000000,16
8.96,382575735,377433000,5005000,16
5.05,246466422,242471000,3991000,16
4.78,237342976,234320000,3004000,16
3.72,179608916,174479000,4985000,16
2.95,149256744,145230000,3978000,16
10.67,466792698,458706000,7994000,16
5,248930765,243921000,4977000,16
8.85,374767070,369756000,4996000,16
2.73,123544453,3147000,7344000,16
4.86,238665867,235657000,2995000,16
11.15,492548087,487511000,4994000,16
4.82,242361295,239378000,2992000,16
4.87,237863231,233814000,4013000,16
3.56,174600850,166607000,7981000,16
4.9,244387853,242316000,1994000,16
4.91,242033475,239940000,1999000,16
9.89,435567006,428473000,6991000,16
11.86,529055456,524016000,5000000,16
4.79,239575374,235412000,4007000,16
3.27,162459067,156433000,6016000,16
4.92,239275727,231110000,8003000,16
4.9,243446200,235436000,7980000,16
10.65,565509067,560255000,4993000,17
14.69,671210817,665232000,6002000,17
9.63,507561455,502583000,4995000,17
9.64,503802377,499817000,4006000,17
7.54,397496815,391504000,5992000,17
11,576144862,571027000,5000000,17
8.75,430747826,424642000,5994000,17
10.78,564484621,560493000,3996000,17
11.36,525890891,518817000,6997000,17
5.04,249622735,241517000,7984000,17
6.04,308634404,302617000,5992000,17
4.96,242542051,239558000,2994000,17
9.7,502541967,497514000,5005000,17
8.56,424145560,419149000,5001000,17
18.23,929300250,927190000,2000000,17
8.34,433782514,426728000,6995000,17
5.51,274929626,270918000,3998000,17
3.11,162726558,3096000,9611000,17
5.32,263340084,258310000,5006000,17
10.03,493441248,482413000,11009000,17
9.69,503228676,501156000,2000000,17
9.93,517225132,515106000,2000000,17
2.67,129609054,3054000,9162000,17
9.21,394753555,386783000,7995000,17
11.1,563354516,556400000,6992000,17
8.29,429111294,426112000,3000000,17
6.93,336509768,335532000,1001000,17
9.69,502230458,501232000,1000000,17
15.4,775026167,767045000,8000000,17
11.19,565448318,559274000,6002000,17
10.87,564389276,557280000,7003000,17
11.13,565574496,560514000,4995000,17
11.08,562644907,560587000,1998000,17
11.35,574702228,569593000,4996000,17
10.19,513814365,509800000,3998000,17
9.77,510076707,505973000,3999000,17
10.13,443285738,437110000,6001000,17
18.69,923959202,915930000,7999000,17
9.75,505119146,501078000,4000000,17
10.9,564273486,559278000,5002000,17
9.92,500951593,497782000,3004000,17
11.08,562345073,559205000,3001000,17
11.41,505474589,497458000,8007000,17
10.98,566926665,562938000,4006000,17
10.93,564202268,557222000,7002000,17
6.75,343031504,338003000,5000000,17
8.97,456768073,452715000,3997000,17
9.87,507484227,502460000,4994000,17
9.86,500729078,498481000,2001000,17
11.02,566543661,562406000,3995000,17
9.82,502890905,498828000,3990000,17
7.97,399856931,390912000,8975000,17
10.91,563232168,556134000,6989000,17
9.97,518856949,514693000,3997000,17
5.37,262551333,257534000,5010000,17
11.15,561406034,556341000,4994000,17
11.14,564863946,559712000,4997000,17
9.81,502420583,497427000,5004000,17
6.36,301090328,294994000,5999000,17
8.02,403067009,396888000,5998000,17
9.87,504083218,502074000,2000000,17
11.56,592601981,591416000,1000000,17
5.08,251199740,250142000,1000000,17
10.96,561990463,558871000,2999000,17
6.62,341594056,337478000,3993000,17
11.23,565659684,564592000,1001000,17
11.27,564409532,557232000,7002000,17
2.07,103229693,98213000,5010000,17
6,303309006,300270000,3002000,17
11.18,564204208,562170000,2000000,17
11,564270139,560149000,4001000,17
11.05,563381829,556343000,6991000,17
11.04,558278276,555217000,3001000,17
5.38,267813982,264607000,3006000,17
8.57,430109641,422120000,7983000,17
9.81,502530434,499574000,2997000,17
12.41,539461298,534485000,4995000,17
10.93,496779206,493568000,2997000,17
11.19,562253502,558186000,4001000,17
11.24,564015776,557989000,5999000,17
5,238117709,231854000,5996000,18
4.9,235401172,227423000,7979000,18
3.99,195235788,193241000,2002000,18
4.24,203039481,199974000,2999000,18
4.6,219642718,211594000,7984000,18
10.15,464305103,338241000,126090000,18
3.74,182028478,179013000,3000000,18
5.03,234779566,228753000,5993000,18
5.11,190008806,187015000,3000000,18
4.75,218509862,213452000,4987000,18
10.14,462061236,331058000,131023000,18
1.18,60123962,58100000,2003000,18
3.37,166216822,162210000,4005000,18
6.02,287911139,282878000,4997000,18
14.78,638969429,626877000,11997000,18
4.63,217889981,210757000,6991000,18
5.02,237335667,228296000,8972000,18
3,141082734,135946000,4998000,18
3.12,153390164,2297000,6532000,18
4.93,233250081,228213000,5004000,18
10.23,462916812,336899000,125962000,18
5.02,237461422,229982000,6999000,18
10.36,467589645,327683000,139864000,18
2.65,122534741,2180000,6540000,18
1.2,59852551,55841000,3988000,18
6.77,310144334,161044000,149041000,18
2.58,124628714,123593000,1004000,18
4.39,205527656,199539000,5986000,18
5.32,246749604,241718000,4994000,18
6.29,301796591,295725000,6014000,18
4.55,223790634,220810000,2997000,18
5.2,245137296,238177000,7005000,18
2.26,111451228,107496000,3981000,18
2.59,121680603,1088000,8422000,18
4.72,221129534,211200000,9962000,18
8.77,411305400,272506000,138748000,18
4.51,209831582,199891000,9944000,18
17.27,792454860,644475000,147879000,18
12.24,553123232,546106000,7001000,18
5,237037175,231997000,4999000,18
5.09,235614600,226629000,8985000,18
3.79,182912796,178917000,3998000,18
4.64,219959346,213952000,5998000,18
4.62,216428155,212419000,4007000,18
10.53,467191074,321099000,146045000,18
8.37,395463651,387400000,8008000,18
2.56,126705678,2082000,7041000,18
13.07,599244038,465150000,134043000,18
4.71,218038836,213906000,3998000,18
14.47,645739977,636629000,8994000,18
11,493856562,348790000,144912000,18
5.06,238676002,232571000,5988000,18
10.92,507062716,501895000,4998000,18
23.76,1120323182,1116155000,4000000,18
5.33,251299018,246253000,5005000,18
4.8,224524721,221401000,3005000,18
3.74,179991355,176025000,3977000,18
11.17,520103977,513857000,5998000,18
2.67,122774832,1006000,8049000,18
4.77,220660860,214651000,5990000,18
4.7,218289656,214154000,3984000,18
2.78,132390338,128382000,3980000,18
4.22,207030200,203842000,2997000,18
4.46,203144853,195055000,8002000,18
14.19,640646175,495657000,144899000,18
4.55,221419871,220421000,1001000,18
2.55,126891160,120950000,5948000,18
4.73,218036576,210008000,8000000,18
5.02,236743104,226746000,9988000,18
14.64,660350899,531287000,129069000,18
4.71,218855661,213783000,5018000,18
4.48,207057541,202003000,5000000,18
4.69,218894794,213673000,5015000,18
4.42,204785436,196720000,8029000,18
4.43,202773671,198556000,4011000,18
4.73,218783920,211801000,6993000,18
4.72,218936898,213751000,5017000,18
10.41,466272949,320489000,145767000,18
10.16,453051447,313713000,139316000,18
4.71,219013146,214983000,3999000,18
2.88,137955023,72317000,65286000,19
3.1,153793673,3023000,5903000,19
2.67,124434681,1066000,8218000,19
2.68,125959102,89999000,35999000,19
3.79,180593670,125351000,55154000,19
2.01,99200073,67121000,32057000,19
2.64,122919627,2257000,6771000,19
2.58,123366184,3163000,4989000,19
13.18,532681165,463654000,68948000,19
2.57,124817455,1956000,7607000,19
13.79,587978560,547845000,40061000,19
12.59,563005113,516865000,45988000,19
11.4,497581680,455569000,41960000,19
2.63,122887602,92641000,30209000,19
9.95,440820539,403810000,36982000,19
2.67,122552099,3283000,5472000,19
2.66,127548007,95400000,32134000,19
