@relation problema-weka.filters.unsupervised.attribute.Remove-R3-5

@attribute pkg numeric
@attribute cores numeric
@attribute duration_time numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
0.15,0.15,14163840,13049000,1003000,31
0.93,0.9,87328073,83285000,4013000,31
1.44,1.39,134856709,133850000,998000,31
1.28,1.23,133584098,131587000,1993000,31
1.36,1.31,134667064,133620000,1004000,31
1.29,1.25,131413807,129412000,1990000,31
1.31,1.26,130348518,128357000,1990000,31
1.36,1.31,138212090,137207000,1001000,31
1.3,1.25,128994252,129001000,0,31
1.41,1.37,136360005,136351000,0,31
1.44,1.4,139559440,138543000,996000,31
0.12,0.13,11793671,10810000,982000,31
0.13,0.13,12710498,11734000,977000,31
