@relation problema-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute wall_clock numeric
@attribute user_time numeric
@attribute system_time numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
939,844,96,5
941,863,80,5
940,853,88,5
941,884,56,5
941,853,88,5
942,867,76,5
1380,1312,68,5
1380,1284,96,5
1380,1288,92,5
1373,1305,68,5
1380,1284,96,5
1378,1287,92,5
1380,1281,100,5
1385,1285,100,5
1378,1299,80,5
1380,1272,108,5
1159,1074,85,5
1157,1076,80,5
1162,1078,84,5
1161,1063,100,5
1161,1077,84,5
1160,1079,80,5
1165,1077,88,5
1163,1063,99,5
1160,1107,52,5
1162,1078,84,5
2140,2040,100,5
2129,2025,104,5
2132,2021,112,5
2133,2025,108,5
2127,1980,148,5
2131,1983,149,5
2124,1999,124,5
2125,1986,140,5
2124,2000,124,5
2135,2019,116,5
1171,1032,140,5
1170,999,172,5
1171,1051,120,5
1170,1032,137,5
1172,1030,141,5
1176,1040,136,5
1182,1049,132,5
1171,988,184,5
1172,1048,124,5
1172,1009,164,5
993,910,84,5
991,935,56,5
995,928,68,5
997,929,68,5
995,921,72,5
995,896,100,5
995,939,56,5
995,909,87,5
995,907,88,5
995,930,64,5
1072,950,122,5
1069,946,122,5
1071,933,139,5
1074,949,126,5
1075,924,152,5
1073,952,120,5
1073,949,124,5
1071,929,145,5
1074,958,116,5
1071,985,87,5
910,849,60,5
909,832,76,5
907,842,64,5
910,846,64,5
907,824,84,5
907,803,103,5
906,829,76,5
908,835,73,5
908,817,92,5
909,830,79,5
1742,1676,56,6
1712,1659,52,6
1713,1669,44,6
1712,1658,52,6
1709,1637,72,6
1713,1669,44,6
1713,1668,44,6
1719,1673,44,6
1714,1669,44,6
1715,1670,44,6
1346,1325,20,6
1353,1313,40,6
1341,1309,32,6
1342,1301,40,6
1347,1323,24,6
1344,1315,28,6
1341,1317,24,6
1345,1300,44,6
1343,1319,24,6
1341,1309,32,6
555,535,20,6
558,519,36,6
557,524,32,6
556,529,28,6
558,511,48,6
556,525,32,6
557,512,44,6
557,533,24,6
557,519,36,6
556,535,20,6
2132,2009,124,6
2130,2048,80,6
2124,2008,116,6
2120,2010,108,6
2127,2035,92,6
2122,1987,136,6
2126,2017,108,6
2121,1989,132,6
2118,1998,120,6
2120,1992,128,6
2207,2107,100,6
2212,2092,120,6
2210,2122,88,6
2219,2130,88,6
2200,2081,120,6
2214,2098,116,6
2213,2115,96,6
2214,2110,104,6
2213,2105,108,6
2204,2104,100,6
1831,1759,72,6
1866,1829,36,6
1878,1853,24,6
1874,1823,52,6
1848,1802,44,6
1872,1836,36,6
1864,1802,60,6
1885,1849,36,6
1870,1831,40,6
1879,1840,36,6
1507,1467,40,6
1510,1462,48,6
1511,1475,36,6
1511,1467,44,6
1508,1443,64,6
1515,1470,44,6
1506,1466,40,6
1515,1451,64,6
1507,1466,40,6
1510,1453,56,6
880,796,84,6
880,788,92,6
878,802,76,6
878,774,104,6
879,746,132,6
880,769,112,6
881,786,96,6
880,791,88,6
879,777,101,6
879,811,68,6
1089,1058,32,6
1072,1030,40,6
1059,999,60,6
1091,1047,44,6
1061,989,72,6
1058,999,60,6
1054,1007,48,6
1051,991,60,6
1059,1002,56,6
1051,1004,48,6
1904,1852,52,6
1837,1781,52,6
1845,1786,60,6
1877,1827,48,6
1858,1818,40,6
1875,1827,48,6
1862,1811,52,6
1828,1791,36,6
1823,1783,40,6
1855,1796,60,6
1008,916,91,6
1008,915,92,6
1007,943,64,6
1005,930,76,6
1008,908,99,6
1004,897,108,6
1007,923,84,6
1006,903,104,6
1012,929,80,6
1008,934,72,6
868,860,8,6
901,869,32,6
876,841,36,6
865,818,44,6
866,822,44,6
874,826,48,6
885,827,60,6
872,816,56,6
878,821,56,6
892,855,36,6
548,511,36,6
548,505,44,6
547,519,28,6
549,513,36,6
548,523,24,6
548,532,16,6
549,529,20,6
548,523,24,6
547,507,40,6
549,524,24,6
723,651,72,6
723,660,64,6
723,663,56,6
723,659,64,6
721,647,76,6
722,670,52,6
724,672,52,6
724,644,80,6
722,662,60,6
721,658,64,6
1336,1319,16,6
1339,1307,32,6
1338,1305,32,6
1337,1310,28,6
1340,1285,56,6
1338,1314,24,6
1339,1311,28,6
1335,1312,20,6
1338,1317,20,6
1337,1305,32,6
2155,2084,72,6
2169,2141,28,6
2192,2108,84,6
2180,2128,52,6
2202,2143,60,6
2189,2132,56,6
2169,2081,88,6
2185,2146,40,6
2191,2135,56,6
2186,2112,72,6
585,529,56,6
586,544,40,6
584,532,52,6
586,537,49,6
585,508,76,6
587,532,55,6
586,535,52,6
585,541,44,6
588,541,44,6
588,530,56,6
1789,1755,32,6
1784,1716,68,6
1788,1748,40,6
1788,1732,56,6
1792,1735,56,6
1790,1770,20,6
1787,1714,72,6
1790,1738,52,6
1792,1731,60,6
1791,1733,56,6
522,470,52,6
523,487,36,6
522,495,28,6
521,489,32,6
522,509,12,6
522,474,47,6
522,506,16,6
521,488,32,6
522,495,28,6
521,481,40,6
2192,2066,124,6
2190,2095,96,6
2184,2064,120,6
2189,2125,64,6
2186,2075,112,6
2186,2068,116,6
2192,2107,84,6
2187,2042,144,6
2190,2066,124,6
2188,2079,108,6
708,652,56,6
706,643,60,6
707,662,44,6
708,662,44,6
708,669,40,6
708,648,60,6
707,646,60,6
706,642,64,6
708,645,64,6
707,651,56,6
3019,2892,124,6
3026,2898,128,6
3023,2919,104,6
3020,2892,128,6
3030,2898,132,6
3019,2936,84,6
3029,2900,128,6
3028,2892,136,6
3024,2900,124,6
3024,2909,116,6
1222,1182,40,6
1312,1244,68,6
1218,1146,72,6
1240,1203,36,6
1324,1265,60,6
1255,1202,52,6
1254,1218,36,6
1223,1171,52,6
1254,1197,56,6
1252,1185,64,6
1850,1794,56,6
1861,1791,68,6
1835,1799,36,6
1842,1799,44,6
1840,1776,64,6
1850,1806,44,6
1861,1806,56,6
1845,1785,60,6
1837,1776,60,6
1842,1781,60,6
2962,2885,76,6
2969,2861,108,6
2983,2844,136,6
2971,2890,80,6
2962,2830,132,6
2955,2859,96,6
2966,2827,140,6
2953,2839,116,6
2967,2847,120,6
2950,2854,96,6
3020,2900,120,6
3019,2907,112,6
3023,2890,132,6
3026,2874,152,6
3020,2933,88,6
3021,2917,104,6
3024,2903,120,6
3015,2879,136,6
3020,2908,112,6
3028,2932,96,6
3034,2925,108,6
3020,2916,104,6
3021,2896,124,6
3032,2912,120,6
3019,2909,108,6
3018,2898,120,6
3026,2919,108,6
3026,2906,120,6
3017,2876,140,6
3009,2893,116,6
531,510,20,6
531,511,20,6
530,501,28,6
531,495,36,6
530,495,36,6
531,499,32,6
529,501,28,6
531,508,24,6
530,513,16,6
529,518,12,6
2250,2112,136,6
2237,2076,160,6
2249,2129,120,6
2243,2115,128,6
2244,2143,100,6
2253,2097,156,6
2240,2143,96,6
2247,2131,116,6
2238,2142,96,6
2240,2156,84,6
2252,2116,136,6
2257,2136,120,6
2256,2124,132,6
2244,2088,156,6
2247,2091,156,6
2264,2179,84,6
2252,2131,120,6
2254,2129,124,6
2250,2095,156,6
2257,2122,136,6
2559,2506,52,6
2560,2488,72,6
2568,2504,64,6
2560,2506,52,6
2559,2503,56,6
2571,2510,60,6
2562,2514,48,6
2559,2515,44,6
2564,2500,64,6
2560,2499,60,6
488,471,16,6
486,451,36,6
488,451,36,6
488,448,40,6
488,451,36,6
485,464,20,6
488,452,36,6
486,446,40,6
489,464,24,6
489,453,36,6
1462,1390,72,6
1499,1424,76,6
1463,1401,60,6
1471,1407,64,6
1486,1390,92,6
1448,1379,68,6
1513,1441,72,6
1472,1391,80,6
1495,1408,88,6
1493,1441,52,6
2903,2823,80,6
2894,2790,104,6
2898,2830,68,6
2891,2795,96,6
2900,2820,80,6
2899,2783,116,6
2890,2810,80,6
2894,2806,88,6
2895,2832,64,6
2891,2810,80,6
2659,2539,120,6
2658,2529,128,6
2666,2529,136,6
2653,2477,176,6
2637,2466,172,6
2654,2520,132,6
2643,2511,132,6
2651,2483,168,6
2664,2522,140,6
2641,2496,144,6
524,507,16,6
522,491,28,6
522,498,24,6
522,484,37,6
523,499,24,6
521,505,16,6
521,494,28,6
522,499,24,6
524,508,16,6
521,512,8,6
509,496,12,6
512,481,32,6
509,496,12,6
512,483,28,6
511,494,16,6
509,505,4,6
512,472,40,6
508,488,20,6
508,484,24,6
512,488,24,6
2263,2174,88,6
2260,2101,160,6
2258,2136,124,6
2265,2104,160,6
2265,2152,112,6
2279,2150,128,6
2267,2167,100,6
2269,2125,144,6
2268,2151,116,6
2273,2146,124,6
2679,2540,136,6
2648,2540,108,6
2641,2510,132,6
2661,2565,96,6
2647,2534,112,6
2661,2549,112,6
2636,2549,88,6
2645,2542,100,6
2659,2561,96,6
2661,2537,124,6
3016,2887,128,6
3008,2928,80,6
3006,2849,156,6
3008,2895,112,6
2998,2888,112,6
3014,2874,140,6
3008,2900,108,6
3013,2901,112,6
3014,2907,108,6
3008,2895,112,6
487,474,12,6
488,484,4,6
485,466,20,6
485,466,20,6
488,465,24,6
487,460,28,6
487,471,16,6
487,466,20,6
487,473,12,6
485,463,20,6
3026,2946,80,6
3018,2906,112,6
3016,2908,108,6
3028,2924,104,6
3026,2917,108,6
3031,2923,108,6
3028,2928,100,6
3030,2942,88,6
3029,2901,128,6
3020,2904,116,6
2253,2099,153,6
2252,2152,100,6
2257,2153,104,6
2258,2112,148,6
2250,2142,108,6
2256,2101,156,6
2264,2125,140,6
2259,2119,140,6
2254,2129,124,6
2267,2135,132,6
1322,1318,4,6
1321,1300,20,6
1327,1315,12,6
1321,1301,20,6
1324,1299,28,6
1324,1304,20,6
1324,1304,20,6
1321,1290,28,6
1321,1305,16,6
1322,1302,20,6
559,524,36,6
560,527,32,6
559,528,32,6
560,531,28,6
558,518,40,6
559,511,48,6
560,534,24,6
558,516,44,6
558,502,56,6
558,528,32,6
1645,1528,116,6
1644,1553,88,6
1646,1532,112,6
1649,1547,100,6
1643,1541,100,6
1644,1572,72,6
1642,1555,88,6
1645,1509,136,6
1647,1532,116,6
1643,1549,96,6
1582,1538,44,6
1583,1556,28,6
1579,1538,40,6
1582,1533,48,6
1582,1534,48,6
1588,1557,32,6
1580,1537,44,6
1586,1538,48,6
1581,1529,52,6
1583,1519,64,6
1666,1585,80,6
1669,1585,84,6
1672,1571,100,6
1669,1557,112,6
1667,1591,76,6
1673,1584,88,6
1666,1578,88,6
1669,1596,72,6
1671,1580,92,6
1665,1573,92,6
2630,2513,116,6
2632,2497,136,6
2632,2497,136,6
2642,2471,172,6
2631,2510,120,6
2637,2524,112,6
2631,2456,176,6
2636,2468,164,6
2635,2491,144,6
2629,2516,112,6
2354,2145,208,6
2344,2143,200,6
2340,2141,200,6
2343,2122,220,6
2345,2130,216,6
2354,2135,220,6
2347,2107,240,6
2355,2168,188,6
2345,2133,212,6
2339,2155,184,6
602,533,68,6
602,557,44,6
602,535,68,6
603,561,40,6
603,546,56,6
603,555,48,6
602,545,58,6
602,547,52,6
601,549,52,6
604,560,40,6
1421,1377,44,6
1422,1361,60,6
1422,1378,44,6
1421,1365,56,6
1425,1393,32,6
1422,1390,32,6
1433,1373,60,6
1422,1378,44,6
1423,1372,52,6
1422,1362,60,6
852,801,52,6
850,802,48,6
850,808,40,6
849,792,56,6
851,815,36,6
850,803,48,6
852,789,63,6
847,804,44,6
851,806,44,6
850,794,56,6
1374,1331,44,6
1375,1347,28,6
1372,1319,52,6
1372,1350,20,6
1376,1317,60,6
1374,1333,40,6
1370,1315,56,6
1374,1334,40,6
1370,1311,60,6
1371,1324,48,6
1733,1699,36,6
1732,1701,32,6
1730,1690,40,6
1735,1703,32,6
1736,1700,36,6
1735,1691,44,6
1736,1696,40,6
1736,1704,32,6
1737,1701,36,6
1734,1696,40,6
668,632,36,6
667,617,48,6
668,640,28,6
668,636,32,6
668,643,24,6
669,624,44,6
668,636,32,6
670,634,36,6
668,624,44,6
667,625,40,6
1374,1331,44,6
1377,1325,52,6
1374,1302,72,6
1377,1315,60,6
1374,1306,68,6
1381,1326,56,6
1375,1334,40,6
1378,1340,36,6
1377,1325,52,6
1373,1319,56,6
1391,1358,32,6
1391,1342,48,6
1390,1335,56,6
1393,1348,44,6
1390,1349,40,6
1389,1341,48,6
1394,1338,56,6
1389,1335,56,6
1393,1350,44,6
1390,1342,48,6
908,821,87,6
907,877,32,6
913,860,53,6
911,848,64,6
911,856,56,6
910,860,48,6
910,846,64,6
909,831,76,6
908,847,60,6
907,858,48,6
3020,2896,124,6
3029,2933,96,6
3018,2902,116,6
3012,2874,136,6
3018,2895,124,6
3022,2857,164,6
3026,2890,136,6
3018,2887,132,6
3013,2897,116,6
3016,2903,112,6
2197,2081,116,6
2189,2068,120,6
2187,2057,128,6
2192,2048,144,6
2184,2088,96,6
2187,2083,104,6
2199,2107,92,6
2187,2058,128,6
2184,2076,109,6
2189,2076,112,6
1044,959,84,6
1045,921,124,6
1045,910,136,6
1045,920,124,6
1044,920,124,6
1052,954,99,6
1045,926,120,6
1049,924,124,6
1043,943,100,6
1046,946,100,6
726,702,24,6
725,677,48,6
726,679,48,6
726,679,48,6
726,688,36,6
729,693,36,6
725,686,40,6
726,698,28,6
724,667,56,6
726,686,40,6
1840,1793,48,6
1836,1804,32,6
1843,1809,32,6
1800,1758,40,6
1848,1807,40,6
1801,1750,52,6
1798,1735,64,6
1796,1732,64,6
1841,1813,28,6
1794,1713,80,6
1674,1614,60,6
1663,1599,64,6
1662,1603,56,6
1667,1619,48,6
1659,1599,60,6
1665,1588,76,6
1662,1603,60,6
1666,1586,80,6
1670,1582,88,6
1661,1592,68,6
1425,1369,56,6
1424,1344,80,6
1422,1358,64,6
1418,1357,60,6
1427,1365,60,6
1419,1363,56,6
1423,1354,68,6
1419,1375,44,6
1425,1357,68,6
1421,1361,60,6
2722,2538,184,6
2718,2502,216,6
2724,2512,212,6
2716,2507,208,6
2709,2511,197,6
2719,2523,196,6
2713,2509,204,6
2715,2518,196,6
2720,2500,220,6
2715,2511,204,6
740,685,56,6
739,703,36,6
740,696,44,6
741,697,44,6
741,693,48,6
741,701,40,6
742,694,48,6
741,705,36,6
740,700,40,6
742,681,60,6
522,503,20,6
522,497,24,6
523,503,20,6
522,475,44,6
521,501,20,6
522,495,28,6
521,502,20,6
522,490,32,6
523,498,24,6
520,489,32,6
2331,2215,116,6
2338,2211,128,6
2337,2207,130,6
2337,2221,117,6
2347,2211,136,6
2331,2226,104,6
2332,2208,124,6
2337,2222,112,6
2336,2212,124,6
2330,2154,176,6
556,530,24,6
555,540,16,6
554,522,32,6
555,515,40,6
554,522,32,6
554,522,32,6
555,525,28,6
555,535,20,6
560,524,36,6
555,519,36,6
1069,1030,40,6
1066,998,68,6
1064,998,68,6
1068,1008,60,6
1068,1024,44,6
1068,1011,56,6
1068,1032,36,6
1068,1012,56,6
1066,1011,56,6
1066,1006,60,6
540,511,28,6
540,504,36,6
540,518,20,6
539,491,48,6
540,512,28,6
541,523,16,6
539,519,20,6
539,505,32,6
540,504,36,6
540,488,52,6
2419,2330,88,6
2415,2319,96,6
2413,2276,136,6
2414,2322,92,6
2417,2336,84,6
2411,2325,88,6
2418,2303,116,6
2412,2324,88,6
2419,2313,104,6
2416,2331,84,6
537,518,20,6
536,519,16,6
537,512,24,6
538,508,28,6
538,522,16,6
534,519,16,6
537,513,24,6
537,504,32,6
537,489,48,6
536,504,32,6
1871,1825,44,6
1871,1822,48,6
1831,1783,48,6
1835,1779,56,6
1829,1763,68,6
1836,1784,52,6
1824,1788,36,6
1899,1819,80,6
1840,1814,24,6
1814,1760,56,6
1821,1729,92,6
1834,1762,72,6
1807,1692,116,6
1793,1725,68,6
1828,1759,68,6
1811,1735,76,6
1824,1752,72,6
1835,1751,84,6
1827,1743,84,6
1821,1712,108,6
547,515,32,6
546,506,40,6
548,521,28,6
547,514,32,6
546,528,20,6
547,519,28,6
546,525,20,6
547,526,20,6
546,506,40,6
546,525,21,6
549,504,44,6
549,501,48,6
548,489,60,6
550,510,40,6
548,491,60,6
549,488,60,6
548,519,28,6
547,499,48,6
550,502,44,6
551,500,49,6
1005,946,60,6
1009,927,80,6
1022,943,80,6
1031,971,60,6
1026,963,64,6
1033,997,36,6
1035,1002,32,6
1028,962,64,6
1021,978,44,6
1029,965,64,6
725,712,0,7
658,642,16,7
658,652,8,7
657,646,12,7
657,658,0,7
658,652,8,7
662,655,8,7
658,654,4,7
657,657,0,7
658,649,8,7
2688,1503,1184,7
2687,1425,1260,7
2687,1435,1254,7
2686,1512,1176,7
2688,1404,1284,7
2684,1512,1175,7
2685,1465,1220,7
2690,1492,1195,7
2689,1503,1185,7
2688,1408,1280,7
2685,1490,1196,7
2685,1439,1245,7
2689,1476,1211,7
2687,1399,1287,7
2686,1520,1167,7
2683,1428,1259,7
2690,1500,1188,7
2688,1479,1211,7
2688,1447,1239,7
2693,1445,1244,7
1018,1010,8,7
1018,1007,12,7
1017,1014,4,7
1018,1009,8,7
1019,1007,12,7
1019,1011,8,7
1017,1009,8,7
1019,1020,0,7
1018,1007,12,7
1018,1014,4,7
2028,1048,983,7
2030,934,1095,7
2030,975,1056,7
2031,1028,1004,7
2032,970,1062,7
2033,983,1051,7
2028,965,1066,7
2024,953,1073,7
2025,1039,986,7
2028,1005,1025,7
2408,1210,1199,7
2409,1164,1243,7
2405,1226,1179,7
2406,1166,1241,7
2406,1259,1148,7
2414,1200,1215,7
2411,1182,1233,7
2412,1221,1191,7
2411,1202,1211,7
2410,1199,1209,7
3196,1582,1615,7
3189,1663,1525,7
3179,1708,1469,7
3180,1636,1542,7
3170,1645,1526,7
3182,1662,1523,7
3180,1659,1519,7
3196,1663,1532,7
3177,1670,1508,7
3180,1637,1544,7
448,448,0,7
448,436,12,7
448,440,8,7
448,448,0,7
448,448,0,7
448,436,12,7
448,444,4,7
448,448,0,7
448,448,0,7
448,444,4,7
2971,1424,1546,7
2974,1415,1558,7
2991,1488,1504,7
2967,1439,1525,7
2972,1449,1526,7
2979,1416,1561,7
2977,1419,1560,7
2974,1493,1479,7
2975,1432,1543,7
2978,1386,1592,7
2608,1049,1558,7
2605,974,1631,7
2583,1078,1504,7
2591,1075,1518,7
2590,1048,1544,7
2586,1085,1501,7
2593,1028,1562,7
2593,1036,1558,7
2586,1080,1506,7
2585,1095,1490,7
2827,1300,1526,7
2835,1314,1521,7
2843,1340,1504,7
2836,1260,1576,7
2829,1313,1516,7
2834,1326,1509,7
2834,1330,1506,7
2832,1305,1528,7
2823,1303,1521,7
2839,1261,1577,7
794,791,4,7
792,776,16,7
796,784,12,7
799,787,12,7
791,780,12,7
801,789,12,7
795,783,12,7
799,787,12,7
793,780,12,7
799,799,0,7
806,798,8,7
807,791,16,7
807,799,8,7
808,798,8,7
806,790,16,7
806,795,12,7
807,788,20,7
806,791,16,7
807,788,16,7
805,791,16,7
2404,1088,1314,7
2406,1150,1254,7
2406,1220,1182,7
2397,1242,1153,7
2407,1185,1217,7
2407,1170,1235,7
2404,1158,1246,7
2403,1186,1219,7
2404,1140,1263,7
2406,1173,1231,7
448,448,0,7
445,441,4,7
448,431,16,7
448,437,8,7
448,434,12,7
450,441,8,7
448,440,8,7
448,448,0,7
448,444,4,7
448,439,8,7
2397,1148,1251,7
2399,1201,1199,7
2400,1184,1215,7
2405,1115,1289,7
2400,1163,1236,7
2401,1168,1232,7
2397,1155,1243,7
2403,1168,1233,7
2402,1225,1176,7
2406,1143,1260,7
3568,2074,1496,7
3599,2096,1504,7
3568,2005,1567,7
3568,2011,1557,7
3571,2037,1533,7
3574,2015,1560,7
3570,2038,1532,7
3588,2073,1515,7
3571,2096,1476,7
3574,2075,1500,7
2849,1732,1117,7
2857,1826,1031,7
2851,1767,1082,7
2859,1841,1016,7
2855,1892,959,7
2851,1815,1035,7
2855,1823,1031,7
2858,1834,1022,7
2857,1780,1073,7
2854,1822,1030,7
730,729,0,7
731,727,4,7
730,722,8,7
727,716,12,7
732,728,4,7
731,718,12,7
731,720,12,7
730,718,12,7
729,717,12,7
731,723,8,7
2380,1121,1258,7
2380,1194,1186,7
2378,1160,1220,7
2380,1198,1179,7
2385,1196,1188,7
2381,1155,1226,7
2384,1149,1235,7
2380,1121,1260,7
2379,1077,1303,7
2380,1141,1239,7
2465,984,1478,7
2459,1001,1460,7
2460,970,1491,7
2461,971,1491,7
2459,956,1502,7
2458,894,1567,7
2457,946,1511,7
2458,981,1477,7
2461,958,1504,7
2467,961,1506,7
1717,1717,0,7
1718,1703,12,7
1718,1709,8,7
1714,1698,16,7
1718,1701,16,7
1716,1707,8,7
1717,1708,8,7
1719,1710,8,7
1718,1702,16,7
1717,1710,8,7
2692,1456,1233,7
2693,1463,1231,7
2693,1465,1228,7
2689,1426,1262,7
2692,1465,1227,7
2700,1443,1256,7
2693,1433,1260,7
2690,1393,1298,7
2692,1505,1188,7
2692,1454,1239,7
3397,1715,1682,7
3393,1716,1676,7
3392,1616,1776,7
3392,1660,1732,7
3401,1648,1752,7
3393,1665,1728,7
3396,1720,1678,7
3391,1758,1634,7
3395,1771,1625,7
3391,1740,1652,7
2973,1306,1668,7
2969,1292,1675,7
2978,1267,1713,7
2976,1270,1705,7
2975,1324,1651,7
2966,1320,1645,7
2971,1320,1651,7
2971,1331,1640,7
2966,1321,1646,7
2963,1292,1669,7
933,924,8,7
930,921,8,7
931,926,4,7
930,918,12,7
931,918,12,7
933,923,8,7
931,927,4,7
930,926,4,7
930,919,12,7
930,922,8,7
2408,1248,1162,7
2409,1179,1231,7
2409,1185,1225,7
2402,1153,1249,7
2409,1213,1194,7
2408,1149,1258,7
2403,1156,1246,7
2408,1156,1250,7
2409,1152,1257,7
2404,1215,1186,7
761,758,4,7
761,749,12,7
762,763,0,7
762,758,4,7
761,746,16,7
766,746,20,7
765,753,12,7
763,755,8,7
761,757,4,7
763,755,8,7
582,578,4,7
580,568,12,7
581,569,12,7
580,560,20,7
581,565,16,7
580,569,12,7
580,572,8,7
580,575,4,7
581,565,16,7
580,572,8,7
2271,1080,1192,7
2266,1066,1199,7
2266,1117,1150,7
2266,1086,1180,7
2268,1063,1206,7
2269,1130,1140,7
2274,1076,1196,7
2269,1074,1193,7
2270,1092,1180,7
2271,1133,1137,7
2881,1304,1577,7
2888,1332,1556,7
2890,1427,1464,7
2891,1372,1519,7
2886,1372,1511,7
2894,1367,1526,7
2890,1408,1483,7
2893,1403,1493,7
2902,1330,1572,7
2891,1405,1487,7
2637,1424,1214,7
2638,1446,1190,7
2635,1417,1217,7
2637,1516,1122,7
2637,1419,1217,7
2637,1413,1225,7
2638,1376,1261,7
2638,1369,1270,7
2637,1383,1253,7
2637,1372,1263,7
651,640,12,7
651,639,12,7
651,643,8,7
651,647,4,7
652,644,8,7
652,643,8,7
652,635,20,7
652,648,4,7
650,637,12,7
651,644,8,7
2683,1460,1223,7
2693,1495,1195,7
2693,1453,1238,7
2692,1455,1235,7
2692,1451,1239,7
2690,1488,1201,7
2689,1454,1234,7
2689,1475,1212,7
2681,1451,1229,7
2687,1477,1212,7
2640,1413,1225,7
2642,1467,1173,7
2642,1426,1213,7
2635,1465,1170,7
2642,1464,1176,7
2637,1396,1243,7
2640,1370,1268,7
2639,1385,1253,7
2638,1385,1254,7
2637,1349,1290,7
3778,2257,1522,7
3788,2250,1538,7
3781,2223,1559,7
3780,2244,1535,7
3785,2288,1498,7
3785,2262,1523,7
3794,2219,1577,7
3779,2260,1520,7
3782,2297,1484,7
3779,2232,1546,7
3118,1591,1528,7
3125,1613,1511,7
3122,1564,1558,7
3122,1615,1508,7
3120,1566,1555,7
3123,1605,1518,7
3121,1584,1536,7
3142,1621,1521,7
3121,1569,1554,7
3140,1604,1536,7
2482,1235,1246,7
2473,1256,1220,7
2477,1272,1208,7
2473,1223,1249,7
2477,1237,1239,7
2476,1235,1242,7
2473,1264,1209,7
2481,1197,1284,7
2473,1295,1179,7
2478,1200,1278,7
2525,1370,1154,7
2504,1370,1137,7
2519,1334,1187,7
2531,1316,1214,7
2531,1336,1197,7
2524,1342,1185,7
2521,1395,1125,7
2516,1331,1183,7
2507,1387,1119,7
2523,1344,1179,7
2686,1442,1242,7
2691,1445,1249,7
2704,1424,1278,7
2695,1493,1200,7
2701,1482,1219,7
2697,1531,1166,7
2724,1493,1230,7
2686,1507,1177,7
2706,1491,1212,7
2689,1481,1209,7
448,448,0,7
448,443,4,7
447,440,8,7
448,432,16,7
448,432,16,7
447,439,8,7
448,444,4,7
448,444,4,7
448,448,0,7
448,448,0,7
2431,1205,1226,7
2434,1253,1180,7
2433,1196,1236,7
2434,1220,1212,7
2425,1175,1251,7
2430,1202,1228,7
2434,1229,1205,7
2430,1243,1186,7
2430,1187,1243,7
2435,1292,1142,7
2677,1474,1200,7
2697,1479,1219,7
2711,1444,1267,7
2733,1572,1160,7
2711,1488,1223,7
2694,1443,1251,7
2685,1461,1224,7
2714,1496,1218,7
2711,1492,1220,7
2741,1535,1207,7
1103,1092,12,7
1097,1073,24,7
1098,1094,4,7
1103,1091,12,7
1098,1093,4,7
1097,1078,20,7
1096,1084,12,7
1097,1085,12,7
1102,1093,8,7
1099,1088,12,7
3352,1814,1539,7
3350,1841,1508,7
3354,1784,1568,7
3355,1859,1495,7
3365,1837,1526,7
3350,1823,1527,7
3352,1861,1492,7
3354,1868,1484,7
3347,1874,1473,7
3356,1842,1515,7
2180,1180,997,7
2183,1132,1051,7
2180,1184,993,7
2189,1142,1047,7
2180,1184,992,7
2183,1117,1062,7
2179,1143,1034,7
2181,1188,989,7
2180,1130,1049,7
2179,1116,1062,7
870,861,8,7
867,860,8,7
869,861,8,7
870,869,0,7
871,859,8,7
870,858,12,7
869,853,16,7
869,854,16,7
872,864,8,7
872,861,8,7
2808,1297,1511,7
2823,1318,1507,7
2814,1245,1568,7
2819,1259,1559,7
2826,1276,1549,7
2811,1272,1536,7
2819,1265,1555,7
2815,1213,1601,7
2815,1318,1497,7
2808,1267,1542,7
720,712,8,7
720,712,8,7
721,709,12,7
720,708,12,7
721,713,8,7
720,716,4,7
720,716,4,7
721,717,4,7
720,720,0,7
720,708,12,7
1545,481,1059,7
1537,560,976,7
1539,468,1070,7
1537,544,993,7
1537,484,1052,7
1539,527,1010,7
1537,526,1010,7
1536,408,1128,7
1541,472,1065,7
1542,480,1059,7
2409,1171,1236,7
2405,1198,1207,7
2404,1144,1258,7
2398,1139,1259,7
2400,1236,1164,7
2401,1256,1143,7
2401,1161,1240,7
2410,1234,1175,7
2400,1188,1212,7
2399,1195,1203,7
3992,2468,1523,7
4013,2436,1579,7
4002,2422,1581,7
3998,2408,1590,7
3992,2438,1556,7
4007,2402,1606,7
4003,2506,1494,7
3996,2415,1578,7
3997,2481,1518,7
4000,2491,1509,7
2714,1435,1279,7
2710,1498,1214,7
2711,1410,1302,7
2711,1514,1199,7
2712,1523,1190,7
2711,1529,1182,7
2717,1490,1227,7
2708,1558,1151,7
2708,1464,1246,7
2714,1475,1238,7
2429,1224,1207,7
2430,1188,1244,7
2428,1241,1190,7
2431,1195,1238,7
2424,1205,1221,7
2425,1172,1254,7
2429,1145,1287,7
2430,1191,1238,7
2429,1198,1231,7
2427,1191,1233,7
2629,1437,1190,7
2624,1373,1252,7
2624,1441,1183,7
2627,1398,1228,7
2622,1416,1207,7
2624,1500,1122,7
2626,1424,1200,7
2626,1506,1118,7
2626,1441,1183,7
2624,1425,1199,7
449,433,16,7
448,439,8,7
449,429,20,7
448,444,4,7
447,435,12,7
448,440,8,7
449,435,12,7
448,443,4,7
449,449,0,7
449,445,4,7
516,485,28,7
518,482,35,7
515,487,28,7
517,476,39,7
515,479,35,7
