@relation problema

@attribute pkg real
@attribute cpu real
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31}

@data
9.757935,9.540894,15
9.779358,9.564026,15
9.797852,9.573181,15
17.265259,16.823669,15
17.207703,16.768494,15
17.17865,16.746216,15
17.262878,16.823181,15
17.269348,16.833191,15
17.146729,16.708801,15
17.151001,16.70929,15
17.019714,16.590576,15
17.171448,16.725708,15
17.121338,16.691895,15
10.281799,10.035583,15
10.417664,10.179504,15
10.473755,10.236206,15
10.370544,10.137451,15
10.307617,10.0755,15
10.414551,10.171814,15
10.460083,10.225159,15
10.423706,10.185547,15
10.521851,10.289246,15
10.46698,10.237305,15
4.421326,4.320862,15
4.429626,4.327026,15
4.440552,4.332275,15
4.427063,4.321106,15
4.433716,4.331116,15
4.438477,4.321899,15
4.42395,4.319092,15
4.390503,4.28595,15
4.424438,4.310852,15
4.441162,4.334412,15
4.052246,3.954163,15
4.039185,3.94165,15
4.044495,3.948547,15
4.033325,3.931702,15
4.060669,3.959656,15
4.078918,3.982178,15
4.044983,3.940186,15
4.024719,3.928833,15
4.022644,3.925964,15
4.034912,3.933594,15
5.030823,4.897339,15
5.007507,4.877869,15
5.132874,5.0047,15
5.08252,4.947937,15
5.020081,4.886841,15
5.194031,5.064819,15
5.035278,4.904663,15
5.057007,4.933716,15
5.067017,4.942627,15
5.203125,5.068481,15
5.260254,5.128845,15
5.360291,5.225403,15
5.42041,5.287537,15
5.324585,5.186157,15
5.293457,5.161377,15
5.29541,5.152405,15
5.422852,5.283875,15
5.32251,5.184509,15
5.28241,5.155334,15
5.260803,5.135437,15
5.937927,5.78186,16
5.933533,5.779663,16
5.965393,5.804993,16
5.922302,5.771484,16
5.935181,5.780884,16
5.923889,5.771057,16
5.951965,5.802246,16
5.929443,5.767944,16
6.174255,6.017639,16
5.937866,5.779602,16
6.784058,6.631348,16
6.771301,6.61084,16
6.777954,6.61322,16
6.820251,6.660339,16
6.78125,6.622681,16
6.764282,6.613892,16
6.933105,6.765442,16
6.785828,6.633179,16
6.807129,6.64978,16
6.822388,6.654236,16
7.833374,7.635071,16
7.856995,7.667236,16
7.819824,7.626831,16
7.865906,7.671997,16
7.837402,7.646179,16
7.81012,7.61084,16
7.820496,7.627441,16
7.811584,7.626648,16
7.829468,7.638794,16
7.861023,7.665405,16
6.777283,6.622314,16
6.772217,6.608948,16
6.774231,6.621094,16
6.773132,6.606323,16
6.745789,6.593811,16
6.757813,6.593506,16
6.747925,6.595337,16
6.716064,6.563049,16
6.743286,6.582275,16
6.743896,6.582092,16
6.069336,5.911743,16
6.094238,5.939026,16
6.070068,5.909058,16
6.049011,5.882935,16
6.075928,5.921143,16
6.118042,5.955322,16
6.116638,5.957764,16
6.101501,5.945862,16
6.118408,5.955322,16
6.144287,5.989807,16
4.532654,4.415222,16
4.486633,4.370972,16
4.4776,4.360413,16
4.471985,4.362244,16
4.511719,4.396851,16
4.517273,4.402405,16
4.495605,4.384033,16
4.481506,4.364319,16
4.493042,4.381775,16
4.516479,4.401123,16
5.904785,5.753479,16
5.891052,5.726257,16
5.938843,5.783569,16
5.903137,5.752014,16
5.906738,5.757385,16
5.914001,5.763123,16
5.971558,5.810669,16
5.982788,5.825134,16
5.964111,5.806091,16
5.96759,5.809509,16
5.759033,5.607483,16
5.772522,5.630127,16
5.759155,5.609497,16
5.754333,5.607239,16
5.739258,5.588745,16
5.743774,5.588196,16
5.752136,5.604797,16
5.771667,5.622742,16
5.770935,5.621094,16
5.772522,5.630066,16
4.571716,4.420288,16
4.553467,4.401123,16
4.602112,4.447815,16
4.56311,4.422913,16
4.581116,4.440857,16
4.549072,4.401855,16
4.558289,4.413025,16
4.550537,4.393616,16
4.504028,4.353882,16
4.520081,4.370667,16
5.8479,5.696838,16
5.851501,5.700195,16
5.871582,5.71283,16
5.872681,5.717957,16
5.847839,5.701416,16
5.8302,5.674133,16
5.827637,5.672913,16
5.863464,5.704163,16
5.842346,5.686646,16
5.870117,5.717529,16
6.957092,6.779663,16
6.934692,6.768677,16
6.890259,6.716858,16
6.990967,6.815063,16
6.942261,6.770447,16
6.992493,6.823914,16
6.93634,6.766663,16
6.944702,6.775635,16
7.05481,6.872986,16
6.878845,6.711609,16
7.002747,6.817078,16
6.964233,6.788513,16
6.919067,6.738525,16
6.902405,6.724121,16
6.98877,6.802856,16
6.979858,6.808472,16
6.996155,6.810974,16
7.039185,6.863892,16
6.995239,6.811584,16
6.97229,6.797363,16
6.620178,6.447327,16
6.593872,6.420837,16
6.589905,6.411804,16
6.620178,6.444336,16
6.583496,6.409607,16
6.572754,6.398804,16
6.617798,6.440552,16
6.518127,6.350403,16
6.534241,6.366699,16
6.503296,6.326294,16
5.681458,5.547913,16
5.667297,5.531616,16
5.701294,5.564514,16
5.768738,5.622253,16
5.656677,5.523132,16
5.662354,5.522461,16
5.634949,5.501038,16
5.677063,5.53949,16
5.676208,5.538269,16
5.655212,5.527222,16
6.982056,6.806396,16
6.988159,6.812012,16
6.959351,6.786865,16
6.969666,6.793701,16
6.974487,6.789368,16
6.972412,6.798767,16
6.983765,6.80719,16
6.992859,6.811035,16
6.983032,6.814026,16
6.985291,6.809326,16
13.32605,13.045288,16
13.136902,12.848267,16
13.256348,12.965637,16
13.280396,12.99762,16
13.161804,12.872314,16
13.299316,13.013062,16
13.287231,13.007935,16
13.337585,13.041321,16
13.302551,13.020752,16
13.268555,12.981873,16
5.725037,5.568054,16
5.735413,5.594604,16
5.735168,5.587891,16
5.719482,5.575378,16
5.752136,5.60791,16
5.756287,5.600342,16
5.747437,5.59729,16
5.741882,5.59314,16
5.765198,5.614502,16
5.73584,5.596313,16
5.747253,5.596069,16
5.732666,5.583557,16
5.718811,5.567383,16
5.722656,5.578918,16
5.735229,5.584839,16
5.704041,5.555359,16
5.708923,5.567932,16
5.696533,5.55426,16
5.735413,5.586304,16
5.682495,5.538574,16
4.676392,4.565979,16
4.633728,4.526001,16
4.643005,4.527893,16
4.659485,4.541138,16
4.66449,4.553284,16
4.66687,4.553162,16
4.678345,4.557495,16
4.706299,4.588867,16
4.696838,4.584778,16
4.682922,4.566528,16
6.34552,6.177246,16
6.368896,6.202148,16
6.334778,6.170654,16
6.356323,6.179749,16
6.349121,6.190186,16
6.3703,6.202026,16
6.37854,6.208862,16
6.370972,6.206848,16
6.329407,6.162964,16
6.313904,6.152344,16
4.643494,4.530396,16
4.645203,4.53125,16
4.637512,4.51947,16
4.637573,4.520691,16
4.619568,4.503723,16
4.65033,4.541199,16
4.663574,4.541992,16
4.660767,4.550537,16
4.643433,4.531616,16
4.646423,4.529602,16
16.831665,16.428284,16
17.000549,16.596252,16
17.362854,16.949707,16
17.250671,16.836975,16
17.254944,16.842651,16
17.236145,16.830994,16
16.855042,16.455566,16
17.252808,16.830872,16
16.950806,16.549377,16
17.039368,16.637451,16
13.997192,13.403137,16
13.920959,13.329712,16
13.98291,13.396179,16
13.969116,13.382324,16
13.926697,13.338379,16
13.937195,13.34314,16
13.957825,13.364075,16
13.967468,13.380371,16
13.941528,13.350342,16
13.961121,13.375061,16
15.950562,15.589783,16
15.807556,15.440918,16
16.049561,15.671143,16
15.672363,15.310303,16
15.591309,15.229492,16
15.661987,15.299683,16
16.28064,15.915527,16
15.867432,15.490967,16
15.811035,15.448303,16
16.143311,15.77887,16
7.04303,6.860168,16
7.093506,6.910706,16
7.046387,6.865112,16
7.005432,6.827271,16
7.061401,6.875122,16
7.065125,6.882629,16
7.082825,6.894958,16
7.029053,6.842957,16
7.009094,6.824585,16
7.005005,6.823669,16
4.234619,4.131104,16
4.202881,4.095093,16
4.197083,4.10376,16
4.229553,4.127869,16
4.203369,4.102417,16
4.211609,4.10968,16
4.228943,4.12384,16
4.19043,4.088074,16
4.196106,4.101074,16
4.197327,4.097534,16
6.25592,6.086914,16
6.233765,6.074768,16
6.238403,6.06897,16
6.249695,6.086182,16
6.258728,6.101318,16
6.301758,6.135559,16
6.271179,6.10498,16
6.26239,6.102844,16
6.296936,6.135864,16
6.282715,6.121399,16
6.003845,5.848572,16
6.051392,5.898254,16
6.020386,5.862732,16
6.003662,5.854919,16
6.004456,5.850586,16
6.040955,5.892029,16
6.04126,5.885071,16
6.006531,5.845764,16
5.990967,5.836609,16
5.958862,5.802917,16
6.739563,6.578125,16
6.738281,6.576294,16
6.703552,6.549683,16
6.739319,6.572083,16
6.707214,6.540466,16
6.734619,6.56897,16
6.740601,6.58667,16
6.779419,6.625122,16
6.800293,6.629333,16
6.751404,6.592041,16
6.034058,5.886902,16
6.035034,5.890137,16
6.063904,5.924805,16
6.066833,5.918396,16
6.021606,5.884216,16
6.061584,5.920471,16
6.044128,5.895935,16
6.041626,5.903748,16
6.063538,5.916199,16
6.112854,5.976196,16
5.650696,5.522766,16
5.629456,5.501709,16
5.623596,5.498962,16
5.633179,5.498962,16
5.661438,5.534058,16
5.609192,5.475281,16
5.609924,5.473267,16
5.645264,5.50885,16
5.65332,5.520813,16
5.631775,5.491089,16
6.77417,6.60376,16
6.785339,6.621826,16
6.831421,6.651306,16
6.778809,6.608276,16
6.794373,6.623535,16
6.812439,6.635193,16
6.828369,6.661438,16
6.838074,6.667542,16
6.866821,6.690674,16
6.85968,6.681763,16
6.076538,5.931702,16
6.026978,5.876831,16
6.045288,5.885742,16
6.036133,5.888611,16
6.050903,5.892273,16
6.036133,5.885132,16
6.037903,5.88678,16
6.055054,5.899902,16
6.049622,5.902954,16
6.057556,5.896362,16
12.76825,12.476074,16
12.744751,12.456543,16
12.666016,12.373718,16
12.607178,12.323181,16
12.724792,12.442078,16
12.569824,12.282288,16
12.718201,12.420776,16
12.719666,12.436157,16
12.633972,12.344666,16
12.577209,12.291199,16
6.149414,5.985596,16
6.156555,6.000671,16
6.131958,5.978027,16
6.140686,5.989624,16
6.096191,5.940002,16
6.088806,5.932129,16
6.062439,5.908569,16
6.132263,5.977844,16
6.14093,5.989502,16
6.114014,5.963867,16
6.263794,6.100952,16
6.242004,6.078796,16
6.246033,6.086548,16
6.280334,6.119873,16
6.24707,6.091003,16
6.297363,6.134155,16
6.249084,6.091675,16
6.288452,6.124451,16
6.298279,6.132141,16
6.314026,6.146057,16
19.483948,18.909424,16
19.507751,18.921631,16
19.33551,18.75415,16
19.212952,18.636963,16
19.238647,18.647583,16
19.187256,18.605164,16
19.319946,18.743652,16
19.255432,18.683716,16
19.192444,18.62085,16
19.337219,18.761292,16
4.34491,4.199219,16
4.330383,4.191223,16
4.334045,4.194763,16
4.338501,4.196655,16
4.31073,4.16095,16
4.356079,4.207092,16
4.328064,4.185913,16
4.365356,4.217834,16
4.364746,4.222351,16
4.361694,4.21814,16
6.652405,6.480774,16
6.62085,6.460205,16
6.594971,6.43219,16
6.613647,6.443237,16
6.601257,6.437134,16
6.586243,6.413147,16
6.59613,6.426331,16
6.589905,6.4198,16
6.599487,6.430725,16
6.662781,6.493347,16
6.146179,6.005554,16
6.171387,6.023499,16
6.235107,6.086548,16
6.194824,6.040161,16
6.169739,6.019348,16
6.101563,5.960815,16
6.137451,5.994934,16
6.1297,5.974365,16
6.129578,5.979187,16
6.158691,6.013855,16
6.841858,6.659546,16
6.847961,6.664063,16
6.856445,6.682373,16
6.832275,6.659729,16
6.861694,6.683594,16
6.875244,6.695618,16
6.890259,6.704773,16
6.861816,6.68512,16
6.880066,6.695007,16
6.864075,6.68103,16
5.991882,5.825867,16
6.010681,5.852905,16
5.999573,5.847473,16
6.000244,5.842651,16
5.992798,5.833923,16
6.001282,5.842285,16
5.972534,5.813599,16
6.032227,5.873962,16
6.005798,5.844055,16
6.014893,5.85321,16
7.132385,6.939575,16
7.130554,6.953857,16
7.120728,6.93634,16
7.113037,6.930359,16
7.121643,6.935974,16
7.131653,6.949097,16
7.087585,6.90271,16
7.121948,6.933899,16
7.062561,6.878418,16
7.147827,6.962402,16
5.657349,5.515686,16
5.675903,5.522156,16
5.749451,5.596313,16
5.718018,5.571777,16
5.661133,5.514709,16
5.705139,5.560791,16
5.519531,5.372314,16
5.656433,5.509155,16
5.718384,5.576416,16
5.740051,5.583191,16
7.512817,7.334595,16
7.503174,7.332336,16
7.502991,7.339905,16
7.492981,7.332581,16
7.524414,7.356506,16
7.466003,7.299255,16
7.522766,7.351196,16
7.496765,7.320251,16
7.478088,7.316467,16
7.53656,7.35437,16
5.895447,5.744446,16
5.917725,5.768555,16
5.895264,5.748962,16
5.861755,5.716431,16
5.877808,5.724731,16
5.888489,5.736389,16
5.915283,5.76825,16
5.88092,5.722412,16
5.889893,5.742554,16
5.899963,5.751404,16
6.51355,6.363342,16
6.520142,6.363464,16
6.502441,6.340698,16
6.521301,6.364685,16
6.495544,6.342468,16
6.520142,6.366577,16
6.517212,6.363892,16
6.509827,6.359497,16
6.529968,6.374573,16
6.509583,6.361206,16
13.483704,13.09552,16
13.412415,13.02887,16
13.548035,13.155823,16
13.468079,13.069519,16
13.394897,13.015869,16
13.494446,13.110901,16
13.553528,13.161133,16
13.550842,13.157471,16
13.56543,13.17981,16
13.470947,13.084534,16
6.069275,5.916382,16
6.051514,5.902405,16
6.03064,5.88562,16
6.05603,5.899109,16
6.010681,5.861511,16
6.039368,5.893982,16
6.077454,5.917358,16
6.048767,5.905945,16
6.037781,5.889343,16
6.068054,5.916748,16
14.267212,13.86438,16
14.221008,13.82251,16
14.236511,13.837769,16
14.33844,13.932434,16
14.40509,14.007263,16
14.284912,13.880859,16
14.329712,13.936829,16
14.18927,13.791931,16
14.221313,13.8125,16
14.221252,13.815186,16
7.663269,7.483887,16
7.667114,7.488403,16
7.674988,7.49292,16
7.684753,7.495911,16
7.626404,7.453552,16
7.672119,7.497925,16
7.697693,7.511353,16
7.707031,7.523193,16
7.686462,7.503723,16
7.678589,7.504822,16
6.173828,6.016602,16
6.164063,6.001526,16
6.138916,5.978088,16
6.166565,6.006531,16
6.149902,5.979797,16
6.119812,5.96582,16
6.162476,6.003174,16
6.156677,5.995667,16
6.124573,5.966431,16
6.127747,5.965393,16
5.851135,5.710327,16
5.798035,5.649048,16
5.75946,5.621033,16
5.77948,5.636658,16
5.836182,5.68457,16
5.86853,5.718567,16
5.82196,5.667542,16
5.801514,5.656128,16
5.758667,5.604004,16
5.804382,5.658447,16
17.104858,16.715515,16
16.98468,16.603394,16
16.988647,16.61145,16
16.984985,16.605469,16
16.887817,16.508911,16
16.963196,16.579041,16
16.973328,16.596741,16
16.982056,16.594849,16
16.973694,16.593689,16
16.946472,16.558044,16
3.307007,3.230103,16
3.286743,3.210999,16
3.262634,3.184448,16
3.264099,3.183777,16
3.272949,3.192444,16
3.274902,3.193665,16
3.26947,3.1875,16
3.273438,3.200928,16
3.281799,3.190979,16
3.239929,3.167297,16
5.236816,5.115723,16
5.291931,5.162598,16
5.2323,5.10968,16
5.273682,5.149719,16
5.284546,5.160706,16
5.268799,5.14563,16
5.29834,5.170715,16
5.302429,5.185974,16
5.282654,5.162903,16
5.299744,5.178528,16
5.549927,5.425476,16
5.546814,5.418884,16
5.554626,5.418945,16
5.553711,5.408752,16
5.501282,5.370056,16
5.547241,5.40979,16
5.544006,5.407532,16
5.569763,5.430054,16
5.539307,5.399658,16
5.585632,5.447937,16
13.120056,12.846313,16
13.082275,12.795227,16
13.09729,12.821533,16
13.161926,12.877625,16
13.208374,12.924927,16
13.095154,12.823975,16
13.120544,12.833679,16
13.11853,12.838623,16
13.060486,12.782043,16
13.055603,12.772339,16
12.219849,11.941833,16
12.238586,11.961182,16
12.159119,11.88562,16
12.156311,11.885437,16
12.223755,11.941101,16
12.123535,11.847656,16
12.281311,12.001038,16
12.207153,11.925232,16
12.161438,11.883179,16
12.243958,11.968994,16
5.738831,5.58606,16
5.774414,5.624756,16
5.76239,5.607849,16
5.717041,5.575134,16
5.716187,5.570068,16
5.711548,5.557251,16
5.69812,5.551819,16
5.735107,5.586304,16
5.76001,5.603271,16
5.74176,5.591675,16
7.079102,6.911438,16
7.052124,6.891174,16
7.083374,6.921021,16
7.055054,6.891907,16
7.089355,6.926147,16
7.099243,6.937683,16
7.06604,6.901978,16
7.085144,6.92688,16
7.094299,6.926453,16
7.092529,6.928223,16
7.378784,7.198853,16
7.438965,7.251221,16
7.346863,7.172546,16
7.312927,7.137268,16
7.241394,7.054688,16
7.231934,7.04657,16
7.342773,7.164063,16
7.365356,7.180298,16
7.350708,7.165039,16
7.303406,7.122131,16
6.063538,5.920166,16
6.07782,5.932007,16
6.095276,5.948425,16
6.114441,5.967834,16
6.118286,5.969727,16
6.082153,5.934753,16
6.055237,5.909607,16
6.059448,5.907959,16
6.078857,5.928162,16
6.074646,5.926514,16
16.314941,15.947693,16
17.085999,16.707642,16
16.115295,15.760376,16
16.04541,15.688538,16
16.141724,15.776062,16
16.121033,15.753662,16
16.195435,15.841064,16
16.063782,15.706299,16
16.254211,15.883972,16
16.243958,15.886536,16
6.599426,6.443481,16
6.59491,6.443115,16
6.59845,6.443665,16
6.575867,6.429688,16
6.585327,6.434509,16
6.608154,6.456909,16
6.559143,6.409851,16
6.604797,6.448425,16
6.592041,6.432312,16
6.582825,6.434875,16
27.294922,26.6651,16
26.987183,26.359558,16
27.301331,26.680359,16
27.064087,26.426636,16
27.069946,26.444946,16
27.150574,26.528259,16
27.33252,26.694763,16
27.173828,26.552612,16
26.975281,26.352051,16
27.28833,26.658203,16
16.855652,16.474609,16
16.793823,16.414978,16
16.851135,16.475159,16
16.785156,16.404053,16
16.825562,16.446411,16
16.695251,16.315918,16
16.783997,16.408203,16
16.867615,16.4823,16
16.771484,16.397522,16
16.760193,16.367615,16
7.472839,7.305908,16
7.488708,7.320435,16
7.406067,7.246094,16
7.408813,7.241699,16
7.436157,7.262756,16
7.485046,7.315369,16
7.484863,7.312683,16
7.448914,7.281372,16
7.461365,7.286316,16
7.461609,7.293884,16
6.26355,6.107361,16
6.301025,6.13269,16
6.291809,6.129333,16
6.332764,6.16272,16
6.321594,6.156982,16
6.304382,6.140869,16
6.308716,6.147156,16
6.335693,6.167847,16
6.292236,6.136658,16
6.331299,6.1698,16
4.916809,4.790283,16
4.859985,4.73468,16
4.92511,4.802551,16
4.915833,4.785339,16
4.925781,4.809814,16
4.897949,4.785095,16
4.905823,4.774231,16
4.903564,4.786194,16
4.914185,4.7901,16
4.940796,4.8078,16
7.400635,7.227966,16
7.329407,7.157288,16
7.392212,7.21582,16
7.451355,7.270142,16
7.398621,7.227722,16
7.381409,7.210999,16
7.376404,7.207275,16
7.371094,7.200623,16
7.346313,7.177307,16
7.34491,7.170349,16
6.614563,6.44281,16
6.604492,6.430481,16
6.613586,6.444702,16
6.627747,6.453918,16
6.605896,6.430542,16
6.573792,6.409485,16
6.613159,6.437317,16
6.615051,6.439392,16
6.594971,6.429077,16
6.597473,6.433533,16
14.24176,13.911682,16
14.367859,14.041809,16
14.320435,13.986023,16
14.352539,14.018738,16
14.291077,13.953918,16
14.266418,13.932495,16
14.316589,13.984192,16
14.239929,13.909729,16
14.297241,13.972107,16
14.355347,14.030518,16
13.350586,13.050659,16
13.379089,13.082397,16
13.368652,13.066711,16
13.269775,12.966125,16
13.216492,12.924561,16
13.180237,12.866577,16
13.17572,12.87738,16
13.218445,12.92157,16
13.136963,12.837402,16
13.290771,12.993286,16
13.536255,13.221619,16
13.525269,13.220154,16
13.545593,13.244141,16
13.574585,13.271362,16
13.602539,13.295105,16
13.568848,13.256409,16
13.579285,13.273438,16
13.561584,13.256592,16
13.659912,13.346436,16
13.532654,13.228821,16
6.261353,6.096863,16
6.31842,6.156433,16
6.315674,6.143616,16
6.238647,6.08313,16
6.262634,6.089478,16
6.285767,6.126038,16
6.261108,6.093018,16
6.263733,6.107361,16
6.268738,6.099731,16
6.28949,6.124695,16
8.096558,7.911621,16
8.062927,7.875793,16
8.055908,7.868103,16
8.107727,7.926453,16
8.077942,7.896362,16
8.091553,7.903992,16
8.107483,7.919128,16
8.083313,7.897034,16
8.032593,7.844238,16
7.98175,7.805969,16
8.303345,8.094604,16
8.309631,8.097473,16
8.30481,8.091309,16
8.364746,8.153809,16
8.320068,8.115967,16
8.315125,8.110962,16
8.430115,8.228088,16
8.412659,8.204468,16
8.423706,8.215088,16
8.445435,8.232117,16
5.845276,5.694519,16
5.811523,5.66217,16
5.838257,5.686035,16
5.840576,5.678101,16
5.839905,5.686401,16
5.847534,5.699463,16
5.840149,5.688293,16
5.841614,5.695618,16
5.853271,5.704224,16
5.834045,5.679443,16
6.319824,6.150818,16
6.260803,6.092468,16
6.2724,6.098999,16
6.30896,6.142334,16
6.332092,6.163635,16
6.32135,6.147644,16
6.329712,6.155396,16
6.30127,6.139954,16
6.338562,6.177551,16
6.330688,6.16748,16
19.683105,19.247375,17
19.548828,19.120789,17
19.637146,19.201782,17
19.545593,19.110046,17
19.562561,19.129944,17
19.47467,19.04303,17
19.394531,18.954285,17
19.393982,18.955872,17
19.254211,18.814758,17
19.336243,18.902832,17
12.262634,11.885376,17
12.33844,11.961487,17
12.328308,11.955444,17
12.349182,11.972046,17
12.317383,11.945435,17
12.359253,11.978088,17
12.359558,11.989319,17
12.330811,11.95575,17
12.348511,11.972412,17
12.405884,12.033325,17
12.124878,11.748413,17
12.293396,11.914673,17
12.387817,12.010864,17
12.260193,11.894104,17
12.25061,11.882019,17
12.19043,11.811157,17
12.24762,11.876099,17
12.264648,11.891113,17
12.29303,11.917236,17
12.186218,11.814209,17
12.497253,12.124023,17
12.436829,12.064941,17
12.51416,12.133911,17
12.455994,12.080566,17
12.493164,12.112122,17
12.483276,12.107422,17
12.45636,12.078125,17
12.478577,12.097961,17
12.46521,12.087708,17
12.497742,12.119324,17
15.723145,15.282288,17
15.646912,15.202026,17
15.633545,15.192444,17
15.632202,15.195801,17
15.685913,15.250549,17
15.746643,15.302673,17
15.740356,15.30365,17
15.738708,15.299377,17
15.86084,15.419617,17
15.674744,15.231567,17
12.482605,12.120728,17
12.43573,12.084045,17
12.419678,12.069031,17
12.433533,12.082886,17
12.384705,12.032593,17
12.426941,12.058472,17
12.388245,12.033752,17
12.345764,11.980896,17
12.349426,11.988953,17
12.571228,12.211914,17
13.505188,13.09021,17
13.358582,12.949402,17
13.325012,12.91687,17
13.179016,12.769653,17
13.299194,12.894897,17
13.4646,13.056702,17
13.42218,13.008789,17
13.462708,13.051514,17
13.407166,12.988342,17
13.34021,12.927368,17
15.797546,15.436829,17
15.701477,15.346008,17
15.764282,15.405029,17
15.78949,15.434753,17
15.837891,15.484009,17
15.974365,15.621643,17
15.927734,15.57019,17
15.90802,15.546936,17
15.930298,15.579651,17
15.848328,15.501465,17
7.268127,7.082092,17
7.261658,7.072571,17
7.309204,7.121887,17
7.30957,7.126404,17
7.27887,7.088623,17
7.271118,7.093323,17
7.312622,7.133484,17
7.307617,7.126038,17
7.298584,7.121216,17
7.236877,7.057861,17
7.124817,6.933289,17
7.23114,7.029114,17
7.175232,6.98407,17
7.272705,7.075195,17
7.25946,7.058899,17
7.197754,7.005859,17
7.265991,7.068054,17
7.255066,7.062378,17
7.235779,7.036621,17
7.269348,7.068054,17
8.86499,8.657227,17
8.852295,8.656128,17
8.849182,8.65625,17
8.857361,8.654358,17
8.837097,8.635498,17
8.894226,8.695251,17
8.826111,8.625549,17
8.862915,8.663086,17
8.891235,8.677979,17
8.840881,8.638062,17
20.976318,20.487976,17
20.783936,20.293091,17
20.720398,20.225037,17
20.774414,20.284851,17
20.711792,20.217224,17
20.809937,20.320068,17
20.540222,20.051514,17
20.804993,20.315857,17
20.945557,20.456177,17
20.715698,20.219238,17
12.299438,11.932373,17
12.352051,11.978943,17
12.304016,11.92865,17
12.193787,11.82019,17
12.266174,11.892151,17
12.32782,11.96051,17
12.207947,11.834351,17
12.178528,11.806152,17
12.16394,11.789429,17
12.765869,12.383545,17
15.655457,15.201172,17
16.065918,15.61084,17
15.607178,15.149231,17
15.615906,15.155945,17
15.548462,15.095642,17
15.59259,15.134888,17
15.609985,15.160156,17
15.64563,15.19574,17
15.713135,15.257446,17
15.682373,15.225281,17
25.10675,24.379822,17
24.913208,24.175598,17
24.814575,24.083008,17
24.611572,23.873779,17
24.701965,23.961487,17
24.867004,24.132629,17
24.750183,24.022644,17
24.650452,23.909485,17
24.929321,24.196045,17
24.698242,23.961365,17
13.201477,12.798828,17
13.203064,12.801086,17
13.12677,12.722412,17
13.186401,12.774658,17
13.333191,12.926941,17
13.130676,12.715637,17
13.17749,12.770142,17
13.174988,12.761353,17
13.072693,12.660583,17
13.186523,12.774902,17
13.148865,12.787781,17
13.117249,12.7677,17
13.09491,12.742554,17
13.0448,12.694092,17
13.063477,12.703064,17
13.123962,12.779724,17
13.138855,12.794922,17
13.105713,12.759583,17
13.124451,12.781006,17
12.995972,12.642212,17
14.664856,14.247742,17
14.594788,14.173096,17
14.560181,14.146545,17
14.555969,14.135986,17
14.381287,13.96936,17
14.499023,14.083374,17
14.491211,14.075317,17
14.579285,14.165405,17
14.554993,14.144531,17
14.634216,14.220215,17
18.290649,17.854553,17
18.284485,17.843079,17
18.265686,17.827698,17
18.29303,17.855042,17
18.251831,17.810974,17
18.323181,17.881226,17
18.312988,17.881531,17
18.368835,17.940186,17
18.426453,17.995422,17
18.353088,17.913025,17
8.720947,8.513,17
8.681213,8.476563,17
8.691711,8.492432,17
8.683594,8.474487,17
8.730835,8.52356,17
8.741516,8.539307,17
8.719604,8.517151,17
8.680542,8.470093,17
8.682617,8.477295,17
8.820496,8.618103,17
18.189514,17.720032,17
18.214355,17.737793,17
18.124512,17.657532,17
18.178528,17.708435,17
18.027771,17.557434,17
17.97345,17.500488,17
18.089905,17.615601,17
18.102051,17.631714,17
18.053772,17.584473,17
18.149719,17.676819,17
12.297546,11.952332,17
12.320496,11.988098,17
12.373596,12.037292,17
12.445068,12.098389,17
12.332581,11.990723,17
12.416504,12.0672,17
12.451477,12.106689,17
12.244629,11.903259,17
12.247803,11.912354,17
12.272827,11.931274,17
12.469849,12.093811,17
12.460876,12.087463,17
12.499023,12.126709,17
12.423889,12.047424,17
12.384766,12.008545,17
12.45929,12.083191,17
12.509766,12.136719,17
12.441589,12.068481,17
12.576599,12.200684,17
12.549194,12.172363,17
11.805237,11.452087,17
11.779846,11.415466,17
11.704285,11.349854,17
11.77002,11.411926,17
11.699158,11.348206,17
11.719604,11.361511,17
11.643982,11.290161,17
11.657471,11.305481,17
11.61377,11.258057,17
11.627991,11.275513,17
11.163635,10.846252,17
11.167053,10.846619,17
11.1651,10.836304,17
11.127808,10.806091,17
11.067749,10.749207,17
11.099731,10.7854,17
11.023743,10.708252,17
11.080811,10.758179,17
11.221863,10.904358,17
11.188049,10.867554,17
16.561584,16.139954,17
16.542725,16.115356,17
16.568115,16.140015,17
16.554626,16.136414,17
16.608093,16.181213,17
16.633179,16.211304,17
16.554626,16.129028,17
16.5177,16.099365,17
16.605347,16.182556,17
16.60907,16.185181,17
13.641724,13.232361,17
13.615845,13.211731,17
13.587769,13.179199,17
13.64856,13.235413,17
13.591736,13.177307,17
13.655518,13.243286,17
13.574951,13.172058,17
13.587036,13.173218,17
13.695313,13.281067,17
13.6745,13.262939,17
11.63623,11.295471,17
11.70636,11.363342,17
11.639954,11.295837,17
11.722229,11.37854,17
11.641907,11.292053,17
11.528137,11.182007,17
11.619568,11.275513,17
11.648254,11.309692,17
11.651123,11.309692,17
11.634827,11.289551,17
11.466797,11.21228,17
11.535645,11.278198,17
11.500244,11.247681,17
11.650574,11.402527,17
11.466064,11.20697,17
11.487671,11.235168,17
11.522339,11.269287,17
11.451965,11.195129,17
11.488098,11.234131,17
11.420593,11.167969,17
13.027466,12.638062,17
12.92572,12.543091,17
12.916504,12.536133,17
12.899658,12.522095,17
12.99176,12.606262,17
